gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
FUT9	hypermethylated	1	1	0	cg23997263
FXYD1	hypermethylated	1	1	0	cg05247914
FYN	hypermethylated	1	1	0	cg16860392
FZD7	hypermethylated	1	1	0	cg03345454
G3BP1	hypermethylated	1	1	0	cg19516279
GABRA1	hypermethylated	1	1	0	cg26597242
GABRA4	hypermethylated	3	3	0	cg24154839,cg24394172,cg25951981
GABRB1	hypermethylated	3	3	0	cg24154839,cg24394172,cg25951981
GABRG2	hypermethylated	1	1	0	cg03886192
GAD1	hypermethylated	2	2	0	cg00860808,cg11281641
GAD2	hypermethylated	2	2	0	cg11328303,cg15959715
GAL3ST3	hypermethylated	2	2	0	cg14780632,cg24960947
GALNT13	hypermethylated	1	1	0	cg12079322
GALNT7	hypermethylated	1	1	0	cg21739530
GALNTL6	hypermethylated	1	1	0	cg09772954
GALP	hypermethylated	1	1	0	cg08043592
GALR1	hypermethylated	11	11	0	cg03032214,cg03175653,cg03502002,cg03659519,cg04534765,cg06360427,cg10486998,cg12699371,cg15146859,cg15343119,cg20872937
GALR3	hypermethylated	1	1	0	cg07879739
GAREM2	hypermethylated	2	2	0	cg00399175,cg24563094
GAS1	hypermethylated	1	1	0	cg14416311
GATA4	hypermethylated	2	2	0	cg05930881,cg13434842
GATA6	hypermethylated	1	1	0	cg23267759
GATA6-AS1	hypermethylated	1	1	0	cg23267759
GCK	hypermethylated	2	2	0	cg13476133,cg14871932
GCM2	hypermethylated	4	4	0	cg05452406,cg14000361,cg17991695,cg24329557
GDAP1L1	hypermethylated	1	1	0	cg09994356
GDF1	hypermethylated	1	1	0	cg00773902
GDF5	hypermethylated	1	1	0	cg14947478
GDF6	hypermethylated	2	2	0	cg03224572,cg13211683
GDF7	hypermethylated	1	1	0	cg14780466
GDI2	hypermethylated	1	1	0	cg13475995
GFI1	hypermethylated	1	1	0	cg09935388
GFM1	hypermethylated	1	1	0	cg14019186
GFOD1	hypermethylated	1	1	0	cg25529875
GFPT2	hypermethylated	1	1	0	cg05904716
GHSR	hypermethylated	5	5	0	cg04851268,cg06737494,cg10109500,cg14768785,cg17152757
GIT1	hypermethylated	1	1	0	cg16755500
GJA4	hypermethylated	1	1	0	cg10106804
GJD2	hypermethylated	1	1	0	cg16729415
GLI2	hypermethylated	3	3	0	cg03287111,cg03465652,cg13713922
GLIPR1L1	hypermethylated	2	2	0	cg21087137,cg24234651
GLRA1	hypermethylated	1	1	0	cg02597299
GMPPB	hypermethylated	1	1	0	cg22993195
GNE	hypermethylated	1	1	0	cg25813936
GNG4	hypermethylated	5	5	0	cg00043510,cg02780849,cg09649610,cg17816394,cg20818778
GOLM2	hypermethylated	1	1	0	cg00093643
GPC2	hypermethylated	4	4	0	cg00553149,cg04778012,cg10084644,cg15140703
GPR107	hypermethylated	1	1	0	cg14588406
GPR139	hypermethylated	1	1	0	cg08053904
GPR25	hypermethylated	1	1	0	cg13300273
GPR6	hypermethylated	1	1	0	cg11671688
GPRC5B	hypermethylated	1	1	0	cg07519235
GPRC5D-AS1	hypermethylated	1	1	0	cg03611265
GPX3	hypermethylated	1	1	0	cg13081720
GREM1	hypermethylated	2	2	0	cg08495115,cg21296230
GRIA1	hypermethylated	1	1	0	cg08578734
GRIA4	hypermethylated	3	3	0	cg03243226,cg15603568,cg19343464
GRIK2	hypermethylated	1	1	0	cg19155518
GRIK4	hypermethylated	1	1	0	cg07976064
GRIN1	hypermethylated	1	1	0	cg13759674
GRIN3A	hypermethylated	1	1	0	cg14123942
GRIP2	hypermethylated	1	1	0	cg18038544
GRM1	hypermethylated	2	2	0	cg08958294,cg23696752
GRM6	hypermethylated	3	3	0	cg00582971,cg12483476,cg19806642
GRM7	hypermethylated	2	2	0	cg18863595,cg21187352
GSTA4	hypermethylated	3	3	0	cg15925365,cg19701087,cg22486834
GSX1	hypermethylated	3	3	0	cg05967403,cg11571585,cg14367229
GUCA1A	hypermethylated	1	1	0	cg19653212
GULP1	hypermethylated	1	1	0	cg23206520
GYPC	hypermethylated	5	5	0	cg08129583,cg15975865,cg17105014,cg19484420,cg25390440
H1-1	hypermethylated	5	5	0	cg07816556,cg08511651,cg10146929,cg14703002,cg15741433
H2AZ1-DT	hypermethylated	1	1	0	cg25071651
H2BU2P	hypermethylated	3	3	0	cg07726139,cg23239574,cg26911220
H4C6	hypermethylated	3	3	0	cg12260798,cg21425842,cg22723502
H4C9	hypermethylated	1	1	0	cg07636194
HAGLR	hypermethylated	1	1	0	cg13092806
HAGLROS	hypermethylated	1	1	0	cg13092806
HAND2	hypermethylated	2	2	0	cg10541864,cg15707093
HAND2-AS1	hypermethylated	2	2	0	cg10541864,cg15707093
HAPLN4	hypermethylated	2	2	0	cg01297721,cg22694191
HAS1	hypermethylated	1	1	0	cg17657179
HBQ1	hypermethylated	2	2	0	cg02401454,cg07703401
HCG9	hypermethylated	2	2	0	cg00530492,cg04109898
HCK	hypermethylated	2	2	0	cg17326769,cg17508991
HDAC9	hypermethylated	2	2	0	cg16475478,cg24350771
HEBP1	hypermethylated	1	1	0	cg03611265
HECTD4	hypermethylated	1	1	0	cg03720950
HERC5	hypermethylated	1	1	0	cg08750951
HIF3A	hypermethylated	3	3	0	cg14117138,cg16672562,cg19310908
HJV	hypermethylated	2	2	0	cg14036143,cg19624849
HK1	hypermethylated	1	1	0	cg16536855
HMX2	hypermethylated	2	2	0	cg02430935,cg14822490
HMX3	hypermethylated	1	1	0	cg09614300
HNF1B	hypermethylated	4	4	0	cg02435495,cg03348978,cg14487292,cg17652435
HOOK2	hypermethylated	6	6	0	cg02776664,cg05068987,cg06537894,cg08305551,cg08592305,cg26870725
HOPX	hypermethylated	2	2	0	cg10800833,cg21899596
HOTAIR	hypermethylated	1	1	0	cg10641615
HOTAIRM1	hypermethylated	4	4	0	cg00106345,cg09420439,cg17485838,cg26264232
HOXA-AS2	hypermethylated	6	6	0	cg06942814,cg07317062,cg11015251,cg12305431,cg16651126,cg19142026
HOXA-AS3	hypermethylated	5	5	0	cg06942814,cg07317062,cg11015251,cg16651126,cg19142026
HOXA1	hypermethylated	1	1	0	cg09420439
HOXA10	hypermethylated	1	1	0	cg14625175
HOXA3	hypermethylated	6	6	0	cg06942814,cg07317062,cg11015251,cg12305431,cg16651126,cg19142026
HOXA4	hypermethylated	5	5	0	cg06942814,cg07317062,cg11015251,cg16651126,cg19142026
HOXA9	hypermethylated	9	9	0	cg01381846,cg07778029,cg12600174,cg14625175,cg18447772,cg21001184,cg25999578,cg26476852,cg26521404
HOXB-AS3	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB-AS4	hypermethylated	2	2	0	cg01452847,cg23690166
HOXB13	hypermethylated	1	1	0	cg08594218
HOXB3	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB6	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB7	hypermethylated	2	2	0	cg01452847,cg23690166
HOXC12	hypermethylated	1	1	0	cg26931862
HOXC13	hypermethylated	2	2	0	cg03239552,cg20104341
HOXC4	hypermethylated	7	7	0	cg03146625,cg07080050,cg15772924,cg16370398,cg19164987,cg22747076,cg23697546
HOXC6	hypermethylated	4	4	0	cg07080050,cg15772924,cg19164987,cg23697546
HOXD-AS2	hypermethylated	10	10	0	cg00035316,cg04739647,cg05167251,cg08079908,cg09238180,cg09578028,cg14473102,cg18448949,cg21235151,cg22674699
HOXD10	hypermethylated	4	4	0	cg10364040,cg11546137,cg18115040,cg24561661
HOXD11	hypermethylated	2	2	0	cg11546137,cg24561661
HOXD12	hypermethylated	3	3	0	cg01405040,cg02694427,cg03964958
HOXD13	hypermethylated	2	2	0	cg00039441,cg04415176
HOXD3	hypermethylated	2	2	0	cg02773086,cg21235151
HOXD8	hypermethylated	5	5	0	cg00035316,cg08079908,cg09238180,cg14473102,cg18448949
HOXD9	hypermethylated	4	4	0	cg04739647,cg05167251,cg09578028,cg22674699
HPCAL4	hypermethylated	1	1	0	cg18438793
HS3ST3B1	hypermethylated	1	1	0	cg21982941
HSPB2	hypermethylated	3	3	0	cg00514609,cg11694519,cg12947833
HSPB2-C11orf52	hypermethylated	3	3	0	cg00514609,cg11694519,cg12947833
HSPB6	hypermethylated	5	5	0	cg01405445,cg01915791,cg14120049,cg16615829,cg18229178
HSPD1P12	hypermethylated	1	1	0	cg17509039
HTR1A	hypermethylated	2	2	0	cg24813736,cg27615388
HTR2C	hypermethylated	2	2	0	cg09687738,cg12950441
HTR6	hypermethylated	1	1	0	cg27549720
ICAM4	hypermethylated	1	1	0	cg00389463
ID4	hypermethylated	2	2	0	cg14151259,cg23165899
IFFO1	hypermethylated	1	1	0	cg23737737
IFFO2	hypermethylated	2	2	0	cg22867719,cg26924440
IFITM3	hypermethylated	1	1	0	cg20008734
IFNGR1	hypermethylated	1	1	0	cg03065308
IFNL4P1	hypermethylated	2	2	0	cg01496199,cg21542881
IGF2BP1	hypermethylated	1	1	0	cg02745847
IGFBP4	hypermethylated	1	1	0	cg03635766
IGFBP6	hypermethylated	1	1	0	cg06559575
IGLON5	hypermethylated	1	1	0	cg15985184
IGSF9B	hypermethylated	1	1	0	cg19772399
IHH	hypermethylated	1	1	0	cg25908985
IHO1	hypermethylated	3	3	0	cg02938205,cg03540175,cg12468774
IL17RD	hypermethylated	1	1	0	cg05138949
IL17REL	hypermethylated	2	2	0	cg14913695,cg19796981
IL4I1	hypermethylated	1	1	0	cg04315771
ILDR2	hypermethylated	1	1	0	cg06445348
IMMP2L	hypermethylated	1	1	0	cg09837977
INA	hypermethylated	6	6	0	cg00824018,cg17567560,cg18673954,cg18932798,cg21384402,cg24680586
INHBA	hypermethylated	1	1	0	cg21787965
INHBA-AS1	hypermethylated	1	1	0	cg21787965
INHCAP	hypermethylated	2	2	0	cg16262614,cg27014380
INMT-MINDY4	hypermethylated	1	1	0	cg09333221
INPP5B	hypermethylated	2	2	0	cg02309273,cg17949727
INSC	hypermethylated	1	1	0	cg12170314
INSM1	hypermethylated	1	1	0	cg02101773
INSRR	hypermethylated	1	1	0	cg11793699
INTS3	hypermethylated	2	2	0	cg00421624,cg08129092
IQSEC1	hypermethylated	3	3	0	cg13526469,cg16081096,cg19130973
IRX1	hypermethylated	2	2	0	cg06060135,cg10530883
IRX4	hypermethylated	1	1	0	cg07565505
ISL1	hypermethylated	2	2	0	cg01587896,cg11711420
ISL2	hypermethylated	3	3	0	cg07573209,cg19464917,cg26674943
ISLR	hypermethylated	1	1	0	cg15480336
ITFG2	hypermethylated	2	2	0	cg03126946,cg10231675
ITGA2B	hypermethylated	1	1	0	cg00062245
ITGA5	hypermethylated	1	1	0	cg03826594
ITGA9	hypermethylated	1	1	0	cg11390741
ITGA9-AS1	hypermethylated	1	1	0	cg11390741
ITGAM	hypermethylated	1	1	0	cg09743950
ITIH5	hypermethylated	2	2	0	cg09445472,cg10119075
ITM2B	hypermethylated	1	1	0	cg27300829
ITPKA	hypermethylated	2	2	0	cg08680048,cg11789612
ITPRIP	hypermethylated	1	1	0	cg25552843
ITPRIPL1	hypermethylated	6	6	0	cg05497345,cg08983217,cg11270393,cg13997864,cg17932631,cg24161793
IZUMO2	hypermethylated	2	2	0	cg10374084,cg24296452
JAK1	hypermethylated	1	1	0	cg11743000
JAK3	hypermethylated	1	1	0	cg05635754
JAM2	hypermethylated	1	1	0	cg09704750
JCHAIN	hypermethylated	1	1	0	cg17075352
JSRP1	hypermethylated	1	1	0	cg22774088
KAZN	hypermethylated	1	1	0	cg08538034
KBTBD12	hypermethylated	3	3	0	cg05768427,cg08488841,cg14701491
KCNA2	hypermethylated	1	1	0	cg22165175
KCNA3	hypermethylated	1	1	0	cg20302133
KCNA4	hypermethylated	5	5	0	cg05756220,cg08490115,cg12122597,cg15044957,cg15310492
KCNA7	hypermethylated	1	1	0	cg26923490
KCNAB3	hypermethylated	1	1	0	cg23365801
KCNC2	hypermethylated	1	1	0	cg26074603
KCNC3	hypermethylated	1	1	0	cg13670833
KCNE3	hypermethylated	5	5	0	cg02595219,cg04507515,cg04574090,cg11775521,cg23189044
KCNH4	hypermethylated	1	1	0	cg17812788
KCNH7	hypermethylated	1	1	0	cg14781189
KCNJ2-AS1	hypermethylated	3	3	0	cg06653045,cg06942027,cg19042062
KCNK7	hypermethylated	1	1	0	cg01178624
KCNQ1-AS1	hypermethylated	1	1	0	cg18156486
KCNS2	hypermethylated	2	2	0	cg03561565,cg14486338
KCNT1	hypermethylated	1	1	0	cg13481132
KCTD12	hypermethylated	2	2	0	cg00931644,cg25968569
KIAA1614	hypermethylated	2	2	0	cg02156380,cg06692785
KIF19	hypermethylated	1	1	0	cg16709232
KIF21B	hypermethylated	1	1	0	cg07561747
KIF5C	hypermethylated	1	1	0	cg19053239
KIF5C-AS1	hypermethylated	1	1	0	cg19053239
KIFC2	hypermethylated	1	1	0	cg15006175
KLHDC7B	hypermethylated	1	1	0	cg07600533
KLHL1	hypermethylated	4	4	0	cg03783663,cg20523861,cg23267558,cg25514273
KLHL26	hypermethylated	1	1	0	cg18404706
KLHL29	hypermethylated	4	4	0	cg02338778,cg05587394,cg14067761,cg17419888
KLHL33	hypermethylated	2	2	0	cg02852670,cg10982443
KRCC1	hypermethylated	1	1	0	cg12691004
KRT18P55	hypermethylated	1	1	0	cg10494684
KRT3	hypermethylated	3	3	0	cg01492330,cg13885357,cg15608277
KRT77	hypermethylated	1	1	0	cg03806752
KRTCAP2	hypermethylated	1	1	0	cg15497761
KSR2	hypermethylated	1	1	0	cg00791253
L1TD1	hypermethylated	1	1	0	cg23049458
LAMA4	hypermethylated	1	1	0	cg11934419
LAMA4-AS1	hypermethylated	1	1	0	cg11934419
LAMB1	hypermethylated	1	1	0	cg00866870
LAMB3	hypermethylated	1	1	0	cg20148334
LAMP5	hypermethylated	1	1	0	cg17227967
LAMP5-AS1	hypermethylated	1	1	0	cg17227967
LDLRAD2	hypermethylated	1	1	0	cg15467646
LDLRAD4	hypermethylated	2	2	0	cg21243597,cg26700919
LECT2	hypermethylated	1	1	0	cg01283246
LEF1-AS1	hypermethylated	1	1	0	cg03149565
LEP	hypermethylated	5	5	0	cg00840332,cg12782180,cg13381984,cg19594666,cg26814075
LEPR	hypermethylated	2	2	0	cg08234308,cg16987305
LETM1P2	hypermethylated	1	1	0	cg25648436
LGI4	hypermethylated	2	2	0	cg05247914,cg23866403
LHCGR	hypermethylated	1	1	0	cg00209038
LHFPL4	hypermethylated	3	3	0	cg04061117,cg19099050,cg19822251
LHX1	hypermethylated	10	10	0	cg04993975,cg05527869,cg10043865,cg10356613,cg10689404,cg14754787,cg19760241,cg20950167,cg22660578,cg24761507
LHX1-DT	hypermethylated	8	8	0	cg04993975,cg05527869,cg07323648,cg10043865,cg10356613,cg16364121,cg22660578,cg24761507
LHX2	hypermethylated	1	1	0	cg14425564
LHX5-AS1	hypermethylated	5	5	0	cg02801786,cg08658787,cg09338032,cg09887059,cg26469608
LHX8	hypermethylated	6	6	0	cg03326762,cg08146483,cg08272731,cg12764034,cg13478928,cg22694818
LHX9	hypermethylated	7	7	0	cg04868078,cg08128826,cg08610862,cg08883223,cg12444328,cg15544654,cg16353006
LIFR	hypermethylated	1	1	0	cg26690648
LIMA1	hypermethylated	1	1	0	cg17046586
LIMCH1	hypermethylated	2	2	0	cg25150953,cg25349276
LIMD2	hypermethylated	1	1	0	cg04918402
LIN28A	hypermethylated	1	1	0	cg02388865
LIN28B	hypermethylated	7	7	0	cg02391713,cg02829743,cg03738025,cg04744409,cg17885226,cg22620090,cg23746497
LIN28B-AS1	hypermethylated	4	4	0	cg03738025,cg04744409,cg17885226,cg23746497
LINC-PINT	hypermethylated	1	1	0	cg14343652
LINC00163	hypermethylated	1	1	0	cg16400350
LINC00165	hypermethylated	1	1	0	cg16400350
LINC00237	hypermethylated	3	3	0	cg14262681,cg23695133,cg25881804
LINC00261	hypermethylated	3	3	0	cg00960305,cg06680481,cg15058464
LINC00303	hypermethylated	1	1	0	cg19366877
LINC00461	hypermethylated	9	9	0	cg06958563,cg08480826,cg12325536,cg12393318,cg13982529,cg14636534,cg18318649,cg18894648,cg24804195
LINC00486	hypermethylated	1	1	0	cg07617759
LINC00523	hypermethylated	1	1	0	cg06835156
LINC00608	hypermethylated	1	1	0	cg00082219
LINC00643	hypermethylated	1	1	0	cg01779765
LINC00682	hypermethylated	1	1	0	cg17231999
LINC00838	hypermethylated	1	1	0	cg11147278
LINC00882	hypermethylated	1	1	0	cg18648037
LINC00904	hypermethylated	2	2	0	cg00515457,cg26983177
LINC00924	hypermethylated	1	1	0	cg18567924
LINC00941	hypermethylated	1	1	0	cg17037963
LINC00964	hypermethylated	1	1	0	cg07471614
LINC01018	hypermethylated	1	1	0	cg19748424
LINC01097	hypermethylated	1	1	0	cg17922359
LINC01117	hypermethylated	1	1	0	cg13661243
LINC01121	hypermethylated	1	1	0	cg12423623
LINC01132	hypermethylated	1	1	0	cg23257934
LINC01138	hypermethylated	3	3	0	cg18140268,cg23206461,cg25200152
LINC01169	hypermethylated	1	1	0	cg04805181
LINC01197	hypermethylated	1	1	0	cg18567924
LINC01248	hypermethylated	2	2	0	cg07065111,cg08526991
LINC01305	hypermethylated	1	1	0	cg05298922
LINC01320	hypermethylated	1	1	0	cg07752793
LINC01354	hypermethylated	1	1	0	cg12657297
LINC01397	hypermethylated	1	1	0	cg23660154
LINC01398	hypermethylated	1	1	0	cg00279790
LINC01412	hypermethylated	1	1	0	cg16405026
LINC01414	hypermethylated	6	6	0	cg05210266,cg15316843,cg15715477,cg18249580,cg21699044,cg25260137
LINC01415	hypermethylated	2	2	0	cg07519816,cg22232327
LINC01475	hypermethylated	3	3	0	cg02798576,cg04837832,cg04972745
LINC01551	hypermethylated	3	3	0	cg14006181,cg17007640,cg21195256
LINC01679	hypermethylated	2	2	0	cg14081667,cg25191041
LINC01685	hypermethylated	1	1	0	cg06086731
LINC01726	hypermethylated	1	1	0	cg16937268
LINC01785	hypermethylated	1	1	0	cg08305436
LINC01788	hypermethylated	1	1	0	cg20457732
LINC01800	hypermethylated	2	2	0	cg00810971,cg10017626
LINC01833	hypermethylated	3	3	0	cg03714619,cg18969232,cg22884656
LINC01838	hypermethylated	2	2	0	cg00515457,cg26983177
LINC01896	hypermethylated	9	9	0	cg05080154,cg05884032,cg07382554,cg13634602,cg14007067,cg16019434,cg16580499,cg17299899,cg21779611
LINC02011	hypermethylated	1	1	0	cg08673716
LINC02086	hypermethylated	1	1	0	cg00267596
LINC02106	hypermethylated	1	1	0	cg03847373
LINC02151	hypermethylated	2	2	0	cg12564567,cg25896644
LINC02202	hypermethylated	1	1	0	cg16126280
LINC02219	hypermethylated	1	1	0	cg04544858
LINC02282	hypermethylated	1	1	0	cg14006181
LINC02384	hypermethylated	1	1	0	cg11799593
LINC02395	hypermethylated	2	2	0	cg09049251,cg27188703
LINC02406	hypermethylated	1	1	0	cg09788416
LINC02436	hypermethylated	1	1	0	cg24416190
LINC02440	hypermethylated	1	1	0	cg22125805
LINC02478	hypermethylated	1	1	0	cg05233373
LINC02495	hypermethylated	1	1	0	cg01142635
LINC02609	hypermethylated	1	1	0	cg18235734
LINC02610	hypermethylated	2	2	0	cg13530938,cg23497383
LINC02674	hypermethylated	1	1	0	cg19912142
LINC02709	hypermethylated	1	1	0	cg08061755
LINC02729	hypermethylated	1	1	0	cg12516359
LINC02767	hypermethylated	1	1	0	cg13298199
LINC02768	hypermethylated	1	1	0	cg09136878
LINC02775	hypermethylated	2	2	0	cg00527489,cg18276638
LINC02788	hypermethylated	1	1	0	cg18235734
LINGO1	hypermethylated	1	1	0	cg02259324
LIX1L	hypermethylated	1	1	0	cg04846710
LIX1L-AS1	hypermethylated	1	1	0	cg04846710
LMCD1	hypermethylated	1	1	0	cg03557445
LMCD1-AS1	hypermethylated	1	1	0	cg03557445
LMF1	hypermethylated	2	2	0	cg05520409,cg09664373
LMO2	hypermethylated	1	1	0	cg06148118
LMOD1	hypermethylated	1	1	0	cg02970525
LNC-LBCS	hypermethylated	3	3	0	cg05085500,cg14151259,cg23165899
LNCDAT	hypermethylated	2	2	0	cg06463958,cg19675288
LOX	hypermethylated	1	1	0	cg05256605
LOXL1	hypermethylated	1	1	0	cg10974980
LOXL1-AS1	hypermethylated	1	1	0	cg22242148
LOXL2	hypermethylated	2	2	0	cg09042448,cg09535960
LPAR5	hypermethylated	1	1	0	cg25136495
LPAR6	hypermethylated	1	1	0	cg09750084
LRAT	hypermethylated	1	1	0	cg08227526
LRCH1	hypermethylated	1	1	0	cg24453118
LRFN5	hypermethylated	1	1	0	cg02454806
LRIG3	hypermethylated	1	1	0	cg18776460
LRP1	hypermethylated	2	2	0	cg10233454,cg16766632
LRP2BP	hypermethylated	1	1	0	cg15990090
LRP4	hypermethylated	1	1	0	cg09242181
LRRC28	hypermethylated	1	1	0	cg02467858
LRRC3	hypermethylated	1	1	0	cg23089840
LRRC3-DT	hypermethylated	1	1	0	cg23089840
LRRC34	hypermethylated	2	2	0	cg00832555,cg08193579
LRRC4	hypermethylated	1	1	0	cg09296001
LRRN3	hypermethylated	1	1	0	cg09837977
LRRTM1	hypermethylated	1	1	0	cg17349389
LTBP2	hypermethylated	1	1	0	cg27317046
LTC4S	hypermethylated	3	3	0	cg11394785,cg16361890,cg19759135
LTK	hypermethylated	1	1	0	cg27021986
LUZP1	hypermethylated	2	2	0	cg25610515,cg26530485
LVRN	hypermethylated	1	1	0	cg07224726
LXN	hypermethylated	1	1	0	cg14019186
LY6G5C	hypermethylated	1	1	0	cg08624648
LYPD5	hypermethylated	3	3	0	cg06574716,cg11898486,cg25732462
LYRM4	hypermethylated	1	1	0	cg19080053
LYRM4-AS1	hypermethylated	2	2	0	cg02503159,cg08815340
MACF1	hypermethylated	2	2	0	cg11676353,cg20286956
MACORIS	hypermethylated	1	1	0	cg08813925
MACROH2A1	hypermethylated	4	4	0	cg11571702,cg15613420,cg24628744,cg26214742
MAD2L2	hypermethylated	1	1	0	cg16134717
MAF	hypermethylated	2	2	0	cg04317962,cg09422450
MAGI2-AS3	hypermethylated	8	8	0	cg01158680,cg02523844,cg07448060,cg13382769,cg17463145,cg20996682,cg21784917,cg24021956
MAML2	hypermethylated	2	2	0	cg23866687,cg25267808
MAN2B1	hypermethylated	1	1	0	cg21535253
MAP3K11	hypermethylated	1	1	0	cg19811337
MAP3K14	hypermethylated	1	1	0	cg25105522
MAP3K8	hypermethylated	1	1	0	cg25182066
MAP4K1	hypermethylated	1	1	0	cg07501988
MAPKBP1	hypermethylated	1	1	0	cg27302645
MARCHF11	hypermethylated	3	3	0	cg12456714,cg18325622,cg23065934
MARCHF3	hypermethylated	3	3	0	cg06918474,cg23155911,cg25568066
MARK2P9	hypermethylated	1	1	0	cg22579265
MAST1	hypermethylated	6	6	0	cg02776664,cg05068987,cg06537894,cg08305551,cg08592305,cg26870725
MATN2	hypermethylated	1	1	0	cg14088921
MATR3	hypermethylated	1	1	0	cg17668981
MBP	hypermethylated	1	1	0	cg17199181
MCIDAS	hypermethylated	2	2	0	cg10932018,cg18456523
MCM7	hypermethylated	1	1	0	cg16236270
MCPH1	hypermethylated	1	1	0	cg01775245
MDGA1	hypermethylated	1	1	0	cg00807871
ME3	hypermethylated	1	1	0	cg02493602
MEAK7	hypermethylated	1	1	0	cg02142483
MEF2C	hypermethylated	1	1	0	cg18109838
MEF2C-AS1	hypermethylated	1	1	0	cg18109838
MEF2C-AS2	hypermethylated	8	8	0	cg01764252,cg06958563,cg08480826,cg08850461,cg12393318,cg13982529,cg18318649,cg18894648
MEI1	hypermethylated	1	1	0	cg11260046
MEIOC	hypermethylated	1	1	0	cg17269633
MEIS1	hypermethylated	1	1	0	cg17454831
MEIS1-AS2	hypermethylated	1	1	0	cg17454831
MEIS2	hypermethylated	1	1	0	cg13800209
METTL21A	hypermethylated	2	2	0	cg19997502,cg20824989
METTL21EP	hypermethylated	2	2	0	cg10628699,cg22954906
MFRP	hypermethylated	1	1	0	cg20483374
MGARP	hypermethylated	1	1	0	cg05924540
MGAT5B	hypermethylated	1	1	0	cg04946749
MGLL	hypermethylated	3	3	0	cg05768427,cg08488841,cg14701491
MGST2	hypermethylated	2	2	0	cg00875805,cg01347682
MIAT	hypermethylated	1	1	0	cg13765939
MICU3	hypermethylated	1	1	0	cg12097222
MIDEAS	hypermethylated	1	1	0	cg13158272
MIR124-2	hypermethylated	2	2	0	cg04559779,cg07792478
MIR124-2HG	hypermethylated	2	2	0	cg04559779,cg07792478
MIR124-3	hypermethylated	1	1	0	cg19267861
MIR125B1	hypermethylated	1	1	0	cg24150623
MIR129-2	hypermethylated	6	6	0	cg01939477,cg05376374,cg14416371,cg14944647,cg15556502,cg16407471
MIR181C	hypermethylated	1	1	0	cg06855983
MIR181D	hypermethylated	1	1	0	cg06855983
MIR184	hypermethylated	1	1	0	cg00722320
MIR195	hypermethylated	2	2	0	cg11235787,cg21040575
MIR196A1	hypermethylated	2	2	0	cg01452847,cg23690166
MIR3150B	hypermethylated	2	2	0	cg17495087,cg22234712
MIR3150BHG	hypermethylated	2	2	0	cg17495087,cg22234712
MIR3185	hypermethylated	1	1	0	cg08594218
MIR3649	hypermethylated	1	1	0	cg05227549
MIR3681HG	hypermethylated	1	1	0	cg10437931
MIR4500HG	hypermethylated	1	1	0	cg12271981
MIR4713HG	hypermethylated	3	3	0	cg00063471,cg05905176,cg18588323
MIR4785	hypermethylated	1	1	0	cg19506623
MIR497	hypermethylated	1	1	0	cg21040575
MIR497HG	hypermethylated	2	2	0	cg11235787,cg21040575
MIR6068	hypermethylated	1	1	0	cg13906377
MIR6132	hypermethylated	2	2	0	cg00764217,cg15286094
MIR663A	hypermethylated	4	4	0	cg04150495,cg08304190,cg10715092,cg20395967
MIR663AHG	hypermethylated	5	5	0	cg01408508,cg04150495,cg08304190,cg10715092,cg20395967
MIR9-1	hypermethylated	2	2	0	cg09346118,cg26371731
MIR9-1HG	hypermethylated	3	3	0	cg09346118,cg26073933,cg26371731
MIR9-3HG	hypermethylated	2	2	0	cg03951603,cg09969277
MKNK1	hypermethylated	1	1	0	cg06760830
MKNK1-AS1	hypermethylated	4	4	0	cg00514268,cg06660332,cg14415160,cg24465685
MMP23B	hypermethylated	1	1	0	cg08231710
MMP9	hypermethylated	2	2	0	cg23353432,cg26132320
MNX1	hypermethylated	2	2	0	cg16283362,cg26472133
MOB3C	hypermethylated	1	1	0	cg06760830
MOG	hypermethylated	1	1	0	cg05813221
MORF4L1	hypermethylated	1	1	0	cg20246113
MPP5	hypermethylated	1	1	0	cg17327331
MPPED2	hypermethylated	1	1	0	cg13342435
MPPED2-AS1	hypermethylated	1	1	0	cg13342435
MPZ	hypermethylated	2	2	0	cg10896862,cg13210580
MROH6	hypermethylated	1	1	0	cg05191879
MRPL33	hypermethylated	2	2	0	cg11906781,cg16206520
MRPL44	hypermethylated	1	1	0	cg11268834
MSC	hypermethylated	4	4	0	cg09734791,cg23710218,cg24258699,cg25832771
MSI2	hypermethylated	1	1	0	cg03233624
MSLN	hypermethylated	1	1	0	cg07970752
MT3	hypermethylated	1	1	0	cg06120945
MTMR9LP	hypermethylated	2	2	0	cg02830936,cg16985778
MTNR1B	hypermethylated	1	1	0	cg07105285
MTUS1	hypermethylated	1	1	0	cg00121389
MXRA7	hypermethylated	2	2	0	cg13387113,cg15052447
MYBPC1	hypermethylated	1	1	0	cg23891273
MYF6	hypermethylated	1	1	0	cg05860723
MYH10	hypermethylated	1	1	0	cg22588546
MYL6	hypermethylated	1	1	0	cg01526553
MYO15B	hypermethylated	1	1	0	cg08781140
MYO1B	hypermethylated	1	1	0	cg11508595
MYOD1	hypermethylated	1	1	0	cg06425919
MYRF	hypermethylated	1	1	0	cg14981432
