probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg20171999	0.2502321698176811	0.6621459837882749	-0.41191381397059385	478	31	3.86502677468214e-20	1.2404765566336873e-19	0.41191381397059385	hypomethylated	AC009879.2,AC009879.4	chr8	66430830.0	66430832.0	+
cg13138446	0.3646369011847527	0.7760872342693272	-0.4114503330845745	455	67	2.3204402384727284e-93	5.697783501948714e-92	0.4114503330845745	hypomethylated	DGKI	chr7	137387103.0	137387105.0	-
cg14541801	0.2899268609595874	0.7011613354240496	-0.41123447446446215	787	97	6.601066681322468e-104	2.2779657415704576e-102	0.41123447446446215	hypomethylated		chr5	40437198.0	40437200.0	+
cg14632030	0.35819952069550837	0.7694253921508789	-0.41122587145537054	359	32	6.894247803222696e-48	4.824060398129576e-47	0.41122587145537054	hypomethylated	MS4A14,MS4A6E;MS4A7	chr11	60377071.0	60377073.0	-
cg22714290	0.4675843519748538	0.8785734668220442	-0.41098911484719036	791	97	1.3650082369208062e-151	2.790408148944992e-149	0.41098911484719036	hypomethylated	MIR29B2CHG	chr1	207819202.0	207819204.0	-
cg12496211	0.27193712976646667	0.6828253269195557	-0.410888197153089	789	96	4.1802091461259237e-69	5.097719779803291e-68	0.410888197153089	hypomethylated	CACNA1C	chr12	2083893.0	2083895.0	-
cg14696870	0.4309871078897338	0.8418200777978012	-0.4108329699080674	789	97	1.3037101528666311e-186	1.2887572706907945e-183	0.4108329699080674	hypomethylated	FCER1A	chr1	159289086.0	159289088.0	+
cg01372939	0.4089024156380633	0.8196388343711952	-0.41073641873313194	613	77	9.128323486416645e-171	4.413392441629e-168	0.41073641873313194	hypomethylated	AC074051.3	chr16	5233416.0	5233418.0	+
cg17080335	0.5160528613675025	0.9267384073008662	-0.4106855459333637	744	92	3.254347073247384e-185	2.9922513393089492e-182	0.4106855459333637	hypomethylated	RIMBP2	chr12	130545660.0	130545662.0	+
cg02482718	0.43508664526120583	0.8455917239189148	-0.41050507865770897	396	64	5.340733575286935e-91	1.2209205139913048e-89	0.41050507865770897	hypomethylated	AJAP1	chr1	4666698.0	4666700.0	+
cg26327040	0.37739063364214603	0.7878187513843025	-0.41042811774215643	791	97	2.3089544313655709e-116	1.2337686034895076e-114	0.41042811774215643	hypomethylated	ADGRD1	chr12	131076534.0	131076536.0	+
cg14817783	0.47116265382742206	0.881582830370087	-0.41042017654266494	778	97	6.0864876420165276e-207	2.0181930369135022e-203	0.41042017654266494	hypomethylated	CCDC173,KLHL23;PHOSPHO2	chr2	169695234.0	169695236.0	-
cg15408889	0.27138962721461574	0.6816673672076353	-0.4102777399930196	788	97	1.1527756283657148e-92	2.7690944952575417e-91	0.4102777399930196	hypomethylated	TNFAIP8	chr5	119287965.0	119287967.0	-
cg09149672	0.5027120083193236	0.9129410576574581	-0.41022904933813453	790	97	4.200675928907507e-228	5.360495282199866e-224	0.41022904933813453	hypomethylated	CD1C	chr1	158291360.0	158291362.0	-
cg04574507	0.4537390494833187	0.8639627830269411	-0.41022373354362235	784	97	1.1701188992570693e-194	1.772494424970293e-191	0.41022373354362235	hypomethylated	CD1B	chr1	158331247.0	158331249.0	-
cg03752741	0.4196684656064372	0.8298023123490182	-0.410133846742581	484	76	9.766896758096665e-128	7.877757060695496e-126	0.410133846742581	hypomethylated	SH3GL3	chr15	83499706.0	83499708.0	-
cg25731211	0.3343480395909055	0.7443478771091736	-0.40999983751826813	791	97	1.5281307227013077e-49	1.115571190360819e-48	0.40999983751826813	hypomethylated		chr17	81727605.0	81727607.0	+
cg15644639	0.44648837487674453	0.856257860050645	-0.40976948517390044	515	43	4.6522300968329975e-107	1.787843789923098e-105	0.40976948517390044	hypomethylated	TATDN1	chr8	124526699.0	124526701.0	+
cg07043247	0.508427751350644	0.9179539631322488	-0.40952621178160475	791	97	1.2141845656900665e-240	4.648273810872788e-236	0.40952621178160475	hypomethylated	CELF2	chr10	11043791.0	11043793.0	-
cg22691256	0.30966603401037107	0.7189167141914368	-0.4092506801810657	571	64	1.2173544249895719e-62	1.2496526127417754e-61	0.4092506801810657	hypomethylated	GALNT17	chr7	71472841.0	71472843.0	+
cg05174942	0.4200396249346445	0.8292740186055502	-0.4092343936709057	777	96	9.265243475375171e-147	1.5588189136592647e-144	0.4092343936709057	hypomethylated	VTRNA1-2	chr5	140718806.0	140718808.0	+
cg17399143	0.3494564012992849	0.7585767765635067	-0.40912037526422185	791	97	1.0851704704625865e-93	2.6947781430497798e-92	0.40912037526422185	hypomethylated		chr7	42869534.0	42869536.0	+
cg02485729	0.444084228515625	0.8527728349734576	-0.40868860645783256	625	78	3.1820356386777427e-170	1.5005596371177367e-167	0.40868860645783256	hypomethylated	TMEM132C	chr12	128509881.0	128509883.0	-
cg17560832	0.49401067419897154	0.9024451344283586	-0.40843446022938706	790	97	6.789888453705675e-222	5.60650409077218e-218	0.40843446022938706	hypomethylated	AL355537.1	chr10	128959071.0	128959073.0	-
cg19313373	0.4632757184441191	0.8713578686271746	-0.4080821501830555	779	97	9.70109563500317e-196	1.553333531269477e-192	0.4080821501830555	hypomethylated	DDR2	chr1	162724393.0	162724395.0	-
cg22198603	0.27447657499405687	0.6822826431458255	-0.4078060681517687	723	83	4.011314094947718e-75	5.793135991562856e-74	0.4078060681517687	hypomethylated	BTBD9	chr6	38262333.0	38262335.0	-
cg01631319	0.26966691380224855	0.6770733481959292	-0.4074064343936807	788	95	4.116071958382442e-99	1.2162904544819758e-97	0.4074064343936807	hypomethylated	AC011700.1,PROX1;PROX1-AS1	chr1	213984805.0	213984807.0	+
cg24432768	0.43325155353668565	0.8403520879057265	-0.4071005343690408	779	97	2.1315010768531447e-182	1.6958038594002848e-179	0.4071005343690408	hypomethylated	CD1D	chr1	158180183.0	158180185.0	+
cg04077303	0.3187284866968791	0.725745439529419	-0.40701695283253986	192	4	0.0008885449299962009	0.0013713564067480298	0.40701695283253986	hypomethylated	GPR137B	chr1	236144793.0	236144795.0	+
cg00406319	0.42964968138103243	0.836467624939594	-0.4068179435585616	790	97	3.423819467463711e-72	4.558820979610818e-71	0.4068179435585616	hypomethylated	AL157888.1	chr10	125162733.0	125162735.0	-
cg12901574	0.5191409808450175	0.9258031943409714	-0.4066622134959539	789	97	1.736191939467214e-184	1.5392310155722025e-181	0.4066622134959539	hypomethylated	RIMBP2	chr12	130447424.0	130447426.0	+
cg07385257	0.3625258096100936	0.7689142128855911	-0.4063884032754975	761	97	5.5785259017206046e-127	4.3803754551131284e-125	0.4063884032754975	hypomethylated	AC124290.1	chr8	35945648.0	35945650.0	-
cg17394978	0.315621898007491	0.7219936765473465	-0.40637177853985545	729	87	6.0479224862055025e-112	2.7566455567225286e-110	0.40637177853985545	hypomethylated	AC116366.2,IRF1	chr5	132488809.0	132488811.0	-
cg21158815	0.23416233678017892	0.6405320651289346	-0.4063697283487556	620	69	4.549894371722984e-53	3.6306903500914345e-52	0.4063697283487556	hypomethylated	BATF	chr14	75522391.0	75522393.0	+
cg23128495	0.32399490298573796	0.7303072742580139	-0.40631237127227593	791	97	4.9139830266829793e-70	6.148340756153478e-69	0.40631237127227593	hypomethylated		chr12	105860704.0	105860706.0	+
cg13422275	0.5432274540768394	0.949333033610865	-0.4061055795340256	790	97	6.833898509097768e-182	5.290166060220951e-179	0.4061055795340256	hypomethylated	RIMBP2	chr12	130592836.0	130592838.0	+
cg08160063	0.4962190693322243	0.9021502622624034	-0.40593119293017904	789	97	8.477398130908212e-241	3.5699510364992807e-236	0.40593119293017904	hypomethylated	RBFOX1	chr16	7654958.0	7654960.0	-
cg08533934	0.4929804554781329	0.8988623078336421	-0.40588185235550917	791	97	1.9777648027473423e-193	2.7762148238138146e-190	0.40588185235550917	hypomethylated		chr20	60965214.0	60965216.0	-
cg16013670	0.4470651747305182	0.8525956930573454	-0.4055305183268272	790	97	1.4099688059405402e-148	2.567045411780565e-146	0.4055305183268272	hypomethylated	AL133390.1,CHML;OPN3	chr1	241640872.0	241640874.0	-
cg25820728	0.39537334200702134	0.8008833423103254	-0.4055100003033041	790	97	7.500864893629992e-80	1.2375001836693832e-78	0.4055100003033041	hypomethylated		chr7	1645069.0	1645071.0	-
cg10966440	0.3952794756208147	0.8006603594907781	-0.40538088386996335	784	97	3.6771571084634724e-107	1.4190820551443243e-105	0.40538088386996335	hypomethylated	OPCML	chr11	132875805.0	132875807.0	+
cg11081307	0.5100872122829305	0.9152806862113402	-0.40519347392840965	781	97	2.0960559421316954e-208	7.544260700981596e-205	0.40519347392840965	hypomethylated	ZNF831	chr20	59195563.0	59195565.0	+
cg00982519	0.3242818454146888	0.7293285501414332	-0.40504670472674437	711	87	1.0334796760404705e-84	1.9561003204463423e-83	0.40504670472674437	hypomethylated	SFTA1P	chr10	10795854.0	10795856.0	+
cg21149266	0.3509664989653088	0.7559154115874192	-0.40494891262211036	336	29	1.2286840900593584e-21	4.135061192059847e-21	0.40494891262211036	hypomethylated	MINDY2	chr15	58854682.0	58854684.0	-
cg22719314	0.4986985468231471	0.9036209263752416	-0.4049223795520945	791	97	2.7017229996507793e-219	1.8962222987915638e-215	0.4049223795520945	hypomethylated	FLG,FLG-AS1	chr1	152317857.0	152317859.0	+
cg22520791	0.2996428873529078	0.7044990539550782	-0.4048561666021704	241	5	7.033975360506051e-05	0.00011817554547378828	0.4048561666021704	hypomethylated		chr5	179357095.0	179357097.0	+
cg05687660	0.45479289101212833	0.8594936095562178	-0.40470071854408945	782	97	7.617206177089805e-162	2.463680616020734e-159	0.40470071854408945	hypomethylated	ZFPM2-AS1	chr8	105865492.0	105865494.0	+
cg25188238	0.45116183173096014	0.8558096344937983	-0.4046478027628382	787	97	3.241554913774314e-157	8.45240963442202e-155	0.4046478027628382	hypomethylated	XKR4	chr8	55524029.0	55524031.0	-
cg05497273	0.41046585763335985	0.8150351612838274	-0.4045693036504675	785	97	6.743660230400006e-143	9.809498218530806e-141	0.4045693036504675	hypomethylated	RBFOX1	chr16	6480371.0	6480373.0	+
cg04928338	0.39592612851363707	0.8002661478888128	-0.4043400193751757	786	97	1.7727004482662823e-140	2.352691385348904e-138	0.4043400193751757	hypomethylated		chr16	5236490.0	5236492.0	-
cg08549335	0.14143189200519646	0.5456114451090495	-0.404179553103853	548	45	8.988275739930564e-24	3.2343721961129653e-23	0.404179553103853	hypomethylated	ZNRF2	chr7	30348337.0	30348339.0	+
cg26584034	0.2992013858843453	0.7032561302185059	-0.40405474433416055	790	96	9.027899386142652e-69	1.0907088656461087e-67	0.40405474433416055	hypomethylated	SYNPO	chr5	150637641.0	150637643.0	+
cg10471825	0.3731377919514974	0.7769723410134787	-0.4038345490619813	648	91	3.772035231556521e-135	4.0112546578325576e-133	0.4038345490619813	hypomethylated	ZFHX3	chr16	73523423.0	73523425.0	+
cg09171112	0.3305729152439357	0.7343740463256836	-0.40380113108174787	429	38	7.926679033760056e-33	3.7110725248174857e-32	0.40380113108174787	hypomethylated	TENM2	chr5	167284588.0	167284590.0	-
cg21549161	0.4501064990172645	0.8536026158283666	-0.4034961168111021	791	97	5.13647746706264e-207	1.7304340576516934e-203	0.4034961168111021	hypomethylated	AC093655.1	chr7	68257035.0	68257037.0	+
cg21367256	0.35842930230720604	0.7618558431409069	-0.4034265408337009	791	97	5.442392276340898e-138	6.529537267974419e-136	0.4034265408337009	hypomethylated	MYT1	chr20	64164304.0	64164306.0	-
cg12620035	0.42761656475551235	0.8307379496466253	-0.40312138489111293	788	97	3.933282051525893e-75	5.6816112847606596e-74	0.40312138489111293	hypomethylated		chr7	73833282.0	73833284.0	+
cg01808879	0.21880172729492187	0.6219106316566467	-0.40310890436172486	450	32	1.3355145176625609e-20	4.3500418494585816e-20	0.40310890436172486	hypomethylated	TMPO,TMPO-AS1	chr12	98517557.0	98517559.0	-
cg12756527	0.4608427796182753	0.8639312429526418	-0.4030884633343665	790	97	7.421097037248402e-172	3.825125896871265e-169	0.4030884633343665	hypomethylated	CELF2	chr10	11242584.0	11242586.0	+
cg14733031	0.4438387885767752	0.8468438982963562	-0.403005109719581	191	1			0.403005109719581	hypomethylated	B3GNT3	chr19	17793617.0	17793619.0	+
cg17192862	0.4251822798351572	0.8281397082141995	-0.40295742837904225	791	97	6.252928616356555e-136	6.869803760366225e-134	0.40295742837904225	hypomethylated	RIMBP2	chr12	130437117.0	130437119.0	+
cg19793904	0.40803798240951344	0.810754520376933	-0.4027165379674195	790	97	1.517369939426428e-107	5.924214024398487e-106	0.4027165379674195	hypomethylated	TMEM132C	chr12	128458731.0	128458733.0	+
cg15242225	0.2852023459229794	0.6878560936969259	-0.4026537477739465	764	92	4.208645645243915e-91	9.65000327916392e-90	0.4026537477739465	hypomethylated	RUNX1	chr21	35049559.0	35049561.0	-
cg18751231	0.40294213225876074	0.8054999113082886	-0.40255777904952783	276	32	3.7549017074866022e-62	3.80240551166404e-61	0.40255777904952783	hypomethylated	IQCJ-SCHIP1	chr3	159787250.0	159787252.0	+
cg21048162	0.31301044603967487	0.7154321572215286	-0.40242171118185377	791	97	4.4027835905020194e-120	2.6921356307981234e-118	0.40242171118185377	hypomethylated	BATF	chr14	75522012.0	75522014.0	-
cg25188760	0.3722698265260816	0.7746111683009826	-0.40234134177490105	783	97	5.8657871834809264e-95	1.5193536129809243e-93	0.40234134177490105	hypomethylated	AL121757.2	chr20	5320900.0	5320902.0	-
cg00602115	0.4858907333272972	0.8879774427905525	-0.40208670946325525	755	97	1.848768329802534e-169	8.434910362258551e-167	0.40208670946325525	hypomethylated	DTNA	chr18	34819022.0	34819024.0	-
cg01421252	0.2568164483432112	0.6588236864875344	-0.4020072381443232	725	68	8.750602755981154e-51	6.594372557724893e-50	0.4020072381443232	hypomethylated	RBFOX1	chr16	5540675.0	5540677.0	-
cg04522625	0.4572997582729325	0.8590397785619363	-0.40174002028900374	789	97	2.826364970058621e-135	3.0170389302947173e-133	0.40174002028900374	hypomethylated	ADAMTS9-AS2	chr3	64765974.0	64765976.0	+
cg18744273	0.40218120602005764	0.8038093566894531	-0.40162815066939545	705	90	1.4498600045116375e-124	1.0415495495392592e-122	0.40162815066939545	hypomethylated		chr13	111978415.0	111978417.0	-
cg04522792	0.4407735986142936	0.8423799337800016	-0.40160633516570804	791	97	7.798545163709789e-145	1.2172262965420622e-142	0.40160633516570804	hypomethylated		chr8	121530963.0	121530965.0	+
cg10019467	0.3225989152466289	0.7241720612516108	-0.4015731460049819	781	97	1.82671944583258e-72	2.4498634799756086e-71	0.4015731460049819	hypomethylated	RBM47	chr4	40630770.0	40630772.0	-
cg13270350	0.4064830320613794	0.808042246500651	-0.4015592144392716	739	75	1.50155914111533e-54	1.2443229158581598e-53	0.4015592144392716	hypomethylated	HDAC4	chr2	239144703.0	239144705.0	-
cg02930348	0.4191125611740479	0.8206306536173084	-0.4015180924432605	791	97	6.786424604564775e-172	3.506574737333363e-169	0.4015180924432605	hypomethylated	CDH4	chr20	61393882.0	61393884.0	+
cg02313130	0.40510692186512326	0.806437777489731	-0.40133085562460774	791	97	2.84636894449479e-135	3.037622432062795e-133	0.40133085562460774	hypomethylated	CAPN8	chr1	223666744.0	223666746.0	-
cg19602728	0.36051794386703745	0.7614118438406089	-0.40089389997357144	781	97	7.750353805904624e-80	1.2781103119594768e-78	0.40089389997357144	hypomethylated		chr4	1494606.0	1494608.0	-
cg13575139	0.26209586836086024	0.6626487810587146	-0.40055291269785437	789	97	5.863008704502342e-113	2.765451442190635e-111	0.40055291269785437	hypomethylated		chr3	58471248.0	58471250.0	+
cg02897974	0.3861372952634189	0.786344626515182	-0.4002073312517631	772	97	2.4330245125104273e-115	1.2534630346969858e-113	0.4002073312517631	hypomethylated		chr13	112019608.0	112019610.0	-
cg03340408	0.35651626297556493	0.7564581644903753	-0.39994190151481035	791	97	2.919824501352653e-90	6.527467086386479e-89	0.39994190151481035	hypomethylated	NAV1	chr1	201687179.0	201687181.0	+
cg27153327	0.4594573162971659	0.8591677478908264	-0.3997104315936605	752	97	8.329058455262467e-210	3.507483122329399e-206	0.3997104315936605	hypomethylated	MEIOB	chr16	1870813.0	1870815.0	+
cg09225287	0.2896326642828145	0.6891571516843186	-0.3995244874015041	789	97	4.896504527332851e-72	6.4907662034854135e-71	0.3995244874015041	hypomethylated	SEMA3C	chr7	80919854.0	80919856.0	-
cg04892766	0.4526142361797864	0.852059747754913	-0.3994455115751266	790	97	1.3417171090356276e-152	2.8842055061481847e-150	0.3994455115751266	hypomethylated	AC104435.2	chr3	72521166.0	72521168.0	+
cg08622666	0.35478323097997067	0.7539936266447368	-0.3992103956647661	745	95	1.6461333078519766e-129	1.4164482668630512e-127	0.3992103956647661	hypomethylated	RANBP9	chr6	13695510.0	13695512.0	-
cg23046919	0.29143712761696805	0.6903820340595548	-0.39894490644258673	534	63	2.0421671849956408e-52	1.6034328820193426e-51	0.39894490644258673	hypomethylated	HELLPAR,IGF1;LINC02456	chr12	102402064.0	102402066.0	-
cg00777546	0.5312461753426893	0.9301253643232522	-0.39887918898056296	766	97	1.2976722207830078e-181	9.972042693117073e-179	0.39887918898056296	hypomethylated		chr6	230931.0	230933.0	-
cg15411554	0.329475094473191	0.7281659313083924	-0.39869083683520135	767	97	1.3702372196653049e-83	2.5154805201714774e-82	0.39869083683520135	hypomethylated	ADAMTS16	chr5	5199692.0	5199694.0	+
cg07936456	0.4958773877014855	0.8944890130426466	-0.3986116253411611	791	97	3.4926446801451284e-249	2.4513359530577258e-244	0.3986116253411611	hypomethylated	RBFOX1	chr16	7658057.0	7658059.0	-
cg23822732	0.4746380769753758	0.8732424077299452	-0.3986043307545694	790	97	9.710664836849788e-223	8.889775895880785e-219	0.3986043307545694	hypomethylated	AC018685.2	chr2	2689081.0	2689083.0	-
cg19378892	0.5009605513812618	0.8995402227971971	-0.3985796714159353	791	97	2.863194515495201e-240	1.0047760793318716e-235	0.3985796714159353	hypomethylated	OR10J3	chr1	159313745.0	159313747.0	+
cg05184519	0.3940932012237279	0.7925980558100435	-0.3985048545863156	791	97	3.174081772295208e-102	1.0380943394364121e-100	0.3985048545863156	hypomethylated	NTM	chr11	132210363.0	132210365.0	-
cg09790780	0.41169501496325855	0.8099470630134504	-0.3982520480501919	791	97	4.195520723687962e-177	2.705654692243694e-174	0.3982520480501919	hypomethylated	RBFOX1	chr16	7432011.0	7432013.0	+
cg19988482	0.48424323541236497	0.8822090699500644	-0.39796583453769946	787	97	1.2840082542487143e-140	1.7116614497616114e-138	0.39796583453769946	hypomethylated	AC105393.2	chr2	394571.0	394573.0	+
cg11185753	0.3843048261259607	0.7821002090186403	-0.3977953828926796	553	57	9.377357452998072e-92	2.193122573843069e-90	0.3977953828926796	hypomethylated	ZFPM2	chr8	104976054.0	104976056.0	-
cg17150265	0.38239671246592527	0.7801450749033505	-0.39774836243742523	791	97	1.0481710187843922e-101	3.367919200399592e-100	0.39774836243742523	hypomethylated	PLD5	chr1	242519839.0	242519841.0	-
cg02550950	0.40539840745777356	0.8031183325726053	-0.3977199251148318	642	92	3.0072104321731283e-123	2.0601568471354396e-121	0.3977199251148318	hypomethylated	HECW2	chr2	196257379.0	196257381.0	+
cg10649130	0.45976719786707354	0.8572270501520216	-0.39745985228494807	617	97	8.298640411993333e-167	3.366737628570482e-164	0.39745985228494807	hypomethylated		chr11	9661093.0	9661095.0	+
cg23950788	0.40394528540867736	0.8012884081024485	-0.39734312269377114	766	97	5.944345567697534e-155	1.4263516463791336e-152	0.39734312269377114	hypomethylated	PPP1R17	chr7	31688860.0	31688862.0	+
cg02323003	0.4190250980266277	0.8163194164787371	-0.3972943184521094	791	97	2.326460132166072e-163	8.130331386696957e-161	0.3972943184521094	hypomethylated		chr10	128727394.0	128727396.0	-
cg20521198	0.3796956946063132	0.7769374257510471	-0.3972417311447339	791	97	3.7782655579175964e-113	1.794181914926602e-111	0.3972417311447339	hypomethylated		chr4	27101284.0	27101286.0	-
cg14181111	0.46571020230029236	0.8628753190188064	-0.39716511671851407	791	97	6.883615230914062e-130	6.005358906880349e-128	0.39716511671851407	hypomethylated	AL135926.1	chr1	168804074.0	168804076.0	-
cg07403258	0.54434184811058	0.9414264639628303	-0.3970846158522503	791	97	5.957608789317331e-200	1.2999131957018542e-196	0.3970846158522503	hypomethylated		chr13	111548516.0	111548518.0	-
cg06203976	0.428665103261299	0.8255687595642719	-0.3969036563029729	791	97	8.28089726142557e-151	1.6418087426308698e-148	0.3969036563029729	hypomethylated	CADM3	chr1	159170654.0	159170656.0	-
cg04414975	0.46360252502767796	0.8604880264124919	-0.39688550138481393	748	97	1.083910725302624e-200	2.4807064194298325e-197	0.39688550138481393	hypomethylated	TMEM132D	chr12	129849269.0	129849271.0	+
cg09805403	0.37089167196283895	0.7677550620221077	-0.3968633900592688	756	94	2.206203981580063e-105	8.017461024327811e-104	0.3968633900592688	hypomethylated	GSPT1	chr16	11916840.0	11916842.0	-
cg26491818	0.5171355814873417	0.9138605963323534	-0.39672501484501166	790	97	3.45585825000916e-137	3.9970071164360265e-135	0.39672501484501166	hypomethylated	RIMBP2	chr12	130477403.0	130477405.0	+
cg16692653	0.4597173348451272	0.8564084513803546	-0.3966911165352274	624	89	2.5745995540413298e-185	2.372428701532955e-182	0.3966911165352274	hypomethylated		chr11	131098756.0	131098758.0	+
cg19214658	0.43356345102916816	0.8295481710722952	-0.395984720043127	698	66	7.643354354579595e-82	1.333191204769263e-80	0.395984720043127	hypomethylated		chr13	112238326.0	112238328.0	-
cg10310168	0.37274049559925654	0.7687051517447245	-0.395964656145468	786	97	2.1740183722477957e-118	1.2481384769062825e-116	0.395964656145468	hypomethylated		chr1	4316319.0	4316321.0	-
cg06431514	0.41638303194877924	0.8122951861509343	-0.3959121542021551	791	97	6.247447514514403e-124	4.376788575323937e-122	0.3959121542021551	hypomethylated	CELF2	chr10	11257112.0	11257114.0	+
cg26151206	0.49265274838762246	0.8885605015705541	-0.39590775318293164	791	97	2.2282214540373447e-199	4.739066916138801e-196	0.39590775318293164	hypomethylated	OR10K2	chr1	158420858.0	158420860.0	-
cg05583676	0.5730206739766516	0.9688703399343589	-0.3958496659577073	789	97	7.471619317518942e-181	5.598582735369523e-178	0.3958496659577073	hypomethylated		chr10	130662981.0	130662983.0	+
cg06354543	0.48185041309457965	0.8776083877406169	-0.39575797464603724	791	97	1.0295676532081038e-197	1.8528433876627242e-194	0.39575797464603724	hypomethylated		chr10	128578307.0	128578309.0	+
