probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg01577083	0.37860193739842324	0.8085796710142156	-0.42997773361579233	137	97	1.446893842995066e-65	1.2720311338569838e-62	0.42997773361579233	hypomethylated	RBFOX1	chr16	5436266.0	5436268.0	-
cg13945749	0.5266687434955235	0.9555082812751692	-0.4288395377796457	137	97	1.3285643167504875e-39	9.344797861885996e-38	0.4288395377796457	hypomethylated		chr5	2866350.0	2866352.0	+
cg17578639	0.17906134668057852	0.6075770191310608	-0.4285156724504823	137	97	1.5257129015395153e-62	9.476319847790662e-60	0.4285156724504823	hypomethylated	TBL1XR1	chr3	177145160.0	177145162.0	+
cg20972294	0.40817534923553467	0.836540064860865	-0.4283647156253303	128	97	1.0581451165064417e-53	2.764246576657222e-51	0.4283647156253303	hypomethylated	OPCML	chr11	133136023.0	133136025.0	+
cg25851313	0.4265542386183098	0.8548491959719314	-0.4282949573536216	134	97	5.876043816549784e-41	4.663525608049559e-39	0.4282949573536216	hypomethylated	FAM131C	chr1	16074169.0	16074171.0	+
cg11807829	0.31066302692188935	0.7384064664545748	-0.4277434395326854	136	97	1.6064446494573227e-75	4.764024737870581e-72	0.4277434395326854	hypomethylated	AC058822.1,LNX1;LNX1-AS2	chr4	53591941.0	53591943.0	+
cg26098816	0.44483862982855904	0.8721695732824581	-0.4273309434538991	126	97	3.3586170347839404e-42	2.9990470274276927e-40	0.4273309434538991	hypomethylated	AL441943.2	chr10	2168768.0	2168770.0	-
cg02482718	0.4182832445417132	0.8455917239189148	-0.4273084793772016	70	64	8.180151368994964e-20	9.423991801353754e-19	0.4273084793772016	hypomethylated	AJAP1	chr1	4666698.0	4666700.0	+
cg03814644	0.3469565454190665	0.7742146757460132	-0.4272581303269467	137	97	7.676947027221001e-49	1.2657975096241437e-46	0.4272581303269467	hypomethylated	PDE10A	chr6	165940606.0	165940608.0	+
cg00640314	0.4626313394574977	0.8898390150561775	-0.4272076755986798	134	97	1.313729466809612e-43	1.3308297558279108e-41	0.4272076755986798	hypomethylated	SNHG6,SNORD87	chr8	66923617.0	66923619.0	+
cg02772121	0.26577234268188477	0.6925701989067925	-0.42679785622490773	136	90	6.352551555994851e-40	4.594863171241064e-38	0.42679785622490773	hypomethylated	TRIM15	chr6	30163103.0	30163105.0	-
cg17144184	0.4415546890592923	0.8679299895296392	-0.4263753004703469	137	97	4.5241090832089463e-54	1.2315139625980625e-51	0.4263753004703469	hypomethylated	AC103758.1	chr8	142140137.0	142140139.0	-
cg08243465	0.3490400105497263	0.7752407899836904	-0.4262007794339641	137	97	7.265427074643766e-63	4.699771522012767e-60	0.4262007794339641	hypomethylated	PMEPA1	chr20	57698979.0	57698981.0	-
cg21320567	0.3419552545477874	0.7678379963353738	-0.42588274178758634	137	97	3.2352652636543236e-67	3.347434374552177e-64	0.42588274178758634	hypomethylated	COPS5,CSPP1	chr8	67063644.0	67063646.0	+
cg26824516	0.12752601178023068	0.5534078460378745	-0.4258818342576438	137	97	5.444964343629774e-62	3.2069012303640247e-59	0.4258818342576438	hypomethylated	AC015712.5,ALDH1A3	chr15	100879087.0	100879089.0	+
cg25518132	0.3254464181621423	0.7507822455429449	-0.4253358273808026	89	41	1.0551718224137673e-31	3.688118038749036e-30	0.4253358273808026	hypomethylated	AC007098.1	chr2	63047340.0	63047342.0	-
cg07513950	0.4932410296271829	0.9181977891430413	-0.4249567595158584	136	97	2.495484403129411e-44	2.6970800978197036e-42	0.4249567595158584	hypomethylated		chr10	2328837.0	2328839.0	-
cg10180415	0.1842552519192661	0.6089672993138894	-0.4247120473946233	137	97	1.3546494122100353e-65	1.195928236111489e-62	0.4247120473946233	hypomethylated	CD58	chr1	116515345.0	116515347.0	-
cg13672106	0.42243174196199607	0.8465816851743718	-0.42414994321237576	131	97	5.733620030884414e-51	1.1461537796352803e-48	0.42414994321237576	hypomethylated	TMEM99	chr17	40828168.0	40828170.0	-
cg04016621	0.46414432386412235	0.8880157470703125	-0.42387142320619015	137	97	3.1600966685302396e-54	8.801266323951308e-52	0.42387142320619015	hypomethylated	AC112504.2,GRK7	chr3	141777104.0	141777106.0	-
cg03607573	0.3294597105546431	0.7532434365184036	-0.4237837259637605	132	97	2.006285764140853e-70	3.094758257960142e-67	0.4237837259637605	hypomethylated	TAF1D	chr11	93738722.0	93738724.0	+
cg10249637	0.48774368397510837	0.9111835440409553	-0.4234398600658469	137	97	2.1927534067161282e-36	1.1658997220399438e-34	0.4234398600658469	hypomethylated	PTPRN2,PTPRN2-AS1	chr7	157862743.0	157862745.0	-
cg07195224	0.39518671824519797	0.8186258474985758	-0.42343912925337784	133	96	5.408848346575382e-49	8.999310691721477e-47	0.42343912925337784	hypomethylated	AIM2	chr1	159077243.0	159077245.0	-
cg21163617	0.392286008291871	0.8156629739348421	-0.4233769656429711	137	97	4.6044374498945485e-57	1.658664892183527e-54	0.4233769656429711	hypomethylated	PTPRN2	chr7	157591965.0	157591967.0	+
cg10013324	0.32745091668490706	0.7503961216319691	-0.42294520494706206	58	44	2.890832681060546e-29	8.11574294102725e-28	0.42294520494706206	hypomethylated	RBFOX1	chr16	6285192.0	6285194.0	-
cg00504075	0.2368864059448242	0.6594789425532023	-0.42259253660837803	70	12	2.1314600313467651e-10	9.469455360550155e-10	0.42259253660837803	hypomethylated	GON4L	chr1	155857764.0	155857766.0	-
cg07196505	0.25892488280339027	0.6808027287119442	-0.421877845908554	134	97	1.0483617303895485e-80	5.659957136488117e-77	0.421877845908554	hypomethylated	RBFOX1	chr16	7515834.0	7515836.0	+
cg07964754	0.3596392722025405	0.7810736587367106	-0.42143438653417015	137	97	4.980554081533565e-53	1.2179826421769345e-50	0.42143438653417015	hypomethylated	COTL1	chr16	84616595.0	84616597.0	-
cg19215266	0.33641236019830634	0.7575583703739127	-0.4211460101756064	137	97	5.980623042040585e-63	3.9351658591511765e-60	0.4211460101756064	hypomethylated	AL392046.1,CREM	chr10	35128234.0	35128236.0	-
cg14967020	0.4452008435325901	0.8659914154367349	-0.42079057190414476	137	97	1.2477091630787644e-42	1.1580869591652228e-40	0.42079057190414476	hypomethylated	PHF21B	chr22	44881594.0	44881596.0	+
cg15300436	0.2996857229587251	0.7203565794846107	-0.42067085652588565	113	58	2.3752792755131068e-31	8.032896169214583e-30	0.42067085652588565	hypomethylated	MYT1L,MYT1L-AS1	chr2	2318015.0	2318017.0	-
cg19275745	0.4732311833513914	0.893820379198212	-0.4205891958468206	137	97	1.5490873102859045e-45	1.877230809559158e-43	0.4205891958468206	hypomethylated	AC112504.2,GRK7	chr3	141777160.0	141777162.0	+
cg06967998	0.45385306222098215	0.8742735385894775	-0.4204204763684954	126	96	3.3349101400526357e-52	7.526084372924467e-50	0.4204204763684954	hypomethylated	OPCML	chr11	132657542.0	132657544.0	+
cg03900492	0.3163798534087021	0.7365426918894974	-0.4201628384807953	137	97	3.747549662806579e-71	6.287387992247575e-68	0.4201628384807953	hypomethylated	PTPRN2	chr7	157552964.0	157552966.0	+
cg11947712	0.48380694669835705	0.90354887972173	-0.419741933023373	136	97	1.7300041897241953e-53	4.4449285804694664e-51	0.419741933023373	hypomethylated	AL160171.1,HENMT1	chr1	108660645.0	108660647.0	+
cg03340408	0.3367260563982664	0.7564581644903753	-0.41973210809210887	137	97	8.433602007976778e-73	1.6911821786576709e-69	0.41973210809210887	hypomethylated	NAV1	chr1	201687179.0	201687181.0	+
cg08160063	0.48294970568488627	0.9021502622624034	-0.4192005565775171	136	97	2.4872425980607766e-50	4.64893571998212e-48	0.4192005565775171	hypomethylated	RBFOX1	chr16	7654958.0	7654960.0	-
cg12961607	0.27577646631393987	0.6949594904867451	-0.41918302417280523	137	89	2.4815901623874885e-40	1.8607993498453665e-38	0.41918302417280523	hypomethylated	SRSF7	chr2	38749107.0	38749109.0	-
cg23643466	0.450322255600978	0.8694130809036726	-0.41909082530269465	137	97	2.5772668299206058e-48	4.049684373189165e-46	0.41909082530269465	hypomethylated		chr10	130486641.0	130486643.0	+
cg15252509	0.3846416106590858	0.8035149468315972	-0.4188733361725114	104	90	7.336183870808967e-50	1.3196701093636203e-47	0.4188733361725114	hypomethylated		chr18	58669932.0	58669934.0	+
cg04633922	0.4880305380716811	0.9068957456608409	-0.41886520758915974	137	97	6.510312350289411e-35	3.043139243137667e-33	0.41886520758915974	hypomethylated		chr10	2657098.0	2657100.0	-
cg10216717	0.3878791419258953	0.8065420720995087	-0.4186629301736134	137	97	5.099563557284439e-67	5.1375174860564766e-64	0.4186629301736134	hypomethylated	TMEM132C	chr12	128414744.0	128414746.0	+
cg19901523	0.18312342845610458	0.6015735114972616	-0.418450083041157	137	97	1.872002117371578e-52	4.326677736819225e-50	0.418450083041157	hypomethylated		chr14	106845057.0	106845059.0	-
cg15637286	0.4558601379394531	0.8739505256574178	-0.4180903877179647	137	97	1.002224693409394e-50	1.955736065182221e-48	0.4180903877179647	hypomethylated	AC025809.1	chr19	31354269.0	31354271.0	+
cg01890568	0.47936415846330405	0.8968689122150854	-0.4175047537517813	137	97	4.7347569465358816e-42	4.171251532453288e-40	0.4175047537517813	hypomethylated	AC008133.1,ASIC2	chr17	33110630.0	33110632.0	+
cg03210210	0.3851574659347534	0.8020457029342651	-0.4168882369995117	6	16	0.03474643976189	0.0514705801462963	0.4168882369995117	hypomethylated	TNFAIP8	chr5	119355259.0	119355261.0	+
cg16497714	0.4055947842805282	0.8215602136427357	-0.4159654293622075	69	62	5.058863390629354e-20	5.94486680979857e-19	0.4159654293622075	hypomethylated	C11orf40	chr11	4576015.0	4576017.0	-
cg08443563	0.1812133649839972	0.5971629742494563	-0.4159496092654591	137	97	4.870752837556153e-65	3.9982994116493355e-62	0.4159496092654591	hypomethylated	AC017002.3,ANAPC1	chr2	111699233.0	111699235.0	-
cg03391854	0.3940471454258383	0.8098626677522954	-0.41581552232645713	137	97	1.0608451114470234e-61	5.988385331455329e-59	0.41581552232645713	hypomethylated	PTPRN2	chr7	158168936.0	158168938.0	-
cg11735242	0.43675944384406595	0.8524122729743879	-0.415652829130322	136	97	1.1217891602695725e-57	4.272862941484115e-55	0.415652829130322	hypomethylated	LINC01646	chr1	4583969.0	4583971.0	-
cg27527798	0.42581869574154124	0.8414278325346327	-0.41560913679309147	136	97	8.583837177441588e-45	9.670273562411998e-43	0.41560913679309147	hypomethylated	ELFN1	chr7	1733608.0	1733610.0	-
cg04960065	0.2753912375791229	0.6908529222626048	-0.4154616846834818	137	97	1.1021046865626682e-56	3.829277282698777e-54	0.4154616846834818	hypomethylated		chr4	184268146.0	184268148.0	-
cg20038219	0.2903765614827474	0.7056301902322208	-0.41525362874947347	75	34	1.0479956001565204e-28	2.7919432857437364e-27	0.41525362874947347	hypomethylated	CLDN4	chr7	73827398.0	73827400.0	-
cg23839680	0.3717440366744995	0.7869164316277755	-0.41517239495327596	80	76	5.7191117604512e-31	1.8675409991899543e-29	0.41517239495327596	hypomethylated	CCT6A,PSPH	chr7	56050544.0	56050546.0	-
cg07551060	0.35865538659757074	0.7738118909068943	-0.41515650430932355	137	97	1.4087813178204896e-53	3.648544339044921e-51	0.41515650430932355	hypomethylated	GRK5	chr10	119315803.0	119315805.0	-
cg24254317	0.44231368203199545	0.8574501902786726	-0.4151365082466772	131	97	4.530111013420561e-44	4.781151826998862e-42	0.4151365082466772	hypomethylated	PTPRN2	chr7	158042153.0	158042155.0	-
cg16144562	0.5485523530166515	0.963472818590931	-0.41492046557427953	137	97	1.412711278980596e-40	1.0800803547617969e-38	0.41492046557427953	hypomethylated		chr2	7097002.0	7097004.0	+
cg23303108	0.5469688916728445	0.9617149117066688	-0.4147460200338243	137	97	1.3920448644465004e-54	3.9932248291003424e-52	0.4147460200338243	hypomethylated	AC100861.1,AC100861.2;TNFRSF10A	chr8	23226064.0	23226066.0	+
cg19126954	0.40522813448940753	0.8199337831477529	-0.41470564865834536	137	97	6.894400301289554e-58	2.693235440887148e-55	0.41470564865834536	hypomethylated	PTPRN2	chr7	157823919.0	157823921.0	-
cg09884851	0.38304054035859947	0.7975437224857391	-0.41450318212713966	68	63	2.5599020074778354e-30	7.897457100886438e-29	0.41450318212713966	hypomethylated	AC027288.3,SYT1	chr12	79415575.0	79415577.0	+
cg20200460	0.43228623361298535	0.8465349649645618	-0.41424873135157647	132	97	5.5303519675553035e-42	4.825719120201371e-40	0.41424873135157647	hypomethylated		chr10	128367236.0	128367238.0	+
cg04731448	0.4864279429117839	0.9005675252278645	-0.41413958231608067	60	75	5.675822632712976e-14	3.6688586499522525e-13	0.41413958231608067	hypomethylated	SCT	chr11	628627.0	628629.0	+
cg21538684	0.434428416899521	0.8485255290552512	-0.41409711215573025	137	97	3.1721161143295173e-42	2.839134939471663e-40	0.41409711215573025	hypomethylated	AL008729.1,PHACTR1;TBC1D7	chr6	13273947.0	13273949.0	-
cg25393284	0.42591347371725213	0.8399636966665995	-0.4140502229493474	133	97	4.015740928007897e-47	5.638008936025045e-45	0.4140502229493474	hypomethylated		chr2	946966.0	946968.0	+
cg11157172	0.49902145001066833	0.9130646725918384	-0.4140432225811701	119	94	1.7477959804732894e-29	5.008615945104372e-28	0.4140432225811701	hypomethylated	PRDM16	chr1	3293852.0	3293854.0	+
cg22598247	0.4397297601630218	0.8537575633255476	-0.41402780316252585	137	97	7.216470360183249e-55	2.120680425573711e-52	0.41402780316252585	hypomethylated	PTPRN2	chr7	157821706.0	157821708.0	+
cg06719334	0.40903690087534217	0.8228190313909471	-0.413782130515605	137	97	1.1510082361526557e-50	2.229541073295681e-48	0.413782130515605	hypomethylated	RBFOX1	chr16	7451306.0	7451308.0	-
cg20207443	0.31594539138506045	0.7296170393625895	-0.41367164797752903	53	48	1.6769456576823348e-28	4.3821143109405396e-27	0.41367164797752903	hypomethylated	AC068633.1	chr3	118425463.0	118425465.0	+
cg24646841	0.4813135522995552	0.8948712693047278	-0.41355771700517263	137	97	7.036416725555857e-53	1.6925323355279119e-50	0.41355771700517263	hypomethylated	AC011899.1,PTPRN2	chr7	158026003.0	158026005.0	-
cg16257533	0.4753024631076389	0.8885617600273841	-0.41325929691974517	135	97	1.1262158505966273e-45	1.3847062279141499e-43	0.41325929691974517	hypomethylated	NTM	chr11	132064940.0	132064942.0	-
cg01642550	0.33461811963249655	0.7477704864187339	-0.41315236678623735	136	97	4.3326696233844403e-72	7.797157426380535e-69	0.41315236678623735	hypomethylated		chr16	89031918.0	89031920.0	+
cg00431602	0.35261446115921957	0.7655731042226156	-0.412958643063396	98	96	2.677991898862197e-44	2.8834872066524126e-42	0.412958643063396	hypomethylated	AC131011.1,Y_RNA	chrX	23781657.0	23781659.0	-
cg26165146	0.32231510468643076	0.735182221402827	-0.4128671167163962	137	97	1.7834348575365627e-58	7.362980747961564e-56	0.4128671167163962	hypomethylated	ARNTL2	chr12	27331722.0	27331724.0	-
cg24996491	0.4046819133143271	0.8174460728963217	-0.4127641595819945	124	96	1.3906092135680438e-49	2.4379718423599187e-47	0.4127641595819945	hypomethylated	PTPRN2	chr7	157742603.0	157742605.0	+
cg15507690	0.1615431012898466	0.574129596198957	-0.41258649490911037	137	97	5.360245407477908e-73	1.1011016116041119e-69	0.41258649490911037	hypomethylated	TBL1XR1	chr3	177201808.0	177201810.0	+
cg02691362	0.5219656951236029	0.9343836676214159	-0.412417972497813	137	97	1.5719860592331874e-47	2.288215075664524e-45	0.412417972497813	hypomethylated	ELFN1	chr7	1747098.0	1747100.0	-
cg08549335	0.13334502006063656	0.5456114451090495	-0.41226642504841293	98	45	2.0010045476796177e-25	3.9177344012899825e-24	0.41226642504841293	hypomethylated	ZNRF2	chr7	30348337.0	30348339.0	+
cg09845293	0.4801214691391565	0.8919682502746582	-0.4118467811355017	133	96	2.4585929767124733e-40	1.8438834319080435e-38	0.4118467811355017	hypomethylated		chr10	7526017.0	7526019.0	+
cg04923875	0.33949651036943707	0.7513008775382206	-0.41180436716878355	112	58	3.758609076288923e-42	3.340632390724155e-40	0.41180436716878355	hypomethylated	TNR	chr1	175564429.0	175564431.0	-
cg14733031	0.43515080043247767	0.8468438982963562	-0.41169309786387853	35	1			0.41169309786387853	hypomethylated	B3GNT3	chr19	17793617.0	17793619.0	+
cg03781727	0.16946346141673901	0.581007416715327	-0.41154395529858795	135	97	6.474024754375765e-75	1.7254955938860334e-71	0.41154395529858795	hypomethylated		chr7	21967921.0	21967923.0	-
cg00794174	0.5451019175731353	0.9566329484133377	-0.41153103084020237	137	97	3.853934289937169e-40	2.843262303380749e-38	0.41153103084020237	hypomethylated	RIMBP2	chr12	130711871.0	130711873.0	-
cg08125436	0.4165697249155196	0.8274468042517221	-0.41087707933620254	126	93	2.2419497437337682e-37	1.2934781456822454e-35	0.41087707933620254	hypomethylated		chr16	7805302.0	7805304.0	-
cg10636246	0.3729105761451443	0.7837037548576433	-0.41079317871249904	137	97	8.022762892399124e-62	4.60910464444896e-59	0.41079317871249904	hypomethylated	AIM2	chr1	159077182.0	159077184.0	-
cg08752433	0.4115926008958083	0.8221773757148034	-0.41058477481899514	130	97	1.0889558125647237e-41	9.245388531954503e-40	0.41058477481899514	hypomethylated	PPTC7	chr12	110578760.0	110578762.0	+
cg21483311	0.31027531444578244	0.7207560588404075	-0.41048074439462506	133	97	2.932036317201667e-63	2.01093281037966e-60	0.41048074439462506	hypomethylated		chr7	1753486.0	1753488.0	-
cg27170427	0.5128635490027658	0.9232283130134504	-0.41036476401068467	137	97	3.09432346244005e-46	4.018050100498279e-44	0.41036476401068467	hypomethylated	RIMBP2	chr12	130474165.0	130474167.0	-
cg01431992	0.26713927911252394	0.6773843765258789	-0.41024509741335496	49	52	2.465127079841434e-19	2.7104233151934883e-18	0.41024509741335496	hypomethylated	TAOK3	chr12	118359221.0	118359223.0	+
cg04441847	0.4158028149213947	0.8251511479767275	-0.4093483330553328	122	71	4.270177611125371e-30	1.2933103883764499e-28	0.4093483330553328	hypomethylated	SRSF7	chr2	38749145.0	38749147.0	+
cg18472159	0.5370379616232479	0.946220240642115	-0.40918227901886706	136	97	1.2599199289514308e-39	8.881254455987043e-38	0.40918227901886706	hypomethylated		chr5	3188057.0	3188059.0	+
cg20171999	0.2531562050183614	0.6621459837882749	-0.40898977876991355	96	31	6.138748930471705e-24	1.0457079814165568e-22	0.40898977876991355	hypomethylated	AC009879.2,AC009879.4	chr8	66430830.0	66430832.0	+
cg11837293	0.3422407114280845	0.7512220655168805	-0.40898135408879605	106	56	4.002774499630769e-23	6.326661308088476e-22	0.40898135408879605	hypomethylated	AC005914.1	chr20	53740371.0	53740373.0	+
cg18346398	0.4925283167484033	0.901464717904317	-0.40893640115591373	137	97	3.548379199218097e-48	5.497650893899676e-46	0.40893640115591373	hypomethylated		chr6	1615756.0	1615758.0	-
cg06457633	0.178547657319229	0.5871407190958658	-0.40859306177663685	137	96	3.0502528648192088e-43	2.9920685631420497e-41	0.40859306177663685	hypomethylated	APBB1IP	chr10	26437947.0	26437949.0	+
cg10310168	0.3603687425599481	0.7687051517447245	-0.4083364091847764	137	97	2.0596079776245635e-75	5.981541897003156e-72	0.4083364091847764	hypomethylated		chr1	4316319.0	4316321.0	-
cg17094249	0.17265000454215115	0.580921086398038	-0.4082710818558868	129	88	4.404380777995973e-76	1.3945362359418512e-72	0.4082710818558868	hypomethylated	NCMAP-DT	chr1	24541166.0	24541168.0	-
cg16281600	0.3618033227841716	0.7691223487425386	-0.407319025958367	121	89	2.0718554547677864e-62	1.269987077747769e-59	0.407319025958367	hypomethylated	GRIA1	chr5	153489870.0	153489872.0	+
cg25903223	0.4858907491219144	0.8931547191045056	-0.40726396998259123	119	73	2.1120922458838074e-33	8.5868437705771e-32	0.40726396998259123	hypomethylated	PTPRN2	chr7	158175233.0	158175235.0	-
cg10508127	0.36254506911674556	0.7696929617026418	-0.40714789258589623	137	97	6.969930928109778e-45	7.919899036878675e-43	0.40714789258589623	hypomethylated		chr11	67695344.0	67695346.0	-
cg10578996	0.3832824911390032	0.7903389059087281	-0.40705641476972493	112	93	3.970051783638635e-41	3.1947878399767805e-39	0.40705641476972493	hypomethylated	AC011524.2,LINC00906	chr19	28964965.0	28964967.0	-
cg05184519	0.3861386654150747	0.7925980558100435	-0.4064593903949688	137	97	8.246834210204668e-65	6.665705568317654e-62	0.4064593903949688	hypomethylated	NTM	chr11	132210363.0	132210365.0	-
cg17590227	0.4256994156610398	0.8319934347401494	-0.4062940190791096	126	92	9.05940785805862e-44	9.319357062305202e-42	0.4062940190791096	hypomethylated		chr8	131188935.0	131188937.0	+
cg19091386	0.4595614710161763	0.8658265007866753	-0.40626502977049905	124	90	1.079688530736343e-38	7.001366135924116e-37	0.40626502977049905	hypomethylated	PTPRN2	chr7	157642604.0	157642606.0	-
cg00322927	0.4747391836983817	0.8802944632137523	-0.40555527951537057	70	17	5.165539731888471e-19	5.509651736367585e-18	0.40555527951537057	hypomethylated	OPCML	chr11	132837791.0	132837793.0	-
cg06328750	0.23781782388687134	0.6432791870909852	-0.40546136320411386	128	77	5.101227181083801e-45	5.862944539992851e-43	0.40546136320411386	hypomethylated		chr7	157529904.0	157529906.0	+
cg26450106	0.21890808925155766	0.6242498001962338	-0.4053417109446761	121	53	1.6748285914104098e-45	2.02146386631536e-43	0.4053417109446761	hypomethylated	CST7	chr20	24948970.0	24948972.0	+
cg25264630	0.37080200980691347	0.7760664949712065	-0.40526448516429303	136	97	4.0113298681116904e-58	1.601151783971926e-55	0.40526448516429303	hypomethylated	PTPRN2	chr7	158057051.0	158057053.0	-
cg12620035	0.4255039744133497	0.8307379496466253	-0.4052339752332756	137	97	1.4012447365239997e-45	1.705432289717798e-43	0.4052339752332756	hypomethylated		chr7	73833282.0	73833284.0	+
cg24278165	0.568141965100365	0.9727809158797117	-0.40463895077934675	137	97	3.43888616546123e-48	5.335861429710922e-46	0.40463895077934675	hypomethylated	AC100861.1,AC100861.2;TNFRSF10A	chr8	23226037.0	23226039.0	-
cg07191900	0.53411865234375	0.9385851830551305	-0.4044665307113805	137	97	1.428528231692606e-33	5.894267609017294e-32	0.4044665307113805	hypomethylated	IL17RA	chr22	17084103.0	17084105.0	+
cg18234111	0.36635614013671874	0.7704631905806693	-0.4041070504439505	125	76	2.3949631993885808e-48	3.775467777988047e-46	0.4041070504439505	hypomethylated	CD1D	chr1	158185966.0	158185968.0	+
cg16353508	0.5606889376675126	0.9642518820221891	-0.40356294435467654	137	97	3.297959899771077e-49	5.615880272351388e-47	0.40356294435467654	hypomethylated	LINC01749	chr20	63084387.0	63084389.0	+
cg14516287	0.3651418615270544	0.7686768364660519	-0.4035349749389975	135	97	2.583748238237416e-59	1.1636842827298359e-56	0.4035349749389975	hypomethylated	ASTN2	chr9	117224790.0	117224792.0	-
