probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg16562730	0.1438283425790292	0.581253666040786	-2.9396331	0.54628044	-0.4374253234617568	-3.4859135	135	621	-25.778200998397235	4.5498909039810637e-69	8.783401082857906e-67	0.4374253234617568	hypomethylated	CHST4,ZNF19	chr16	71526283	71526285	+	0.03076923076923077
cg22117805	0.35942761456524885	0.7964452743530274	-0.9734384	2.2227764	-0.4370176597877785	-3.1962147	135	640	-20.412992853387692	1.3320954962521452e-46	7.83346100357777e-45	0.4370176597877785	hypomethylated	PRR5L	chr11	36400904	36400906	+	0.00641025641025641
cg07469637	0.20706208778993926	0.643917338844406	-2.2550814	0.963249	-0.43685525105446676	-3.2183304	137	643	-23.859640736069313	1.2195722157559438e-59	1.4743713024847022e-57	0.43685525105446676	hypomethylated	CDK6,CDK6-AS1	chr7	92837071	92837073	-	0.0
cg00258316	0.3555439202360405	0.7922028835464574	-0.99272686	2.1291027	-0.4366589633104169	-3.1218295	129	636	-23.1389349167462	2.6214362139057435e-52	2.1401847272357874e-50	0.4366589633104169	hypomethylated		chr1	8134280	8134282	+	0.019230769230769232
cg06721601	0.4664186073915802	0.9027546439958138	-0.07043749	4.028695	-0.43633603660423365	-4.0991325	137	642	-18.50357933566291	4.4002934050143973e-42	1.963673818589871e-40	0.43633603660423365	hypomethylated	CUX1	chr7	102119352	102119354	+	0.001282051282051282
cg06192497	0.1711956497526517	0.6072965773230948	-3.244337	0.7196927	-0.43610092757044316	-3.9640298	137	643	-19.977225924259894	3.5034737189706726e-45	1.8994494139508027e-43	0.43610092757044316	hypomethylated	AC007098.1,OTX1	chr2	63049080	63049082	+	0.0
cg26837708	0.3835919460403585	0.819692190591391	-0.7558716	2.4443288	-0.43610024455103247	-3.2002003	107	616	-21.632193130388966	4.494435149484996e-45	2.4192666215723762e-43	0.43610024455103247	hypomethylated	YBX1	chr1	42684308	42684310	+	0.07307692307692308
cg11671913	0.1687055156178718	0.6046214719211703	-2.9288974	0.6664236	-0.4359159563032985	-3.595321	137	643	-22.249163196816585	6.203563145067101e-53	5.227173286754617e-51	0.4359159563032985	hypomethylated	AC025171.1,AC025171.3	chr5	43017582	43017584	+	0.0
cg08757862	0.2071075439453125	0.6426147746148511	-2.3312347	0.9649142	-0.43550723066953856	-3.2961488	135	642	-22.725093349657552	2.983252367717809e-54	2.694913471616292e-52	0.43550723066953856	hypomethylated	TLR1	chr4	38805760	38805762	+	0.0038461538461538464
cg14621217	0.17262886214430315	0.6080048888875389	-2.7676647	0.678062	-0.4353760267432357	-3.4457266	137	643	-24.82144486065684	4.523948304840117e-58	5.010984923181238e-56	0.4353760267432357	hypomethylated	B3GNTL1	chr17	82986257	82986259	-	0.0
cg15334250	0.3439892399920164	0.7787393952602547	-1.065941	2.0698798	-0.4347501552682383	-3.1358209	137	643	-25.832052934651443	2.6118070928998745e-64	4.036889470864198e-62	0.4347501552682383	hypomethylated	EPHB3	chr3	184579706	184579708	+	0.0
cg20175702	0.2576147856535735	0.6922971157127535	-1.8486804	1.3423121	-0.43468233005918006	-3.1909924	135	641	-21.581223811757276	1.1503195754092699e-51	9.028125212889238e-50	0.43468233005918006	hypomethylated	DRAIC	chr15	69761058	69761060	+	0.005128205128205128
cg01893212	0.09021645566842852	0.5244900004860031	-4.473765	-0.11536639	-0.43427354481757463	-4.3583984	137	643	-22.70834975978195	5.758928630137684e-65	9.159610621018365e-63	0.43427354481757463	hypomethylated	VWC2	chr7	49773491	49773493	+	0.0
cg03814093	0.2627929353365933	0.6969828983858621	-1.6830248	1.2948918	-0.4341899630492688	-2.9779167	137	643	-25.3616596141249	2.2082472495346305e-59	2.627362026144258e-57	0.4341899630492688	hypomethylated	TMEM131L	chr4	153488853	153488855	-	0.0
cg04141796	0.26626737274392676	0.7000581020515406	-1.8417196	1.3866706	-0.43379072930761386	-3.2283902	137	643	-18.917213797667586	6.249160747203791e-43	2.9396122680213257e-41	0.43379072930761386	hypomethylated		chr5	42949959	42949961	+	0.0
cg09684233	0.24355149095075845	0.6771098325263657	-2.3629134	1.1996738	-0.43355834157560724	-3.5625873	137	643	-17.756973011564234	1.2413409754549569e-39	4.759230805825712e-38	0.43355834157560724	hypomethylated		chr2	174342237	174342239	-	0.0
cg12319602	0.12229285971091612	0.5558493986470888	-4.802106	0.21064422	-0.4335565389361727	-5.01275	137	643	-21.33477683755346	2.3494586823229473e-48	1.5262565989650398e-46	0.4335565389361727	hypomethylated	AC025171.1,AC025171.3	chr5	43018340	43018342	+	0.0
cg21664636	0.2429283866046989	0.6756874455761872	-1.9092535	1.3834876	-0.4327590589714883	-3.292741	137	637	-21.83433805607398	1.2532896531554734e-59	1.514178439146763e-57	0.4327590589714883	hypomethylated	SAMMSON	chr3	70383512	70383514	+	0.007692307692307693
cg04326566	0.4851560940707687	0.9174462017338161	-0.03141754	3.623844	-0.4322901076630474	-3.6552615	137	643	-24.85033086306121	2.779139855823541e-54	2.515862935912439e-52	0.4322901076630474	hypomethylated	CUX1	chr7	102186131	102186133	+	0.0
cg09669754	0.44298410415649414	0.875219270934584	-0.3995186	3.005734	-0.4322351667780898	-3.4052525	136	643	-23.459236644973313	2.031163936569937e-52	1.6689360743955653e-50	0.4322351667780898	hypomethylated	CARD14	chr17	80192348	80192350	+	0.001282051282051282
cg13975098	0.28072457417954494	0.7129462970359886	-1.6649768	1.395122	-0.4322217228564436	-3.060099	137	643	-22.989062165713293	6.867435327067894e-52	5.470424371221547e-50	0.4322217228564436	hypomethylated	RGS10	chr10	119544122	119544124	+	0.0
cg00659878	0.4910750887287197	0.9230277061462402	0.029092632	4.0960436	-0.4319526174175205	-4.066951	134	640	-17.351474942453002	2.4848846647979423e-37	8.280163428004273e-36	0.4319526174175205	hypomethylated	HMGN2P19	chr1	229570494	229570496	-	0.007692307692307693
cg06106599	0.3980397056130802	0.8296109601784657	-0.7825949	2.810692	-0.4315712545653855	-3.593287	136	633	-15.228939207764881	5.404935328014263e-33	1.352454130615959e-31	0.4315712545653855	hypomethylated	FADD	chr11	70202694	70202696	-	0.014102564102564103
cg14950169	0.21669528432136034	0.6480798320859253	-2.6716852	0.93995225	-0.43138454776456503	-3.6116376	137	643	-18.57108658795964	2.093682839055709e-41	8.958565632398257e-40	0.43138454776456503	hypomethylated	AC076968.2,CISTR	chr12	53752056	53752058	-	0.0
cg11713658	0.3002987065591103	0.7316235070941092	-1.467381	1.6658974	-0.4313248005349989	-3.1332784	121	609	-18.146589024277723	2.8361756563884203e-39	1.0654301676439301e-37	0.4313248005349989	hypomethylated	ARHGAP10	chr4	147731282	147731284	+	0.0641025641025641
cg03393769	0.43398385152329494	0.8651297704242807	-0.403503	3.2557929	-0.4311459189009858	-3.6592958	137	643	-22.697433668148406	2.390334699925315e-55	2.303489048875784e-53	0.4311459189009858	hypomethylated		chr2	54384768	54384770	-	0.0
cg02737619	0.10630984201918553	0.5373336293649155	-3.610029	0.20658799	-0.43102378734572994	-3.816617	137	643	-31.053046189499955	1.3930070576396044e-72	3.18152358189468e-70	0.43102378734572994	hypomethylated	SKI	chr1	2291000	2291002	+	0.0
cg13672106	0.42243174196199607	0.8533714557516163	-0.50654346	2.8274555	-0.43093971378962026	-3.333999	131	638	-24.40820018278547	4.306233400943114e-56	4.3296162257290425e-54	0.43093971378962026	hypomethylated	TMEM99	chr17	40828168	40828170	-	0.014102564102564103
cg05306745	0.1811787681858035	0.6109109406893954	-3.3448179	0.6640816	-0.42973217250359197	-4.0088997	137	643	-17.766344837814984	2.465743004877766e-41	1.0497845407166446e-39	0.42973217250359197	hypomethylated	TIMP2	chr17	78925762	78925764	-	0.0
cg10862567	0.36723672908588045	0.7968976864733184	-0.8725144	2.307775	-0.4296609573874379	-3.1802895	137	643	-22.666632135355478	5.280778702970896e-56	5.279002841519689e-54	0.4296609573874379	hypomethylated	TBCD	chr17	82787292	82787294	+	0.0
cg04324821	0.14402953377605354	0.5725959552391136	-2.769413	0.44947925	-0.42856642146306	-3.2188923	137	643	-35.89534538650167	5.255749556560363e-96	3.2559410956441984e-93	0.42856642146306	hypomethylated		chr2	100780728	100780730	-	0.0
cg26363759	0.44219468131897943	0.8703620910644532	-0.43459547	3.1243577	-0.42816740974547374	-3.5589533	126	640	-16.411962801776617	2.111679850991885e-34	5.78736409476636e-33	0.42816740974547374	hypomethylated	SPSB1	chr1	9317924	9317926	+	0.017948717948717947
cg04208434	0.23363717629091582	0.6615583974503062	-1.9438826	1.0603049	-0.42792122115939035	-3.0041876	137	643	-27.50698843981013	4.8297253633344955e-68	8.934199781974155e-66	0.42792122115939035	hypomethylated	TMCC1	chr3	129794583	129794585	-	0.0
cg20228731	0.24466268163527885	0.6724143020843458	-1.877144	1.2433054	-0.427751620449067	-3.1204495	137	643	-21.22794783602632	4.786721211351798e-53	4.056505568261404e-51	0.427751620449067	hypomethylated	AC016831.6,LINC-PINT	chr7	130961291	130961293	-	0.0
cg14416311	0.053208786205653724	0.4802419801892982	-4.53764	-0.4392157	-0.4270331939836445	-4.0984244	137	643	-31.86997056574978	1.5490675625530323e-120	2.293523116910324e-117	0.4270331939836445	hypomethylated	GAS1	chr9	86945965	86945967	-	0.0
cg10846615	0.2539358497562265	0.6805619440158877	-2.135115	1.2867516	-0.42662609425966114	-3.4218664	133	595	-16.22981035673916	8.688242454266622e-37	2.7943378530404055e-35	0.42662609425966114	hypomethylated		chr2	118841612	118841614	-	0.06666666666666667
cg14117138	0.13309702908035612	0.5592648018863882	-3.7107756	0.34237257	-0.426167772806032	-4.0531483	137	638	-20.206313117176727	2.0130341305641677e-52	1.6547485768093719e-50	0.426167772806032	hypomethylated	HIF3A	chr19	46296827	46296829	+	0.00641025641025641
cg03651219	0.420326789800268	0.8460554772550545	-0.46621373	2.7513397	-0.4257286874547865	-3.2175534	137	643	-26.008884903658785	4.968452344053402e-63	7.249837857026264e-61	0.4257286874547865	hypomethylated		chr10	5534516	5534518	-	0.0
cg24935217	0.4924164375249487	0.9173543167707523	-0.0081229275	3.914474	-0.4249378792458036	-3.922597	137	643	-23.554762145751	4.820448322537809e-54	4.317399814302339e-52	0.4249378792458036	hypomethylated	ELF5	chr11	34496151	34496153	+	0.0
cg22940848	0.08090897720225536	0.5057625210900821	-3.8749661	0.004287608	-0.42485354388782676	-3.8792539	137	639	-37.610743246629966	2.865243293946485e-106	2.6285591176386424e-103	0.42485354388782676	hypomethylated	SKI	chr1	2291046	2291048	-	0.005128205128205128
cg07541200	0.12677348617219578	0.5504618358463744	-3.1216037	0.28053585	-0.4236883496741787	-3.4021397	137	643	-30.5057997171567	2.243937409888923e-81	7.574691219256296e-79	0.4236883496741787	hypomethylated	AC025171.1,AC025171.3	chr5	43020135	43020137	+	0.0
cg20253855	0.454751564638458	0.8781108945191	-0.25673065	3.4011648	-0.42335932988064195	-3.6578953	137	643	-19.283276076824098	2.9433874359994066e-44	1.50936577088811e-42	0.42335932988064195	hypomethylated	CUX1	chr7	102119230	102119232	+	0.0
cg23855505	0.08755504301864736	0.5103676233840396	-4.7883673	-0.17595415	-0.42281258036539227	-4.612413	137	643	-23.70488144058345	2.3780895603740507e-61	3.1554615287411684e-59	0.42281258036539227	hypomethylated	CHST11	chr12	104458660	104458662	-	0.0
cg07976064	0.15385792029165005	0.5765916696788734	-3.711347	0.36618608	-0.4227337493872234	-4.0775332	137	643	-18.875522080411706	4.050876084288746e-44	2.0580200091657255e-42	0.4227337493872234	hypomethylated	GRIK4	chr11	120564346	120564348	+	0.0
cg19991916	0.4008698846301893	0.823600088486649	-0.66119164	2.7073991	-0.4227302038564597	-3.3685908	137	639	-19.661057935958944	5.346768583564136e-47	3.220751956500036e-45	0.4227302038564597	hypomethylated	PIGB,PIGBOS1;RAB27A	chr15	55318425	55318427	+	0.005128205128205128
cg12694224	0.414620002690893	0.8371136844807057	-0.5627879	2.6834564	-0.42249368178981267	-3.2462444	137	643	-29.379496244682716	1.5995822670695878e-75	4.181277515579018e-73	0.42249368178981267	hypomethylated	AL136162.1	chr6	15244461	15244463	-	0.0
cg17738213	0.2116355060660926	0.6340915329904986	-2.1057951	0.9360938	-0.422456026924406	-3.041889	137	643	-28.29317967782357	2.970403913638627e-80	9.653082704804389e-78	0.422456026924406	hypomethylated	BCL11A	chr2	60549166	60549168	-	0.0
cg04821520	0.20038710545449362	0.6227047643928885	-2.303774	0.83781856	-0.42231765893839485	-3.1415927	137	642	-23.20134033133818	5.926832163908559e-59	6.883760298233458e-57	0.42231765893839485	hypomethylated		chr11	37504158	37504160	+	0.001282051282051282
cg06527318	0.22446639346380304	0.6467779227771433	-2.3442557	0.9501562	-0.42231152931334026	-3.294412	137	643	-19.613581477414193	3.6955095209994885e-44	1.881716546975428e-42	0.42231152931334026	hypomethylated	MIR4425	chr1	25022514	25022516	-	0.0
cg23678254	0.38477136255279787	0.806918716430664	-0.75179785	2.3067021	-0.42214735387786617	-3.0585	123	640	-25.33726374963733	2.6133348327981136e-58	2.930228425929607e-56	0.42214735387786617	hypomethylated	DLGAP5	chr14	55180752	55180754	+	0.021794871794871794
cg07191900	0.53411865234375	0.9560451003292672	0.5713922	5.1205826	-0.42192644798551715	-4.5491905	137	643	-19.57918383826809	7.071749812519553e-43	3.3151723378443585e-41	0.42192644798551715	hypomethylated	IL17RA	chr22	17084103	17084105	+	0.0
cg14657277	0.15530988595781536	0.5772150818061235	-2.8560753	0.4663712	-0.4219051958483081	-3.3224466	137	642	-24.501400328729776	3.028403894381504e-64	4.671380007169629e-62	0.4219051958483081	hypomethylated	AC011246.1	chr2	122661516	122661518	+	0.001282051282051282
cg06282596	0.4715490967687899	0.8933782266050253	-0.18114339	3.5987859	-0.4218291298362354	-3.7799292	137	643	-18.378727565667383	2.5206509185748687e-41	1.0728041380652869e-39	0.4218291298362354	hypomethylated	SORBS1	chr10	95415721	95415723	+	0.0
cg07826859	0.2049153042535712	0.626243294675836	-2.1445363	0.80742496	-0.42132799042226476	-2.9519613	137	643	-31.81351062004234	1.6928298149979218e-77	4.837191818085456e-75	0.42132799042226476	hypomethylated	MYO1G	chr7	44980486	44980488	+	0.0
cg15006175	0.31060649008646496	0.7318854205901293	-1.8021355	1.6850351	-0.42127893050366433	-3.4871707	137	643	-14.73614357804031	4.035486789193741e-31	8.940390285625472e-30	0.42127893050366433	hypomethylated	KIFC2	chr8	144473276	144473278	-	0.0
cg18121066	0.3945839440644677	0.8157269043779849	-0.8970074	2.56126	-0.4211429603135172	-3.4582675	134	602	-13.664380748983051	3.239102422809052e-28	5.90016076941388e-27	0.4211429603135172	hypomethylated	TBCD,ZNF750	chr17	82836397	82836399	-	0.05641025641025641
cg22077197	0.4214593740609976	0.8425698582130142	-0.57735556	2.81696	-0.42111048415201663	-3.3943157	130	632	-17.40818753759876	2.915110323688894e-38	1.0273506763489605e-36	0.42111048415201663	hypomethylated	HDAC4	chr2	239222136	239222138	-	0.023076923076923078
cg23493787	0.32832489570561985	0.7493452981253651	-1.2248073	1.7624941	-0.42102040241974525	-2.9873013	137	642	-22.76860382193071	7.650547235925098e-54	6.787975472252276e-52	0.42102040241974525	hypomethylated		chr8	133816840	133816842	+	0.001282051282051282
cg04986015	0.1610332683925211	0.581640738906979	-2.6967862	0.48465663	-0.4206074705144579	-3.1814427	137	643	-29.299929042458334	5.675772243775643e-70	1.1449205986811623e-67	0.4206074705144579	hypomethylated	DNM3	chr1	171841292	171841294	-	0.0
cg21909390	0.2840689777457801	0.7039964941559077	-1.4866124	1.4197899	-0.4199275164101276	-2.9064023	137	639	-26.547238712521928	8.1684928760133e-69	1.5615055491813044e-66	0.4199275164101276	hypomethylated		chr11	69251907	69251909	-	0.005128205128205128
cg25459558	0.12443254289835909	0.5433292899544784	-3.6167052	0.252501	-0.4188967470561193	-3.8692062	137	635	-22.122970551517465	2.012705485960718e-58	2.2693742587675463e-56	0.4188967470561193	hypomethylated	COL11A2	chr6	33193512	33193514	-	0.010256410256410256
cg11417025	0.28904717600243723	0.7078376880235504	-1.4707035	1.5016729	-0.41879051202111317	-2.9723763	117	623	-22.18179162745835	1.929800738957835e-52	1.5890543679813186e-50	0.41879051202111317	hypomethylated	CRPPA,SOSTDC1	chr7	16465963	16465965	+	0.05128205128205128
cg16755500	0.08849494126591369	0.5072357035350651	-4.1849904	-0.25694212	-0.4187407622691514	-3.9280484	137	643	-23.16167989808825	1.2109399322642903e-64	1.9023365291492e-62	0.4187407622691514	hypomethylated	ABHD15-AS1,ANKRD13B;GIT1	chr17	29591319	29591321	-	0.0
cg24367957	0.2883479485144982	0.707022899418921	-1.5591642	1.4441991	-0.41867495090442286	-3.0033631	130	603	-19.653498599069803	5.977505958002754e-45	3.199609418231818e-43	0.41867495090442286	hypomethylated	ATF6	chr1	161962202	161962204	-	0.06025641025641026
cg24914185	0.27868643990398323	0.6973168356793108	-1.5323199	1.3172865	-0.41863039577532757	-2.8496065	137	643	-28.69170196124861	1.0660278830050595e-71	2.3306201728838834e-69	0.41863039577532757	hypomethylated	FTCDNL1	chr2	199799065	199799067	+	0.0
cg27031099	0.3359051168400006	0.7544229605335099	-1.089572	1.8730965	-0.4185178436935093	-2.9626684	137	643	-27.297945981317326	4.469947679309351e-73	1.0483763342706032e-70	0.4185178436935093	hypomethylated		chr8	125608289	125608291	+	0.0
cg26043955	0.3311621116025604	0.7496167030156493	-1.1211652	1.7602602	-0.4184545914130889	-2.8814254	137	643	-29.24151531033953	8.552174722428976e-76	2.255509623785806e-73	0.4184545914130889	hypomethylated	AC037486.1	chr8	122083049	122083051	+	0.0
cg02320862	0.1823548922573563	0.6006979303567952	-2.4333065	0.6906139	-0.4183430380994389	-3.1239204	137	642	-26.149275392245183	9.235541290439918e-76	2.4307222060303952e-73	0.4183430380994389	hypomethylated	AC111182.1,SEPTIN9	chr17	77374201	77374203	+	0.001282051282051282
cg05066096	0.38700106544216184	0.8051957149713258	-0.71701044	2.2462864	-0.41819464952916396	-2.963297	137	643	-27.15961865699963	8.585579797232615e-66	1.427100507336189e-63	0.41819464952916396	hypomethylated	FOXK1	chr7	4742240	4742242	+	0.0
cg01207684	0.3071422576904297	0.7241960350499368	-1.4154247	1.951284	-0.4170537773595071	-3.3667088	136	643	-21.37165789661994	9.627227080872343e-61	1.240511557771908e-58	0.4170537773595071	hypomethylated	ADCY9	chr16	4053165	4053167	+	0.001282051282051282
cg09841842	0.2478882726961679	0.6647697674171364	-1.8871217	1.218866	-0.4168814947209686	-3.1059875	137	643	-22.545135552234232	7.173928649027271e-59	8.301127317354064e-57	0.4168814947209686	hypomethylated	FRMD6,FRMD6-AS2	chr14	51508129	51508131	-	0.0
cg13323489	0.24900441970268306	0.6657770373402265	-2.44191	1.04318	-0.4167726176375435	-3.48509	137	643	-15.727507675892658	6.004361799570117e-33	1.4981447222610139e-31	0.4167726176375435	hypomethylated		chr3	193869990	193869992	-	0.0
cg06042504	0.45122847837560315	0.8674536864464215	-0.35235816	3.2662234	-0.41622520807081836	-3.6185815	136	634	-19.3097866648761	1.4585164701600685e-44	7.607437014808918e-43	0.41622520807081836	hypomethylated		chr8	54174762	54174764	+	0.01282051282051282
cg20565980	0.14387374376728587	0.5600453046024495	-2.868673	0.37443396	-0.4161715608351636	-3.243107	137	643	-30.282583819076244	9.019878199010877e-79	2.7490444479959315e-76	0.4161715608351636	hypomethylated	AC025171.1,AC025171.3	chr5	43019770	43019772	+	0.0
cg21699330	0.2069462268021855	0.6229451655599971	-2.165207	0.84856504	-0.41599893875781163	-3.013772	137	643	-26.197217862788257	2.1505915661337088e-72	4.862556005052238e-70	0.41599893875781163	hypomethylated	NFE2L3	chr7	26153411	26153413	+	0.0
cg14260083	0.38962772488594055	0.8051329308946612	-0.86196774	2.5450835	-0.41550520600872065	-3.4070513	128	631	-15.922146429267206	1.117412810531006e-34	3.1220066146967976e-33	0.41550520600872065	hypomethylated	RADIL	chr7	4837226	4837228	-	0.026923076923076925
cg14866200	0.034891333893267776	0.4503430593440173	-5.70562	-0.91438943	-0.41545172545074954	-4.79123	137	643	-31.881444355738775	3.736677394785339e-122	5.824826899413531e-119	0.41545172545074954	hypomethylated	SHISA3	chr4	42397825	42397827	-	0.0
cg08752433	0.4115926008958083	0.8269646675738724	-0.5956899	2.4902194	-0.41537206667806414	-3.0859094	130	643	-19.976073201048308	5.140064403456739e-44	2.594873139623432e-42	0.41537206667806414	hypomethylated	PPTC7	chr12	110578760	110578762	+	0.008974358974358974
cg27292547	0.3165293505592068	0.731206163067684	-1.3056288	1.6249411	-0.41467681250847727	-2.93057	137	642	-23.710411522467258	4.990560547837536e-58	5.51826771580106e-56	0.41467681250847727	hypomethylated	WNT5B	chr12	1563273	1563275	+	0.001282051282051282
cg08738280	0.2847679862140739	0.6991451376148182	-1.4592965	1.2780925	-0.4143771514007443	-2.737389	137	643	-30.647218463674164	4.650281111006153e-71	9.835896017201546e-69	0.4143771514007443	hypomethylated	SFT2D2	chr1	168227959	168227961	-	0.0
cg14625175	0.13725791708396298	0.5512718568508214	-3.7300174	0.21991672	-0.4140139397668584	-3.9499342	137	643	-19.920165378273133	2.2773038297205567e-46	1.3217496244691563e-44	0.4140139397668584	hypomethylated	AC004080.3,HOXA10;HOXA9	chr7	27174436	27174438	-	0.0
cg18960629	0.17581093224295735	0.589819070154549	-2.433192	0.56762695	-0.4140081379115917	-3.000819	137	643	-28.56673972108038	2.06799568112163e-84	8.067307953564524e-82	0.4140081379115917	hypomethylated	ARHGAP23	chr17	38429208	38429210	-	0.0
cg08669096	0.2860916861652458	0.6996820666371015	-1.4254825	1.3384815	-0.41359038047185576	-2.7639642	137	643	-32.04203659919215	6.274601413054068e-84	2.3612636687588385e-81	0.41359038047185576	hypomethylated		chr11	121359055	121359057	-	0.0
cg23884690	0.4874735365818887	0.9008598268310167	-0.072971925	3.6738665	-0.41338629024912804	-3.7468383	137	643	-24.328908460590366	9.644157998172556e-58	1.0515367960526667e-55	0.41338629024912804	hypomethylated	MCF2L	chr13	113024611	113024613	+	0.0
cg10536999	0.0709366554761455	0.4841223662754275	-4.533648	-0.24080421	-0.413185710799282	-4.292844	137	636	-27.2418359808898	1.2388279527080235e-79	3.929318394151352e-77	0.413185710799282	hypomethylated	NFE2L3	chr7	26153488	26153490	-	0.008974358974358974
cg26422161	0.15747352934231723	0.5706015389592244	-3.670178	0.3236765	-0.41312800961690715	-3.9938545	137	643	-18.51580224321438	1.9438483956797038e-42	8.863370845894075e-41	0.41312800961690715	hypomethylated	FOXQ1	chr6	1312975	1312977	+	0.0
cg03656863	0.4142835853743727	0.8273732139385692	-0.6033447	2.52873	-0.4130896285641965	-3.1320746	137	643	-19.779733341195307	6.125849245661224e-45	3.276726929952511e-43	0.4130896285641965	hypomethylated		chr8	66555756	66555758	-	0.0
cg15210526	0.3175254320576243	0.7301032509811188	-1.318686	1.6382285	-0.41257781892349454	-2.9569144	137	643	-21.50659675314914	1.5908387864128442e-51	1.2396678322790486e-49	0.41257781892349454	hypomethylated	MPZL1	chr1	167764072	167764074	+	0.0
cg20168849	0.3958010954015395	0.8082330612909226	-0.72279716	2.258834	-0.41243196588938313	-2.981631	119	630	-20.222278781847443	5.063843960817002e-43	2.3970340791241286e-41	0.41243196588938313	hypomethylated	TPRG1	chr3	189277240	189277242	+	0.03974358974358974
cg11647481	0.5495062500891024	0.9618188552500486	0.5685088	4.9576855	-0.41231260516094626	-4.389177	137	643	-24.076431195468793	1.8625308679760204e-52	1.5353107791780579e-50	0.41231260516094626	hypomethylated	FOXK1	chr7	4742072	4742074	+	0.0
cg02467990	0.08251497171220988	0.4947599941983379	-4.800066	-0.40728465	-0.412245022486128	-4.3927813	137	643	-22.572387700785946	9.530928155847955e-63	1.3688518917045583e-60	0.412245022486128	hypomethylated	VWC2	chr7	49773505	49773507	+	0.0
cg18623216	0.2777937172103102	0.6900298740036936	-1.489611	1.23738	-0.41223615679338343	-2.7269912	137	643	-32.12660994815145	4.845179848109825e-80	1.5613327407853133e-77	0.41223615679338343	hypomethylated	PLCH1	chr3	155704180	155704182	+	0.0
cg18566883	0.33220861791595213	0.7439250946044922	-1.2424097	1.7506977	-0.41171647668854006	-2.9931073	123	592	-17.589992951132555	3.4124124223668903e-38	1.1973293110233816e-36	0.41171647668854006	hypomethylated		chr21	37547373	37547375	-	0.08333333333333333
cg13912224	0.4484363472374686	0.8600377487728421	-0.34304795	3.2150025	-0.4116014015353735	-3.5580504	137	643	-16.609562331284614	4.603789795799493e-37	1.5077460729225614e-35	0.4116014015353735	hypomethylated		chr6	52307284	52307286	-	0.0
cg01514828	0.2132355627352304	0.6242823370161369	-2.4267554	0.82305783	-0.4110467742809065	-3.2498133	137	641	-18.873649092048254	5.984051710289128e-44	3.006301969600789e-42	0.4110467742809065	hypomethylated	SRCIN1	chr17	38558837	38558839	+	0.002564102564102564
cg20739435	0.10215102843124502	0.5130653022598697	-3.5724056	0.045420837	-0.41091427382862467	-3.6178265	137	638	-29.996870554371608	7.699397541595589e-84	2.874874074657451e-81	0.41091427382862467	hypomethylated	AC025171.1,AC025171.3	chr5	43019670	43019672	+	0.00641025641025641
cg08539872	0.18716450660459458	0.5980494380776399	-2.934822	0.695615	-0.4108849314730453	-3.6304371	124	612	-16.394179576773357	1.1142563363196419e-38	4.034796898440316e-37	0.4108849314730453	hypomethylated	UNC5B	chr10	71244852	71244854	+	0.05641025641025641
cg04768463	0.49554577995749083	0.9064089002357115	0.09418415	3.5011227	-0.4108631202782207	-3.4069386	136	643	-18.911408186040287	5.084929701783966e-41	2.1217878973588674e-39	0.4108631202782207	hypomethylated	EML6	chr2	54947335	54947337	+	0.001282051282051282
cg14906976	0.45856673526067804	0.8694248229126167	-0.24977246	3.2862937	-0.41085808765193865	-3.5360663	137	643	-27.36247550864879	3.999207898811219e-72	8.926543959051438e-70	0.41085808765193865	hypomethylated	PDXK	chr21	43757656	43757658	-	0.0
cg26097391	0.5338033968514769	0.9445058281919295	0.274594	4.5093784	-0.4107024313404526	-4.2347846	137	642	-31.923200992747315	2.214316239326674e-73	5.283920738088606e-71	0.4107024313404526	hypomethylated	AC093110.1,SPTBN1	chr2	54666073	54666075	-	0.001282051282051282
cg06363129	0.3818978171312172	0.7924710567866531	-0.8328736	2.2459383	-0.4105732396554359	-3.078812	131	642	-22.014827572620685	1.6464326988630872e-52	1.3609812318726597e-50	0.4105732396554359	hypomethylated	CRPPA,SOSTDC1	chr7	16465976	16465978	+	0.008974358974358974
cg04348247	0.4725646415766138	0.8830104133760206	-0.13117783	3.359179	-0.4104457717994068	-3.490357	137	643	-25.400996125958763	1.5737990912914324e-61	2.1086873212320645e-59	0.4104457717994068	hypomethylated	AXDND1	chr1	179364851	179364853	+	0.0
cg13335567	0.3523047717649545	0.7626747928803871	-0.9982564	1.9154216	-0.4103700211154326	-2.913678	134	641	-23.837456636557196	1.0956595762166288e-58	1.256064793277629e-56	0.4103700211154326	hypomethylated	NCOA2	chr8	70215143	70215145	-	0.00641025641025641
cg12247222	0.075547009488962	0.48579475557081064	-4.704513	-0.49706316	-0.41024774608184866	-4.20745	137	643	-24.09512706548732	3.665832432222343e-69	7.110472577727538e-67	0.41024774608184866	hypomethylated	ABHD8,MRPL34	chr19	17292503	17292505	-	0.0
cg15200418	0.3314247966682824	0.7414200042677148	-1.1997916	1.8048681	-0.4099952075994324	-3.0046597	137	643	-22.10587771401603	1.5762657712231833e-56	1.6235622120782308e-54	0.4099952075994324	hypomethylated	FOXK1	chr7	4715378	4715380	+	0.0
