probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg04583813	0.7456259623061131	0.31176544236914366	2.1369147	-1.3155739	0.43386051993696945	3.4524887	137	643	17.343203231778926	1.4506548994119694e-38	5.213534066845429e-37	0.43386051993696945	hypermethylated	DIP2C	chr10	514382	514384	-	0.0
cg23232188	0.8921523268205406	0.45849642701528376	3.2456071	-0.25546986	0.4336558998052568	3.501077	137	641	40.52623193933414	2.7945733800516425e-119	3.969029068969568e-116	0.4336558998052568	hypermethylated	EAF2	chr3	121837695	121837697	-	0.002564102564102564
cg17806482	0.8456987812571282	0.41211022930234253	2.7344027	-0.5419712	0.43358855195478563	3.2763739	137	643	31.928101448729475	7.039112954953641e-73	1.635936778150926e-70	0.43358855195478563	hypermethylated	LAMB1	chr7	107967561	107967563	+	0.0
cg25266281	0.929937811458812	0.4965061953094145	3.9990983	0.17410275	0.43343161614939757	3.8249955	136	633	31.98901117510473	1.1481884933511286e-129	2.3296137022955058e-126	0.43343161614939757	hypermethylated	LINC01237	chr2	241962616	241962618	-	0.014102564102564103
cg04522625	0.8168518734674384	0.3834505839950395	2.4819458	-0.77732825	0.43340128947239887	3.259274	137	641	26.89451790624787	5.946588024898729e-66	9.940471039651006e-64	0.43340128947239887	hypermethylated	ADAMTS9-AS2	chr3	64765974	64765976	+	0.002564102564102564
cg08651937	0.8112078478736598	0.37798078842039834	2.4148638	-0.81499803	0.4332270594532615	3.2298617	137	619	26.225036701420215	1.7257961041716252e-65	2.8269660737411245e-63	0.4332270594532615	hypermethylated	LINC00886	chr3	156812716	156812718	-	0.03076923076923077
cg24686845	0.8405060594099282	0.4074244438847409	2.6199596	-0.6156776	0.43308161552518726	3.2356372	137	632	32.04619723381892	1.6305981934389663e-89	7.757904712608359e-87	0.43308161552518726	hypermethylated	PLXNC1	chr12	94304975	94304977	-	0.014102564102564103
cg13995599	0.9283833747362569	0.4958794139255987	4.5663915	0.047701582	0.4325039608106582	4.51869	137	642	28.43803731652049	5.591739383503534e-74	1.3631722143238928e-71	0.4325039608106582	hypermethylated	ATP11A	chr13	112771955	112771957	+	0.001282051282051282
cg13763287	0.95502087669651	0.523430902887466	5.0508547	0.36878237	0.43158997380904407	4.682072	137	643	37.228554563498356	6.750386383283337e-120	9.880066476274978e-117	0.43158997380904407	hypermethylated		chr9	95093796	95093798	+	0.0
cg10352205	0.8615431959611656	0.4299770610328781	2.8443093	-0.44031316	0.4315661349282875	3.2846224	137	643	35.76476335266947	2.2229658167424733e-99	1.5669906704265681e-96	0.4315661349282875	hypermethylated	AL139383.1	chr13	33643341	33643343	-	0.0
cg02464901	0.8848058324660698	0.4539233930003402	3.415795	-0.2734541	0.4308824394657296	3.6892493	137	643	30.05513557984905	3.272116998777293e-73	7.707383155025353e-71	0.4308824394657296	hypermethylated	LINC01090	chr2	187986546	187986548	-	0.0
cg02915215	0.9311795199874544	0.5005490791000438	3.900759	0.054576162	0.43063044088741065	3.8461828	137	643	50.70585591810556	3.802961406409738e-177	4.704275527346286e-173	0.43063044088741065	hypermethylated	ST3GAL1	chr8	133454921	133454923	-	0.0
cg25602543	0.7888172455947765	0.3588402282429188	2.1038542	-0.9410413	0.4299770173518577	3.0448954	137	641	29.66111930975703	5.179694880128946e-77	1.442456626999221e-74	0.4299770173518577	hypermethylated	ZSWIM3	chr20	45878893	45878895	+	0.002564102564102564
cg17095936	0.9307824016487511	0.5008131534463696	3.869416	0.084857896	0.4299692482023816	3.784558	137	643	48.68173866958496	1.2192054145740611e-200	4.675299195321298e-196	0.4299692482023816	hypermethylated	TBX19	chr1	168281389	168281391	-	0.0
cg00421363	0.5211828746934877	0.09147673706244533	-0.15973799	-4.3345766	0.4297061376310424	4.1748385	137	643	16.66350198999845	9.657856617897697e-37	3.096060805151185e-35	0.4297061376310424	hypermethylated	PPFIA3	chr19	49142988	49142990	-	0.0
cg06894549	0.8986165401709341	0.46903547936613044	3.3966296	-0.1621515	0.4295810608048036	3.5587811	137	643	36.14265090685063	7.850215087813645e-114	9.177834847374957e-111	0.4295810608048036	hypermethylated	KHDC4,SNORA80E	chr1	155921024	155921026	-	0.0
cg20383521	0.833706542523238	0.4043453329273182	2.7888014	-0.605331	0.4293612095959197	3.3941324	137	643	25.153160126694942	9.569754614952916e-61	1.2335204611598687e-58	0.4293612095959197	hypermethylated	TUFT1	chr1	151582347	151582349	-	0.0
cg14986386	0.8176224423150946	0.38841287900648813	2.6748502	-0.7195245	0.4292095633086065	3.3943748	137	643	23.438304408085244	3.655027057824888e-54	3.2878181583184793e-52	0.4292095633086065	hypermethylated	CCDC125	chr5	69330317	69330319	+	0.0
cg22729681	0.8368135995238367	0.40818836767348887	2.620341	-0.62728095	0.42862523185034784	3.247622	137	639	28.86633468464883	1.734270124560412e-81	5.900996441307061e-79	0.42862523185034784	hypermethylated	PBX1	chr1	164748387	164748389	-	0.005128205128205128
cg08622666	0.7073844795796409	0.2788787030698453	1.446354	-1.5026796	0.4285057765097956	2.9490337	134	602	25.996361869187776	1.151101299903659e-62	1.64399987551343e-60	0.4285057765097956	hypermethylated	RANBP9	chr6	13695510	13695512	-	0.05641025641025641
cg02643667	0.8846238964665545	0.45687946895047626	3.3336828	-0.26297224	0.4277444275160782	3.596655	137	643	32.48767158881281	9.029733348216507e-77	2.4857436301320403e-74	0.4277444275160782	hypermethylated	TFF1	chr21	42366589	42366591	-	0.0
cg09261794	0.8287771183208827	0.4012225070959415	2.5212195	-0.6728312	0.42755461122494126	3.1940508	137	631	29.222798449267845	5.924451969611726e-84	2.2338795685732333e-81	0.42755461122494126	hypermethylated	COL11A2	chr6	33180119	33180121	-	0.015384615384615385
cg26205890	0.8408023249493898	0.41331546006269443	2.5697289	-0.55264044	0.42748686488669535	3.1223693	137	643	36.983463454717224	3.61573145512303e-98	2.4155542801872536e-95	0.42748686488669535	hypermethylated	ACOX1	chr17	75959757	75959759	+	0.0
cg00208274	0.8627099921233463	0.4352746410904644	3.0330243	-0.4021767	0.42743535103288194	3.435201	137	642	27.601493036355926	2.776886964918342e-73	6.581307919185424e-71	0.42743535103288194	hypermethylated	FOXK1	chr7	4739710	4739712	+	0.001282051282051282
cg03403880	0.8963483267456945	0.46897539343470546	3.2568831	-0.18512176	0.4273729333109891	3.442005	137	643	47.646186600166594	3.595287414505261e-129	7.180669063165348e-126	0.4273729333109891	hypermethylated		chr2	156398859	156398861	+	0.0
cg20414015	0.8619445912978229	0.43462731345074357	2.8964446	-0.40209088	0.4273172778470793	3.2985353	136	643	33.92131018699545	2.508193442482666e-82	8.913989319576185e-80	0.4273172778470793	hypermethylated	MAML3	chr4	139985958	139985960	+	0.001282051282051282
cg24365896	0.7329424558764827	0.30565929264525415	1.9279267	-1.3703611	0.4272831632312285	3.2982879	137	643	19.1229475645702	1.9856987814697237e-43	9.657043721356708e-42	0.4272831632312285	hypermethylated	ANO1,AP000879.2	chr11	70128638	70128640	+	0.0
cg27505472	0.9129297298236485	0.486272279260311	3.7665775	-0.015106288	0.4266574505633375	3.7816837	137	641	33.890650635757694	2.633782223366844e-97	1.7089324923463741e-94	0.4266574505633375	hypermethylated	RALB	chr2	120279128	120279130	+	0.002564102564102564
cg20250250	0.673446537898137	0.24711068471272787	1.1693532	-1.7879633	0.4263358531854091	2.9573164	130	624	28.420022947334935	1.2485551564821403e-70	2.600677318910173e-68	0.4263358531854091	hypermethylated	EVL	chr14	100012831	100012833	-	0.03333333333333333
cg16706260	0.8157105271833657	0.3894654525588097	2.3792953	-0.7325357	0.42624507462455596	3.1118312	137	633	29.74338192936142	1.850598847589685e-77	5.276215544119435e-75	0.42624507462455596	hypermethylated	AC009509.1,REP15	chr12	27696436	27696438	-	0.01282051282051282
cg01358444	0.6821854670244948	0.25601531363822316	1.3077347	-1.7148765	0.4261701533862716	3.0226111	133	592	20.190427927799792	4.436811406873964e-46	2.5356013517218564e-44	0.4261701533862716	hypermethylated	DST	chr6	56541285	56541287	+	0.07051282051282051
cg02580209	0.8930065405629847	0.46692805787082037	3.34972	-0.1952234	0.4260784826921643	3.5449433	137	643	32.97544478582653	4.036472319147932e-99	2.8092015910997758e-96	0.4260784826921643	hypermethylated	AL133297.1,AL133297.2;IFT140	chr16	1580830	1580832	-	0.0
cg27109006	0.9194338721950559	0.49374023627640673	3.65993	-0.0154736005	0.42569363591864917	3.6754036	137	642	49.56807818916891	3.275603813685127e-160	1.8747747313994766e-156	0.42569363591864917	hypermethylated	RORA	chr15	61086223	61086225	+	0.001282051282051282
cg08250921	0.8489636609154027	0.42340420119313765	2.7002537	-0.4932324	0.425559459722265	3.1934862	137	643	35.08793585563599	3.23690341441924e-88	1.477688796703286e-85	0.425559459722265	hypermethylated		chr16	88077402	88077404	+	0.0
cg15464481	0.8151134296055258	0.3896625334886518	2.3688774	-0.7271328	0.425450896116874	3.0960102	137	643	30.34603899594466	6.478784336766574e-79	1.9939212748027406e-76	0.425450896116874	hypermethylated	ADCY5	chr3	123433114	123433116	-	0.0
cg09622285	0.8613785478405487	0.4359624953497024	2.8806489	-0.4321533	0.4254160524908463	3.312802	133	609	32.2679202945922	4.422994735222104e-93	2.4334149413347996e-90	0.4254160524908463	hypermethylated		chr4	87419794	87419796	+	0.04871794871794872
cg03779973	0.8353689284551711	0.41062843348971756	2.865552	-0.64123213	0.4247404949654535	3.506784	126	582	20.846029064183742	2.9766788578852784e-51	2.2852252618861374e-49	0.4247404949654535	hypermethylated	DCLK2	chr4	150080818	150080820	-	0.09230769230769231
cg19730314	0.8692592982828182	0.44459151628414173	3.0262918	-0.3437708	0.4246677819986765	3.3700626	137	643	32.473951524575526	1.608635521852282e-84	6.320338854510414e-82	0.4246677819986765	hypermethylated		chr2	101655974	101655976	+	0.0
cg19505458	0.7457238677749061	0.3210565979416306	1.8273739	-1.2169477	0.42466726983327546	3.0443215	133	592	22.35164252894842	1.8697483967525896e-53	1.6243640404420307e-51	0.42466726983327546	hypermethylated	KIAA1217	chr10	24450161	24450163	-	0.07051282051282051
cg14199629	0.8465388802921071	0.42219512607224435	2.8928957	-0.50267506	0.42434375421986276	3.3955708	136	643	26.613998772912282	2.261702135022696e-63	3.355114814001115e-61	0.42434375421986276	hypermethylated	TLE1	chr9	81587950	81587952	-	0.001282051282051282
cg26584983	0.8287321215998518	0.4046959765776876	2.537062	-0.60741407	0.4240361450221642	3.144476	137	643	30.364673289306516	5.7302707175745056e-74	1.3951699316438179e-71	0.4240361450221642	hypermethylated	NUDT4	chr12	93405198	93405200	+	0.0
cg08988420	0.8551514897033246	0.4316342453502828	2.7852135	-0.4454784	0.4235172443530418	3.230692	137	641	34.10928672597032	6.240208154074264e-91	3.1444663088712374e-88	0.4235172443530418	hypermethylated	PDLIM3	chr4	185514333	185514335	-	0.002564102564102564
cg16322346	0.8988678646783759	0.4760037862679821	3.3418055	-0.11412647	0.42286407841039375	3.455932	137	643	40.61150380078002	1.9622188950166438e-124	3.3591698298702114e-121	0.42286407841039375	hypermethylated	POLR2B	chr4	57008490	57008492	-	0.0
cg12033125	0.8770438423992073	0.4546440444875097	3.0545945	-0.2825881	0.42239979791169757	3.3371825	137	643	37.28742544620815	7.851820215510897e-100	5.606974580748937e-97	0.42239979791169757	hypermethylated	HLA-DMA	chr6	32965235	32965237	+	0.0
cg12301619	0.9246103885400034	0.5023205699297726	3.9359474	0.0280749	0.42228981861023085	3.9078724	137	643	41.16713401346236	2.5147014085865926e-108	2.524384983906045e-105	0.42228981861023085	hypermethylated		chr1	110134217	110134219	-	0.0
cg02712474	0.8190290910484147	0.3968132102100141	2.449606	-0.6590242	0.4222158808384006	3.1086302	137	643	27.31627467661061	1.934999285827034e-65	3.1508115122521385e-63	0.4222158808384006	hypermethylated		chr2	151264272	151264274	+	0.0
cg24454374	0.9071285498403284	0.48525196117359204	3.428257	-0.07306285	0.4218765886667364	3.50132	137	637	44.31338169772567	8.513029931205331e-158	4.5978874658439996e-154	0.4218765886667364	hypermethylated	FLJ42393,LPP	chr3	188178488	188178490	+	0.007692307692307693
cg11546251	0.801571532757613	0.3805075210879787	2.1874528	-0.76412195	0.42106401166963425	2.9515748	137	643	32.97471119292586	9.455947686649076e-84	3.5136450730106664e-81	0.42106401166963425	hypermethylated	ZNF552,ZNF586	chr19	57810709	57810711	-	0.0
cg13508949	0.9131803860629562	0.492631196975708	3.7527425	-0.027310705	0.42054918908724814	3.7800531	137	640	35.79088207732246	4.5975719304719766e-92	2.4250832266162577e-89	0.42054918908724814	hypermethylated	KLHL2	chr4	165210160	165210162	-	0.0038461538461538464
cg10988187	0.7465769258656896	0.3260737757528982	1.8260422	-1.1975257	0.4205031501127914	3.023568	133	620	22.057982226078085	1.2122995741562225e-52	1.0073276923104243e-50	0.4205031501127914	hypermethylated	PTPRB	chr12	70638032	70638034	+	0.03461538461538462
cg03202693	0.8461736414554345	0.4258869461842681	2.959813	-0.49175295	0.4202866952711664	3.451566	137	643	23.421247150847755	8.978897317699377e-57	9.364010697077774e-55	0.4202866952711664	hypermethylated	MCF2L	chr13	112983588	112983590	+	0.0
cg18792528	0.8144495052142735	0.3942656234788746	2.396226	-0.66494423	0.4201838817353989	3.06117	137	642	27.31005410809868	2.3006713277984073e-65	3.730404798064199e-63	0.4201838817353989	hypermethylated	LDLRAP1	chr1	25567243	25567245	+	0.001282051282051282
cg03535079	0.8115308998274977	0.39181226314143447	2.4079783	-0.74490696	0.41971863668606324	3.1528852	137	637	25.035457610414813	6.45764446600765e-68	1.1865449837203735e-65	0.41971863668606324	hypermethylated	SPIDR	chr8	47610935	47610937	+	0.007692307692307693
cg04839975	0.8380668807203753	0.41854103764701595	2.645635	-0.51641375	0.41952584307335933	3.1620486	137	643	29.898163698486368	1.4966263034480346e-76	4.0731922300178935e-74	0.41952584307335933	hypermethylated		chr3	193938828	193938830	+	0.0
cg12965553	0.9260263373381901	0.5065048004197852	3.8602464	0.07240828	0.4195215369184049	3.7878382	137	643	45.82709135536506	2.0686391974650456e-131	4.3347712660716855e-128	0.4195215369184049	hypermethylated	SNX10	chr7	26364181	26364183	-	0.0
cg03400410	0.9031457831389713	0.48399915193256576	3.663	-0.057799477	0.41914663120640555	3.7207997	137	627	30.576066307283583	3.80501334220295e-83	1.3922827016678507e-80	0.41914663120640555	hypermethylated		chr1	198776356	198776358	+	0.020512820512820513
cg20616821	0.859023880784529	0.4402149728445762	3.1376839	-0.37678057	0.41880890793995273	3.5144644	137	643	26.249495259062947	1.3996374994711908e-61	1.880590019480438e-59	0.41880890793995273	hypermethylated	MAGI3	chr1	113675563	113675565	-	0.0
cg24242290	0.8721863683992929	0.4537819585014094	2.9884572	-0.28675115	0.41840440989788347	3.2752085	137	643	36.05831574713983	4.532870355748384e-97	2.921385425528048e-94	0.41840440989788347	hypermethylated	PALLD	chr4	168743633	168743635	-	0.0
cg04932551	0.5158370637545621	0.09746935949726016	0.050259218	-3.4360564	0.4183677042573019	3.4863155	137	643	22.305841696379847	1.3082550468219498e-49	9.124733922514732e-48	0.4183677042573019	hypermethylated	FOXA1	chr14	37591651	37591653	+	0.0
cg03579904	0.9424139983462592	0.5240629442372181	4.7525444	0.23804972	0.41835105410904105	4.514495	137	643	35.355546673611634	1.957241340347496e-86	8.238696970630018e-84	0.41835105410904105	hypermethylated	KLHDC4	chr16	87705823	87705825	+	0.0
cg11728747	0.8571895961343807	0.43885122153844286	2.8246973	-0.37477723	0.41833837459593787	3.1994746	137	643	32.3638762673332	2.4948800034107672e-88	1.1416636393650719e-85	0.41833837459593787	hypermethylated	AC005162.2,CPVL	chr7	28998293	28998295	+	0.0
cg26472938	0.9017731603914804	0.48362957374489696	3.3962672	-0.09445151	0.4181435866465834	3.4907186	137	643	42.02247258611082	1.0165440977134134e-116	1.362990145784127e-113	0.4181435866465834	hypermethylated	MLPH	chr2	237485561	237485563	+	0.0
cg01901579	0.9295202102104243	0.5118818742861829	3.8633459	0.12953684	0.4176383359242414	3.733809	137	643	50.52211599178442	9.321349464223887e-168	7.2948310212151e-164	0.4176383359242414	hypermethylated	DICER1	chr14	95149393	95149395	+	0.0
cg08824221	0.8763929492365705	0.4589464303669803	3.074372	-0.26440576	0.4174465188695902	3.3387778	137	641	34.82454527966884	4.738845193722405e-92	2.49274307994777e-89	0.4174465188695902	hypermethylated	LGR4	chr11	27395826	27395828	+	0.002564102564102564
cg24181605	0.8623467883924498	0.44494908927573384	2.9242177	-0.35260525	0.417397699116716	3.276823	137	643	31.901471912114488	2.9405287225122196e-82	1.0411888178674824e-79	0.417397699116716	hypermethylated	C2CD4B	chr15	62166647	62166649	+	0.0
cg23397909	0.9392132167398495	0.5218175054523474	4.286655	0.17813969	0.4173957112875021	4.1085153	137	643	44.42037123119993	1.1988379494479688e-125	2.1088054463888165e-122	0.4173957112875021	hypermethylated	AC073957.3,GET4;SUN1	chr7	881454	881456	+	0.0
cg27260772	0.7045767728020164	0.2873719503435544	1.5911994	-2.1138332	0.41720482245846197	3.7050326	136	639	14.473297345038366	1.5490515357319865e-33	4.0193270279361293e-32	0.41720482245846197	hypermethylated	TFAP2B	chr6	50823488	50823490	-	0.00641025641025641
cg08462372	0.8965921332366276	0.4798490960342146	3.6760845	0.01673712	0.41674303720241296	3.6593473	137	643	27.049223632480505	5.219212645364486e-74	1.2764137068434725e-71	0.41674303720241296	hypermethylated	AC139887.2,PCGF3	chr4	763523	763525	-	0.0
cg12787836	0.7866444831346944	0.36996545391171753	2.093585	-0.8227268	0.41667902922297684	2.9163117	137	643	29.34904375000732	1.7267466501291907e-69	3.406158768887298e-67	0.41667902922297684	hypermethylated	CBR3-AS1,DOP1B	chr21	36164386	36164388	-	0.0
cg12194594	0.9223643393412123	0.505946309629729	4.192576	0.10874222	0.41641802971148334	4.0838337	137	641	28.422385850198772	1.341495825568283e-77	3.8361278577665545e-75	0.41641802971148334	hypermethylated	ATP11A	chr13	112771935	112771937	+	0.002564102564102564
cg27515052	0.8618689209875399	0.44554039971607634	2.9457548	-0.35351434	0.4163285212714635	3.2992692	137	637	31.122563712545016	1.6203611738202899e-80	5.338157385618903e-78	0.4163285212714635	hypermethylated		chr8	8655593	8655595	+	0.007692307692307693
cg02578929	0.8287102358184592	0.41250335076363237	2.4628954	-0.5629508	0.4162068850548268	3.0258462	137	643	32.347143181471054	9.591376829985395e-88	4.2569616485779276e-85	0.4162068850548268	hypermethylated	AHSA2P	chr2	61187193	61187195	-	0.0
cg22697216	0.8851608949549058	0.4691758516174209	3.1744273	-0.185347	0.41598504333748487	3.3597744	136	569	33.12814032602561	1.937945846381031e-110	2.0816415452593286e-107	0.41598504333748487	hypermethylated	SAMD8	chr10	75115167	75115169	-	0.09615384615384616
cg08330217	0.7854244482778284	0.36946566331071395	2.0896668	-0.8463058	0.41595878496711447	2.9359727	137	643	27.67718231946197	2.8120052467022577e-69	5.4876461270135445e-67	0.41595878496711447	hypermethylated		chr20	59407913	59407915	-	0.0
cg27121959	0.7933262177627453	0.3777891310340324	2.115793	-0.7809286	0.41553708672871287	2.8967216	137	643	31.042879067752132	2.2309293968557034e-80	7.287024929656332e-78	0.41553708672871287	hypermethylated	PGR	chr11	101034338	101034340	-	0.0
cg12523691	0.8557538777372263	0.4403834112348869	2.9259791	-0.38286442	0.41537046650233944	3.3088436	137	641	28.506946203188996	3.0529698788738895e-74	7.548197372157635e-72	0.41537046650233944	hypermethylated	PALLD	chr4	168796529	168796531	-	0.002564102564102564
cg09043941	0.8023615519205729	0.38734515332800196	2.8505435	-0.7752049	0.41501639859257095	3.6257484	135	635	17.664575456766936	3.722919427351862e-40	1.47574078532773e-38	0.41501639859257095	hypermethylated		chr10	6255784	6255786	+	0.01282051282051282
cg02848961	0.8396926100236656	0.42468826507520896	2.6797488	-0.44645432	0.4150043449484566	3.126203	137	643	27.840569772192364	3.2585169222336136e-76	8.73808910969123e-74	0.4150043449484566	hypermethylated	GPR37L1	chr1	202122736	202122738	+	0.0
cg10754794	0.7842489691341624	0.3694519234301528	2.0629833	-0.88947827	0.4147970457040096	2.9524615	136	638	27.05400287015495	1.1524312506625503e-71	2.5123590910904994e-69	0.4147970457040096	hypermethylated	CPEB3	chr10	92156530	92156532	-	0.007692307692307693
cg16379999	0.645465655918539	0.23076144347480074	0.96915007	-1.9450192	0.41470421244373823	2.9141693	137	643	24.839538209905395	1.297381850133477e-60	1.662239610599848e-58	0.41470421244373823	hypermethylated	SEL1L	chr14	81510171	81510173	-	0.0
cg09132058	0.8037104362988994	0.3890730648723027	2.1870093	-0.6999047	0.4146373714265967	2.886914	137	643	33.93859658527248	8.209334354583156e-88	3.669046217116967e-85	0.4146373714265967	hypermethylated	SIPA1L2	chr1	232548366	232548368	+	0.0
cg24315421	0.5555244501489792	0.1409125887731991	0.36219862	-2.8745515	0.4146118613757801	3.2367501	137	639	27.556830474559707	5.668975447300998e-66	9.497106525784015e-64	0.4146118613757801	hypermethylated	MIR29B2CHG	chr1	207866907	207866909	-	0.005128205128205128
cg22506534	0.8859916013829848	0.4715173938606359	3.5975049	-0.17294595	0.4144742075223489	3.7704508	136	632	26.397910816380474	4.2513386149100175e-65	6.815489423069228e-63	0.4144742075223489	hypermethylated	ALPL	chr1	21551098	21551100	-	0.015384615384615385
cg21715896	0.8938424326207516	0.47951050761351394	3.3890607	-0.119567156	0.41433192500723764	3.508628	137	638	33.451977842436634	3.35514061358319e-96	2.1022861539728097e-93	0.41433192500723764	hypermethylated	IDH3A	chr15	78147045	78147047	+	0.00641025641025641
cg13698212	0.7974404692649841	0.3832428814613656	2.223185	-0.7648645	0.41419758780361854	2.9880495	128	584	25.846810907745496	1.3305523803086827e-63	1.9938579594738212e-61	0.41419758780361854	hypermethylated	GULP1,LINC01090	chr2	188364395	188364397	-	0.08717948717948718
cg23111196	0.830450294661696	0.416373989935553	2.5087857	-0.54273957	0.41407630472614293	3.0515254	137	634	30.517167067545945	3.9241396028132254e-82	1.384354864425382e-79	0.41407630472614293	hypermethylated		chr5	61307435	61307437	+	0.011538461538461539
cg02711212	0.8552575215806056	0.4413886418794955	2.7864695	-0.35471064	0.41386887970111014	3.14118	137	643	34.9408768360292	5.381382311588041e-84	2.0391344430898987e-81	0.41386887970111014	hypermethylated	DRAIC	chr15	69561684	69561686	-	0.0
cg05919105	0.8143580638579209	0.40126295246061733	2.4829814	-0.64806193	0.41309511139730354	3.1310434	137	610	25.53884669778368	1.7665543215432498e-62	2.488693432169403e-60	0.41309511139730354	hypermethylated	AL035409.2	chr1	77067906	77067908	-	0.04230769230769231
cg05489252	0.8591350917398495	0.446479342947933	2.842019	-0.34432888	0.41265574879191647	3.186348	137	638	32.636069420885406	8.513897665566622e-93	4.5918886803270016e-90	0.41265574879191647	hypermethylated	MCF2L2	chr3	183392080	183392082	+	0.00641025641025641
cg13933373	0.8514647657853843	0.43901793464781746	2.753036	-0.401697	0.41244683113756686	3.154733	137	630	29.528423513474277	9.461226325580662e-91	4.705714552914062e-88	0.41244683113756686	hypermethylated		chr7	54859831	54859833	+	0.016666666666666666
cg13751386	0.9203421042783417	0.5081008270406056	3.8427796	0.11966182	0.4122412772377362	3.7231178	137	643	36.98970646394473	3.862007294588503e-105	3.396715135924651e-102	0.4122412772377362	hypermethylated		chr9	95093750	95093752	+	0.0
cg24953703	0.814293297537922	0.40231831077468894	2.2558622	-0.6130733	0.4119749867632331	2.8689356	137	643	37.99003724992131	3.5750629639202244e-98	2.3925531759815922e-95	0.4119749867632331	hypermethylated		chr15	40944776	40944778	+	0.0
cg03635073	0.8283234756358349	0.4167078472036596	2.4749398	-0.53011787	0.41161562843217525	3.0050578	137	643	32.47887584212521	1.8734466177544341e-81	6.363263489432335e-79	0.41161562843217525	hypermethylated	PRMT3	chr11	20477746	20477748	-	0.0
cg26094842	0.830555379825787	0.4193372199132356	2.5129004	-0.53139937	0.4112181599125514	3.0442996	137	633	30.645761146789873	5.349997963170495e-84	2.029247348105789e-81	0.4112181599125514	hypermethylated	VTI1A	chr10	112717187	112717189	-	0.01282051282051282
cg05089968	0.8299233652379391	0.4188238601446894	2.6439362	-0.5317329	0.41109950509324966	3.1756692	137	642	24.72959335050729	3.1083942446087826e-60	3.897904020190891e-58	0.41109950509324966	hypermethylated	AL121956.7,PRR18	chr6	166309284	166309286	-	0.001282051282051282
cg20701926	0.7549392475801355	0.3438474347514491	1.8324808	-1.0638605	0.41109181282868645	2.8963413	136	620	23.86638048791728	7.953105629331395e-61	1.0289424321138123e-58	0.41109181282868645	hypermethylated		chr1	226221025	226221027	+	0.03076923076923077
cg08077807	0.9039680870780109	0.492979483441029	3.5826907	-0.024025489	0.4109886036369819	3.6067162	137	642	34.97701546763638	2.493896102989843e-92	1.3209072272232294e-89	0.4109886036369819	hypermethylated	AL355916.3,PRKCH	chr14	61534353	61534355	-	0.001282051282051282
cg10625247	0.7354824963737937	0.3245423904071025	1.7659289	-1.1636984	0.4109401059666912	2.9296274	136	614	20.9813775046499	3.712786505567976e-48	2.38763366439151e-46	0.4109401059666912	hypermethylated	AC019211.1,AC093083.1	chr2	220199261	220199263	+	0.038461538461538464
cg17063452	0.8845828536653171	0.4745939500965931	3.199706	-0.14928807	0.409988903568724	3.3489943	137	643	35.7025225375963	7.958026132020235e-93	4.298129913904129e-90	0.409988903568724	hypermethylated	FBXW4	chr10	101690689	101690691	-	0.0
cg02512867	0.9335900188362511	0.5237853141557104	3.9095352	0.23791592	0.40980470468054075	3.6716192	137	637	46.3293069715589	3.2320550451842e-212	3.098498450579576e-207	0.40980470468054075	hypermethylated	SMIM15-AS1	chr5	61169060	61169062	-	0.007692307692307693
cg01070161	0.8417157917997263	0.43206620736285534	2.6392806	-0.43061668	0.409649584436871	3.0698972	137	642	31.34511597784282	1.5477023285961837e-83	5.717716374268855e-81	0.409649584436871	hypermethylated	LRCH3	chr3	197821019	197821021	-	0.001282051282051282
cg17365725	0.785357811871697	0.3758026517458224	2.0620565	-0.8428518	0.40955516012587456	2.9049084	136	619	28.32487237934741	1.689071640244877e-78	5.0920596773297424e-76	0.40955516012587456	hypermethylated	D2HGDH	chr2	241759332	241759334	+	0.03205128205128205
cg00020799	0.7747131124900205	0.36543772268814395	2.042128	-0.88006467	0.40927538980187655	2.9221928	137	643	24.78075057641164	2.274056424324685e-60	2.871368755654301e-58	0.40927538980187655	hypermethylated	AC123567.2,PLXNC1	chr12	94171315	94171317	+	0.0
cg00245454	0.6754753053650375	0.26630118086531357	1.1925801	-1.6213181	0.40917412449972396	2.813898	129	592	25.963389247071667	1.0715747741099543e-62	1.533275560457904e-60	0.40917412449972396	hypermethylated	FNIP2	chr4	158825007	158825009	+	0.07564102564102564
cg25480676	0.9273861516131102	0.5182772506162922	3.855157	0.14436832	0.40910890099681807	3.7107885	137	637	47.391568963412745	2.0595270578975437e-153	9.631328053890596e-150	0.40910890099681807	hypermethylated		chr10	5668924	5668926	-	0.007692307692307693
cg19314470	0.8048122433850365	0.3957563877105713	2.271476	-0.67945826	0.40905585567446523	2.9509344	137	640	28.57578323014621	1.4230138345858265e-74	3.5712338884977844e-72	0.40905585567446523	hypermethylated	RBPMS	chr8	30543510	30543512	+	0.0038461538461538464
cg26360026	0.8105828341315774	0.40157473573116675	2.466444	-0.64162326	0.40900809840041064	3.1080673	136	638	23.909880969369357	1.0206341764790005e-58	1.1732122550616872e-56	0.40900809840041064	hypermethylated		chr2	201949780	201949782	+	0.007692307692307693
