probe_id	tumor_mean_beta	normal_mean_beta	tumor_mean_m	normal_mean_m	delta_beta	delta_m	tumor_n	normal_n	test_statistic	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand	probe_missing_fraction
cg22081371	0.22898190909058508	0.688203802746525	-2.2492688	1.2944881	-0.45922189365593996	-3.543757	137	643	-22.011540939917936	3.819590121534623e-52	3.0887854143715805e-50	0.45922189365593996	hypomethylated	AL136114.1	chr1	177858767	177858769	+	0.0
cg18095824	0.8801013361798585	0.4213419401664673	3.1293557	-0.5128562	0.4587593960133912	3.642212	137	627	37.65659038583218	6.678714573572547e-103	5.369168461724189e-100	0.4587593960133912	hypermethylated	FNIP2	chr4	158783140	158783142	-	0.020512820512820513
cg10020892	0.1670920813261573	0.6257568160239091	-2.7707236	0.905172	-0.4586647346977518	-3.6758957	134	613	-23.7029231358857	1.2349534318129838e-61	1.6641192704095066e-59	0.4586647346977518	hypomethylated	BCL9	chr1	147545130	147545132	+	0.04230769230769231
cg26823144	0.8771316082808223	0.41850185691381914	3.1266222	-0.5021829	0.4586297513670031	3.6288052	137	642	33.50045836103075	1.895683611293137e-95	1.1429869341292304e-92	0.4586297513670031	hypermethylated	WDR64	chr1	241801424	241801426	+	0.001282051282051282
cg11197206	0.9246695059317129	0.46609544836956524	3.730016	-0.19005999	0.4585740575621477	3.920076	135	575	43.25041032218176	2.9877531221481185e-193	7.160729234395382e-189	0.4585740575621477	hypermethylated	EVL	chr14	100038428	100038430	+	0.08974358974358974
cg17939040	0.8976768776222511	0.4391582827024822	3.572288	-0.4203033	0.45851859491976893	3.9925914	135	632	29.917161242172625	1.3225668910527446e-80	4.368355282333222e-78	0.45851859491976893	hypermethylated	ACACA	chr17	37147031	37147033	+	0.016666666666666666
cg19437852	0.8429701867764884	0.38575005457037337	2.8496478	-0.75136465	0.457220132206115	3.6010125	137	642	26.8987774615074	5.042903771130718e-64	7.707482471180819e-62	0.457220132206115	hypermethylated	EPN1	chr19	55684098	55684100	+	0.001282051282051282
cg08750951	0.06856095529820798	0.5257067338699863	-4.531084	-0.05011053	-0.45714577857177835	-4.4809737	137	642	-29.026367212196018	3.975031640463646e-94	2.248243891150789e-91	0.45714577857177835	hypomethylated	HERC5	chr4	88457742	88457744	+	0.001282051282051282
cg19870898	0.881563172723255	0.42464393627587965	3.0401528	-0.49247995	0.45691923644737537	3.5326328	137	643	40.72686945103989	2.40380944043215e-146	9.037168724823108e-143	0.45691923644737537	hypermethylated		chr14	103210117	103210119	+	0.0
cg21616051	0.841130817637724	0.38423042653877043	2.7849963	-0.7762052	0.4569003910989536	3.5612016	136	642	28.50017377666598	1.7014569778400012e-69	3.358000045029764e-67	0.4569003910989536	hypermethylated	IDUA,SLC26A1	chr4	993514	993516	+	0.002564102564102564
cg00067884	0.8840944610372947	0.4273507800273865	3.2025604	-0.47254544	0.4567436810099082	3.6751058	137	639	36.97808753837004	7.340487806947298e-105	6.3540952591825906e-102	0.4567436810099082	hypermethylated	AC073167.1,HERC1	chr15	63677998	63678000	-	0.005128205128205128
cg16025492	0.9045861794130645	0.44796961759149007	3.41029	-0.31537804	0.45661656182157445	3.725668	137	643	48.62110318687622	5.158523228271926e-133	1.1368644027980826e-129	0.45661656182157445	hypermethylated		chr5	115429050	115429052	+	0.0
cg14078335	0.8645820896120837	0.4087107055283781	2.9805179	-0.6098779	0.4558713840837056	3.5903957	137	642	33.28350499793867	6.727354861790937e-88	3.020779269561864e-85	0.4558713840837056	hypermethylated	NUMA1,RNU6-72P	chr11	72049244	72049246	-	0.001282051282051282
cg15928106	0.2204865782800382	0.6757631108466995	-2.1253097	1.2800772	-0.4552765325666613	-3.405387	137	641	-22.800606234579895	3.632916874919555e-58	4.043884664563938e-56	0.4552765325666613	hypomethylated	AC016831.6,LINC-PINT	chr7	130961318	130961320	-	0.002564102564102564
cg16702815	0.8841964833057709	0.4289611134993022	3.1694045	-0.45482567	0.4552353698064687	3.6242301	137	627	38.45222947913712	3.776480149792746e-108	3.732398503920552e-105	0.4552353698064687	hypermethylated	AGR3	chr7	16880646	16880648	+	0.020512820512820513
cg07519235	0.2015434181603202	0.6563380880637636	-2.4006622	1.1420338	-0.4547946699034434	-3.542696	137	643	-22.091391269929577	4.914692940274523e-58	5.4375136079054e-56	0.4547946699034434	hypomethylated	GPRC5B	chr16	19883655	19883657	+	0.0
cg02477603	0.7192328794159158	0.2646016644467462	1.6785742	-1.6904371	0.45463121496916964	3.3690114	137	643	21.03001725455665	1.9446245101518828e-48	1.2695047761873555e-46	0.45463121496916964	hypermethylated		chr10	123274779	123274781	-	0.0
cg11863717	0.07944196813246783	0.5338607739022307	-3.8955631	0.13300572	-0.4544188057697629	-4.0285687	136	622	-29.120482063586557	4.391462456855967e-111	4.784086647139246e-108	0.4544188057697629	hypomethylated	CHST3	chr10	71965282	71965284	+	0.028205128205128206
cg08452338	0.3310717669400302	0.7853979914443298	-1.214839	2.029787	-0.45432622450429955	-3.244626	132	636	-24.38209923058557	4.144982521880012e-55	3.931438517555899e-53	0.45432622450429955	hypomethylated	WWTR1	chr3	149554202	149554204	-	0.015384615384615385
cg24296761	0.8952569891936588	0.4414248073453295	4.5557528	-0.30858147	0.4538321818483293	4.864334	137	643	24.393789734255716	6.056666782529979e-53	5.1078866676128297e-51	0.4538321818483293	hypermethylated	ARHGEF1	chr19	41904305	41904307	-	0.0
cg25306932	0.7752522378072252	0.3215432649081454	1.9471264	-1.2438623	0.4537089728990798	3.1909885	137	643	32.47596029690578	3.630769681873827e-91	1.8514559583481895e-88	0.4537089728990798	hypermethylated	LYSMD1,SCNM1	chr1	151159780	151159782	+	0.0
cg11668813	0.3316592102050781	0.7840133405140893	-1.2012292	2.1137936	-0.4523541303090112	-3.315023	125	641	-18.994665962407772	1.830120836391931e-41	7.850970659492674e-40	0.4523541303090112	hypomethylated		chr5	145856698	145856700	-	0.017948717948717947
cg13096278	0.9115524848882299	0.4592818620601672	3.6842978	-0.23250458	0.45227062282806274	3.9168024	137	643	38.36459514693247	8.992401544732844e-112	1.0024201199884444e-108	0.45227062282806274	hypermethylated	AC005921.2	chr17	50692978	50692980	+	0.0
cg06974428	0.7617757755474452	0.30983333587646483	2.0593736	-1.2548587	0.4519424396709804	3.3142323	137	640	24.06449975264411	3.40066263482771e-55	3.240694585586523e-53	0.4519424396709804	hypermethylated	PIP4K2A	chr10	22683369	22683371	+	0.0038461538461538464
cg04800142	0.4047809238851505	0.8565977580069012	-0.6108125	2.980296	-0.45181683412175067	-3.5911083	137	643	-31.517868637884277	4.4186809206762775e-82	1.555955914906017e-79	0.45181683412175067	hypomethylated		chr10	3287649	3287651	-	0.0
cg11584098	0.8864751662651118	0.4347810404111586	3.205866	-0.41826534	0.4516941258539532	3.6241314	137	643	39.47047807065722	2.4135114689382875e-107	2.33715064774049e-104	0.4516941258539532	hypermethylated	SEMA6A-AS2	chr5	116579302	116579304	+	0.0
cg10797552	0.3499112094405794	0.8013945441594577	-1.0193858	2.3216588	-0.45148333471887825	-3.3410447	137	643	-28.132935417081146	6.772177396508834e-72	1.4907770599406655e-69	0.45148333471887825	hypomethylated	AC100822.1	chr8	128369904	128369906	-	0.0
cg17029019	0.169470947154247	0.6207055645078003	-3.3351524	0.8063479	-0.45123461735355336	-4.1415005	137	643	-19.62437358677224	2.0312272243474614e-46	1.1821471163268255e-44	0.45123461735355336	hypomethylated	HIC1	chr17	2055829	2055831	+	0.0
cg20512044	0.862484289098669	0.41126736284444887	3.0731196	-0.5862096	0.45121692625422016	3.6593292	135	626	29.425190385044928	5.778611518178993e-74	1.4060469146495028e-71	0.45121692625422016	hypermethylated	NIN	chr14	50763610	50763612	+	0.02435897435897436
cg20669414	0.8640148970332459	0.41281042366384346	2.9105937	-0.59788257	0.4512044733694024	3.5084763	137	642	34.99242874217019	1.3961093945151615e-101	1.0664690550281344e-98	0.4512044733694024	hypermethylated	STARD3	chr17	39652375	39652377	+	0.001282051282051282
cg13100449	0.4022794110434396	0.8534765198045012	-0.7074069	2.7710118	-0.4511971087610616	-3.4784188	112	629	-18.40583895237968	5.646589596832704e-37	1.839523710209017e-35	0.4511971087610616	hypomethylated	NIBAN1	chr1	184867070	184867072	-	0.05
cg23590389	0.46928160730069574	0.9202613711728486	-0.2229598	3.9870472	-0.45097976387215283	-4.210007	137	642	-21.56424228532113	2.2962926933835157e-48	1.492983478169668e-46	0.45097976387215283	hypomethylated		chr7	157310074	157310076	-	0.001282051282051282
cg04599026	0.19174302929509296	0.6423819202286645	-2.938437	0.92912614	-0.4506388909335715	-3.8675632	137	643	-19.841789547029926	1.3693873167059612e-45	7.621485104855611e-44	0.4506388909335715	hypomethylated	DLX6,DLX6-AS1	chr7	97005450	97005452	+	0.0
cg27214730	0.3374001440340585	0.7875191553569693	-1.2251059	2.2291276	-0.45011901132291077	-3.4542336	137	643	-21.987750900349	1.322003336794206e-52	1.097531806806259e-50	0.45011901132291077	hypomethylated	EPHB3	chr3	184579733	184579735	+	0.0
cg02394578	0.4992261455006843	0.9493107298855463	0.2981079	5.144258	-0.45008458438486204	-4.84615	137	643	-18.504453885575288	1.962178370534717e-40	7.899616818134577e-39	0.45008458438486204	hypomethylated	AL513325.1	chr1	197222235	197222237	+	0.0
cg19640166	0.2005588921317219	0.6501351885995821	-2.654088	0.95600355	-0.4495762964678602	-3.6100917	137	643	-20.629242583756575	3.3844697424429145e-46	1.9457960968580614e-44	0.4495762964678602	hypomethylated	ITPRIP	chr10	104328952	104328954	+	0.0
cg08843859	0.8912699344384409	0.4417934697759482	3.2130785	-0.36611056	0.44947646466249275	3.579189	137	613	39.48874917103873	7.358651162680934e-138	1.946089186209945e-134	0.44947646466249275	hypermethylated	C1orf21	chr1	184597210	184597212	-	0.038461538461538464
cg23247845	0.44302426637524234	0.892393690616495	-0.29329044	3.3551471	-0.44936942424125265	-3.6484375	137	643	-26.88950009506766	4.209132589446905e-62	5.803956430089155e-60	0.44936942424125265	hypomethylated		chr10	3636892	3636894	+	0.0
cg10330955	0.9302117006622092	0.4814728644200627	3.9222243	-0.10204748	0.44873883624214644	4.024272	137	638	49.07107053724553	9.796366100235823e-163	5.869722351286768e-159	0.44873883624214644	hypermethylated	AC048382.5,ZSCAN2	chr15	84606865	84606867	+	0.00641025641025641
cg17264670	0.1306556785193673	0.5792117200409458	-3.9604666	0.3848595	-0.44855604152157846	-4.345326	137	643	-21.314944085349474	6.040588337755364e-51	4.5535491457978905e-49	0.44855604152157846	hypomethylated	RGS17	chr6	153131596	153131598	-	0.0
cg23092956	0.8581779090157391	0.40979276021321615	2.9085968	-0.5787424	0.44838514880252295	3.487339	137	600	32.22078031078258	3.197649273297231e-82	1.1301435617332374e-79	0.44838514880252295	hypermethylated	SPTBN1	chr2	54619424	54619426	+	0.05512820512820513
cg01589587	0.6885177990621771	0.24057407834830952	1.2753893	-1.9104542	0.4479437207138676	3.1858435	121	586	26.734971691570195	5.472426393661598e-65	8.722015052384898e-63	0.4479437207138676	hypermethylated	BATF	chr14	75536096	75536098	-	0.09358974358974359
cg06266582	0.8092845164946396	0.3613956148850603	2.325797	-0.9153672	0.44788890160957934	3.2411642	137	643	31.28223454474135	4.331665539231144e-78	1.2699297522893777e-75	0.44788890160957934	hypermethylated	VPS51	chr11	65104305	65104307	+	0.0
cg20748132	0.8282655033751996	0.3805694580078125	2.416615	-0.790409	0.44769604536738705	3.207024	137	643	37.836126309346774	1.8516957606015645e-109	1.9295424592762027e-106	0.44769604536738705	hypermethylated		chr12	124733160	124733162	+	0.0
cg27485596	0.3162718051817359	0.7639428264091098	-1.4895905	1.9295201	-0.4476710212273739	-3.4191108	123	601	-19.1909308221325	1.3749288667915165e-41	5.9407926476327845e-40	0.4476710212273739	hypomethylated	ARHGEF7	chr13	111177182	111177184	+	0.07179487179487179
cg20251943	0.7856500444621065	0.3379810861258262	2.2767067	-1.0617172	0.4476689583362803	3.3384237	137	643	21.779467373284696	2.4365521845379083e-51	1.878839941196333e-49	0.4476689583362803	hypermethylated	DIP2C	chr10	361780	361782	+	0.0
cg01682111	0.15417253536029454	0.6017701054962588	-2.9986758	0.8415925	-0.44759757013596424	-3.8402684	137	639	-19.847273592078242	3.8619825979080824e-60	4.806745630647226e-58	0.44759757013596424	hypomethylated	UNKL	chr16	1380085	1380087	-	0.005128205128205128
cg13656752	0.19668960571289062	0.6442863025338987	-2.6387112	0.9960941	-0.4475966968210081	-3.6348052	137	643	-21.36622211959952	4.770175561388786e-51	3.622225728121424e-49	0.4475966968210081	hypomethylated	STK10	chr5	172111329	172111331	-	0.0
cg08651590	0.7465154271926323	0.2989508123086363	1.7337453	-1.3127618	0.447564614883996	3.0465071	137	643	30.223912191410715	1.3408874975868521e-70	2.7899699923338456e-68	0.447564614883996	hypermethylated	SPRED2	chr2	65316275	65316277	-	0.0
cg14069088	0.33381736365548015	0.7811744213104248	-1.2616026	2.3393664	-0.44735705765494466	-3.600969	137	640	-18.054338899985964	6.1744587512452235e-43	2.907325481088847e-41	0.44735705765494466	hypomethylated	AL359922.1,CDKN2A;CDKN2B-AS1	chr9	21996207	21996209	-	0.0038461538461538464
cg06346857	0.8669297155672616	0.419861029688715	3.439859	-0.50330955	0.4470686858785466	3.9431684	137	643	25.79109485468309	4.386175591962852e-59	5.13108950709453e-57	0.4470686858785466	hypermethylated	ALPL	chr1	21551085	21551087	-	0.0
cg07661904	0.36559250775505514	0.8125290915230724	-0.90505344	2.6142695	-0.44693658376801726	-3.5193229	136	642	-26.171818974692385	4.264011173844483e-70	8.651453062673638e-68	0.44693658376801726	hypomethylated	SAR1A	chr10	70171242	70171244	+	0.002564102564102564
cg25893560	0.8738204510542598	0.4269463285502527	3.3491359	-0.48986134	0.44687412250400704	3.8389971	137	643	27.043820498128234	1.1766524375134256e-66	2.039837644058367e-64	0.44687412250400704	hypermethylated	KCNJ1	chr11	128840226	128840228	+	0.0
cg24635971	0.110868433096113	0.5576198927907514	-3.5709078	0.3714106	-0.4467514596946384	-3.9423184	137	643	-28.790667708634174	2.115774332128362e-73	5.055066036857291e-71	0.4467514596946384	hypomethylated		chr8	66533848	66533850	+	0.0
cg17470627	0.7949042039759019	0.34900016104576076	2.25409	-1.0084275	0.44590404293014113	3.2625175	136	617	27.108246369810615	2.9820053946973887e-68	5.57267344400586e-66	0.44590404293014113	hypermethylated	CAPN2	chr1	223720788	223720790	-	0.03461538461538462
cg19246018	0.9297940887673928	0.4839441943131561	3.9920356	-0.049501516	0.4458498944542367	4.0415373	137	643	43.70087995653427	8.96616058692408e-134	2.03447489137773e-130	0.4458498944542367	hypermethylated	HDAC4	chr2	239109891	239109893	-	0.0
cg20349803	0.8853015203545563	0.4397293968853276	3.1533885	-0.33042622	0.44557212346922875	3.4838147	137	643	40.10322924413106	1.5473145460144966e-109	1.6256171404786985e-106	0.44557212346922875	hypermethylated	RALB	chr2	120278863	120278865	-	0.0
cg22839308	0.1929217289834127	0.6380919460931425	-2.5006847	0.9188819	-0.44517021710972976	-3.4195666	137	643	-23.9046371517163	9.936507845525004e-57	1.0351433306251884e-54	0.44517021710972976	hypomethylated	TLR1	chr4	38805637	38805639	+	0.0
cg23179456	0.17754435017161127	0.6226719311941097	-3.6870084	0.64997715	-0.4451275810224984	-4.3369856	137	643	-17.175463189302995	1.354594148618472e-39	5.18255584919559e-38	0.4451275810224984	hypomethylated	ADCY4,AL096870.1	chr14	24334666	24334668	+	0.0
cg03917666	0.2698693379868556	0.7149176946138706	-1.682408	1.5779399	-0.445048356627015	-3.2603478	137	643	-23.147345157414705	2.068128582003669e-58	2.3304946678505115e-56	0.445048356627015	hypomethylated	LINC02660	chr10	3935415	3935417	-	0.0
cg22729539	0.27419604002124204	0.7191385177208884	-1.5912844	1.5080168	-0.4449424776996464	-3.0993013	137	643	-28.24477797466674	7.145082958358257e-70	1.4352708785356726e-67	0.4449424776996464	hypomethylated	MLXIP	chr12	122081212	122081214	+	0.0
cg07137955	0.09884938706446739	0.543595475690732	-5.056241	0.16804215	-0.4447460886262646	-5.224283	137	643	-24.515418319192165	1.958117733210708e-55	1.89664401432696e-53	0.4447460886262646	hypomethylated	AC008875.3	chr5	42992671	42992673	+	0.0
cg21775245	0.8091946637188947	0.3644720989724864	2.603637	-0.9020711	0.4447225647464083	3.5057082	135	621	21.23884313796864	6.7147990408207806e-49	4.495759028554792e-47	0.4447225647464083	hypermethylated	TMCC1	chr3	129688704	129688706	-	0.03076923076923077
cg27268104	0.9185445186865591	0.4743619069132107	3.804823	-0.153264	0.4441826117733484	3.958087	137	642	39.78835543067282	1.934416994068796e-119	2.778250258923428e-116	0.4441826117733484	hypermethylated		chr12	69000166	69000168	-	0.001282051282051282
cg10023454	0.8161840865861124	0.372393743886495	2.400735	-0.8658762	0.4437903426996174	3.266611	134	611	29.779954573680836	2.895081168179867e-79	9.025850980838226e-77	0.4437903426996174	hypermethylated	QSOX1	chr1	180168782	180168784	+	0.04487179487179487
cg25892587	0.3608256508322323	0.8042791434802683	-0.95024365	2.241827	-0.443453492648036	-3.1920707	136	643	-24.1829723617483	2.567117167556958e-56	2.612566314650303e-54	0.443453492648036	hypomethylated		chr10	3623976	3623978	-	0.001282051282051282
cg02384419	0.94909857311388	0.505698931570544	4.3749933	0.08628486	0.443399641543336	4.2887087	137	641	55.81424955111136	6.409282025421368e-216	1.2288868937851786e-210	0.443399641543336	hypermethylated	LHFPL3-AS2	chr7	104927732	104927734	-	0.002564102564102564
cg02609724	0.9043807983398438	0.4611609305680821	3.453666	-0.23422706	0.44321986777176164	3.687893	137	641	42.91351754891398	2.574260035836398e-123	4.2549744405268076e-120	0.44321986777176164	hypermethylated	IGIP	chr5	140126861	140126863	+	0.002564102564102564
cg22581896	0.7875211395486428	0.34434729972115574	2.1708398	-1.0294178	0.44317383982748704	3.2002575	137	643	26.42836164624586	1.5236269958159792e-64	2.382817160328505e-62	0.44317383982748704	hypermethylated	FOXK1	chr7	4739593	4739595	+	0.0
cg05255811	0.40424617539104235	0.8468970393827874	-0.64556444	2.680353	-0.442650863991745	-3.3259172	117	622	-22.172528989028997	8.85775971330864e-47	5.259668589380887e-45	0.442650863991745	hypomethylated	KCNK5	chr6	39224232	39224234	-	0.052564102564102565
cg02212575	0.9680170212348882	0.525456358819134	5.8145204	0.20374785	0.4425606624157542	5.6107726	137	643	48.73208029833105	1.982392169604142e-105	1.7678835062099302e-102	0.4425606624157542	hypermethylated	LINC00880,LINC00881	chr3	157120613	157120615	-	0.0
cg04017512	0.7939150176779197	0.3516375124917987	2.3096766	-0.98704696	0.442277505186121	3.2967236	137	643	24.123056335212617	1.6517047948234407e-59	1.9836545235694944e-57	0.442277505186121	hypermethylated		chr10	34906209	34906211	-	0.0
cg24788034	0.8305038003360524	0.38845839545270866	2.6906862	-0.7749521	0.44204540488334376	3.4656384	136	638	24.67563788794847	5.060116613937869e-64	7.730709075949676e-62	0.44204540488334376	hypermethylated	GNG7	chr19	2588242	2588244	+	0.007692307692307693
cg22964758	0.855302017100536	0.4134622102206454	3.0329206	-0.5520487	0.4418398068798906	3.5849693	137	643	28.0320887024761	4.471410047560017e-67	7.890732086276516e-65	0.4418398068798906	hypermethylated	PCED1B	chr12	47088204	47088206	-	0.0
cg18350739	0.20029580858018664	0.6421016141378305	-2.5012057	1.012832	-0.44180580555764387	-3.5140376	135	643	-20.887461365926132	5.462475211344397e-50	3.897117826547809e-48	0.44180580555764387	hypomethylated		chr11	68855782	68855784	-	0.002564102564102564
cg13378781	0.9282003806455292	0.4866157401219868	4.3789597	-0.008916005	0.44158464052354246	4.3878756	137	643	33.83597715262743	3.282265632309965e-84	1.267526368869622e-81	0.44158464052354246	hypermethylated	COL23A1	chr5	178426640	178426642	-	0.0
cg02011074	0.07639549422438127	0.5179161439601964	-4.279655	0.057375733	-0.44152064973581506	-4.337031	137	643	-34.26196908350554	4.8256403616688867e-82	1.6961440285330244e-79	0.44152064973581506	hypomethylated	DNM3	chr1	171841327	171841329	+	0.0
cg26562638	0.2651762301034301	0.7062159133365329	-1.5531579	1.4536179	-0.4410396832331028	-3.0067759	137	643	-37.47348082864234	1.679204263624121e-116	2.228118125177181e-113	0.4410396832331028	hypomethylated	LEFTY2	chr1	225942665	225942667	-	0.0
cg01364826	0.7397658633489679	0.29891283267012264	1.7012845	-1.3764986	0.44085303067884524	3.077783	137	642	26.892387805732128	1.4601806351226263e-66	2.5199681743074198e-64	0.44085303067884524	hypermethylated	LEMD1	chr1	205423071	205423073	+	0.001282051282051282
cg04262428	0.12221570258593037	0.5626291894986878	-3.568969	0.3763846	-0.4404134869127574	-3.9453535	137	643	-25.82279573047784	1.0893042237311609e-62	1.558062588505826e-60	0.4404134869127574	hypomethylated	SHANK2	chr11	70827150	70827152	+	0.0
cg18011760	0.42461905846228964	0.8649413298366588	-0.53380275	2.8874302	-0.4403222713743692	-3.421233	130	639	-23.196684439999746	6.816730210349639e-51	5.122512934534561e-49	0.4403222713743692	hypomethylated	LINC01376	chr2	19121166	19121168	+	0.014102564102564103
cg24066731	0.21157111261124	0.6515802383422852	-2.2819357	1.0391176	-0.44000912573104517	-3.3210533	133	640	-22.398346691930996	6.8242616187548e-54	6.0660788762297675e-52	0.44000912573104517	hypomethylated	AL359736.1,SPATA13	chr13	24270757	24270759	+	0.008974358974358974
cg14654171	0.2612155704047736	0.7011266836343101	-1.7963569	1.3888412	-0.43991111322953647	-3.185198	127	626	-21.892199634724385	7.098261596934549e-50	5.0351044632595047e-48	0.43991111322953647	hypomethylated	GARNL3	chr9	127388721	127388723	+	0.03461538461538462
cg11691825	0.39417374222366897	0.8338981853858864	-0.7212756	2.6026921	-0.4397244431622175	-3.3239677	135	643	-22.30519386819998	2.6012024785885728e-51	2.0017774747478195e-49	0.4397244431622175	hypomethylated		chr1	178061120	178061122	+	0.002564102564102564
cg19275745	0.4732311833513914	0.9128320198593021	-0.12095862	3.6206331	-0.43960083650791065	-3.7415917	137	643	-24.64098849872151	1.0452466636166801e-54	9.728684061741552e-53	0.43960083650791065	hypomethylated	AC112504.2,GRK7	chr3	141777160	141777162	+	0.0
cg20268352	0.7115423383503935	0.27205303186206015	1.5242658	-1.5676444	0.43948930648833334	3.0919101	137	643	24.892270523395755	8.801210837818095e-59	1.0138207032709351e-56	0.43948930648833334	hypermethylated	AOX2P	chr2	200748220	200748222	+	0.0
cg16683160	0.22307537942037095	0.6617808482880541	-2.3869042	1.11368	-0.43870546886768313	-3.5005841	137	643	-18.24089598885265	1.0490724385306615e-41	4.570944859399969e-40	0.43870546886768313	hypomethylated	AC093155.3,LINC01140	chr1	87152026	87152028	+	0.0
cg12512771	0.35253387338974895	0.7911803155071443	-1.030091	2.1194532	-0.43864644211739534	-3.1495442	136	643	-22.788116991480805	1.438834657965788e-52	1.1924602661007104e-50	0.43864644211739534	hypomethylated		chr7	17690402	17690404	+	0.001282051282051282
cg22445447	0.7910924201464131	0.3529781395113226	2.2744455	-0.9800248	0.4381142806350905	3.2544703	137	641	25.052092936959703	1.9315341392938465e-60	2.4469353416886377e-58	0.4381142806350905	hypermethylated	RTF1	chr15	41420392	41420394	-	0.002564102564102564
cg14081251	0.9027831362981866	0.46479894658825816	3.423249	-0.2156883	0.4379841897099285	3.6389372	137	643	43.90443422437415	2.0294308722393467e-114	2.439585849556409e-111	0.4379841897099285	hypermethylated	ST6GALNAC4	chr9	127913158	127913160	-	0.0
cg06223834	0.36790062015892094	0.8057131807751485	-1.029135	2.7624745	-0.4378125606162276	-3.7916095	117	589	-17.349331832152913	1.947245854928812e-39	7.382227535693588e-38	0.4378125606162276	hypomethylated	ADCY9	chr16	4053159	4053161	+	0.09487179487179487
cg24659037	0.8943558300242704	0.4568256150966154	3.879667	-0.2373928	0.43753021492765504	4.1170597	136	638	24.882614354650258	1.0324954349204806e-66	1.797240385494288e-64	0.43753021492765504	hypermethylated		chr6	167664220	167664222	+	0.007692307692307693
cg10173620	0.8515877271220632	0.4141083714375243	2.839126	-0.5478248	0.4374793556845389	3.386951	137	642	28.279637736185837	1.3077394808513386e-68	2.4776688066281803e-66	0.4374793556845389	hypermethylated	ABHD2	chr15	89115672	89115674	+	0.001282051282051282
cg16562730	0.1438283425790292	0.581253666040786	-2.9396331	0.54628044	-0.4374253234617568	-3.4859135	135	621	-25.778200998397235	4.5498909039810637e-69	8.783401082857906e-67	0.4374253234617568	hypomethylated	CHST4,ZNF19	chr16	71526283	71526285	+	0.03076923076923077
cg01922997	0.8935293309828815	0.4561677448490123	3.2478535	-0.26023006	0.43736158613386916	3.5080836	136	579	37.622308211368384	5.4161391380415845e-135	1.2900200567726363e-131	0.43736158613386916	hypermethylated	NVL	chr1	224300102	224300104	-	0.08333333333333333
cg16319142	0.835975257149578	0.39880413875401577	2.7059748	-0.66766804	0.4371711183955622	3.373643	137	642	27.928965065808214	3.939997983218001e-71	8.351989865243725e-69	0.4371711183955622	hypermethylated		chr8	117616760	117616762	+	0.001282051282051282
cg22117805	0.35942761456524885	0.7964452743530274	-0.9734384	2.2227764	-0.4370176597877785	-3.1962147	135	640	-20.412992853387692	1.3320954962521452e-46	7.83346100357777e-45	0.4370176597877785	hypomethylated	PRR5L	chr11	36400904	36400906	+	0.00641025641025641
cg07469637	0.20706208778993926	0.643917338844406	-2.2550814	0.963249	-0.43685525105446676	-3.2183304	137	643	-23.859640736069313	1.2195722157559438e-59	1.4743713024847022e-57	0.43685525105446676	hypomethylated	CDK6,CDK6-AS1	chr7	92837071	92837073	-	0.0
cg16593865	0.850656718233206	0.4139083458884137	2.6797	-0.5448841	0.4367483723447923	3.224584	137	643	37.099343795603964	1.8680064783109368e-104	1.6025197141932285e-101	0.4367483723447923	hypermethylated	WASHC5	chr8	125070477	125070479	+	0.0
cg14568971	0.9318149872939953	0.49514209592825154	3.948849	0.03011775	0.4366728913657437	3.9187312	137	642	46.61287841857517	1.4891118140409654e-169	1.2689582143157844e-165	0.4366728913657437	hypermethylated	AC121761.1,GLIPR1	chr12	75489271	75489273	+	0.001282051282051282
cg00258316	0.3555439202360405	0.7922028835464574	-0.99272686	2.1291027	-0.4366589633104169	-3.1218295	129	636	-23.1389349167462	2.6214362139057435e-52	2.1401847272357874e-50	0.4366589633104169	hypomethylated		chr1	8134280	8134282	+	0.019230769230769232
cg06721601	0.4664186073915802	0.9027546439958138	-0.07043749	4.028695	-0.43633603660423365	-4.0991325	137	642	-18.50357933566291	4.4002934050143973e-42	1.963673818589871e-40	0.43633603660423365	hypomethylated	CUX1	chr7	102119352	102119354	+	0.001282051282051282
cg21586453	0.787464678729022	0.3511691403079343	2.1100662	-0.9999379	0.43629553842108776	3.110004	135	616	28.856481311324387	5.622173476563932e-74	1.3697207657124825e-71	0.43629553842108776	hypermethylated	NADK2	chr5	36239570	36239572	+	0.03717948717948718
cg18317154	0.8026453653971354	0.36637002632165644	2.294876	-0.8988546	0.43627533907547894	3.1937308	135	622	27.542115618306134	7.757751169921656e-71	1.6291744791243303e-68	0.43627533907547894	hypermethylated	ATF3	chr1	212564961	212564963	+	0.029487179487179487
cg06192497	0.1711956497526517	0.6072965773230948	-3.244337	0.7196927	-0.43610092757044316	-3.9640298	137	643	-19.977225924259894	3.5034737189706726e-45	1.8994494139508027e-43	0.43610092757044316	hypomethylated	AC007098.1,OTX1	chr2	63049080	63049082	+	0.0
cg26837708	0.3835919460403585	0.819692190591391	-0.7558716	2.4443288	-0.43610024455103247	-3.2002003	107	616	-21.632193130388966	4.494435149484996e-45	2.4192666215723762e-43	0.43610024455103247	hypomethylated	YBX1	chr1	42684308	42684310	+	0.07307692307692308
