probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg00031162	0.7004592424333803	0.5645983194567493	0.135860922976631	421	97	2.8175473507689178e-28	1.4880699181905302e-27	0.135860922976631	hypermethylated	TNFSF12,TNFSF12-TNFSF13	chr17	7550059	7550061	+
cg00031105	0.585600538095216	0.4499329242509665	0.13566761384424947	421	97	5.20726441651936e-34	3.352414025817573e-33	0.13566761384424947	hypermethylated	RNY4P10,RXRB	chr6	33198339	33198341	+
cg00003625	0.7005921135039341	0.5655749212835253	0.13501719222040887	421	97	5.399148247407159e-20	2.0350635701765445e-19	0.13501719222040887	hypermethylated	WFIKKN2	chr17	50835181	50835183	+
cg00032246	0.2455267102021786	0.11125959809293452	0.13426711210924408	421	97	1.5225290793480354e-36	1.032977421526898e-35	0.13426711210924408	hypermethylated	AP2B1	chr17	35586933	35586935	-
cg00036664	0.2227153823381365	0.08920068839161667	0.13351469394651982	421	97	7.713667463791473e-53	9.071272937418771e-52	0.13351469394651982	hypermethylated		chr4	185017148	185017150	+
cg00025496	0.3919770455246337	0.25886305582892033	0.13311398969571336	418	97	1.2952644467766805e-15	4.065563138992997e-15	0.13311398969571336	hypermethylated	ABR	chr17	1154049	1154051	-
cg00013369	0.7997208185263881	0.9326775934278351	-0.13295677490144697	421	97	1.2434072614128201e-37	8.77348163652886e-37	0.13295677490144697	hypomethylated	AL390957.1	chr1	192888463	192888465	-
cg00038167	0.6342673403633462	0.5021270673299573	0.13214027303338893	421	97	2.737052332922162e-29	1.4810307715566546e-28	0.13214027303338893	hypermethylated	AC008878.2,MCOLN1;PNPLA6	chr19	7533551	7533553	-
cg00014754	0.42957731777019004	0.5615709835721046	-0.13199366580191452	421	97	1.427478085720405e-60	2.2891557665552675e-59	0.13199366580191452	hypomethylated	JRK,PSCA	chr8	142680392	142680394	-
cg00007644	0.27655018423628636	0.14802540454667867	0.12852477968960768	421	97	4.7409233580473126e-49	4.751698183861056e-48	0.12852477968960768	hypermethylated	SLC6A5	chr11	20601712	20601714	+
cg00018828	0.5369617525585474	0.6644483743254671	-0.12748662176691972	421	97	1.5381932461832618e-15	4.7951073641580926e-15	0.12748662176691972	hypomethylated	CACNA1H	chr16	1195910	1195912	-
cg00013006	0.806981392541011	0.9342121242247906	-0.12723073168377963	421	97	2.40361974536572e-39	1.781506399506357e-38	0.12723073168377963	hypomethylated	OR52B4	chr11	4368625	4368627	-
cg00016255	0.17681292579287575	0.30306387439216537	-0.12625094859928962	420	97	4.619466841949862e-24	2.0577625023231203e-23	0.12625094859928962	hypomethylated	PTGES3L,PTGES3L-AARSD1;RUNDC1	chr17	42981910	42981912	-
cg00018204	0.7747317868717686	0.9008403660095844	-0.1261085791378158	411	97	2.6251490589157948e-51	2.9308626202072547e-50	0.1261085791378158	hypomethylated	GABRE,MIR452	chrX	151960303	151960305	-
cg00029353	0.17233502893153393	0.04671829123246042	0.1256167376990735	421	95	1.0130241220657586e-40	7.90696704125663e-40	0.1256167376990735	hypermethylated	FIGNL2,FIGNL2-DT	chr12	51847256	51847258	+
cg00002224	0.21053181917820293	0.3330702240934077	-0.12253840491520476	421	97	4.104007265206612e-51	4.468807911002755e-50	0.12253840491520476	hypomethylated	C8orf31	chr8	143038981	143038983	-
cg00018696	0.8000430068528721	0.9224116007486979	-0.12236859389582577	346	96	4.20237808460198e-39	3.0887478921824556e-38	0.12236859389582577	hypomethylated	CSMD1	chr8	3188960	3188962	+
cg00017826	0.7730323628405211	0.65080713488392	0.12222522795660118	421	97	3.68544448874058e-24	1.6669548918303546e-23	0.12222522795660118	hypermethylated		chr2	30422088	30422090	+
cg00008665	0.572279651487808	0.45137857653431057	0.12090107495349744	421	97	1.3076055773848997e-39	9.773797620792217e-39	0.12090107495349744	hypermethylated	POMGNT2	chr3	43105287	43105289	+
cg00029825	0.8344570712635466	0.7136079453930413	0.12084912587050534	421	97	5.949622653117481e-48	5.70387736961915e-47	0.12084912587050534	hypermethylated	AC026471.3,SLC5A2	chr16	31489117	31489119	+
cg00036585	0.7932662420204869	0.9136772549029478	-0.12041101288246092	421	97	4.5878231053629315e-41	3.6454594404775726e-40	0.12041101288246092	hypomethylated		chr6	164020098	164020100	-
cg00039864	0.7355862071565098	0.8548227683785036	-0.11923656122199378	421	97	2.1566388654236015e-22	9.057883234779127e-22	0.11923656122199378	hypomethylated	COL23A1	chr5	178523664	178523666	+
cg00024280	0.17152999189290752	0.05270252031149324	0.11882747158141428	421	97	5.708262155629906e-43	4.794940210729121e-42	0.11882747158141428	hypermethylated		chr19	17390447	17390449	+
cg00005740	0.9017434983026413	0.7829964955647787	0.11874700273786265	420	96	1.5756110547245284e-17	5.3244787366553033e-17	0.11874700273786265	hypermethylated		chr13	23505278	23505280	+
cg00002646	0.8283575424955463	0.7098381593055332	0.1185193831900131	421	97	3.526738909077698e-31	2.059989217090417e-30	0.1185193831900131	hypermethylated	S100A5	chr1	153543025	153543027	+
cg00008971	0.6458135681877227	0.7640392657407781	-0.11822569755305534	421	97	2.633979540949405e-22	1.095834884489328e-21	0.11822569755305534	hypomethylated	CCDC163,MMACHC	chr1	45501252	45501254	+
cg00008695	0.753859383719308	0.8717825978072649	-0.1179232140879568	420	97	1.1902937052739315e-25	5.674805665143825e-25	0.1179232140879568	hypomethylated	DLGAP2	chr8	1010720	1010722	+
cg00005622	0.7770657573346571	0.8947929303670666	-0.11772717303240954	421	97	4.247641657473099e-37	2.9268905796025575e-36	0.11772717303240954	hypomethylated		chr8	144125499	144125501	+
cg00023174	0.7600564911034688	0.642556534600012	0.11749995650345679	418	97	3.4725778971005035e-17	1.1557787566953372e-16	0.11749995650345679	hypermethylated	AC022415.2,ZNF788P	chr19	12091570	12091572	+
cg00034604	0.8057309947727959	0.9229693855206991	-0.11723839074790321	414	97	8.205923853054828e-40	6.239331757236515e-39	0.11723839074790321	hypomethylated	RGS20	chr8	53875024	53875026	-
cg00026362	0.8133908088303519	0.6972480852579334	0.1161427235724185	421	97	1.1964711915600766e-19	4.452690257198259e-19	0.1161427235724185	hypermethylated		chr6	43891003	43891005	-
cg00009922	0.8240859002088305	0.9374372344656089	-0.11335133425677835	419	97	1.5630313618640135e-37	1.0941219533048095e-36	0.11335133425677835	hypomethylated	COL4A1	chr13	110215028	110215030	-
cg00025823	0.41692230877004155	0.530215351851945	-0.11329304308190347	421	97	1.1202840660459528e-48	1.0978783847250336e-47	0.11329304308190347	hypomethylated	CRHR1,LINC02210-CRHR1;MAPT-AS1	chr17	45831784	45831786	-
cg00017461	0.6603474016710585	0.5492648881735261	0.1110825134975324	421	97	4.43760074417979e-36	2.987758668982118e-35	0.1110825134975324	hypermethylated	OSM	chr22	30267326	30267328	+
cg00023415	0.8278802007222347	0.9387570410659632	-0.11087684034372858	417	97	2.233514121703399e-63	4.0203254190661174e-62	0.11087684034372858	hypomethylated	RBM3	chrX	48576763	48576765	-
cg00029282	0.5191555793381644	0.629941448722918	-0.11078586938475365	421	97	1.7001905539353254e-11	4.346574111799876e-11	0.11078586938475365	hypomethylated	PROM2	chr2	95276071	95276073	-
cg00021476	0.5167356658718082	0.40668908345330623	0.11004658241850196	421	97	1.6303335335184477e-24	7.489344669600369e-24	0.11004658241850196	hypermethylated	GSE1	chr16	85626608	85626610	+
cg00029521	0.6795448430077197	0.7890931748852288	-0.10954833187750912	421	97	2.747093465094443e-52	3.146670696380907e-51	0.10954833187750912	hypomethylated	KCNK17	chr6	39304857	39304859	+
cg00020390	0.9263609390077568	0.8168932727931701	0.1094676662145867	421	97	1.9454533539230797e-38	1.3950324050082572e-37	0.1094676662145867	hypermethylated	TRIM56	chr7	101084606	101084608	+
cg00022688	0.17038291876786113	0.06160645140815027	0.10877646735971086	421	97	9.438206630510494e-48	8.951073385064791e-47	0.10877646735971086	hypermethylated	ACSL5	chr10	112376252	112376254	+
cg00027162	0.6539298647925967	0.7613069986559681	-0.10737713386337133	420	97	2.0511299055085973e-19	7.569441743341351e-19	0.10737713386337133	hypomethylated	WDR86	chr7	151390639	151390641	-
cg00026474	0.36422370675057525	0.4711503490959246	-0.10692664234534938	421	97	5.270981299274994e-22	2.1724324794208154e-21	0.10692664234534938	hypomethylated	AC103706.1,ST3GAL1	chr8	133573256	133573258	-
cg00025647	0.15609561802372512	0.0494849706433483	0.10661064738037682	421	97	2.4230553621379796e-38	1.7234958301658855e-37	0.10661064738037682	hypermethylated	AC092957.1	chr3	147359339	147359341	-
cg00014484	0.7889292664879008	0.8954451256191608	-0.10651585913125994	421	97	1.3329278310222858e-20	5.156326083165159e-20	0.10651585913125994	hypomethylated		chr12	131380733	131380735	-
cg00001261	0.5735392445906324	0.46784568078739125	0.10569356380324119	421	97	5.0049848775109086e-36	3.319095234559866e-35	0.10569356380324119	hypermethylated	AC025283.2	chr16	3413963	3413965	-
cg00017062	0.17566003142513176	0.0700539411957731	0.10560609022935866	421	97	2.870799431236052e-30	1.6127675785670052e-29	0.10560609022935866	hypermethylated		chr15	70377208	70377210	+
cg00006397	0.38937443169165675	0.4939747839858851	-0.10460035229422837	421	97	1.3752514251031322e-27	7.052161377563736e-27	0.10460035229422837	hypomethylated	NHLH1	chr1	160366908	160366910	-
cg00018128	0.49948279591467487	0.395504823665029	0.10397797224964589	421	97	5.578946393565078e-07	1.1157892787130156e-06	0.10397797224964589	hypermethylated	TBR1	chr2	161419234	161419236	-
cg00016439	0.6387594313848586	0.7424199998993235	-0.10366056851446492	420	97	4.502813493186738e-18	1.56975553398842e-17	0.10366056851446492	hypomethylated	ST8SIA3	chr18	57351418	57351420	-
cg00030774	0.4009389990582319	0.2974146813461461	0.10352431771208576	421	97	4.011455378825293e-26	1.9765942145943625e-25	0.10352431771208576	hypermethylated	FAM189A1	chr15	29139939	29139941	+
cg00028844	0.6970514945349614	0.8001652353817654	-0.10311374084680403	421	97	2.509094088983858e-62	4.339256836242672e-61	0.10311374084680403	hypomethylated	MATN4,RBPJL	chr20	45309543	45309545	+
cg00004429	0.8836577136839371	0.7806271425227529	0.10303057116118419	421	97	1.3401845244856455e-29	7.34188043848658e-29	0.10303057116118419	hypermethylated	AL590627.1,EHMT1	chr9	137786753	137786755	-
cg00031896	0.3878446746608707	0.28484061329635146	0.10300406136451923	421	97	1.5658249516607372e-62	2.7621152147295407e-61	0.10300406136451923	hypermethylated	KDM2B,KDM2B-DT	chr12	121582299	121582301	+
cg00027729	0.8332995779440692	0.7305168073201916	0.10278277062387753	421	97	6.763484772540625e-18	2.3393700272081694e-17	0.10278277062387753	hypermethylated	ITGAM	chr16	31274451	31274453	-
cg00038736	0.8241082053286446	0.7221544403390786	0.10195376498956599	421	97	7.073489608681819e-20	2.643566879176849e-19	0.10195376498956599	hypermethylated	AC005789.1,GGN	chr19	38386493	38386495	-
cg00025439	0.9106187748729735	0.8097043718610492	0.10091440301192434	266	63	1.4217682793318904e-05	2.673773182027137e-05	0.10091440301192434	hypermethylated		chr16	87822843	87822845	+
cg00019841	0.8489977186479365	0.9498336634685084	-0.1008359448205719	421	97	1.0792349946101993e-24	5.009922448664188e-24	0.1008359448205719	hypomethylated	MAPK4	chr18	50729775	50729777	-
cg00024989	0.24924354825053815	0.3498663754807305	-0.10062282723019236	421	97	1.346414183863116e-33	8.605342827299045e-33	0.10062282723019236	hypomethylated		chr19	17791432	17791434	-
cg00037952	0.43559932029162335	0.5356910154991543	-0.10009169520753097	421	97	4.51678208235269e-24	2.0222344145355697e-23	0.10009169520753097	hypomethylated	WBP1L	chr10	102775518	102775520	-
cg00030420	0.8664458721097461	0.7685791487546311	0.09786672335511504	421	97	1.872986456436062e-33	1.1799814675547192e-32	0.09786672335511504	hypermethylated	SLC25A2,TAF7	chr5	141304204	141304206	-
cg00014104	0.5448144095284598	0.44702407994221166	0.09779032958624817	420	97	1.5251774443138258e-21	6.142495460661161e-21	0.09779032958624817	hypermethylated	MAPK1	chr22	21866076	21866078	+
cg00005541	0.651128121056636	0.5537045665622986	0.09742355449433737	421	97	2.2385314617411857e-20	8.547120126648164e-20	0.09742355449433737	hypermethylated		chr12	132433276	132433278	+
cg00021762	0.8565631784905731	0.7594941129389498	0.09706906555162331	421	97	2.0144140812517992e-18	7.050449284381296e-18	0.09706906555162331	hypermethylated	AL050402.2	chr22	27436722	27436724	-
cg00015639	0.889572977170242	0.79254150390625	0.09703147326399197	421	97	5.102095773795595e-19	1.844282160855621e-18	0.09703147326399197	hypermethylated	NRL	chr14	24085329	24085331	+
cg00011924	0.23113056826195072	0.3280943644415472	-0.0969637961795965	421	97	1.787801757071342e-09	4.204909732631797e-09	0.0969637961795965	hypomethylated	RNF222	chr17	8397873	8397875	+
cg00027400	0.24416551135835193	0.1472059721799241	0.09695953917842784	420	97	4.152719529781361e-44	3.5218256012184233e-43	0.09695953917842784	hypermethylated	AC016383.1,DCC	chr18	52340041	52340043	+
cg00028929	0.6535301661548025	0.7502392641047841	-0.09670909794998162	421	97	2.842824911428624e-15	8.706151291250162e-15	0.09670909794998162	hypomethylated	KRT5	chr12	52514693	52514695	-
cg00030047	0.4696298268515254	0.3729796262131524	0.09665020063837299	421	97	7.194145330690453e-18	2.4786078834644453e-17	0.09665020063837299	hypermethylated	RNF207,RPL22	chr1	6208729	6208731	+
cg00035347	0.4770207977294922	0.5735611647702334	-0.09654036704074126	400	89	1.0676580025094407e-15	3.3873178352997368e-15	0.09654036704074126	hypomethylated	NT5C2	chr10	103193850	103193852	-
cg00004963	0.8565945659284071	0.7604761025340286	0.09611846339437846	421	97	3.317853335193764e-17	1.1084646369851895e-16	0.09611846339437846	hypermethylated	ADGB,KATNBL1P6	chr6	146803859	146803861	-
cg00001099	0.8530943954359042	0.7576389116110261	0.095455483824878	421	97	6.814816091715995e-14	1.9771933529254957e-13	0.095455483824878	hypermethylated	ATP6V0D2,PSKH2	chr8	86069323	86069325	-
cg00014289	0.25744371390162546	0.16217403411865233	0.09526967978297313	397	80	1.999645132409173e-23	8.688113333915718e-23	0.09526967978297313	hypermethylated		chr11	124839978	124839980	-
cg00001249	0.7078587765365202	0.8031149795374919	-0.0952562030009717	421	97	7.247304941946255e-25	3.400065403615211e-24	0.0952562030009717	hypomethylated	LRRC9	chr14	59923067	59923069	-
cg00022145	0.7738150916020264	0.8688923943903029	-0.09507730278827642	421	97	6.59723539315633e-26	3.2147854236264548e-25	0.09507730278827642	hypomethylated		chr22	49056354	49056356	+
cg00004089	0.8475061267118839	0.7532859880899646	0.09422013862191925	421	97	4.896256776420586e-20	1.8534328226622134e-19	0.09422013862191925	hypermethylated	MXRA7	chr17	76682753	76682755	+
cg00026703	0.17603405297793573	0.08195933115851019	0.09407472181942554	421	97	2.172097576240675e-32	1.321234525685707e-31	0.09407472181942554	hypermethylated	NR2F2,NR2F2-AS1	chr15	96326800	96326802	+
cg00024192	0.7480774650664341	0.8411088137282539	-0.09303134866181972	421	97	1.4781663213033428e-20	5.668446501693689e-20	0.09303134866181972	hypomethylated	AC092640.1,CCDC141	chr2	178963813	178963815	-
cg00025357	0.1416428717751401	0.23438333727649807	-0.09274046550135798	421	97	8.524204687658367e-21	3.3120478125615327e-20	0.09274046550135798	hypomethylated	PADI3	chr1	17250959	17250961	+
cg00035197	0.813913956957022	0.7225974957967541	0.09131646116026781	421	97	1.8870857108991928e-32	1.1558399979257557e-31	0.09131646116026781	hypermethylated	CBFA2T3	chr16	88896577	88896579	-
cg00032879	0.7331294333849837	0.6419214464954495	0.09120798688953424	421	97	2.438967431086354e-19	8.926013585967486e-19	0.09120798688953424	hypermethylated	MORN1	chr1	2372824	2372826	+
cg00015340	0.7828792472350059	0.8719590963776579	-0.08907984914265199	421	97	3.0944837794199395e-19	1.1231830014190893e-18	0.08907984914265199	hypomethylated		chr6	19086191	19086193	+
cg00012576	0.6525502691925846	0.7409693137886598	-0.08841904459607519	421	97	7.994846529400135e-17	2.6213586018330555e-16	0.08841904459607519	hypomethylated	GPC6	chr13	93916066	93916068	-
cg00017970	0.3040941831901351	0.215818523131695	0.08827566005844009	421	97	1.4136852240712025e-29	7.696730664387658e-29	0.08827566005844009	hypermethylated	FAM110D	chr1	26161245	26161247	-
cg00009293	0.7827729793738866	0.8708979026558473	-0.08812492328196075	421	97	1.3046970030437251e-39	9.773797620792217e-39	0.08812492328196075	hypomethylated	AEBP1	chr7	44111572	44111574	-
cg00004700	0.5985374903735525	0.686619158872624	-0.08808166849907151	421	97	5.032768118051838e-07	1.016068700568622e-06	0.08808166849907151	hypomethylated	FHL2	chr2	105397427	105397429	+
cg00005619	0.8552773808640143	0.7674827182415834	0.08779466262243085	421	97	1.782824866145386e-27	8.985437325372745e-27	0.08779466262243085	hypermethylated	FAM180B	chr11	47587169	47587171	+
cg00011740	0.16446373349144344	0.07676135879201987	0.08770237469942357	420	97	2.602758732891238e-22	1.0879778210474274e-21	0.08770237469942357	hypermethylated	CBLN1	chr16	49277991	49277993	-
cg00027669	0.6624431111750297	0.5747795104980469	0.08766360067698287	421	97	7.946897575539835e-24	3.504581830813068e-23	0.08766360067698287	hypermethylated	STAC2	chr17	39226445	39226447	+
cg00001269	0.8111599086299361	0.8983839369311775	-0.08722402830124132	421	97	1.1979820115607386e-40	9.268597668390978e-40	0.08722402830124132	hypomethylated		chr20	50342466	50342468	+
cg00037856	0.5252970597155089	0.4383339259935462	0.08696313372196268	417	92	7.185701693573695e-10	1.7129159172248646e-09	0.08696313372196268	hypermethylated	KBTBD12,MGLL	chr3	127914783	127914785	-
cg00026141	0.7773329235258557	0.8642566326967219	-0.08692370917086623	420	97	2.193659383230167e-19	8.061698233370863e-19	0.08692370917086623	hypomethylated		chr3	191861468	191861470	+
cg00036347	0.2946125938778832	0.38064150466132407	-0.08602891078344088	420	97	4.4486339913996325e-15	1.3576799932230019e-14	0.08602891078344088	hypomethylated	C2CD4D	chr1	151839446	151839448	+
cg00013618	0.8382312475643928	0.9242449888249034	-0.08601374126051053	421	97	1.2959345269169308e-28	6.885628028558632e-28	0.08601374126051053	hypomethylated	IGLVI-70,PRAMENP	chr22	22026440	22026442	+
cg00014168	0.7834097166808937	0.6976774549975837	0.08573226168330994	421	97	2.6381190038992954e-12	7.029670578366099e-12	0.08573226168330994	hypermethylated	ESPN	chr1	6451817	6451819	-
cg00040411	0.6546394547487381	0.740333085207595	-0.08569363045885692	421	97	4.453389072238558e-14	1.3136753049212067e-13	0.08569363045885692	hypomethylated	AL078602.1	chr6	163972132	163972134	-
cg00003858	0.8194176318243394	0.9050403870258135	-0.08562275520147411	421	97	9.201966549455128e-32	5.447070131959344e-31	0.08562275520147411	hypomethylated	RNF220	chr1	44614927	44614929	+
cg00011754	0.8653389031417013	0.7802062673667043	0.08513263577499697	421	97	4.497281806441017e-14	1.322200851093659e-13	0.08513263577499697	hypermethylated	GRIP2	chr3	14543280	14543282	-
cg00011203	0.2903362464451733	0.20606599394808112	0.08427025249709219	421	97	6.080168689073057e-24	2.694828534553988e-23	0.08427025249709219	hypermethylated	MIR34AHG	chr1	9199006	9199008	+
cg00026603	0.7887140232483354	0.8723415886003947	-0.08362756535205929	413	97	5.948230091235781e-28	3.1043425683254198e-27	0.08362756535205929	hypomethylated		chr13	72567738	72567740	-
cg00036408	0.2001597799616068	0.11670497747567984	0.08345480248592696	321	65	2.018812600649661e-15	6.2476937325368454e-15	0.08345480248592696	hypermethylated	AC027601.5	chr17	81343040	81343042	+
cg00020649	0.10701949239626633	0.024565814696636396	0.08245367769962994	421	97	4.702499402616917e-25	2.217970306474931e-24	0.08245367769962994	hypermethylated	OCA2	chr15	28096415	28096417	-
cg00026290	0.6788719340344789	0.596911243556701	0.08196069047777788	421	97	3.288789526086015e-12	8.710847933957554e-12	0.08196069047777788	hypermethylated	AC084048.1,CLNK	chr4	10684929	10684931	-
cg00028336	0.8360165122569032	0.7541935714249758	0.08182294083192743	421	97	9.391690208753083e-13	2.5645420322353616e-12	0.08182294083192743	hypermethylated	SORBS2	chr4	185820633	185820635	-
cg00007221	0.38054379714639625	0.4620937072124678	-0.08154991006607154	421	97	2.00891930551322e-08	4.4951733276712206e-08	0.08154991006607154	hypomethylated	PTPRF	chr1	43533348	43533350	-
cg00024443	0.47688108611843083	0.5580344052658868	-0.08115331914745594	421	97	7.937065378935434e-19	2.8457283187890456e-18	0.08115331914745594	hypomethylated		chr16	21558151	21558153	+
cg00013809	0.867379086600913	0.9484896315741784	-0.08111054497326542	421	97	4.250881768690141e-29	2.2861449512101855e-28	0.08111054497326542	hypomethylated	PTPRN2	chr7	158457018	158457020	+
cg00032959	0.8014400237529691	0.8824399967783505	-0.08099997302538142	421	97	8.04719367172484e-22	3.2859374159543097e-21	0.08099997302538142	hypomethylated	AC106736.1	chr16	71292975	71292977	-
cg00028431	0.7526551742734932	0.6724523957242671	0.08020277854922608	421	97	4.1570770648894836e-13	1.1566378458146765e-12	0.08020277854922608	hypermethylated	MTSS1,NDUFB9	chr8	124552130	124552132	-
