probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg00028431	0.7526551742734932	0.6724523957242671	0.08020277854922608	421	97	4.1570770648894836e-13	1.1566378458146765e-12	0.08020277854922608	hypermethylated	MTSS1,NDUFB9	chr8	124552130	124552132	-
cg00014900	0.8894532264836327	0.8105062111136839	0.07894701536994875	421	97	5.0654265027965075e-28	2.6593489139681665e-27	0.07894701536994875	hypermethylated	AL357079.2,DPH2	chr1	43972738	43972740	+
cg00004996	0.8316401030841746	0.7545414560848904	0.07709864699928415	421	97	5.396419665692665e-13	1.4920508291977838e-12	0.07709864699928415	hypermethylated	MTMR7	chr8	17414025	17414027	-
cg00032643	0.9312371550716301	0.8544583664726966	0.0767787885989335	421	97	1.4110295287108964e-13	4.0406754685812036e-13	0.0767787885989335	hypermethylated	AL365330.1,LRRC47	chr1	3784115	3784117	-
cg00015058	0.12902213182056788	0.054225739744520676	0.0747963920760472	413	97	1.2717833019205098e-25	6.030714367171449e-25	0.0747963920760472	hypermethylated		chr2	66425816	66425818	+
cg00005040	0.18769139828889267	0.11313385764757793	0.07455754064131474	414	96	1.2161582152653854e-21	4.920419935156284e-21	0.07455754064131474	hypermethylated	AL356534.1,RSPO3	chr6	127118060	127118062	-
cg00032366	0.5127771880451121	0.43920745063073857	0.0735697374143735	421	97	1.3829057070131278e-10	3.3787336110403845e-10	0.0735697374143735	hypermethylated	LONP1	chr19	5692147	5692149	+
cg00024967	0.6263845343338815	0.5531984831157484	0.07318605121813315	418	95	1.0256017095235728e-06	2.037343936486016e-06	0.07318605121813315	hypermethylated	MECOM	chr3	169660029	169660031	+
cg00022558	0.18648115869372586	0.11359870556703548	0.07288245312669038	421	97	6.92346313524838e-23	2.9643177113053746e-22	0.07288245312669038	hypermethylated	FGF4	chr11	69775518	69775520	-
cg00022866	0.7835030816229959	0.7116521461722777	0.07185093545071819	421	97	1.0837867812460998e-11	2.8032256336042815e-11	0.07185093545071819	hypermethylated	CCDC88B	chr11	64340967	64340969	-
cg00014194	0.33667184281519075	0.26573568521086705	0.0709361576043237	421	97	6.652426929773016e-14	1.9364490270824423e-13	0.0709361576043237	hypermethylated	OLFM1	chr9	135086916	135086918	-
cg00017546	0.7748884259946556	0.7042718474397954	0.07061657855486014	421	97	6.023945888794292e-39	4.391008490840137e-38	0.07061657855486014	hypermethylated	MED18	chr1	28332963	28332965	-
cg00002810	0.1870240598846218	0.11655547938396021	0.0704685805006616	421	97	4.52685583821565e-29	2.4198102117007293e-28	0.0704685805006616	hypermethylated	DAB1	chr1	57423034	57423036	+
cg00004061	0.8509234024790789	0.7806275890719506	0.07029581340712832	267	62	1.0439118556682728e-07	2.1922148969033728e-07	0.07029581340712832	hypermethylated		chr6	81087476	81087478	+
cg00022235	0.8412479236365505	0.7717657187550339	0.06948220488151668	418	97	4.281750938028261e-11	1.0759271587865886e-10	0.06948220488151668	hypermethylated	SNN	chr16	11670990	11670992	+
cg00035969	0.6638135751466003	0.5953830836974469	0.06843049144915347	421	97	1.1005429392216705e-09	2.6093518075094447e-09	0.06843049144915347	hypermethylated	RAP1A	chr1	111616474	111616476	+
cg00008671	0.8202245716810793	0.7518514259574339	0.06837314572364539	421	97	8.664400184743472e-16	2.7588451129760803e-15	0.06837314572364539	hypermethylated	CCSER2	chr10	84328204	84328206	+
cg00033551	0.8820589840270561	0.8140752733368235	0.06798371069023257	421	97	3.5259487085827254e-05	6.478930752020757e-05	0.06798371069023257	hypermethylated	MGRN1	chr16	4688566	4688568	+
cg00030508	0.18361433667978028	0.11597048376024384	0.06764385291953644	421	97	9.47429916709069e-28	4.9154893325729346e-27	0.06764385291953644	hypermethylated	TRIM15	chr6	30171764	30171766	-
cg00002593	0.5150262465669537	0.4476120152424291	0.06741423132452462	421	97	2.308644233282288e-07	4.757533209707893e-07	0.06741423132452462	hypermethylated	TAS1R3	chr1	1333412	1333414	-
cg00013660	0.6561127071425921	0.5902041799014377	0.06590852724115437	421	97	7.961778931671323e-13	2.1876289774872605e-12	0.06590852724115437	hypermethylated		chr9	137174317	137174319	+
cg00038675	0.5704790056459694	0.5047132747689473	0.06576573087702209	421	97	4.411099159953012e-10	1.065914920295495e-09	0.06576573087702209	hypermethylated	SMCP	chr1	152881066	152881068	-
cg00039489	0.3527702331542969	0.2874867744052533	0.06528345874904362	420	97	1.2324398525874137e-06	2.4427234831058402e-06	0.06528345874904362	hypermethylated	TNRC6A	chr16	24701200	24701202	-
cg00011225	0.34292718520357035	0.27864947761456993	0.06427770758900042	421	97	0.00010380004797364862	0.0001842085358405595	0.06427770758900042	hypermethylated	WNT6	chr2	218873591	218873593	-
cg00033773	0.680544529278318	0.6171561958863563	0.0633883333919617	421	97	2.2258766008669617e-15	6.864416650226085e-15	0.0633883333919617	hypermethylated	AC010422.5,AC010422.8;WDR83;WDR83OS	chr19	12668551	12668553	+
cg00030604	0.6994753586141627	0.6363789273291519	0.06309643128501075	421	97	6.219711521603588e-11	1.5496569384334364e-10	0.06309643128501075	hypermethylated	PLCH2	chr1	2448391	2448393	+
cg00008544	0.8857943790825415	0.8227059275833601	0.06308845149918141	421	97	1.3510460585821608e-08	3.039853631809862e-08	0.06308845149918141	hypermethylated	GFPT2	chr5	180351526	180351528	-
cg00031013	0.8631035811544314	0.8000385245097053	0.06306505664472617	421	97	1.1230883620410772e-13	3.2371370435301637e-13	0.06306505664472617	hypermethylated	KDM6B,TMEM88	chr17	7854614	7854616	+
cg00020622	0.07822174470951325	0.01688713511240851	0.06133460959710474	421	97	1.4387945325784542e-17	4.880833760516141e-17	0.06133460959710474	hypermethylated	AC016910.1	chr2	143937112	143937114	+
cg00026327	0.5631313369279802	0.5024425860532781	0.06068875087470216	421	97	5.627202666678389e-07	1.1228942877851445e-06	0.06068875087470216	hypermethylated	BAIAP2	chr17	81082382	81082384	-
cg00013451	0.1780313373182379	0.11862881650629732	0.05940252081194057	418	97	2.2187532082297337e-13	6.29241263555828e-13	0.05940252081194057	hypermethylated	STC1	chr8	23854075	23854077	+
cg00028299	0.8887309341979541	0.8294201303035655	0.059310803894388586	417	94	9.553743571646601e-17	3.1208895667378895e-16	0.059310803894388586	hypermethylated	AC092819.1	chr8	58258408	58258410	+
cg00027674	0.33256349540946034	0.27343980061639217	0.05912369479306817	421	97	4.290195834147849e-08	9.297181144271259e-08	0.05912369479306817	hypermethylated	MIR3166,RAB38	chr11	88175728	88175730	+
cg00025663	0.7325953395236416	0.6737652021585051	0.05883013736513654	421	97	4.459829408088493e-13	1.23697155280945e-12	0.05883013736513654	hypermethylated	NOL10	chr2	10687558	10687560	+
cg00006626	0.8828211985970903	0.8260442989388692	0.05677689965822108	421	97	4.244177450020555e-12	1.1140965806303956e-11	0.05677689965822108	hypermethylated	NUP210L	chr1	154154985	154154987	+
cg00039480	0.7842846505715558	0.727589322119644	0.05669532845191183	421	97	1.9303821163106283e-13	5.492248472857981e-13	0.05669532845191183	hypermethylated	SLC47A2	chr17	19716953	19716955	-
cg00004883	0.9034207088080835	0.8478082086622101	0.05561250014587338	421	97	3.502848736004283e-08	7.685354689442233e-08	0.05561250014587338	hypermethylated	LDHD	chr16	75114561	75114563	-
cg00028013	0.41127612188706203	0.3572701916252215	0.05400593026184053	421	97	2.1951280716730063e-07	4.534198967718013e-07	0.05400593026184053	hypermethylated	LOXL1,LOXL1-AS1	chr15	73926355	73926357	+
cg00040007	0.07378478061558232	0.02046651201149852	0.0533182686040838	421	97	4.8595003320803735e-21	1.913428255756647e-20	0.0533182686040838	hypermethylated	DLL4	chr15	40930077	40930079	+
cg00034559	0.859236909771192	0.8060621281260067	0.0531747816451853	421	97	1.6922602943176367e-09	4.0015377468851355e-09	0.0531747816451853	hypermethylated	MAP4K3-DT,TMEM178A	chr2	39664983	39664985	-
cg00024472	0.06615519580252097	0.013008702661573272	0.053146493140947694	421	97	1.154847911422879e-15	3.6377709209820685e-15	0.053146493140947694	hypermethylated	AC015656.1,NGFR	chr17	49496501	49496503	+
cg00010654	0.19521735909432528	0.14292936226756303	0.052287996826762245	421	97	2.5077136082666636e-13	7.043959880545214e-13	0.052287996826762245	hypermethylated	HECTD3,UROD	chr1	45010445	45010447	-
cg00033155	0.8074460426022491	0.7557560242328447	0.051690018369404345	421	97	6.805378501804533e-10	1.631071695269456e-09	0.051690018369404345	hypermethylated	NPHP1	chr2	110167840	110167842	-
cg00028678	0.5873040133587255	0.5365270634287411	0.05077694992998438	421	97	0.006452768974275119	0.009762165069143491	0.05077694992998438	hypermethylated	ARHGEF4	chr2	130916601	130916603	+
cg00039147	0.7174914579776573	0.6670709197054204	0.050420538272236914	421	97	4.4377974724038565e-10	1.0694364400710931e-09	0.050420538272236914	hypermethylated		chr17	36837361	36837363	+
cg00037400	0.10872056648453737	0.05836552197171241	0.050355044512824965	421	97	1.5236573241782032e-14	4.570971972534609e-14	0.050355044512824965	hypermethylated	CPNE7	chr16	89576204	89576206	+
cg00035268	0.9204415457589286	0.8702020546824661	0.05023949107646242	420	97	1.90455083113419e-18	6.692485390678707e-18	0.05023949107646242	hypermethylated	AFDN-DT,AL009178.3	chr6	167824713	167824715	+
cg00009834	0.845974303764289	0.7968140434973019	0.049160260266987055	421	97	1.4626529311121812e-14	4.402934761914484e-14	0.049160260266987055	hypermethylated		chr1	1412290	1412292	+
cg00000109	0.9071998868022565	0.858293749622463	0.04890613717979353	421	97	3.727306095295785e-14	1.1031825422989538e-13	0.04890613717979353	hypermethylated	FNDC3B	chr3	172198246	172198248	-
cg00007675	0.8214317194922803	0.7727201796069587	0.04871153988532162	421	97	4.1433224695771545e-09	9.516693797310027e-09	0.04871153988532162	hypermethylated	AC138356.2,ERLIN2	chr8	37749060	37749062	+
cg00026455	0.8725674373237085	0.8239676092088837	0.04859982811482477	421	97	1.035405293212524e-25	4.963192764203511e-25	0.04859982811482477	hypermethylated	DEF8	chr16	89966327	89966329	-
cg00021513	0.7542209942380493	0.7057444778914305	0.04847651634661887	421	97	1.3906531933791103e-17	4.7357379017775104e-17	0.04847651634661887	hypermethylated	GSE1	chr16	85181139	85181141	-
cg00018024	0.06594025437452447	0.017705095182989062	0.04823515919153541	421	97	4.821974274903033e-26	2.362767394702486e-25	0.04823515919153541	hypermethylated	NKX6-2	chr10	132787343	132787345	+
cg00032701	0.8519598824637277	0.8039782809228012	0.047981601540926455	420	97	8.967813429183319e-09	2.0385596506545586e-08	0.047981601540926455	hypermethylated	EVI5L	chr19	7846308	7846310	+
cg00025991	0.6899653273919982	0.6427923772752899	0.0471729501167083	421	97	1.260845503011957e-10	3.089071482379294e-10	0.0471729501167083	hypermethylated	DIP2C	chr10	690684	690686	+
cg00034003	0.8369743002848501	0.7900831084890464	0.0468911917958037	421	97	2.7966775748163588e-08	6.197662364291529e-08	0.0468911917958037	hypermethylated	CTU2	chr16	88712737	88712739	+
cg00026222	0.07841036835079239	0.03156048243807763	0.04684988591271476	421	97	2.1596534906863012e-11	5.489378613214172e-11	0.04684988591271476	hypermethylated	AL590822.1,FAAP20	chr1	2212804	2212806	-
cg00013475	0.07259508436479364	0.026123164855327802	0.046471919509465845	421	97	9.137992554267197e-11	2.245044410268431e-10	0.046471919509465845	hypermethylated	DYSF	chr2	71453590	71453592	-
cg00035673	0.8593774646025089	0.8130687438335615	0.04630872076894732	421	97	7.05318584661132e-10	1.6858834462631936e-09	0.04630872076894732	hypermethylated	DAXX	chr6	33319726	33319728	-
cg00036137	0.8422127404292236	0.7961841858539385	0.0460285545752851	421	97	2.5118397191745625e-12	6.713462522157468e-12	0.0460285545752851	hypermethylated	GALP	chr19	56177069	56177071	-
cg00021558	0.11580684235996419	0.07043416721304667	0.04537267514691752	421	97	1.538566195075669e-15	4.7951073641580926e-15	0.04537267514691752	hypermethylated		chr12	51869180	51869182	+
cg00037763	0.9120367417142963	0.8670617329705622	0.04497500874373406	421	97	9.271977337227998e-22	3.768610143518477e-21	0.04497500874373406	hypermethylated	SETBP1	chr18	44701797	44701799	-
cg00018044	0.8715776715959821	0.8269611199696859	0.044616551626296186	413	96	2.379814861231974e-09	5.509177710253546e-09	0.044616551626296186	hypermethylated	ESCO1	chr18	21529534	21529536	+
cg00020405	0.233354300506844	0.18883984797709696	0.044514452529747034	363	74	4.493354387672203e-09	1.0267198367686225e-08	0.044514452529747034	hypermethylated	SREK1	chr5	66143691	66143693	+
cg00031165	0.14824404943557012	0.10407647398329273	0.0441675754522774	420	97	1.582073863855644e-12	4.306756629384809e-12	0.0441675754522774	hypermethylated	ABCB1,RUNDC3B	chr7	87629043	87629045	-
cg00029284	0.5810866186001522	0.5385496001882651	0.04253701841188706	421	97	1.3512796107926982e-07	2.8175617416528603e-07	0.04253701841188706	hypermethylated	CUX2	chr12	111293398	111293400	+
cg00023919	0.76021744463053	0.7177868872573695	0.04243055737316048	421	97	0.00016267631684185565	0.0002858177519014276	0.04243055737316048	hypermethylated	RHOD	chr11	67071719	67071721	-
cg00037013	0.2347629936743802	0.19284437120575265	0.04191862246862754	421	97	4.430889900256687e-11	1.110240026143863e-10	0.04191862246862754	hypermethylated		chr2	218857812	218857814	-
cg00013374	0.7779709188502079	0.736076197673365	0.0418947211768429	421	97	0.0010835409876038002	0.0017439473559608609	0.0418947211768429	hypermethylated	TRIM56	chr7	101087238	101087240	+
cg00021325	0.1301482556268325	0.08854272193515424	0.041605533691678256	421	97	1.6432764584413006e-08	3.687963960165972e-08	0.041605533691678256	hypermethylated	LINC02321	chr14	90828067	90828069	-
cg00007466	0.9275381491473055	0.886700816990174	0.04083733215713148	421	97	6.885960061831007e-22	2.8248450114116042e-21	0.04083733215713148	hypermethylated	AC008878.4,ZNF358	chr19	7520199	7520201	-
cg00033304	0.8269367716374703	0.7872141415310889	0.03972263010638133	421	97	4.923113502727996e-07	9.982037033117454e-07	0.03972263010638133	hypermethylated	SENP2	chr3	185584903	185584905	-
cg00004806	0.896074961030285	0.8563538384191769	0.03972112261110816	421	97	1.1853232455592963e-08	2.6737982163255736e-08	0.03972112261110816	hypermethylated	AGPAT4	chr6	161137072	161137074	-
cg00001446	0.8834119783161372	0.8442840576171875	0.03912792069894966	421	97	1.1660413964728802e-11	3.007159390903744e-11	0.03912792069894966	hypermethylated	ELOVL1,MIR6734	chr1	43365369	43365371	+
cg00016892	0.7738539453356963	0.7355655001610825	0.03828844517461383	421	97	3.1209254687540687e-13	8.71093754253509e-13	0.03828844517461383	hypermethylated	ERICH4,Metazoa_SRP	chr19	41442747	41442749	-
cg00026803	0.7993024160063465	0.761055149982885	0.03824726602346151	421	97	3.613698920644515e-05	6.62636683577643e-05	0.03824726602346151	hypermethylated	KCNJ9	chr1	160085462	160085464	-
cg00024494	0.7647341911696481	0.7266207822819346	0.03811340888771353	421	97	0.006650498559028826	0.010026905519766538	0.03811340888771353	hypermethylated	ZFHX3	chr16	73062942	73062944	+
cg00015530	0.8525637810133981	0.81548356518303	0.037080215830368135	421	97	0.00029031628547676494	0.0005020763995892288	0.037080215830368135	hypermethylated	PARP10	chr8	143978781	143978783	-
cg00012701	0.06738481045901917	0.030492890741407257	0.036891919717611917	421	97	2.8435272614529167e-12	7.554189893377929e-12	0.036891919717611917	hypermethylated	TMPOP1	chr6	30466560	30466562	+
cg00008488	0.07865517949265143	0.04250479236091535	0.03615038713173607	421	97	2.4414161577288517e-13	6.901695676656561e-13	0.03615038713173607	hypermethylated		chr5	175772911	175772913	+
cg00008033	0.10454924486028894	0.06855904195726532	0.03599020290302361	421	97	3.546582581238705e-21	1.4027290747320796e-20	0.03599020290302361	hypermethylated	ZNF613	chr19	51926726	51926728	+
cg00027081	0.9052056287524239	0.8692350387573242	0.03597058999509972	419	96	0.013306673767488056	0.01936713904773014	0.03597058999509972	hypermethylated	EIPR1	chr2	3321386	3321388	-
cg00009053	0.876115595076826	0.8407396926093347	0.03537590246749134	421	97	2.0412035333686057e-05	3.814282873794725e-05	0.03537590246749134	hypermethylated	SYT7	chr11	61516392	61516394	+
cg00030005	0.6347036474957319	0.599939680591072	0.03476396690465988	421	97	0.0017103350242657714	0.0027131573586374287	0.03476396690465988	hypermethylated		chr7	155337169	155337171	-
cg00008647	0.09015597526930856	0.05549302543561483	0.03466294983369373	421	97	1.536972931960221e-10	3.7447793535605383e-10	0.03466294983369373	hypermethylated	FCMR	chr1	206909554	206909556	+
cg00009364	0.046087817738005216	0.012108527507978617	0.0339792902300266	421	97	4.71421621994659e-12	1.2338097050424012e-11	0.0339792902300266	hypermethylated	AL138995.1,PELI2	chr14	56119309	56119311	+
cg00007426	0.791086808519522	0.7572358121576998	0.033850996361822205	421	97	0.00018694185317714085	0.0003271482430599965	0.033850996361822205	hypermethylated	AC023787.2	chr2	239483087	239483089	+
cg00031491	0.9059501158653133	0.8723654992801627	0.03358461658515055	421	97	1.2471933324216466e-13	3.5831417563384113e-13	0.03358461658515055	hypermethylated	SLC44A4	chr6	31869661	31869663	+
cg00000029	0.19814962710974351	0.1647923748667647	0.03335725224297881	371	82	4.283827250586387e-06	8.304034362675151e-06	0.03335725224297881	hypermethylated	RBL2	chr16	53434199	53434201	-
cg00005437	0.8864566322743468	0.853663415023961	0.03279321725038575	421	97	1.8202884301466162e-10	4.410698888432186e-10	0.03279321725038575	hypermethylated	AC087164.2,DRG2;MYO15A	chr17	18107425	18107427	-
cg00016783	0.9272999525636505	0.895078206799694	0.03222174576395653	421	97	8.666862010461032e-18	2.974386106313864e-17	0.03222174576395653	hypermethylated	KIDINS220	chr2	8796553	8796555	+
cg00027637	0.8908757527669271	0.8590747793925178	0.03180097337440935	420	97	7.587457579804706e-05	0.00013601905661357215	0.03180097337440935	hypermethylated	ITPKB	chr1	226712819	226712821	-
cg00035623	0.09091349102201916	0.05974232290208954	0.03117116811992962	420	97	1.8107478499875815e-12	4.9140910882739906e-12	0.03117116811992962	hypermethylated	UBE2S	chr19	55408467	55408469	-
cg00013409	0.12872099706509335	0.0975663686536022	0.03115462841149115	421	97	3.7685982791094294e-08	8.227484361818111e-08	0.03115462841149115	hypermethylated	EPHA10	chr1	37766307	37766309	-
cg00022024	0.6370216006324405	0.6064530598748591	0.03056854075758142	420	97	0.0012167506516410178	0.0019476843461839885	0.03056854075758142	hypermethylated	AL355574.1,CAMSAP1	chr9	135908477	135908479	-
cg00029678	0.9212797984940989	0.8908441287955058	0.030435669698593126	421	97	8.628145279580333e-13	2.363361533102439e-12	0.030435669698593126	hypermethylated	RNF213,RNF213-AS1	chr17	80380581	80380583	-
cg00011459	0.893304602833655	0.863444062852368	0.029860539981287015	421	97	2.9333463340393113e-06	5.69870367097505e-06	0.029860539981287015	hypermethylated	PMM2,TMEM186	chr16	8796567	8796569	-
cg00003181	0.9003813750419526	0.8709929948000564	0.02938838024189616	419	97	8.494321267084198e-10	2.0194046785898283e-09	0.02938838024189616	hypermethylated	FBXO30-DT	chr6	145836230	145836232	+
cg00029922	0.7955650637665157	0.7665865396715931	0.02897852409492263	421	97	0.00216104576133062	0.0034158465259742058	0.02897852409492263	hypermethylated		chr2	191165860	191165862	+
cg00034433	0.08264022428462738	0.05401347347141541	0.028626750813211962	421	97	8.142457196804829e-11	2.011665895681193e-10	0.028626750813211962	hypermethylated	CNIH3,CNIH3-AS2	chr1	224616134	224616136	+
cg00011605	0.9462921070089816	0.9182035308523276	0.028088576156653944	421	97	5.181681757915936e-05	9.384483183740976e-05	0.028088576156653944	hypermethylated		chr16	85159922	85159924	-
cg00000236	0.9234000815348501	0.8983231377355831	0.02507694379926695	421	97	1.5513219952158716e-14	4.638189829764064e-14	0.02507694379926695	hypermethylated	VDAC3	chr8	42405775	42405777	+
cg00025643	0.8302945750909293	0.805349920213837	0.024944654877092298	421	97	0.019314239249329644	0.02747606293211088	0.024944654877092298	hypermethylated	LINC01137	chr1	37439092	37439094	+
cg00007032	0.07945373788865331	0.05480399082616432	0.024649747062488993	421	97	1.4265228893504294e-11	3.6682017154725327e-11	0.024649747062488993	hypermethylated	MTUS2	chr13	29428491	29428493	-
cg00022858	0.07297009810132822	0.048975005592267536	0.023995092509060685	421	97	5.6223208866464925e-12	1.4627985315699726e-11	0.023995092509060685	hypermethylated	AC058822.1,PDGFRA	chr4	54230448	54230450	-
cg00014998	0.8786982810412337	0.855723666161606	0.02297461487962771	421	97	0.00047190298395773225	0.0007897882957319162	0.02297461487962771	hypermethylated	HOXD3,HOXD4;MIR10B	chr2	176150233	176150235	+
cg00015024	0.12262305397885429	0.09973122901523236	0.022891824963621923	421	97	2.25556661753499e-06	4.411108107906566e-06	0.022891824963621923	hypermethylated	CCNJ,ENTPD1-AS1	chr10	96043287	96043289	+
cg00009944	0.6951665085455018	0.6726238604673406	0.022542648078161198	421	97	0.05170630243251179	0.06878575979709714	0.022542648078161198	hypermethylated		chr21	46597318	46597320	-
