gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
TNXB	hypermethylated	1	1	0	cg24138857
TPM4P1	hypermethylated	2	2	0	cg03679755,cg18267049
TRAK1	hypermethylated	1	1	0	cg22222413
TRH	hypermethylated	2	2	0	cg02700891,cg14595003
TRIM46	hypermethylated	1	1	0	cg15497761
TRIM66	hypermethylated	1	1	0	cg11245569
TRIM71	hypermethylated	1	1	0	cg18249634
TRPC7	hypermethylated	2	2	0	cg06448705,cg22770135
TTBK1	hypermethylated	2	2	0	cg16620382,cg27363327
TTC23	hypermethylated	1	1	0	cg02467858
TULP1	hypermethylated	2	2	0	cg15219228,cg24281267
UGT3A1	hypermethylated	1	1	0	cg19897071
USP32	hypermethylated	1	1	0	cg12788108
USP44	hypermethylated	1	1	0	cg13879483
VAX1	hypermethylated	2	2	0	cg08833577,cg26783057
VGLL4	hypermethylated	1	1	0	cg27083087
WNK4	hypermethylated	1	1	0	cg08409113
WNT3A	hypermethylated	1	1	0	cg26841013
WRAP73	hypermethylated	2	2	0	cg04865841,cg19135761
WT1	hypermethylated	1	1	0	cg10244666
WT1-AS	hypermethylated	1	1	0	cg25247290
WWP2	hypermethylated	1	1	0	cg27456203
YAE1	hypermethylated	1	1	0	cg27071152
YBX3P1	hypermethylated	1	1	0	cg15811515
ZCWPW1	hypermethylated	1	1	0	cg17968037
ZFP42	hypermethylated	1	1	0	cg15718581
ZIC1	hypermethylated	5	5	0	cg01227537,cg04738965,cg08070771,cg12892506,cg26014538
ZIC4	hypermethylated	4	4	0	cg00334063,cg08070771,cg12892506,cg16768018
ZIC5	hypermethylated	1	1	0	cg20985450
ZIM2-AS1	hypermethylated	1	1	0	cg06585566
ZMYM4	hypermethylated	1	1	0	cg21199093
ZNF106	hypermethylated	2	2	0	cg06794543,cg12492087
ZNF154	hypermethylated	1	1	0	cg01268824
ZNF177	hypermethylated	3	3	0	cg08065231,cg09578475,cg13703871
ZNF267	hypermethylated	1	1	0	cg27092191
ZNF32-AS3	hypermethylated	1	1	0	cg25888561
ZNF350-AS1	hypermethylated	2	2	0	cg21549195,cg24886257
ZNF454	hypermethylated	1	1	0	cg17840719
ZNF462	hypermethylated	1	1	0	cg13804575
ZNF502	hypermethylated	1	1	0	cg17279458
ZNF551	hypermethylated	1	1	0	cg01268824
ZNF559-ZNF177	hypermethylated	3	3	0	cg08065231,cg09578475,cg13703871
ZNF560	hypermethylated	1	1	0	cg19254119
ZNF709	hypermethylated	1	1	0	cg22637867
ZNF750	hypermethylated	1	1	0	cg18121066
ZNF876P	hypermethylated	1	1	0	cg23063647
ZSCAN18	hypermethylated	1	1	0	cg14231297
ZSCAN30	hypermethylated	1	1	0	cg00487232
ZYG11B	hypermethylated	1	1	0	cg00692173
AC005906.2	hypomethylated	1	0	1	cg22669120
AC009879.2	hypomethylated	1	0	1	cg20171999
AC009879.4	hypomethylated	1	0	1	cg20171999
AC010601.1	hypomethylated	1	0	1	cg09633240
AC011451.3	hypomethylated	1	0	1	cg21991633
AC011524.2	hypomethylated	1	0	1	cg10578996
AC011700.1	hypomethylated	1	0	1	cg01631319
AC017002.3	hypomethylated	1	0	1	cg08443563
AC025043.1	hypomethylated	1	0	1	cg18705861
AC025839.1	hypomethylated	1	0	1	cg24833737
AC063926.1	hypomethylated	1	0	1	cg15811568
AC074051.3	hypomethylated	1	0	1	cg01372939
AC083837.1	hypomethylated	1	0	1	cg12129796
AC091180.5	hypomethylated	1	0	1	cg13894852
AC091489.1	hypomethylated	1	0	1	cg09633240
AC091607.2	hypomethylated	1	0	1	cg24926465
AC093516.1	hypomethylated	1	0	1	cg06288900
AC093655.1	hypomethylated	1	0	1	cg21549161
AC097518.2	hypomethylated	1	0	1	cg03582419
AC103409.1	hypomethylated	1	0	1	cg11751344
AC103758.1	hypomethylated	1	0	1	cg17144184
AC116366.2	hypomethylated	1	0	1	cg17394978
AC124290.1	hypomethylated	1	0	1	cg07385257
AC129492.2	hypomethylated	1	0	1	cg11630939
ADAMTS9-AS2	hypomethylated	1	0	1	cg04522625
ADCYAP1R1	hypomethylated	1	0	1	cg22963629
ADGRD1	hypomethylated	1	0	1	cg26327040
AJ011931.1	hypomethylated	1	0	1	cg23253309
AJ011931.2	hypomethylated	1	0	1	cg23253309
AJAP1	hypomethylated	1	0	1	cg02482718
AKR1D1P1	hypomethylated	1	0	1	cg05799811
AL117329.1	hypomethylated	1	0	1	cg10956848
AL121757.2	hypomethylated	1	0	1	cg25188760
AL133390.1	hypomethylated	1	0	1	cg16013670
AL157888.1	hypomethylated	1	0	1	cg00406319
AL355537.1	hypomethylated	1	0	1	cg17560832
AL359924.1	hypomethylated	1	0	1	cg17463633
AL512328.1	hypomethylated	1	0	1	cg18166959
AL513323.1	hypomethylated	1	0	1	cg15700197
ANAPC1	hypomethylated	1	0	1	cg08443563
APCS	hypomethylated	1	0	1	cg21291134
BATF	hypomethylated	3	0	3	cg15645309,cg21048162,cg21158815
BCL9	hypomethylated	1	0	1	cg03441279
BTBD9	hypomethylated	1	0	1	cg22198603
C1orf21	hypomethylated	1	0	1	cg22039357
CACNA1C	hypomethylated	1	0	1	cg12496211
CADM3	hypomethylated	1	0	1	cg11388664
CAPN8	hypomethylated	1	0	1	cg02313130
CCDC173	hypomethylated	1	0	1	cg14817783
CD1B	hypomethylated	1	0	1	cg04574507
CD1C	hypomethylated	1	0	1	cg09149672
CD1D	hypomethylated	1	0	1	cg24432768
CD247	hypomethylated	1	0	1	cg05799811
CDH4	hypomethylated	4	0	4	cg02930348,cg05492975,cg15873474,cg26429674
CDK14	hypomethylated	1	0	1	cg27403658
CELF2	hypomethylated	4	0	4	cg04221117,cg07043247,cg12756527,cg19368016
CHML	hypomethylated	1	0	1	cg16013670
CHRNA4	hypomethylated	1	0	1	cg22348992
CPQ	hypomethylated	1	0	1	cg23205034
CR589904.2	hypomethylated	1	0	1	cg23230830
CRP	hypomethylated	1	0	1	cg17520909
CTDSPL2	hypomethylated	1	0	1	cg18705861
DCLK2	hypomethylated	1	0	1	cg03779973
DDR2	hypomethylated	1	0	1	cg19313373
DGKI	hypomethylated	1	0	1	cg13138446
DIP2C	hypomethylated	1	0	1	cg14072016
DLGAP2	hypomethylated	2	0	2	cg08387538,cg14215310
DLGAP2-AS1	hypomethylated	1	0	1	cg08387538
DTNA	hypomethylated	1	0	1	cg00602115
DYNC1I1	hypomethylated	1	0	1	cg18450582
EFCAB1	hypomethylated	1	0	1	cg12743248
EIF4EP2	hypomethylated	1	0	1	cg13894852
FCER1A	hypomethylated	1	0	1	cg14696870
FLG	hypomethylated	1	0	1	cg22719314
FLG-AS1	hypomethylated	1	0	1	cg22719314
GPR137B	hypomethylated	1	0	1	cg04077303
GPX6	hypomethylated	1	0	1	cg06351425
GRHL2	hypomethylated	1	0	1	cg01952226
HDAC4	hypomethylated	1	0	1	cg13270350
HMCN1	hypomethylated	1	0	1	cg18221016
HS3ST4	hypomethylated	1	0	1	cg06288900
IGF1R	hypomethylated	1	0	1	cg10389812
IQCJ-SCHIP1	hypomethylated	1	0	1	cg18751231
IRF1	hypomethylated	1	0	1	cg17394978
KCNA1	hypomethylated	1	0	1	cg22669120
KCNAB1	hypomethylated	1	0	1	cg24926465
KCNQ2	hypomethylated	1	0	1	cg13782274
KLHL23	hypomethylated	1	0	1	cg14817783
LINC00898	hypomethylated	1	0	1	cg10956848
LINC00906	hypomethylated	1	0	1	cg10578996
LINC00940	hypomethylated	1	0	1	cg09094964
LINC00944	hypomethylated	1	0	1	cg20197130
LINC01646	hypomethylated	1	0	1	cg11735242
LINC02393	hypomethylated	1	0	1	cg04388226
LINC02464	hypomethylated	1	0	1	cg08985530
LINC02509	hypomethylated	1	0	1	cg03582419
LINC02646	hypomethylated	2	0	2	cg04438395,cg25601879
LINC02817	hypomethylated	1	0	1	cg27518240
LYPD8	hypomethylated	1	0	1	cg23230830
MCF2L2	hypomethylated	1	0	1	cg05502478
MINDY2	hypomethylated	1	0	1	cg21149266
MIR29B2CHG	hypomethylated	1	0	1	cg22714290
MIR646HG	hypomethylated	1	0	1	cg26765743
MIR7160	hypomethylated	1	0	1	cg21789085
MS4A14	hypomethylated	1	0	1	cg14632030
MS4A6E	hypomethylated	1	0	1	cg14632030
MS4A7	hypomethylated	1	0	1	cg14632030
MYOM2	hypomethylated	1	0	1	cg21789085
MYT1	hypomethylated	1	0	1	cg21367256
MYT1L	hypomethylated	3	0	3	cg14958969,cg15300436,cg22511877
MYT1L-AS1	hypomethylated	1	0	1	cg15300436
NFATC1	hypomethylated	1	0	1	cg16179938
NRXN3	hypomethylated	1	0	1	cg05280527
NSMCE2	hypomethylated	1	0	1	cg00297966
OPCML	hypomethylated	3	0	3	cg00322927,cg10966440,cg20972294
OPN3	hypomethylated	1	0	1	cg16013670
OR10J1	hypomethylated	1	0	1	cg15700197
OR14J1	hypomethylated	1	0	1	cg25267258
OR2M3	hypomethylated	1	0	1	cg05353872
OVOL1	hypomethylated	1	0	1	cg04519387
PACRG	hypomethylated	1	0	1	cg25724842
PCBP3	hypomethylated	1	0	1	cg23253309
PHOSPHO2	hypomethylated	1	0	1	cg14817783
PIP4K2A	hypomethylated	1	0	1	cg06974428
PRDM16	hypomethylated	2	0	2	cg05343184,cg11157172
PROX1	hypomethylated	1	0	1	cg01631319
PROX1-AS1	hypomethylated	1	0	1	cg01631319
RABGAP1L	hypomethylated	1	0	1	cg13130398
RAPGEFL1	hypomethylated	1	0	1	cg12041100
RBFOX1	hypomethylated	8	0	8	cg01421252,cg01577083,cg05497273,cg06719334,cg07196505,cg07944396,cg08160063,cg10013324
RBFOX3	hypomethylated	1	0	1	cg05915794
RBM47	hypomethylated	1	0	1	cg10019467
RGS7	hypomethylated	1	0	1	cg27632318
RIMBP2	hypomethylated	7	0	7	cg11785980,cg12901574,cg13422275,cg15811568,cg17080335,cg17192862,cg27170427
RIPOR2	hypomethylated	1	0	1	cg10699171
RUNX1	hypomethylated	1	0	1	cg15242225
SFTA1P	hypomethylated	1	0	1	cg00982519
SH3GL3	hypomethylated	1	0	1	cg03752741
SMYD3	hypomethylated	1	0	1	cg25025181
SPATS2	hypomethylated	1	0	1	cg06712013
SYNPO	hypomethylated	1	0	1	cg26584034
TATDN1	hypomethylated	1	0	1	cg15644639
TENM2	hypomethylated	1	0	1	cg09171112
TMEM132D	hypomethylated	1	0	1	cg05384697
TMPO	hypomethylated	1	0	1	cg01808879
TMPO-AS1	hypomethylated	1	0	1	cg01808879
TNFAIP8	hypomethylated	1	0	1	cg15408889
TNK2	hypomethylated	1	0	1	cg15065340
UNC5D	hypomethylated	1	0	1	cg23279503
UTP25	hypomethylated	1	0	1	cg05968010
VOPP1	hypomethylated	1	0	1	cg21959598
VTRNA1-2	hypomethylated	1	0	1	cg05174942
XKR4	hypomethylated	1	0	1	cg25188238
ZFHX3	hypomethylated	1	0	1	cg10471825
ZFPM2	hypomethylated	1	0	1	cg17534034
ZFPM2-AS1	hypomethylated	2	0	2	cg05687660,cg17534034
ZNF217	hypomethylated	1	0	1	cg17098965
ZNF831	hypomethylated	1	0	1	cg11081307
ZNRF2	hypomethylated	2	0	2	cg07568841,cg08549335
ZPBP	hypomethylated	1	0	1	cg18023455
COL11A2	mixed	3	2	1	cg08481075,cg21974506,cg25459558
GALNT17	mixed	2	1	1	cg03044249,cg22691256
HS3ST2	mixed	3	1	2	cg03713642,cg05970721,cg26579145
MIR100HG	mixed	2	1	1	cg18362003,cg20150982
NR5A2	mixed	2	1	1	cg04097639,cg06880420
SHCBP1L	mixed	2	1	1	cg02710296,cg02721693
TMEM132C	mixed	5	1	4	cg02485729,cg04475027,cg10216717,cg14555736,cg19793904
VWC2	mixed	2	1	1	cg01893212,cg18023455
ZNF300P1	mixed	2	1	1	cg05016408,cg08513547
