gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
NKX2-1	hypermethylated	3	3	0	cg07345734,cg13980454,cg23906738
NKX2-1-AS1	hypermethylated	2	2	0	cg01630690,cg23906738
NKX2-6	hypermethylated	4	4	0	cg00425918,cg13021619,cg14428146,cg15854847
NKX6-1	hypermethylated	1	1	0	cg25830182
NKX6-2	hypermethylated	1	1	0	cg11174855
NMBR	hypermethylated	1	1	0	cg24924958
NMBR-AS1	hypermethylated	1	1	0	cg24924958
NMS	hypermethylated	1	1	0	cg16781264
NOL4	hypermethylated	3	3	0	cg13611347,cg13721404,cg14002960
NOTCH3	hypermethylated	1	1	0	cg21514227
NPBWR1	hypermethylated	1	1	0	cg26205771
NPLOC4	hypermethylated	1	1	0	cg18268547
NPTX2	hypermethylated	3	3	0	cg08315202,cg13314145,cg18952796
NPY	hypermethylated	2	2	0	cg11475550,cg24245418
NR2E1	hypermethylated	3	3	0	cg04407470,cg05922610,cg13784235
NRN1	hypermethylated	2	2	0	cg03707308,cg10304637
NRSN1	hypermethylated	2	2	0	cg08908855,cg14549524
NRXN2	hypermethylated	2	2	0	cg10940462,cg27466845
NT5E	hypermethylated	1	1	0	cg25262528
NTRK1	hypermethylated	1	1	0	cg13574390
NUDT16P1	hypermethylated	1	1	0	cg19962116
NXPH1	hypermethylated	7	7	0	cg01933308,cg06335867,cg10443049,cg13611822,cg14094983,cg15285250,cg23075337
NXPH2	hypermethylated	1	1	0	cg02081701
OAZ1P1	hypermethylated	1	1	0	cg07405182
OBI1-AS1	hypermethylated	7	7	0	cg06654956,cg13438893,cg19029904,cg23619399,cg24221648,cg26132774,cg26678970
ONECUT1	hypermethylated	1	1	0	cg00074145
ONECUT2	hypermethylated	1	1	0	cg25547580
OR2I1P	hypermethylated	2	2	0	cg13641185,cg14278853
OSBPL5	hypermethylated	2	2	0	cg14488317,cg23357130
OSTM1	hypermethylated	2	2	0	cg08382226,cg20295992
OTP	hypermethylated	2	2	0	cg16304215,cg26365545
OTX1	hypermethylated	5	5	0	cg07974511,cg10122865,cg19763461,cg21472506,cg23229261
OTX2	hypermethylated	7	7	0	cg02036261,cg03091551,cg13023623,cg14248715,cg21039708,cg25092838,cg27122213
OTX2-AS1	hypermethylated	3	3	0	cg14248715,cg21039708,cg25092838
OXR1	hypermethylated	1	1	0	cg12114888
PANCR	hypermethylated	2	2	0	cg09780241,cg23806894
PAUPAR	hypermethylated	10	10	0	cg03405909,cg03692563,cg06312283,cg07329360,cg07441518,cg08364561,cg09656389,cg12500879,cg13502741,cg20512711
PAX3	hypermethylated	1	1	0	cg04688351
PAX5	hypermethylated	1	1	0	cg13482308
PAX6	hypermethylated	12	12	0	cg06312283,cg06666008,cg07124117,cg08499046,cg09656389,cg11827910,cg13596833,cg16865446,cg18372607,cg20014398,cg22557091,cg26029734
PCDH17	hypermethylated	4	4	0	cg04413320,cg07921625,cg12432236,cg26444528
PCDHA1	hypermethylated	11	11	0	cg00504705,cg02004851,cg02051771,cg06282446,cg11095383,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA10	hypermethylated	3	3	0	cg02051771,cg18283342,cg19876814
PCDHA11	hypermethylated	2	2	0	cg02051771,cg19876814
PCDHA12	hypermethylated	2	2	0	cg02051771,cg19876814
PCDHA13	hypermethylated	2	2	0	cg02051771,cg19876814
PCDHA2	hypermethylated	11	11	0	cg00504705,cg02004851,cg02051771,cg06282446,cg11095383,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA3	hypermethylated	9	9	0	cg00504705,cg02004851,cg02051771,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA4	hypermethylated	9	9	0	cg00504705,cg02004851,cg02051771,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA5	hypermethylated	9	9	0	cg00504705,cg02004851,cg02051771,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA6	hypermethylated	9	9	0	cg00504705,cg02004851,cg02051771,cg16987900,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA7	hypermethylated	7	7	0	cg00504705,cg02051771,cg18117367,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA8	hypermethylated	6	6	0	cg00504705,cg02051771,cg18283342,cg19596110,cg19876814,cg22642909
PCDHA9	hypermethylated	3	3	0	cg02051771,cg18283342,cg19876814
PCDHB15	hypermethylated	4	4	0	cg03572772,cg10757144,cg22732749,cg26380443
PCDHB17P	hypermethylated	1	1	0	cg21777188
PCDHB18P	hypermethylated	3	3	0	cg04511041,cg11286063,cg18661205
PCDHB19P	hypermethylated	3	3	0	cg10553103,cg17514558,cg21105916
PCDHB4	hypermethylated	4	4	0	cg06048354,cg07129523,cg17288142,cg24818200
PCDHB5	hypermethylated	4	4	0	cg09782097,cg18021368,cg19568544,cg24583624
PCDHB6	hypermethylated	1	1	0	cg09178190
PCDHB7	hypermethylated	1	1	0	cg25026992
PCDHGA1	hypermethylated	41	41	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg18878616,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA10	hypermethylated	15	15	0	cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg12304520,cg13933262,cg17857974,cg18118262,cg21185686,cg21627409,cg23082339,cg23244790,cg26647197
PCDHGA11	hypermethylated	13	13	0	cg02452944,cg05870739,cg06572465,cg07489502,cg09639151,cg12304520,cg17857974,cg18118262,cg21185686,cg21627409,cg23082339,cg23244790,cg26647197
PCDHGA12	hypermethylated	8	8	0	cg02452944,cg07489502,cg09639151,cg12304520,cg21185686,cg21627409,cg23082339,cg23244790
PCDHGA2	hypermethylated	41	41	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg18878616,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA3	hypermethylated	40	40	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg18781988,cg18839750,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA4	hypermethylated	38	38	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA5	hypermethylated	37	37	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGA6	hypermethylated	31	31	0	cg00048743,cg00758915,cg02452944,cg02707176,cg02722596,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26647197,cg26811372,cg26843711
PCDHGA7	hypermethylated	26	26	0	cg00048743,cg00758915,cg02452944,cg02707176,cg02722596,cg05870739,cg06572465,cg07489502,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26647197,cg26811372
PCDHGA8	hypermethylated	23	23	0	cg00048743,cg00758915,cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg23082339,cg23244790,cg24172509,cg26647197,cg26811372
PCDHGA9	hypermethylated	19	19	0	cg00048743,cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg11014124,cg12304520,cg13933262,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg23082339,cg23244790,cg26647197
PCDHGB1	hypermethylated	38	38	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGB2	hypermethylated	38	38	0	cg00048743,cg00758915,cg02022808,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg07520649,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13307880,cg13933262,cg15672768,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGB3	hypermethylated	34	34	0	cg00048743,cg00758915,cg02452944,cg02575448,cg02707176,cg02722596,cg04242499,cg04637478,cg05870739,cg06572465,cg06757585,cg07489502,cg08616061,cg09066326,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18164784,cg18507379,cg18617005,cg21185686,cg21627409,cg22861116,cg23082339,cg23244790,cg24172509,cg26337998,cg26647197,cg26811372,cg26843711
PCDHGB4	hypermethylated	23	23	0	cg00048743,cg00758915,cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg23082339,cg23244790,cg24172509,cg26647197,cg26811372
PCDHGB5	hypermethylated	21	21	0	cg00048743,cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg11014124,cg11655243,cg12304520,cg13933262,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg23082339,cg23244790,cg24172509,cg26647197
PCDHGB6	hypermethylated	17	17	0	cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg12304520,cg13933262,cg17857974,cg18118262,cg18507379,cg18617005,cg21185686,cg21627409,cg23082339,cg23244790,cg26647197
PCDHGB7	hypermethylated	15	15	0	cg02452944,cg02707176,cg05870739,cg06572465,cg07489502,cg09639151,cg12304520,cg13933262,cg17857974,cg18118262,cg21185686,cg21627409,cg23082339,cg23244790,cg26647197
PDE4C	hypermethylated	1	1	0	cg15215348
PDX1	hypermethylated	3	3	0	cg09975620,cg21101465,cg26299169
PENK	hypermethylated	3	3	0	cg04127342,cg04612444,cg12877723
PFN3	hypermethylated	2	2	0	cg00642460,cg06847624
PHOX2B	hypermethylated	4	4	0	cg05323533,cg07907386,cg13646020,cg24693341
PHOX2B-AS1	hypermethylated	6	6	0	cg00516513,cg05323533,cg07907386,cg09290600,cg13646020,cg25950325
PIEZO2	hypermethylated	2	2	0	cg03602280,cg03686593
PITX2	hypermethylated	3	3	0	cg03184290,cg23663774,cg26831119
PITX3	hypermethylated	1	1	0	cg23095743
PKLR	hypermethylated	3	3	0	cg01971813,cg09037777,cg25651783
PLCXD3	hypermethylated	1	1	0	cg25950625
PLUT	hypermethylated	3	3	0	cg10034364,cg15992563,cg19737787
PNPLA1	hypermethylated	1	1	0	cg15634980
POLR1D	hypermethylated	1	1	0	cg13799919
POM121L2	hypermethylated	4	4	0	cg12078155,cg14330189,cg14537713,cg17392573
POU3F4	hypermethylated	1	1	0	cg16738558
POU4F2	hypermethylated	2	2	0	cg06083330,cg16887264
PPFIA3	hypermethylated	4	4	0	cg00421363,cg04113418,cg04781584,cg13484549
PPP1R12C	hypermethylated	1	1	0	cg02474116
PPP1R14BP2	hypermethylated	1	1	0	cg22346476
PPT2	hypermethylated	1	1	0	cg00403498
PRAC1	hypermethylated	3	3	0	cg12374721,cg20945566,cg27170782
PRAC2	hypermethylated	3	3	0	cg12374721,cg20945566,cg27170782
PRDM13	hypermethylated	3	3	0	cg03120185,cg17302155,cg18924324
PRDM14	hypermethylated	2	2	0	cg07860213,cg11229513
PRKAR1B	hypermethylated	1	1	0	cg23605961
PRMT2	hypermethylated	1	1	0	cg09374293
PROX1-AS1	hypermethylated	1	1	0	cg02892286
PRR5	hypermethylated	1	1	0	cg26995244
PRR5-ARHGAP8	hypermethylated	1	1	0	cg26995244
PRRT1	hypermethylated	6	6	0	cg00403498,cg12387154,cg12602633,cg13035743,cg14644001,cg17218813
PRRX1	hypermethylated	3	3	0	cg04123776,cg07149609,cg23089825
PRSS27	hypermethylated	1	1	0	cg04784471
PSMG4	hypermethylated	1	1	0	cg15012484
PTPRG-AS1	hypermethylated	1	1	0	cg12378187
PTPRN	hypermethylated	1	1	0	cg03970036
PWRN1	hypermethylated	1	1	0	cg13749113
PXK	hypermethylated	1	1	0	cg09627520
RALYL	hypermethylated	1	1	0	cg04842146
RAPGEF6	hypermethylated	1	1	0	cg17817047
RARG	hypermethylated	1	1	0	cg10592478
RARRES2	hypermethylated	1	1	0	cg27494647
RASAL1	hypermethylated	2	2	0	cg04227961,cg23736843
RASGEF1A	hypermethylated	2	2	0	cg02636041,cg12451631
RAX	hypermethylated	1	1	0	cg27189087
RB1	hypermethylated	1	1	0	cg03646329
RBPMS	hypermethylated	2	2	0	cg13455434,cg23044884
RBPMS-AS1	hypermethylated	1	1	0	cg13455434
RFX1	hypermethylated	1	1	0	cg06905453
RGS6	hypermethylated	1	1	0	cg05111779
RIMS3	hypermethylated	2	2	0	cg02369542,cg16328007
RN7SL160P	hypermethylated	1	1	0	cg04751811
RNA5SP243	hypermethylated	1	1	0	cg13248778
RNA5SP77	hypermethylated	3	3	0	cg05053440,cg14789818,cg20699586
RNF212	hypermethylated	1	1	0	cg23462514
RNU6-664P	hypermethylated	1	1	0	cg22346476
RPH3A	hypermethylated	1	1	0	cg17453780
RPL23AP49	hypermethylated	1	1	0	cg04572206
RSPO2	hypermethylated	1	1	0	cg09970569
RTN4	hypermethylated	1	1	0	cg12813441
RTN4RL1	hypermethylated	1	1	0	cg14769786
SAMD13	hypermethylated	1	1	0	cg03204322
SAPCD1-AS1	hypermethylated	1	1	0	cg13187827
SATB2	hypermethylated	2	2	0	cg10168149,cg25740565
SATB2-AS1	hypermethylated	2	2	0	cg10168149,cg25740565
SCAMP5	hypermethylated	1	1	0	cg21523564
SCDP1	hypermethylated	1	1	0	cg02058408
SCG5	hypermethylated	1	1	0	cg12134633
SCGB1B2P	hypermethylated	1	1	0	cg23200020
SCRT2	hypermethylated	1	1	0	cg01235820
SDK2	hypermethylated	2	2	0	cg06061257,cg16050897
SEL1L	hypermethylated	1	1	0	cg16379999
SELENOP	hypermethylated	1	1	0	cg08626131
SELENOW	hypermethylated	1	1	0	cg07953015
SEMA4A	hypermethylated	2	2	0	cg05047401,cg21996227
SFTA3	hypermethylated	3	3	0	cg07345734,cg13980454,cg23906738
SGIP1	hypermethylated	1	1	0	cg13052034
SHANK3	hypermethylated	2	2	0	cg13213810,cg18851100
SHE	hypermethylated	1	1	0	cg18081940
SHOX2	hypermethylated	1	1	0	cg25506747
SIM1	hypermethylated	1	1	0	cg18782604
SIM2	hypermethylated	5	5	0	cg00937982,cg01090834,cg16001495,cg24080247,cg26701242
SIX3	hypermethylated	2	2	0	cg00097146,cg08696165
SIX6	hypermethylated	1	1	0	cg13019491
SKI	hypermethylated	2	2	0	cg08863830,cg12483545
SKOR1	hypermethylated	2	2	0	cg11601252,cg25221235
SLC12A5	hypermethylated	1	1	0	cg10439765
SLC12A8	hypermethylated	1	1	0	cg26107890
SLC13A5	hypermethylated	1	1	0	cg13545212
SLC17A9	hypermethylated	2	2	0	cg00199007,cg07173972
SLC1A6	hypermethylated	1	1	0	cg04768697
SLC2A14	hypermethylated	1	1	0	cg06645921
SLC38A4	hypermethylated	1	1	0	cg11146691
SLC4A10	hypermethylated	3	3	0	cg01419831,cg09019936,cg23161999
SLC6A18	hypermethylated	1	1	0	cg24115232
SLC6A3	hypermethylated	2	2	0	cg14502484,cg16703956
SLC6A5	hypermethylated	1	1	0	cg14524936
SLC7A14	hypermethylated	2	2	0	cg05937737,cg21884231
SLC7A14-AS1	hypermethylated	2	2	0	cg05937737,cg21884231
SLC7A4	hypermethylated	2	2	0	cg05684406,cg24333469
SLITRK1	hypermethylated	3	3	0	cg16727923,cg18789918,cg21448057
SLITRK3	hypermethylated	1	1	0	cg25831075
SMIM17	hypermethylated	2	2	0	cg15808426,cg26163578
SOGA3	hypermethylated	1	1	0	cg21097036
SOX1	hypermethylated	5	5	0	cg15235798,cg15653173,cg16705627,cg24604013,cg26151467
SOX1-OT	hypermethylated	18	18	0	cg05221057,cg08152546,cg09469566,cg11437784,cg13692446,cg15235798,cg15415452,cg15653173,cg16705627,cg18437365,cg19096825,cg21054521,cg23619365,cg24604013,cg25570913,cg26151467,cg26630231,cg26751356
SOX17	hypermethylated	4	4	0	cg00123055,cg08044097,cg24150172,cg24928391
SOX2-OT	hypermethylated	8	8	0	cg01783662,cg02213103,cg02650401,cg05513806,cg11324832,cg11362010,cg13294849,cg22920300
SOX21-AS1	hypermethylated	1	1	0	cg02671880
SOX6	hypermethylated	2	2	0	cg18698884,cg20216139
SPAG6	hypermethylated	5	5	0	cg05099508,cg17098147,cg18247055,cg24031355,cg26492368
SPARCL1	hypermethylated	1	1	0	cg12630520
SPHK2	hypermethylated	2	2	0	cg01597066,cg11376305
SPRY2	hypermethylated	1	1	0	cg22369786
SRGAP3	hypermethylated	1	1	0	cg00907288
SSBP3	hypermethylated	1	1	0	cg09787089
SSR3	hypermethylated	1	1	0	cg24921140
SST	hypermethylated	2	2	0	cg02164046,cg15347189
SSTR4	hypermethylated	3	3	0	cg07676859,cg18197392,cg22534145
ST18	hypermethylated	1	1	0	cg14689479
ST8SIA3	hypermethylated	4	4	0	cg03614193,cg05826255,cg13096208,cg24811864
STAP2	hypermethylated	1	1	0	cg24294041
STC2	hypermethylated	1	1	0	cg01984743
STK3	hypermethylated	1	1	0	cg16531209
STMN2	hypermethylated	2	2	0	cg09071889,cg23326689
STRIP1	hypermethylated	1	1	0	cg06215569
STXBP5L	hypermethylated	2	2	0	cg00193200,cg18423935
SYCN	hypermethylated	3	3	0	cg00880452,cg02863073,cg22290648
SYNPO2L	hypermethylated	1	1	0	cg12317414
TAC1	hypermethylated	4	4	0	cg01287975,cg11873482,cg16288089,cg17437939
TACC1	hypermethylated	1	1	0	cg14284618
TAFA4	hypermethylated	1	1	0	cg03186486
TAL1	hypermethylated	2	2	0	cg06087421,cg25764899
TARID	hypermethylated	1	1	0	cg17208528
TBR1	hypermethylated	1	1	0	cg26210445
TBX15	hypermethylated	2	2	0	cg06204711,cg07820868
TBX20	hypermethylated	1	1	0	cg18011916
TBX4	hypermethylated	1	1	0	cg17975443
TBXT	hypermethylated	2	2	0	cg06463958,cg20114732
TCAF1	hypermethylated	1	1	0	cg16807089
TCF20	hypermethylated	3	3	0	cg01324372,cg13836638,cg25219329
TCF21	hypermethylated	1	1	0	cg17208528
TCF23	hypermethylated	1	1	0	cg15326452
TCTEX1D1	hypermethylated	2	2	0	cg17284804,cg25339566
TDGF1P2	hypermethylated	3	3	0	cg00063174,cg20647610,cg23807890
TDRD10	hypermethylated	1	1	0	cg18081940
TECR	hypermethylated	1	1	0	cg23690893
TENM3	hypermethylated	1	1	0	cg02348751
TENM3-AS1	hypermethylated	1	1	0	cg02348751
TFAP2B	hypermethylated	3	3	0	cg08178940,cg22248052,cg27260772
TFAP2D	hypermethylated	4	4	0	cg09086201,cg17191462,cg22235018,cg25049698
TFDP1P1	hypermethylated	1	1	0	cg00563824
THRA	hypermethylated	1	1	0	cg11512009
THY1	hypermethylated	1	1	0	cg16566400
TLX1	hypermethylated	1	1	0	cg25266629
TMEM145	hypermethylated	1	1	0	cg11957331
TMEM240	hypermethylated	5	5	0	cg00813378,cg08738570,cg15487867,cg16306898,cg16601494
TMEM275	hypermethylated	2	2	0	cg00514268,cg24465685
TPM4P1	hypermethylated	2	2	0	cg03679755,cg18267049
TRH	hypermethylated	6	6	0	cg01009664,cg02700891,cg05835982,cg11940285,cg14595003,cg22512438
TRIM58	hypermethylated	3	3	0	cg20146541,cg20810478,cg23054189
TRIM59	hypermethylated	1	1	0	cg15618978
TRIM8	hypermethylated	1	1	0	cg17782974
TSPAN10	hypermethylated	1	1	0	cg18268547
TSSK6	hypermethylated	1	1	0	cg25352836
TTC22	hypermethylated	2	2	0	cg19022697,cg24550149
TTC6	hypermethylated	2	2	0	cg01075271,cg06765217
TUBB2B	hypermethylated	1	1	0	cg15012484
TULP1	hypermethylated	3	3	0	cg12827262,cg15219228,cg24281267
TWIST1	hypermethylated	1	1	0	cg24496841
USP2-AS1	hypermethylated	1	1	0	cg16566400
USP6	hypermethylated	1	1	0	cg27362525
VAX1	hypermethylated	3	3	0	cg08833577,cg17138769,cg26783057
VAX2	hypermethylated	1	1	0	cg04751811
VIPR2	hypermethylated	1	1	0	cg08614290
VPS13B-DT	hypermethylated	1	1	0	cg14968543
VSTM2A	hypermethylated	1	1	0	cg21179088
VSX1	hypermethylated	1	1	0	cg14763548
VWA5B1	hypermethylated	1	1	0	cg06444282
VWA7	hypermethylated	1	1	0	cg13187827
WNT16	hypermethylated	2	2	0	cg05470554,cg14448169
WRAP73	hypermethylated	1	1	0	cg04865841
WT1	hypermethylated	6	6	0	cg06516124,cg07211140,cg09234616,cg10244666,cg13540960,cg26848718
WT1-AS	hypermethylated	2	2	0	cg06845853,cg25247290
YAE1	hypermethylated	1	1	0	cg27071152
YBX3P1	hypermethylated	1	1	0	cg15811515
Z82170.1	hypermethylated	1	1	0	cg16738558
Z98880.1	hypermethylated	2	2	0	cg16108230,cg24292761
ZBED9	hypermethylated	4	4	0	cg03858673,cg04645150,cg18383538,cg24114014
ZBTB46	hypermethylated	1	1	0	cg18369516
ZCWPW1	hypermethylated	1	1	0	cg17968037
ZFHX4-AS1	hypermethylated	3	3	0	cg14326671,cg19437183,cg22538780
ZFP42	hypermethylated	8	8	0	cg00663077,cg06274159,cg10242602,cg14817655,cg15718581,cg17214381,cg18034737,cg24896649
ZIC1	hypermethylated	17	17	0	cg00028935,cg01689438,cg02387803,cg03363161,cg05052450,cg05855917,cg07152216,cg08013557,cg12204258,cg12732998,cg12892506,cg16215422,cg19271111,cg21776417,cg23147574,cg26123605,cg27136844
ZIC4	hypermethylated	17	17	0	cg00028935,cg00334063,cg02387803,cg04079301,cg04556126,cg05855917,cg07406191,cg08013557,cg08393041,cg08889797,cg12892506,cg12976081,cg15105326,cg16240162,cg16768018,cg22614239,cg26790247
ZIC4-AS1	hypermethylated	1	1	0	cg07406191
ZIM2-AS1	hypermethylated	4	4	0	cg06585566,cg08158952,cg15808426,cg26163578
ZNF106	hypermethylated	2	2	0	cg06794543,cg12492087
ZNF154	hypermethylated	9	9	0	cg01268824,cg03234186,cg08668790,cg11294513,cg12506930,cg21790626,cg26465391,cg27049766,cg27324426
ZNF232	hypermethylated	1	1	0	cg27362525
ZNF267	hypermethylated	1	1	0	cg27092191
ZNF274	hypermethylated	2	2	0	cg19416570,cg26698460
ZNF300P1	hypermethylated	2	2	0	cg05016408,cg19585597
ZNF32-AS3	hypermethylated	1	1	0	cg25888561
ZNF350-AS1	hypermethylated	3	3	0	cg04645914,cg21549195,cg24886257
ZNF502	hypermethylated	1	1	0	cg17279458
ZNF551	hypermethylated	9	9	0	cg01268824,cg03234186,cg08668790,cg11294513,cg12506930,cg21790626,cg26465391,cg27049766,cg27324426
ZNF560	hypermethylated	2	2	0	cg05221167,cg19254119
ZNF578	hypermethylated	1	1	0	cg26928418
ZNF625	hypermethylated	1	1	0	cg22606224
ZNF625-ZNF20	hypermethylated	1	1	0	cg22606224
ZNF671	hypermethylated	2	2	0	cg08048222,cg12074025
ZNF709	hypermethylated	3	3	0	cg08411068,cg19926444,cg22637867
ZNF729	hypermethylated	1	1	0	cg02657401
ZNF835	hypermethylated	1	1	0	cg08158952
ZNF876P	hypermethylated	3	3	0	cg13535626,cg18005867,cg23063647
ZSCAN1	hypermethylated	2	2	0	cg05983315,cg24368848
ZSCAN18	hypermethylated	3	3	0	cg10659886,cg14231297,cg18693673
ABR	hypomethylated	1	0	1	cg17211761
AC005096.1	hypomethylated	1	0	1	cg01667493
AC005548.1	hypomethylated	1	0	1	cg14544225
AC005906.2	hypomethylated	1	0	1	cg22669120
AC005914.1	hypomethylated	1	0	1	cg11837293
AC006043.1	hypomethylated	1	0	1	cg18983132
AC006116.7	hypomethylated	1	0	1	cg22576976
AC007098.1	hypomethylated	2	0	2	cg15732840,cg25518132
AC008133.1	hypomethylated	1	0	1	cg01890568
AC009070.1	hypomethylated	1	0	1	cg03284308
AC009879.2	hypomethylated	1	0	1	cg20171999
AC009879.3	hypomethylated	1	0	1	cg20180050
AC009879.4	hypomethylated	1	0	1	cg20171999
AC010601.1	hypomethylated	1	0	1	cg09633240
AC011444.3	hypomethylated	1	0	1	cg18244845
AC011524.2	hypomethylated	1	0	1	cg10578996
AC011899.1	hypomethylated	1	0	1	cg24646841
AC012640.1	hypomethylated	1	0	1	cg17315844
AC015712.5	hypomethylated	2	0	2	cg16086130,cg26824516
AC016831.6	hypomethylated	2	0	2	cg15928106,cg20228731
AC017002.3	hypomethylated	1	0	1	cg08443563
AC018685.2	hypomethylated	1	0	1	cg23822732
AC023157.2	hypomethylated	1	0	1	cg08198187
AC024230.1	hypomethylated	1	0	1	cg03581311
AC025171.1	hypomethylated	1	0	1	cg10883503
AC025171.3	hypomethylated	1	0	1	cg10883503
AC025809.1	hypomethylated	1	0	1	cg15637286
AC025839.1	hypomethylated	1	0	1	cg01489756
AC027288.3	hypomethylated	1	0	1	cg09884851
AC046195.1	hypomethylated	1	0	1	cg01819142
AC063926.1	hypomethylated	1	0	1	cg15811568
AC068633.1	hypomethylated	1	0	1	cg20207443
AC074051.3	hypomethylated	1	0	1	cg01372939
AC079779.3	hypomethylated	2	0	2	cg01144768,cg24428372
AC080013.4	hypomethylated	1	0	1	cg15548427
AC091096.1	hypomethylated	1	0	1	cg25368103
AC091489.1	hypomethylated	1	0	1	cg09633240
