category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
08. Mitochondrial Function	ATP5F1B	cg05555643	chr12:56646276-56646278	chr12	56646276.0	56646278.0	-	TSS1500	True	S_Shore	0.03270929368365434	HYPO_unmethylated	0.0321663630377386	97	0.034025900500000004	40	hypermethylated	0.001353104534306	0.4177522413447304
08. Mitochondrial Function	ATP5F1B	cg03249590	chr12:56646414-56646416	chr12	56646414.0	56646416.0	-	TSS1500	True	S_Shore	0.09678569824151026	HYPO_unmethylated	0.0889069272070815	97	0.115891718	40	hypermethylated	0.0100508241960325	0.3127202580490378
08. Mitochondrial Function	ATP5F1B	cg06679265	chr12:56646419-56646421	chr12	56646419.0	56646421.0	-	TSS1500	True	S_Shore	0.06219595750695	HYPO_unmethylated	0.057310812252084	97	0.07404243475000001	40	hypermethylated	0.0094760297565235	0.2644274599523507
08. Mitochondrial Function	ATP5F1B	cg27541863	chr12:56641933-56641935	chr12	56641933.0	56641935.0	+	gene_body	False	N_Shelf	0.8962845327547618	HYPER_methylated	0.9147643256433232	97	0.8514710350000001	40	hypomethylated	-0.0040477250684969	0.3461341596204385
08. Mitochondrial Function	ATP5F1C	cg16763031	chr10:7787507-7787509	chr10	7787507.0	7787509.0	-	5UTR_1stExon	True	N_Shore	0.04157719290597734	HYPO_unmethylated	0.0394895642074113	97	0.046639692499999996	40	hypermethylated	0.0010432049969803	0.4417950579952495
08. Mitochondrial Function	ATP5F1C	cg26182866	chr10:7787680-7787682	chr10	7787680.0	7787682.0	-	5UTR_1stExon	True	Island	0.05375199455972712	HYPO_unmethylated	0.0508498162338414	97	0.060789777	40	hypermethylated	0.0020505174121361	0.3576231626113824
08. Mitochondrial Function	ATP5F1C	cg26048388	chr10:7787719-7787721	chr10	7787719.0	7787721.0	-	5UTR_1stExon	True	Island	0.021577261886710268	HYPO_unmethylated	0.0152611990564877	97	0.03689371425	40	hypermethylated	0.0023196179608864	5.3416563553037344e-08
08. Mitochondrial Function	ATP5F1C	cg02962299	chr10:7787935-7787937	chr10	7787935.0	7787937.0	-	5UTR_1stExon	True	Island	0.05435849497733234	HYPO_unmethylated	0.0529660097102529	97	0.05773527175	40	hypomethylated	-0.0020842802949187	0.398069263112449
08. Mitochondrial Function	ATP5F1C	cg02075054	chr10:7787947-7787949	chr10	7787947.0	7787949.0	-	5UTR_1stExon	True	Island	0.04105926782991504	HYPO_unmethylated	0.0400691990999831	97	0.043460184500000006	40	hypomethylated	-0.0009537731895639	0.6142077602005896
08. Mitochondrial Function	ATP5F1C	cg08970761	chr10:7788033-7788035	chr10	7788033.0	7788035.0	+	TSS200	True	Island	0.018339260110808168	HYPO_unmethylated	0.0155593341158837	97	0.025080580648500002	40	hypermethylated	0.0003054649399463	0.4270908046639387
08. Mitochondrial Function	ATP5F1C	cg23109134	chr10:7788087-7788089	chr10	7788087.0	7788089.0	+	TSS200	True	Island	0.03518152422780013	HYPO_unmethylated	0.035178688383594	97	0.03518840115	40	hypomethylated	-0.0036064019248491	0.0359246336505693
08. Mitochondrial Function	ATP5F1C	cg20601730	chr10:7788155-7788157	chr10	7788155.0	7788157.0	-	TSS200	True	Island	0.016032127696648565	HYPO_unmethylated	0.0151038157571222	97	0.018283284150000002	40	hypermethylated	0.0004389186807648	0.5760372599616431
08. Mitochondrial Function	ATP5F1C	cg00118442	chr10:7788161-7788163	chr10	7788161.0	7788163.0	-	5UTR_1stExon	True	Island	0.0780269860999337	HYPO_unmethylated	0.0813629602648548	97	0.06993724875	40	hypomethylated	-0.0092365017869713	2.194482532404632e-05
08. Mitochondrial Function	ATP5F1C	cg27320816	chr10:7788163-7788165	chr10	7788163.0	7788165.0	-	5UTR_1stExon	True	Island	0.08281003065378004	HYPO_unmethylated	0.0855629419543079	97	0.07613422075000001	40	hypomethylated	-0.0066271331142567	0.0019352418370532
08. Mitochondrial Function	ATP5F1C	cg16722292	chr10:7788216-7788218	chr10	7788216.0	7788218.0	+	5UTR_1stExon	True	Island	0.07552315513684345	HYPO_unmethylated	0.0808429423066758	97	0.06262267125000001	40	hypomethylated	-0.0111337046087707	0.0005849616626018
08. Mitochondrial Function	ATP5F1C	cg00311046	chr10:7788456-7788458	chr10	7788456.0	7788458.0	+	5UTR_1stExon	True	Island	0.05432275695711673	HYPO_unmethylated	0.0511159995167525	97	0.06209914375000001	40	hypomethylated	-0.0004773931523058	0.6979086965757169
08. Mitochondrial Function	ATP5F1C	cg03205208	chr10:7788884-7788886	chr10	7788884.0	7788886.0	-	gene_body	True	S_Shore	0.08366590993413549	HYPO_unmethylated	0.0823623814533666	97	0.0868269665	40	hypomethylated	-0.0026794610191358	0.2868803309999598
08. Mitochondrial Function	ATP5F1C	cg00540866	chr10:7791646-7791648	chr10	7791646.0	7791648.0	+	gene_body	False	S_Shelf	0.7706170370822879	HYPER_methylated	0.8004551523739529	97	0.6982596075	40	hypermethylated	0.0162294210250277	0.0411684318859938
08. Mitochondrial Function	ATP5F1C	cg05244682	chr10:7797649-7797651	chr10	7797649.0	7797651.0	+	gene_body	False	OpenSea	0.8726209297183388	HYPER_methylated	0.9055130417282516	74	0.8117705225000001	40	hypomethylated	-0.0144068343893771	7.701535516651089e-05
08. Mitochondrial Function	ATP5F1C	cg16719077	chr10:7807147-7807149	chr10	7807147.0	7807149.0	+	gene_body	False	OpenSea	0.8598190063292998	HYPER_methylated	0.8972584714171707	93	0.7727722499999999	40	hypermethylated	0.0035800403635013	0.214811717879
08. Mitochondrial Function	ATP5IF1	cg00033102	chr1:28235483-28235485	chr1	28235483.0	28235485.0	+	TSS1500	True	N_Shore	0.33502014	intermediate		0	0.33502014	40	hypomethylated		
08. Mitochondrial Function	ATP5IF1	cg07318049	chr1:28235669-28235671	chr1	28235669.0	28235671.0	-	TSS1500	True	N_Shore	0.08949499957490659	HYPO_unmethylated	0.1086215481315691	97	0.04311311932499999	40	hypomethylated	-0.0233713696616818	3.939519509205718e-05
08. Mitochondrial Function	ATP5IF1	cg20801348	chr1:28235708-28235710	chr1	28235708.0	28235710.0	+	TSS1500	True	N_Shore	0.01922880122327061	HYPO_unmethylated	0.0189153619648255	97	0.019988891425	40	hypermethylated	0.0009633859776492	0.0403995276048844
08. Mitochondrial Function	ATP5IF1	cg16834431	chr1:28235856-28235858	chr1	28235856.0	28235858.0	-	TSS1500	True	N_Shore	0.0545318111326699	HYPO_unmethylated	0.0603688820121214	97	0.04037691425000001	40	hypomethylated	-0.002858976207903	0.2283279081762922
08. Mitochondrial Function	ATP5IF1	cg20569141	chr1:28235861-28235863	chr1	28235861.0	28235863.0	+	TSS1500	True	N_Shore	0.016977846776106247	HYPO_unmethylated	0.0211057368013047	97	0.006967713465	40	hypermethylated	0.0002440845184682	0.6247176121031581
08. Mitochondrial Function	ATP5IF1	cg14852238	chr1:28236158-28236160	chr1	28236158.0	28236160.0	+	5UTR_1stExon	True	Island	0.018635176264296085	HYPO_unmethylated	0.0181853869526656	97	0.019725915345	40	hypermethylated	0.0011766780888968	0.0012867318048832
08. Mitochondrial Function	ATP5IF1	cg19025723	chr1:28236196-28236198	chr1	28236196.0	28236198.0	+	5UTR_1stExon	True	Island	0.04627187902432851	HYPO_unmethylated	0.0421089290343609	97	0.056367032750000004	40	hypermethylated	0.0012770649328038	0.4388374443988877
08. Mitochondrial Function	ATP5IF1	cg26420824	chr1:28236371-28236373	chr1	28236371.0	28236373.0	+	5UTR_1stExon	True	Island	0.09438885777949642	HYPO_unmethylated	0.0872507390287733	97	0.11169879575	40	hypermethylated	0.0053610440434848	0.1187750086366833
08. Mitochondrial Function	ATP5IF1	cg02251754	chr1:28245787-28245789	chr1	28245787.0	28245789.0	-	TSS1500	True	N_Shore	0.7368974111648894	HYPER_methylated	0.7735440755627819	97	0.64802925	40	hypomethylated	-0.1108073250556723	2.579425422126648e-20
08. Mitochondrial Function	ATP5IF1	cg04993605	chr1:28246540-28246542	chr1	28246540.0	28246542.0	+	TSS1500	True	N_Shore	0.1868908200594593	HYPO_unmethylated	0.1838565145220075	70	0.19220085474999998	40	hypomethylated	-0.062709322139195	0.0001998338795172
08. Mitochondrial Function	ATP5IF1	cg13436232	chr1:28236784-28236786	chr1	28236784.0	28236786.0	-	gene_body	False	S_Shore	0.04405258179058505	HYPO_unmethylated	0.0546775265743857	95	0.016014533055555558	36	hypomethylated	-0.0053016559258334	0.0335132724822611
08. Mitochondrial Function	ATP5IF1	cg14852267	chr1:28237986-28237988	chr1	28237986.0	28237988.0	-	gene_body	False	S_Shore	0.8916470711072936	HYPER_methylated	0.914248043728858	97	0.8368397125	40	hypomethylated	-0.0030942431599577	0.3510206930193686
08. Mitochondrial Function	ATP5IF1	cg23394462	chr1:28245155-28245157	chr1	28245155.0	28245157.0	+	gene_body	False	N_Shelf	0.9244000883903951	HYPER_methylated	0.9509346558875644	97	0.8584038564102564	39	hypomethylated	-0.0136546448009257	2.767187630543771e-16
08. Mitochondrial Function	ATP5MC1	cg01847110	chr17:48892161-48892163	chr17	48892161.0	48892163.0	-	TSS1500	True	N_Shore	0.056764938089680375	HYPO_unmethylated	0.0550534012391395	97	0.06102183743589743	39	hypomethylated	-0.00274591063593	0.0676282488168116
08. Mitochondrial Function	ATP5MC1	cg24070195	chr17:48892218-48892220	chr17	48892218.0	48892220.0	+	TSS1500	True	N_Shore	0.06590166496699643	HYPO_unmethylated	0.0655234818606032	97	0.06681875899999999	40	hypermethylated	0.0012948518966067	0.5926827130152152
08. Mitochondrial Function	ATP5MC1	cg26023938	chr17:48892246-48892248	chr17	48892246.0	48892248.0	+	TSS1500	True	N_Shore	0.03017646541186697	HYPO_unmethylated	0.0283386387775853	97	0.034633195000000006	40	hypomethylated	-0.0021614096980603	0.1631865688155226
08. Mitochondrial Function	ATP5MC1	cg00523425	chr17:48892309-48892311	chr17	48892309.0	48892311.0	-	TSS1500	True	N_Shore	0.03781935566384865	HYPO_unmethylated	0.0385440551128584	97	0.036061959500000004	40	hypomethylated	-0.0017252409256337	0.19042781395866
08. Mitochondrial Function	ATP5MC1	cg23708347	chr17:48892359-48892361	chr17	48892359.0	48892361.0	+	TSS1500	True	Island	0.00964759887258058	HYPO_unmethylated	0.0104936902056035	97	0.007595827390000001	40	hypermethylated	0.0011468802022687	0.0365319308878656
08. Mitochondrial Function	ATP5MC1	cg03715152	chr17:48892590-48892592	chr17	48892590.0	48892592.0	-	TSS200	True	Island	0.016162125323797728	HYPO_unmethylated	0.0150330902374896	97	0.01897023823076923	39	hypermethylated	0.0013307710490449	7.213886426401407e-05
08. Mitochondrial Function	ATP5MC1	cg14103143	chr17:48892610-48892612	chr17	48892610.0	48892612.0	+	TSS200	True	Island	0.015367373492065814	HYPO_unmethylated	0.0148514460042579	97	0.01661849765	40	hypomethylated	-0.0002163695899399	0.7745798212102939
08. Mitochondrial Function	ATP5MC1	cg03709850	chr17:48892637-48892639	chr17	48892637.0	48892639.0	+	TSS200	True	Island	0.0153840225686605	HYPO_unmethylated	0.0148509556485205	97	0.01667670985	40	hypermethylated	0.0008838446974585	0.0165158508805116
08. Mitochondrial Function	ATP5MC1	cg10130401	chr17:48892669-48892671	chr17	48892669.0	48892671.0	-	TSS200	True	Island	0.049468836961616434	HYPO_unmethylated	0.0535713716880562	97	0.03952019025	40	hypomethylated	-0.006090567861993	0.0209217756460353
08. Mitochondrial Function	ATP5MC1	cg25450121	chr17:48892812-48892814	chr17	48892812.0	48892814.0	-	TSS200	True	S_Shore	0.26884667	HYPO_unmethylated		0	0.26884667	40	hypomethylated		
08. Mitochondrial Function	ATP5MC1	cg25856120	chr17:48892860-48892862	chr17	48892860.0	48892862.0	+	5UTR_1stExon	True	S_Shore	0.06317841907257746	HYPO_unmethylated	0.0532991615767331	97	0.0871356185	40	hypermethylated	0.0089666372307124	1.991853935895538e-06
08. Mitochondrial Function	ATP5MC1	cg21346818	chr17:48893050-48893052	chr17	48893050.0	48893052.0	+	5UTR_1stExon	True	S_Shore	0.03924973565077936	HYPO_unmethylated	0.0606875993587352	54	0.008785403013157894	38	hypomethylated	-0.0080181709618192	0.0364292119822994
08. Mitochondrial Function	ATP5MC1	cg03031773	chr17:48893207-48893209	chr17	48893207.0	48893209.0	+	TSS200	True	S_Shore	0.08496597579108686	HYPO_unmethylated	0.0972596001379268	97	0.05515393675	40	hypomethylated	-0.009527543084948	0.07083704664232
08. Mitochondrial Function	ATP5MC1	cg11715999	chr17:48893331-48893333	chr17	48893331.0	48893333.0	-	5UTR_1stExon	True	S_Shore	0.04011513473123144	HYPO_unmethylated	0.0379445774039042	97	0.045378736249999996	40	hypermethylated	0.0043727188777413	0.0208659899868492
08. Mitochondrial Function	ATP5MC1	cg25495775	chr17:48893342-48893344	chr17	48893342.0	48893344.0	-	5UTR_1stExon	True	S_Shore	0.05946076482799899	HYPO_unmethylated	0.0634122576032366	84	0.05116263000000001	40	hypomethylated	-0.0049614438501775	0.2339289057570768
08. Mitochondrial Function	ATP5MC1	cg09027985	chr17:48895759-48895761	chr17	48895759.0	48895761.0	+	gene_body	False	S_Shelf	0.8283206225	HYPER_methylated		0	0.8283206225	40	hypomethylated		
08. Mitochondrial Function	ATP5MC1	cg19186089	chr17:48895859-48895861	chr17	48895859.0	48895861.0	+	gene_body	False	S_Shelf	0.5560417474999999	intermediate		0	0.5560417474999999	40	hypomethylated		
08. Mitochondrial Function	ATP5MC2	ch.12.1121679R	chr12:53674090-53674091	chr12	53674090.0	53674091.0	+	TSS200	True	N_Shore	0.10905769628699528	HYPO_unmethylated	0.1094897948589521	97	0.10800985724999998	40	hypomethylated	-0.0168058916838878	3.450512160901559e-08
08. Mitochondrial Function	ATP5MC2	cg12097550	chr12:53675157-53675159	chr12	53675157.0	53675159.0	+	gene_body	True	N_Shore	0.15808585523432156	HYPO_unmethylated	0.1608735408979593	97	0.1513257175	40	hypermethylated	0.0114704498475368	0.0801367238325764
08. Mitochondrial Function	ATP5MC2	cg06868955	chr12:53675412-53675414	chr12	53675412.0	53675414.0	-	gene_body	True	N_Shore	0.25776951	HYPO_unmethylated		0	0.25776951	40	hypomethylated		
08. Mitochondrial Function	ATP5MC2	cg04566900	chr12:53675988-53675990	chr12	53675988.0	53675990.0	+	5UTR_1stExon	True	Island	0.014335083483805182	HYPO_unmethylated	0.0152847213843434	97	0.012032211574999998	40	hypomethylated	-0.0010083253768296	0.0336306047383911
08. Mitochondrial Function	ATP5MC2	cg16778769	chr12:53676200-53676202	chr12	53676200.0	53676202.0	+	TSS200	True	Island	0.065538062144018	HYPO_unmethylated	0.0634790007601079	97	0.070531286	40	hypomethylated	-0.0005973429511265	0.7660350816543056
08. Mitochondrial Function	ATP5MC2	cg15007132	chr12:53676218-53676220	chr12	53676218.0	53676220.0	+	TSS200	True	Island	0.024848392792429633	HYPO_unmethylated	0.0197321483769367	97	0.0372552855	40	hypermethylated	0.0014849108682149	0.1426949960342121
08. Mitochondrial Function	ATP5MC2	cg25640699	chr12:53676329-53676331	chr12	53676329.0	53676331.0	+	5UTR_1stExon	True	Island	0.013128758018590729	HYPO_unmethylated	0.0121628046035766	97	0.015471195049999997	40	hypermethylated	5.134439046403788e-06	0.9892779215399348
08. Mitochondrial Function	ATP5MC2	cg07526618	chr12:53676346-53676348	chr12	53676346.0	53676348.0	+	5UTR_1stExon	True	Island	0.011190235093277255	HYPO_unmethylated	0.0115520818946287	97	0.0103127566	40	hypermethylated	0.0017199684637733	0.0001813557890023
08. Mitochondrial Function	ATP5MC2	cg11297382	chr12:53676358-53676360	chr12	53676358.0	53676360.0	+	5UTR_1stExon	True	Island	0.011983232746526198	HYPO_unmethylated	0.0139003328441344	97	0.00708958249736842	38	hypomethylated	-0.0002157212885358	0.5356761925302124
08. Mitochondrial Function	ATP5MC2	cg26971330	chr12:53676444-53676446	chr12	53676444.0	53676446.0	+	TSS200	True	Island	0.06034399137098324	HYPO_unmethylated	0.0610179016270588	97	0.05870975899999999	40	hypomethylated	-0.0030275634305635	0.3627895965494226
08. Mitochondrial Function	ATP5MC2	cg17561241	chr12:53676509-53676511	chr12	53676509.0	53676511.0	-	TSS200	True	Island	0.017488197728093346	HYPO_unmethylated	0.0174023171061093	97	0.017707419315789476	38	hypermethylated	0.0500557765877167	8.166750946807094e-26
08. Mitochondrial Function	ATP5MC2	cg02541613	chr12:53676512-53676514	chr12	53676512.0	53676514.0	-	TSS200	True	Island	0.06925693741388249	HYPO_unmethylated	0.0636428311928031	97	0.082871145	40	hypermethylated	0.0623099846961526	8.753021754242877e-29
08. Mitochondrial Function	ATP5MC2	cg22546318	chr12:53676593-53676595	chr12	53676593.0	53676595.0	+	5UTR_1stExon	True	Island	0.09804062204655777	HYPO_unmethylated	0.0960403422719424	97	0.10289130049999999	40	hypermethylated	0.088740854023293	6.808083431403686e-31
08. Mitochondrial Function	ATP5MC2	cg02056144	chr12:53676732-53676734	chr12	53676732.0	53676734.0	+	TSS200	True	Island	0.06759065568485005	HYPO_unmethylated	0.0690161174105614	97	0.06413391099999999	40	hypermethylated	0.0665249183537252	1.5292829348325898e-39
08. Mitochondrial Function	ATP5MC2	cg22997177	chr12:53676742-53676744	chr12	53676742.0	53676744.0	-	TSS200	True	Island	0.08001379453239937	HYPO_unmethylated	0.0779049322777187	97	0.0851277855	40	hypermethylated	0.1446396642822132	3.053149257232013e-74
08. Mitochondrial Function	ATP5MC2	cg27479634	chr12:53676760-53676762	chr12	53676760.0	53676762.0	-	TSS200	True	Island	0.19763980971750963	HYPO_unmethylated	0.2024317869206064	97	0.18601926500000002	40	hypermethylated	0.1237993099282201	4.40175645299856e-65
08. Mitochondrial Function	ATP5MC2	cg19842134	chr12:53676806-53676808	chr12	53676806.0	53676808.0	+	TSS200	True	Island	0.08648771878141748	HYPO_unmethylated	0.0840731257015896	97	0.09234310700000001	40	hypermethylated	0.1370669870969347	6.281326078566893e-64
08. Mitochondrial Function	ATP5MC2	cg02905198	chr12:53676825-53676827	chr12	53676825.0	53676827.0	+	TSS200	True	Island	0.15045436172450596	HYPO_unmethylated	0.1568248296521373	97	0.135005977	40	hypermethylated	0.1495701886445203	6.717969565473876e-50
08. Mitochondrial Function	ATP5MC2	cg08995424	chr12:53677106-53677108	chr12	53677106.0	53677108.0	-	5UTR_1stExon	True	Island	0.13627551487103312	HYPO_unmethylated	0.1430742224467169	97	0.119788649	40	hypermethylated	0.2605856029325498	1.6669345503690753e-96
08. Mitochondrial Function	ATP5MC2	cg06632207	chr12:53677146-53677148	chr12	53677146.0	53677148.0	+	5UTR_1stExon	True	Island	0.08333862977696768	HYPO_unmethylated	0.0791762489633461	97	0.09343240324999999	40	hypermethylated	0.3006240387583866	8.863181318472001e-77
08. Mitochondrial Function	ATP5MC2	cg13691247	chr12:53677305-53677307	chr12	53677305.0	53677307.0	-	5UTR_1stExon	True	Island	0.11126871886203736	HYPO_unmethylated	0.1170124073618466	97	0.09734027425	40	hypermethylated	0.3660868729943086	8.22697394548414e-69
08. Mitochondrial Function	ATP5MC2	cg23278196	chr12:53677326-53677328	chr12	53677326.0	53677328.0	-	5UTR_1stExon	True	Island	0.08844416019839543	HYPO_unmethylated	0.0937528020327853	97	0.07557070375	40	hypermethylated	0.3351496130149193	1.2453800470997282e-75
08. Mitochondrial Function	ATP5MC2	cg09706122	chr12:53677380-53677382	chr12	53677380.0	53677382.0	-	5UTR_1stExon	True	Island	0.27928863541696364	HYPO_unmethylated	0.2940262273414847	97	0.243549975	40	hypermethylated	0.2877907823154961	2.123171438389991e-52
08. Mitochondrial Function	ATP5MC2	cg04418091	chr12:53677383-53677385	chr12	53677383.0	53677385.0	-	5UTR_1stExon	True	Island	0.22402599251482658	HYPO_unmethylated	0.2351785246858891	97	0.19698110200000002	40	hypermethylated	0.3230994397553837	2.885849511352995e-60
08. Mitochondrial Function	ATP5MC2	cg16264705	chr12:53677409-53677411	chr12	53677409.0	53677411.0	-	TSS200	True	Island	0.1901329420164233	HYPO_unmethylated	0.1965055170747422	97	0.17467944749999997	40	hypermethylated	0.352044516012331	7.633744943891557e-57
08. Mitochondrial Function	ATP5MC2	cg10859192	chr12:53677887-53677889	chr12	53677887.0	53677889.0	-	TSS1500	True	S_Shore	0.5478434721108217	intermediate	0.602523482473273	95	0.4179784475	40	hypermethylated	0.2018838738855086	5.789827968408153e-41
08. Mitochondrial Function	ATP5MC2	cg03665360	chr12:53659074-53659076	chr12	53659074.0	53659076.0	-	gene_body	False	OpenSea	0.28082255213560675	HYPO_unmethylated	0.279498542706991	97	0.284033275	40	hypomethylated	-0.0045110394620839	0.7520728130314069
08. Mitochondrial Function	ATP5MC2	cg03956243	chr12:53665305-53665307	chr12	53665305.0	53665307.0	-	gene_body	False	OpenSea	0.4676117425000001	intermediate		0	0.4676117425000001	40	hypomethylated		
08. Mitochondrial Function	ATP5MC2	cg08865588	chr12:53672017-53672019	chr12	53672017.0	53672019.0	+	gene_body	False	N_Shelf	0.5197056074999999	intermediate		0	0.5197056074999999	40	hypomethylated		
08. Mitochondrial Function	ATP5MC3	cg00455450	chr2:175181241-175181243	chr2	175181241.0	175181243.0	-	5UTR_1stExon	True	Island	0.016518388663975852	HYPO_unmethylated	0.0163768726525847	97	0.016870364384615383	39	hypermethylated	0.0025572084334305	0.2034478631697167
08. Mitochondrial Function	ATP5MC3	cg07428089	chr2:175181441-175181443	chr2	175181441.0	175181443.0	+	5UTR_1stExon	True	Island	0.01053801847368421	HYPO_unmethylated		0	0.01053801847368421	38	hypomethylated		
08. Mitochondrial Function	ATP5MC3	cg16884400	chr2:175181456-175181458	chr2	175181456.0	175181458.0	+	5UTR_1stExon	True	Island	0.021047952095648765	HYPO_unmethylated	0.0200738587330297	97	0.0234101285	40	hypermethylated	0.0037186588892319	0.1696969440224841
08. Mitochondrial Function	ATP5MC3	cg05869119	chr2:175181728-175181730	chr2	175181728.0	175181730.0	+	TSS200	True	Island	0.06501469774999999	HYPO_unmethylated		0	0.06501469774999999	40	hypomethylated		
08. Mitochondrial Function	ATP5MC3	cg04306050	chr2:175181739-175181741	chr2	175181739.0	175181741.0	+	TSS200	True	Island	0.020301930416676543	HYPO_unmethylated	0.0201357394149622	97	0.020726154815789474	38	hypermethylated	0.0003457487803292	0.8619391899657397
08. Mitochondrial Function	ATP5MC3	cg19713083	chr2:175181766-175181768	chr2	175181766.0	175181768.0	-	TSS200	True	Island	0.07285355538903894	HYPO_unmethylated	0.0725076321474055	97	0.07369241925	40	hypomethylated	-0.0085433188862794	0.005250070748427
08. Mitochondrial Function	ATP5MC3	cg14760355	chr2:175181774-175181776	chr2	175181774.0	175181776.0	-	TSS200	True	Island	0.10767605390503822	HYPO_unmethylated	0.1070782769586622	97	0.109125663	40	hypomethylated	-0.0012431520518739	0.6935519489092548
08. Mitochondrial Function	ATP5MC3	cg14327989	chr2:175181832-175181834	chr2	175181832.0	175181834.0	+	TSS200	True	S_Shore	0.07124565502735444	HYPO_unmethylated	0.0693859513272944	97	0.07575543650000001	40	hypomethylated	-0.0013527835810796	0.6303231085493395
08. Mitochondrial Function	ATP5MC3	cg20899383	chr2:175181844-175181846	chr2	175181844.0	175181846.0	-	TSS200	True	S_Shore	0.0531728664803832	HYPO_unmethylated	0.0545578789465206	97	0.049814211250000004	40	hypomethylated	-0.0056239117709344	0.0470844442750935
08. Mitochondrial Function	ATP5MC3	cg05223591	chr2:175181903-175181905	chr2	175181903.0	175181905.0	-	TSS200	True	S_Shore	0.24213340359813382	HYPO_unmethylated	0.2432331793087045	97	0.23946644749999998	40	hypomethylated	-0.0237848823361717	3.1863773186517645e-06
08. Mitochondrial Function	ATP5MC3	cg25920645	chr2:175182743-175182745	chr2	175182743.0	175182745.0	-	TSS1500	True	S_Shore	0.8658496279947916	HYPER_methylated	0.9025361713610196	95	0.7787190875000001	40	hypomethylated	-0.0053412580166177	0.0986558737975908
08. Mitochondrial Function	ATP5MC3	cg04928692	chr2:175178247-175178249	chr2	175178247.0	175178249.0	+	gene_body	False	N_Shelf	0.8571321128205127	HYPER_methylated		0	0.8571321128205127	39	hypomethylated		
08. Mitochondrial Function	ATP5MC3	cg19922493	chr2:175181039-175181041	chr2	175181039.0	175181041.0	-	gene_body	False	N_Shore	0.03888547007763312	HYPO_unmethylated	0.0411826654807808	97	0.033314771225	40	hypermethylated	0.0008593542149785	0.6894602643397134
08. Mitochondrial Function	ATP5PB	cg06441150	chr1:111448212-111448214	chr1	111448212.0	111448214.0	-	gene_body	True	N_Shore	0.4132594241244931	intermediate	0.4686002975855118	39	0.35930207249999996	40	hypermethylated	0.2480777304236981	5.690211793865571e-17
08. Mitochondrial Function	ATP5PB	cg12955127	chr1:111448261-111448263	chr1	111448261.0	111448263.0	-	5UTR_1stExon	True	N_Shore	0.5884966637192776	intermediate	0.620690453912794	97	0.5104267224999999	40	hypermethylated	0.066550513192729	2.7817650531905727e-10
08. Mitochondrial Function	ATP5PB	cg08850274	chr1:111448550-111448552	chr1	111448550.0	111448552.0	+	5UTR_1stExon	True	N_Shore	0.07663439138286947	HYPO_unmethylated	0.0747904040149806	97	0.08110606075	40	hypermethylated	0.0722736313548538	2.577469626441068e-33
08. Mitochondrial Function	ATP5PB	cg25847024	chr1:111448753-111448755	chr1	111448753.0	111448755.0	+	TSS200	True	Island	0.05886461924755234	HYPO_unmethylated	0.0399096798650997	97	0.10483034724999998	40	hypermethylated	0.0010795460794868	0.5178538120784584
08. Mitochondrial Function	ATP5PB	cg00172408	chr1:111448908-111448910	chr1	111448908.0	111448910.0	+	TSS200	True	Island	0.012484994132651611	HYPO_unmethylated	0.0135299188574564	97	0.009951051675	40	hypermethylated	0.0007719140915585	0.0046096931392923
08. Mitochondrial Function	ATP5PB	cg10204695	chr1:111448932-111448934	chr1	111448932.0	111448934.0	+	TSS200	True	Island	0.05880455588786102	HYPO_unmethylated	0.0395694860478037	97	0.10544960025000001	40	hypermethylated	0.0071042995223433	3.0250868072393856e-06
08. Mitochondrial Function	ATP5PB	cg09478268	chr1:111449046-111449048	chr1	111449046.0	111449048.0	+	TSS200	True	Island	0.04329055330748174	HYPO_unmethylated	0.0332358448775773	97	0.06767322125	40	hypermethylated	0.0003878565242404	0.6821436221399199
08. Mitochondrial Function	ATP5PB	cg11735358	chr1:111449174-111449176	chr1	111449174.0	111449176.0	-	5UTR_1stExon	True	Island	0.01513452584594385	HYPO_unmethylated	0.0170788691215908	97	0.010419493402499999	40	hypermethylated	0.0009039742798683	0.0100284197257355
08. Mitochondrial Function	ATP5PB	cg07151560	chr1:111449274-111449276	chr1	111449274.0	111449276.0	-	TSS200	True	Island	0.031079484120037835	HYPO_unmethylated	0.0224841083447957	97	0.05192327037500001	40	hypermethylated	0.0040804258389041	2.7169256751283376e-08
08. Mitochondrial Function	ATP5PB	cg02847098	chr1:111449298-111449300	chr1	111449298.0	111449300.0	-	TSS200	True	Island	0.02574657257374659	HYPO_unmethylated	0.0289136994745313	97	0.017869359512820513	39	hypermethylated	3.318790225633958e-05	0.9706725272920186
08. Mitochondrial Function	ATP5PB	cg10231742	chr1:111449300-111449302	chr1	111449300.0	111449302.0	-	TSS200	True	Island	0.03322935866210486	HYPO_unmethylated	0.0342871651207048	97	0.030664177999999997	40	hypomethylated	-0.0010577061707441	0.2814963087548106
08. Mitochondrial Function	ATP5PB	cg01724336	chr1:111449444-111449446	chr1	111449444.0	111449446.0	-	TSS200	True	Island	0.05166566907455911	HYPO_unmethylated	0.056170291507367	97	0.04074195967500001	40	hypomethylated	-0.0095599716970374	0.0001856699735059
