category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
12. Stem Cell Regulation	KITLG	cg25741452	chr12:88580383-88580385	chr12	88580383.0	88580385.0	+	TSS200	True	Island	0.0685235747654022	HYPO_unmethylated	0.0570433655964959	97	0.096363082	40	hypermethylated	0.0110931896086068	3.894121802075182e-05
12. Stem Cell Regulation	KITLG	cg10615519	chr12:88580465-88580467	chr12	88580465.0	88580467.0	-	5UTR_1stExon	True	Island	0.04076833268196044	HYPO_unmethylated	0.0294346244064802	97	0.06825257525	40	hypermethylated	0.0042558920689994	0.0009441757495815
12. Stem Cell Regulation	KITLG	cg12590695	chr12:88580597-88580599	chr12	88580597.0	88580599.0	-	5UTR_1stExon	True	Island	0.08586470445032715	HYPO_unmethylated	0.0839488530896373	97	0.090510644	40	hypermethylated	0.0036984414865517	0.0595868126279685
12. Stem Cell Regulation	KITLG	cg18422443	chr12:88580608-88580610	chr12	88580608.0	88580610.0	-	5UTR_1stExon	True	Island	0.05966635904999892	HYPO_unmethylated	0.0585813473180397	97	0.062297512500000006	40	hypermethylated	0.0009886854696449	0.6309528391918091
12. Stem Cell Regulation	KITLG	cg09446136	chr12:88580651-88580653	chr12	88580651.0	88580653.0	+	5UTR_1stExon	True	Island	0.11392279451608477	HYPO_unmethylated	0.1065196892649857	97	0.13187532475	40	hypermethylated	0.0170763188814715	6.890058705250002e-09
12. Stem Cell Regulation	KITLG	cg07061566	chr12:88580655-88580657	chr12	88580655.0	88580657.0	+	5UTR_1stExon	True	Island	0.08112968172869381	HYPO_unmethylated	0.0767474420291861	97	0.091756613	40	hypermethylated	0.0043125696500569	0.1078216517802415
12. Stem Cell Regulation	KITLG	cg27549952	chr12:88580706-88580708	chr12	88580706.0	88580708.0	-	5UTR_1stExon	True	Island	0.03618655009350406	HYPO_unmethylated	0.024822736523815	97	0.063743798	40	hypermethylated	0.0115012810455134	2.8325955587392655e-10
12. Stem Cell Regulation	KITLG	cg12708634	chr12:88580743-88580745	chr12	88580743.0	88580745.0	+	5UTR_1stExon	True	Island	0.03370594715655021	HYPO_unmethylated	0.0228664678396637	97	0.059991684499999996	40	hypermethylated	0.0147318635779938	3.928685220509057e-15
12. Stem Cell Regulation	KITLG	cg22032532	chr12:88580887-88580889	chr12	88580887.0	88580889.0	-	TSS200	True	Island	0.14056886476978972	HYPO_unmethylated	0.1314160823822021	96	0.1625355425	40	hypomethylated	-0.0071690456776679	0.0449408337436636
12. Stem Cell Regulation	KITLG	cg05504354	chr12:88581115-88581117	chr12	88581115.0	88581117.0	-	TSS1500	True	S_Shore	0.8976323540171229	HYPER_methylated	0.904532729938466	93	0.8815889800000001	40	hypomethylated	-0.0275618525841744	1.139191241154226e-12
12. Stem Cell Regulation	KITLG	cg06613775	chr12:88503663-88503665	chr12	88503663.0	88503665.0	-	gene_body	False	OpenSea	0.9111859807437672	HYPER_methylated	0.9263021945953368	96	0.8749070675000002	40	hypomethylated	-0.0129916413707757	9.145274216515253e-05
12. Stem Cell Regulation	KITLG	cg15539879	chr12:88545785-88545787	chr12	88545785.0	88545787.0	+	gene_body	False	OpenSea	0.8269032833314325	HYPER_methylated	0.8601860754268685	97	0.7461925125	40	hypomethylated	-0.0037093135142969	0.6065874432819918
12. Stem Cell Regulation	KITLG	cg25679979	chr12:88553340-88553342	chr12	88553340.0	88553342.0	-	gene_body	False	OpenSea	0.8022902974999999	HYPER_methylated		0	0.8022902974999999	40	hypomethylated		
12. Stem Cell Regulation	KITLG	cg12803615	chr12:88567258-88567260	chr12	88567258.0	88567260.0	+	gene_body	False	OpenSea	0.7292861549999999	HYPER_methylated		0	0.7292861549999999	40	hypomethylated		
12. Stem Cell Regulation	KITLG	cg20202792	chr12:88570587-88570589	chr12	88570587.0	88570589.0	-	gene_body	False	OpenSea	0.8994253532860599	HYPER_methylated	0.9105757855354472	94	0.8732218374999998	40	hypomethylated	-0.0041855189129955	0.1270638991869963
12. Stem Cell Regulation	KITLG	cg22688836	chr12:88573816-88573818	chr12	88573816.0	88573818.0	-	gene_body	False	OpenSea	0.9253836522781704	HYPER_methylated	0.9523582851763852	97	0.8599701674999999	40	hypomethylated	-0.0261125198279339	3.412643307088549e-20
12. Stem Cell Regulation	KITLG	cg25281029	chr12:88575684-88575686	chr12	88575684.0	88575686.0	-	gene_body	False	N_Shelf	0.5640975643483579	intermediate	0.6252794417123946	63	0.46773610750000005	40	hypomethylated	-0.0675222388993274	0.0015900514759975
12. Stem Cell Regulation	KITLG	cg17399545	chr12:88578448-88578450	chr12	88578448.0	88578450.0	+	gene_body	False	N_Shore	0.5262910273532242	intermediate	0.5471490900567237	94	0.4772745800000001	40	hypomethylated	-0.1556233651273308	3.3462244070941194e-19
12. Stem Cell Regulation	PPDPF	cg01531431	chr20:63519509-63519511	chr20	63519509.0	63519511.0	-	TSS1500	True	N_Shore	0.7516405647339759	HYPER_methylated	0.7756213945211824	97	0.6934870525000001	40	hypomethylated	-0.0391464302008994	1.7418606314422984e-06
12. Stem Cell Regulation	PPDPF	cg01108392	chr20:63519708-63519710	chr20	63519708.0	63519710.0	-	TSS1500	True	Island	0.02326533265700735	HYPO_unmethylated	0.0168903242681444	97	0.038724728	40	hypermethylated	0.0370015244057182	1.3335652193031582e-21
12. Stem Cell Regulation	PPDPF	cg15462457	chr20:63519777-63519779	chr20	63519777.0	63519779.0	-	TSS1500	True	Island	0.02326354772190418	HYPO_unmethylated	0.0185787653185657	97	0.03462414505	40	hypermethylated	0.0131286414789759	7.053354107740782e-09
12. Stem Cell Regulation	PPDPF	cg04473020	chr20:63520639-63520641	chr20	63520639.0	63520641.0	+	TSS200	True	Island	0.017201430953990432	HYPO_unmethylated	0.0199848364308937	97	0.0104516726725	40	hypermethylated	0.0007418196087626	0.1212579856156006
12. Stem Cell Regulation	PPDPF	cg00986184	chr20:63520641-63520643	chr20	63520641.0	63520643.0	+	TSS200	True	Island	0.017439256106812823	HYPO_unmethylated	0.0147989275529212	97	0.02384205285	40	hypermethylated	0.0013112021109054	0.0014710145567097
12. Stem Cell Regulation	PPDPF	cg09328497	chr20:63520647-63520649	chr20	63520647.0	63520649.0	+	TSS200	True	Island	0.013366914776523067	HYPO_unmethylated	0.01411373836478	97	0.011555867575	40	hypermethylated	0.000919178180485	0.0029334974611324
12. Stem Cell Regulation	PPDPF	cg22005634	chr20:63520774-63520776	chr20	63520774.0	63520776.0	-	TSS200	True	Island	0.017152468214547006	HYPO_unmethylated	0.0171845991586901	97	0.017074550675	40	hypermethylated	0.001483647924354	0.0029943151852027
12. Stem Cell Regulation	PPDPF	cg07556403	chr20:63520792-63520794	chr20	63520792.0	63520794.0	-	5UTR_1stExon	True	Island	0.038951853	HYPO_unmethylated		0	0.038951853	40	hypomethylated		
12. Stem Cell Regulation	PPDPF	cg19470701	chr20:63521278-63521280	chr20	63521278.0	63521280.0	-	gene_body	False	Island	0.0386720579211292	HYPO_unmethylated	0.0385761826308732	97	0.0389045555	40	hypomethylated	-0.0016373766830088	0.5680563817228297
12. Stem Cell Regulation	PPDPF	cg07882648	chr20:63521713-63521715	chr20	63521713.0	63521715.0	+	gene_body	False	Island	0.37650648752067173	intermediate	0.3827760834054848	97	0.3613027175	40	hypermethylated	0.0004358457807706	0.9648308390806666
12. Stem Cell Regulation	PPDPF	cg22185879	chr20:63521839-63521841	chr20	63521839.0	63521841.0	-	gene_body	False	Island	0.4316556310076414	intermediate	0.4402607396705863	97	0.41078824249999996	40	hypomethylated	-0.0562724834210801	3.419076931522229e-05
12. Stem Cell Regulation	PPDPF	cg02665578	chr20:63521885-63521887	chr20	63521885.0	63521887.0	-	gene_body	False	Island	0.47241543616203807	intermediate	0.4755097222082394	97	0.46491179250000003	40	hypomethylated	-0.0225396635404138	0.0572035429550559
12. Stem Cell Regulation	PPDPF	cg21642947	chr20:63522077-63522079	chr20	63522077.0	63522079.0	-	gene_body	False	S_Shore	0.6599893429986884	intermediate	0.6715410370187661	97	0.6319764849999999	40	hypomethylated	-0.112982820128062	1.15289553727165e-18
