gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
MIR944	hypermethylated	1	1	0	cg09085792
MIRLET7BHG	hypermethylated	2	2	0	cg16366355,cg19764731
MIXL1	hypermethylated	1	1	0	cg22789900
MKLN1	hypermethylated	1	1	0	cg02821342
MKNK1	hypermethylated	1	1	0	cg06760830
MKNK1-AS1	hypermethylated	5	5	0	cg00514268,cg06660332,cg06995548,cg14415160,cg24465685
MKX-AS1	hypermethylated	1	1	0	cg14614211
MLC1	hypermethylated	1	1	0	cg03291099
MLH1	hypermethylated	1	1	0	cg02103401
MLH3	hypermethylated	1	1	0	cg15467112
MLLT1	hypermethylated	1	1	0	cg06633438
MLLT10	hypermethylated	2	2	0	cg03891590,cg12121066
MLLT11	hypermethylated	1	1	0	cg13842305
MLNR	hypermethylated	1	1	0	cg06476591
MMADHC-DT	hypermethylated	1	1	0	cg10508780
MMD2	hypermethylated	1	1	0	cg21051580
MMEL1	hypermethylated	1	1	0	cg09808235
MMP14	hypermethylated	3	3	0	cg01508380,cg13094752,cg20018782
MMP2	hypermethylated	1	1	0	cg01821058
MMP23B	hypermethylated	5	5	0	cg06943420,cg08231710,cg11648594,cg24535439,cg26740494
MMP28	hypermethylated	2	2	0	cg05173913,cg12700449
MMP9	hypermethylated	2	2	0	cg23353432,cg26132320
MMRN2	hypermethylated	2	2	0	cg08220966,cg17384647
MN1	hypermethylated	1	1	0	cg17326090
MNT	hypermethylated	1	1	0	cg09635667
MNX1	hypermethylated	13	13	0	cg00143249,cg03332469,cg07209634,cg07686872,cg07916589,cg07981013,cg11631523,cg13345957,cg16283362,cg17421991,cg25287257,cg26171871,cg26472133
MNX1-AS2	hypermethylated	2	2	0	cg00143249,cg25287257
MOB1B	hypermethylated	1	1	0	cg20589096
MOB3A	hypermethylated	1	1	0	cg24938761
MOB3C	hypermethylated	1	1	0	cg06760830
MOGAT3	hypermethylated	2	2	0	cg02258703,cg10147075
MORF4L1	hypermethylated	2	2	0	cg04137171,cg20246113
MORN1	hypermethylated	3	3	0	cg02473847,cg14098223,cg27054514
MOV10L1	hypermethylated	2	2	0	cg05064106,cg10828284
MPDU1	hypermethylated	2	2	0	cg13483263,cg14824495
MPG	hypermethylated	1	1	0	cg03462322
MPI	hypermethylated	1	1	0	cg13828047
MPP4	hypermethylated	1	1	0	cg19494818
MPP6	hypermethylated	2	2	0	cg10678266,cg21621538
MPPED2	hypermethylated	5	5	0	cg11972677,cg13342435,cg16032894,cg16820616,cg25339073
MPRIP	hypermethylated	2	2	0	cg00211821,cg26455386
MPZ	hypermethylated	2	2	0	cg10896862,cg13210580
MPZL1	hypermethylated	1	1	0	cg15210526
MRC2	hypermethylated	1	1	0	cg22561647
MRGPRF	hypermethylated	2	2	0	cg03465499,cg14152222
MRGPRF-AS1	hypermethylated	2	2	0	cg03465499,cg14152222
MROH6	hypermethylated	3	3	0	cg05191879,cg11904266,cg13462219
MRPL2	hypermethylated	2	2	0	cg18159180,cg25002649
MRPL28	hypermethylated	1	1	0	cg26913058
MRPL44	hypermethylated	1	1	0	cg11268834
MRTO4	hypermethylated	1	1	0	cg07312601
MSANTD3-TMEFF1	hypermethylated	1	1	0	cg22775000
MSC	hypermethylated	12	12	0	cg03347018,cg06269753,cg09734791,cg13620034,cg14409559,cg14546394,cg20079899,cg20675505,cg23710218,cg24258699,cg25827490,cg25832771
MSI1	hypermethylated	1	1	0	cg12589972
MSLN	hypermethylated	1	1	0	cg07970752
MSR1	hypermethylated	1	1	0	cg22339902
MSX1	hypermethylated	2	2	0	cg03199651,cg22256027
MT1L	hypermethylated	1	1	0	cg06846010
MT3	hypermethylated	2	2	0	cg06120945,cg16158681
MTERF3	hypermethylated	1	1	0	cg14219854
MTMR10	hypermethylated	1	1	0	cg11389960
MTMR9LP	hypermethylated	3	3	0	cg02830936,cg14167389,cg16985778
MTSS1	hypermethylated	1	1	0	cg16849268
MTSS2	hypermethylated	1	1	0	cg07128900
MTUS1	hypermethylated	4	4	0	cg00121389,cg01993952,cg12548824,cg14709253
MUSTN1	hypermethylated	1	1	0	cg21547371
MX1	hypermethylated	2	2	0	cg00397324,cg08924203
MXD4	hypermethylated	1	1	0	cg15480305
MXRA7	hypermethylated	5	5	0	cg05147273,cg12472603,cg13387113,cg14042121,cg15052447
MXRA8	hypermethylated	4	4	0	cg03400623,cg15492552,cg21165029,cg22109675
MYBPC1	hypermethylated	3	3	0	cg23067881,cg23891273,cg26833652
MYCBP2	hypermethylated	1	1	0	cg03027750
MYCLP1	hypermethylated	1	1	0	cg12537796
MYEF2	hypermethylated	1	1	0	cg24657523
MYF5	hypermethylated	1	1	0	cg14067873
MYF6	hypermethylated	4	4	0	cg00756032,cg05860723,cg05981335,cg22344727
MYH10	hypermethylated	1	1	0	cg22588546
MYH14	hypermethylated	2	2	0	cg03344031,cg10639981
MYH9	hypermethylated	1	1	0	cg16092390
MYL6	hypermethylated	1	1	0	cg01526553
MYL9	hypermethylated	2	2	0	cg06420834,cg18660345
MYLK-AS1	hypermethylated	1	1	0	cg00465319
MYLK3	hypermethylated	2	2	0	cg00874817,cg09705457
MYO15B	hypermethylated	4	4	0	cg06390536,cg08781140,cg16097357,cg22287064
MYO16	hypermethylated	2	2	0	cg05933736,cg08404009
MYO5C	hypermethylated	2	2	0	cg06192883,cg24590708
MYO9B	hypermethylated	1	1	0	cg19418318
MYOD1	hypermethylated	3	3	0	cg06425919,cg18555440,cg20289688
MYPN	hypermethylated	1	1	0	cg09127607
MYRF	hypermethylated	1	1	0	cg14981432
N4BP1	hypermethylated	2	2	0	cg01701649,cg27319917
N4BP2L1	hypermethylated	2	2	0	cg00785980,cg01373189
NAALAD2	hypermethylated	2	2	0	cg05500015,cg14304817
NAALADL1	hypermethylated	5	5	0	cg05462570,cg15000841,cg17160439,cg19885625,cg19917412
NACAD	hypermethylated	2	2	0	cg01373024,cg18500300
NAGS	hypermethylated	3	3	0	cg05951576,cg09300856,cg09467501
NANOG	hypermethylated	1	1	0	cg01734240
NAPRT	hypermethylated	1	1	0	cg07691531
NAT10	hypermethylated	1	1	0	cg09508189
NAT16	hypermethylated	1	1	0	cg14562712
NAT8L	hypermethylated	1	1	0	cg19300568
NAXD	hypermethylated	2	2	0	cg01636873,cg12658929
NBEA	hypermethylated	4	4	0	cg00762613,cg10587183,cg12638731,cg13652338
NBEAL2	hypermethylated	2	2	0	cg02534363,cg13451127
NCALD	hypermethylated	2	2	0	cg00680551,cg01484156
NCAN	hypermethylated	1	1	0	cg08249988
NCAPG2	hypermethylated	1	1	0	cg17906105
NCK1	hypermethylated	1	1	0	cg00382999
NCK2	hypermethylated	2	2	0	cg09391405,cg16077055
NCKAP5-AS2	hypermethylated	2	2	0	cg12915892,cg20514322
NCKAP5L	hypermethylated	1	1	0	cg14405137
NCOR2	hypermethylated	16	16	0	cg00765705,cg03406367,cg06242243,cg07241090,cg09267427,cg09825309,cg12232388,cg13857025,cg14898623,cg17387577,cg17825194,cg19005335,cg20978380,cg22863744,cg27310710,cg27653901
NCS1	hypermethylated	1	1	0	cg13426351
NDEL1	hypermethylated	1	1	0	cg22588546
NDNF	hypermethylated	1	1	0	cg07492240
NDUFA13	hypermethylated	5	5	0	cg08928145,cg10172584,cg12861170,cg15839431,cg25352836
NDUFC1	hypermethylated	7	7	0	cg00178864,cg00208504,cg05349245,cg05924540,cg13272465,cg14727777,cg18065318
NDUFS2	hypermethylated	3	3	0	cg05656486,cg08850169,cg24049880
NDUFS4	hypermethylated	1	1	0	cg12351310
NECAB2	hypermethylated	1	1	0	cg21405799
NECTIN1	hypermethylated	1	1	0	cg00499837
NECTIN3-AS1	hypermethylated	2	2	0	cg08889687,cg12398338
NEFH	hypermethylated	5	5	0	cg02994956,cg10188823,cg16042149,cg18129621,cg20256245
NEFL	hypermethylated	5	5	0	cg01023696,cg07773060,cg16080876,cg22727581,cg24032666
NEK7	hypermethylated	1	1	0	cg12750917
NEPRO	hypermethylated	1	1	0	cg17228765
NES	hypermethylated	5	5	0	cg06355129,cg11723801,cg12080906,cg12636369,cg21838334
NEURL2	hypermethylated	2	2	0	cg07552707,cg08260891
NEURL4	hypermethylated	2	2	0	cg04821375,cg08793894
NEUROD1	hypermethylated	14	14	0	cg01431993,cg01789478,cg01897496,cg02836529,cg03767531,cg06714480,cg06963053,cg08327269,cg11528849,cg19711579,cg20709008,cg20806345,cg22359606,cg22976218
NEUROD2	hypermethylated	4	4	0	cg03679521,cg13225166,cg13621679,cg18482164
NEUROG2-AS1	hypermethylated	2	2	0	cg12353207,cg27432847
NEUROG3	hypermethylated	4	4	0	cg03425110,cg06973667,cg09931187,cg17583413
NEXN	hypermethylated	4	4	0	cg03000585,cg20943338,cg20967975,cg24427376
NEXN-AS1	hypermethylated	4	4	0	cg03000585,cg20943338,cg20967975,cg24427376
NFAM1	hypermethylated	2	2	0	cg01383955,cg17568996
NFATC3	hypermethylated	2	2	0	cg00402172,cg04202511
NFATC4	hypermethylated	1	1	0	cg16371477
NFE2L1	hypermethylated	1	1	0	cg01518723
NFE2L2	hypermethylated	1	1	0	cg26271591
NFIB	hypermethylated	4	4	0	cg02976355,cg13446474,cg13474848,cg13977827
NFIC	hypermethylated	2	2	0	cg03281139,cg26630171
NFIL3	hypermethylated	3	3	0	cg04521449,cg07084627,cg13555464
NFIX	hypermethylated	14	14	0	cg03675258,cg06744585,cg08420572,cg10157208,cg11127915,cg14209920,cg15054077,cg17344906,cg17928147,cg20454073,cg22550549,cg22630169,cg24102622,cg24277817
NFKBIL1	hypermethylated	1	1	0	cg04016730
NFU1	hypermethylated	1	1	0	cg10354495
NGB	hypermethylated	4	4	0	cg02181639,cg02400572,cg02881570,cg15890143
NGDN	hypermethylated	1	1	0	cg11851456
NGFR	hypermethylated	1	1	0	cg02619001
NHLRC4	hypermethylated	2	2	0	cg06297391,cg27063372
NHSL1	hypermethylated	6	6	0	cg13280041,cg15962969,cg17353337,cg21730858,cg24324628,cg26287741
NIBAN3	hypermethylated	1	1	0	cg12550597
NIM1K	hypermethylated	2	2	0	cg21098557,cg23502772
NISCH	hypermethylated	2	2	0	cg16438525,cg24575128
NKAIN1	hypermethylated	1	1	0	cg08847173
NKD1	hypermethylated	1	1	0	cg00083833
NKIRAS1	hypermethylated	1	1	0	cg02923856
NKPD1	hypermethylated	1	1	0	cg15661473
NKX1-1	hypermethylated	9	9	0	cg00711088,cg00752195,cg01181227,cg04651781,cg06894334,cg08160091,cg20332645,cg24496475,cg26348902
NKX2-1	hypermethylated	14	14	0	cg01566235,cg04347874,cg05295557,cg07115542,cg07345734,cg11108269,cg12103037,cg13600489,cg13980454,cg14005139,cg14290904,cg20933109,cg23906738,cg25996119
NKX2-1-AS1	hypermethylated	11	11	0	cg01566235,cg01630690,cg04347874,cg05295557,cg07115542,cg11108269,cg13600489,cg14005139,cg20933109,cg23906738,cg25996119
NKX2-2	hypermethylated	2	2	0	cg16390060,cg22474464
NKX2-2-AS1	hypermethylated	2	2	0	cg22474464,cg23913995
NKX2-3	hypermethylated	7	7	0	cg03711485,cg06854084,cg08287265,cg09788492,cg13754259,cg24913868,cg26951440
NKX2-4	hypermethylated	9	9	0	cg01798261,cg07247419,cg11667020,cg18736063,cg21200408,cg21200656,cg22204479,cg26156448,cg27147819
NKX2-5	hypermethylated	2	2	0	cg03625415,cg13570101
NKX2-6	hypermethylated	14	14	0	cg00425918,cg01336781,cg03694713,cg03749016,cg05477514,cg10603004,cg13021619,cg13324546,cg14428146,cg14451926,cg15854847,cg16544169,cg20892260,cg22747746
NKX2-8	hypermethylated	5	5	0	cg06621744,cg17929068,cg18396984,cg23676577,cg23705938
NKX3-2	hypermethylated	4	4	0	cg07937271,cg12973941,cg19852958,cg24721899
NKX6-1	hypermethylated	14	14	0	cg00316839,cg02489958,cg08474859,cg10417567,cg10457539,cg10539507,cg12076463,cg17444738,cg18297736,cg22256677,cg22869030,cg24275315,cg25830182,cg27406678
NKX6-2	hypermethylated	28	28	0	cg00701692,cg01384488,cg03905847,cg04436469,cg05904135,cg06082548,cg06648277,cg06769546,cg07055616,cg08441806,cg09260089,cg10171347,cg10171448,cg10182697,cg11068946,cg11174855,cg11342452,cg12816961,cg15304699,cg16949120,cg17259183,cg17996619,cg19355087,cg19701540,cg24659054,cg25485875,cg25756406,cg27583690
NKX6-3	hypermethylated	1	1	0	cg21772509
NLGN2	hypermethylated	1	1	0	cg15660077
NLGN4X	hypermethylated	1	1	0	cg17811446
NLN	hypermethylated	1	1	0	cg20716653
NLRP6	hypermethylated	1	1	0	cg11717054
NMBR	hypermethylated	6	6	0	cg07598952,cg08109815,cg17345081,cg18688293,cg20747266,cg24924958
NMBR-AS1	hypermethylated	6	6	0	cg07598952,cg08109815,cg17345081,cg18688293,cg20747266,cg24924958
NMT1	hypermethylated	9	9	0	cg00164949,cg00416934,cg02395846,cg04819499,cg12223258,cg13304350,cg14248106,cg17594131,cg24042242
NNMT	hypermethylated	2	2	0	cg02094283,cg09632136
NNT	hypermethylated	1	1	0	cg08358683
NNT-AS1	hypermethylated	1	1	0	cg08358683
NOL4	hypermethylated	3	3	0	cg13611347,cg13721404,cg14002960
NOL9	hypermethylated	3	3	0	cg00547365,cg00741410,cg24105407
NOTCH1	hypermethylated	1	1	0	cg01909856
NOTCH3	hypermethylated	3	3	0	cg09265397,cg16902973,cg21514227
NOTO	hypermethylated	2	2	0	cg08430329,cg21202452
NOTUM	hypermethylated	2	2	0	cg15866977,cg19729649
NOX4	hypermethylated	8	8	0	cg03793270,cg08725840,cg11670211,cg12161228,cg17063929,cg22661893,cg24309428,cg24981058
NPAS3	hypermethylated	6	6	0	cg05646686,cg11787167,cg13776560,cg19949955,cg22957135,cg24773418
NPB	hypermethylated	1	1	0	cg11099006
NPBWR1	hypermethylated	7	7	0	cg02237470,cg06528306,cg07770968,cg16330450,cg18755296,cg24857620,cg26205771
NPEPPS	hypermethylated	1	1	0	cg19184885
NPFFR1	hypermethylated	1	1	0	cg09077126
NPHS2	hypermethylated	6	6	0	cg06515144,cg08186924,cg08229358,cg10980436,cg13931925,cg19016332
NPIPB2	hypermethylated	1	1	0	cg08957564
NPLOC4	hypermethylated	3	3	0	cg11282657,cg18268547,cg24085707
NPR1	hypermethylated	2	2	0	cg14178748,cg26246928
NPTN	hypermethylated	1	1	0	cg13213755
NPY2R	hypermethylated	1	1	0	cg21512644
NR1D1	hypermethylated	2	2	0	cg01341751,cg02030908
NR1H2	hypermethylated	2	2	0	cg13670833,cg19366479
NR1H3	hypermethylated	1	1	0	cg24909660
NR1I2	hypermethylated	1	1	0	cg12702981
NR2E1	hypermethylated	28	28	0	cg00170003,cg02062480,cg03673965,cg03950614,cg03958979,cg04407470,cg05135644,cg05380821,cg05922610,cg06103642,cg06559274,cg07411432,cg08616702,cg08640634,cg13776285,cg13784235,cg15347342,cg17386213,cg18093751,cg18569734,cg19697981,cg20731469,cg21239311,cg21762523,cg23676151,cg24104938,cg24225517,cg25775494
NR2F1-AS1	hypermethylated	1	1	0	cg11700800
NR3C1	hypermethylated	4	4	0	cg07733851,cg08845721,cg17342132,cg18998365
NR5A1	hypermethylated	2	2	0	cg04043571,cg13912311
NRAD1	hypermethylated	1	1	0	cg08125291
NRADDP	hypermethylated	4	4	0	cg02534363,cg09354556,cg22292345,cg24257776
NRARP	hypermethylated	1	1	0	cg01594949
NREP-AS1	hypermethylated	1	1	0	cg00950343
NRIP2	hypermethylated	5	5	0	cg00922748,cg02852959,cg03126946,cg05194726,cg10231675
NRIP3	hypermethylated	1	1	0	cg12782992
NRXN2	hypermethylated	7	7	0	cg10940462,cg13015284,cg17236169,cg22187354,cg24524285,cg27209729,cg27466845
NSD1	hypermethylated	2	2	0	cg17493885,cg18121224
NSMCE1-DT	hypermethylated	1	1	0	cg04045544
NSMF	hypermethylated	1	1	0	cg14384158
NT5C1A	hypermethylated	1	1	0	cg00990022
NT5DC1	hypermethylated	1	1	0	cg01820962
NTNG1	hypermethylated	1	1	0	cg24346905
NTNG2	hypermethylated	1	1	0	cg13422850
NTRK1	hypermethylated	4	4	0	cg03438943,cg11793699,cg13574390,cg18649438
NTSR1	hypermethylated	2	2	0	cg00254133,cg11877251
NUBPL	hypermethylated	1	1	0	cg13654873
NUDT1	hypermethylated	2	2	0	cg12017558,cg13550401
NUDT16P1	hypermethylated	2	2	0	cg14709292,cg19962116
NUDT3	hypermethylated	1	1	0	cg19494811
NUP58	hypermethylated	1	1	0	cg21535947
NUP62	hypermethylated	1	1	0	cg04315771
NWD2	hypermethylated	3	3	0	cg06651311,cg11416384,cg11557636
NXPH2	hypermethylated	4	4	0	cg00697992,cg02081701,cg23302570,cg24608381
NYAP1	hypermethylated	1	1	0	cg27203184
NYAP2	hypermethylated	2	2	0	cg06753901,cg26703456
NYNRIN	hypermethylated	3	3	0	cg08282145,cg11152302,cg20911718
OACYLP	hypermethylated	1	1	0	cg14218844
OAF	hypermethylated	2	2	0	cg00406023,cg01146320
OAS3	hypermethylated	1	1	0	cg22260958
OAZ1P1	hypermethylated	2	2	0	cg07405182,cg16555417
OAZ2	hypermethylated	1	1	0	cg13938187
OBSCN-AS1	hypermethylated	2	2	0	cg01557798,cg04193160
ODC1	hypermethylated	1	1	0	cg23762633
OFCC1	hypermethylated	3	3	0	cg00364016,cg22168676,cg27631817
OLFM3	hypermethylated	3	3	0	cg03104428,cg08867825,cg14973421
OLIG2	hypermethylated	7	7	0	cg02858594,cg05238769,cg09793121,cg11950383,cg22869726,cg27254482,cg27357571
ONECUT1	hypermethylated	10	10	0	cg00074145,cg06829968,cg12421755,cg12561924,cg13877670,cg14217069,cg14811102,cg20056542,cg22711676,cg26158897
ONECUT2	hypermethylated	12	12	0	cg02250594,cg03636532,cg06067372,cg10835584,cg12350762,cg13518992,cg16941302,cg20324206,cg20956738,cg23757446,cg24771804,cg25547580
ONECUT3	hypermethylated	6	6	0	cg10640845,cg11860412,cg13777844,cg14770827,cg20711812,cg25415246
OPLAH	hypermethylated	3	3	0	cg17301223,cg17698295,cg26256223
OPRM1	hypermethylated	8	8	0	cg05215925,cg06649410,cg12838303,cg14262937,cg15085086,cg22370006,cg22719623,cg27296341
OR10AE3P	hypermethylated	1	1	0	cg08013331
OR1R1P	hypermethylated	1	1	0	cg04352272
ORAI3	hypermethylated	1	1	0	cg07599144
ORC5	hypermethylated	1	1	0	cg04389398
OSBPL5	hypermethylated	6	6	0	cg14183540,cg14488317,cg14722290,cg16129132,cg22074576,cg23357130
OSR1	hypermethylated	3	3	0	cg01128642,cg01323049,cg10521706
OSR2	hypermethylated	4	4	0	cg01581084,cg02409878,cg08202494,cg22524061
OST4	hypermethylated	1	1	0	cg05979400
OSTM1	hypermethylated	23	23	0	cg01513307,cg02062480,cg02134353,cg03950614,cg03958979,cg06559274,cg07411432,cg08382226,cg08616702,cg08624680,cg08640634,cg14643537,cg14712531,cg17375249,cg17386213,cg18093751,cg19697981,cg20295992,cg20442599,cg21239311,cg24104938,cg24225517,cg24472375
OSTM1-AS1	hypermethylated	3	3	0	cg01513307,cg14643537,cg20442599
OTOGL	hypermethylated	1	1	0	cg18038207
OTP	hypermethylated	13	13	0	cg02086801,cg05578840,cg07336617,cg13378628,cg16304215,cg16666329,cg16691593,cg16703762,cg21097283,cg21269843,cg21907107,cg25780671,cg26365545
OTUD3	hypermethylated	1	1	0	cg03134147
OTX1	hypermethylated	15	15	0	cg01940425,cg02606403,cg03655683,cg04654530,cg06192497,cg07974511,cg08473330,cg10122865,cg19763461,cg21472506,cg22666373,cg23229261,cg25371919,cg25622366,cg27364741
OTX2	hypermethylated	26	26	0	cg02036261,cg02161478,cg03091551,cg04548856,cg05241355,cg06966811,cg09624466,cg10042106,cg12152002,cg13023623,cg13784080,cg13826890,cg14248715,cg14409023,cg15607672,cg16793394,cg18451814,cg20278291,cg20575761,cg21039708,cg22967396,cg23478293,cg24748769,cg25092838,cg26972272,cg27122213
OTX2-AS1	hypermethylated	11	11	0	cg02161478,cg04548856,cg09624466,cg12152002,cg14248715,cg14409023,cg21039708,cg22967396,cg23478293,cg25092838,cg26972272
OXR1	hypermethylated	1	1	0	cg12114888
OXT	hypermethylated	2	2	0	cg09774842,cg12099952
P2RX5	hypermethylated	1	1	0	cg06066088
P2RX5-TAX1BP3	hypermethylated	1	1	0	cg06066088
P2RX6	hypermethylated	2	2	0	cg01763749,cg07448795
P2RX7	hypermethylated	1	1	0	cg00364287
P2RY1	hypermethylated	1	1	0	cg20944305
P2RY12	hypermethylated	1	1	0	cg05094216
P3H1	hypermethylated	1	1	0	cg04118124
P3R3URF-PIK3R3	hypermethylated	3	3	0	cg14709691,cg14796305,cg27636310
P4HA3-AS1	hypermethylated	4	4	0	cg00211630,cg23519626,cg25535982,cg26758986
PABPC1P4	hypermethylated	2	2	0	cg15851904,cg27454064
PABPC4L	hypermethylated	1	1	0	cg18236571
PABPC5	hypermethylated	3	3	0	cg04875162,cg09725213,cg16401529
PABPC5-AS1	hypermethylated	3	3	0	cg04875162,cg09725213,cg16401529
PACERR	hypermethylated	5	5	0	cg10180406,cg13986130,cg16101346,cg25147026,cg25837803
PACS2	hypermethylated	8	8	0	cg00808648,cg12425861,cg14063129,cg16162970,cg18397450,cg18912855,cg19499452,cg19895185
PACSIN1	hypermethylated	2	2	0	cg06623698,cg17674042
PACSIN3	hypermethylated	2	2	0	cg08300419,cg24779587
PAFAH1B2	hypermethylated	1	1	0	cg19988354
PAH	hypermethylated	3	3	0	cg03700449,cg06416733,cg22356339
PAK1	hypermethylated	1	1	0	cg13137458
PAK5	hypermethylated	1	1	0	cg02167438
PALD1	hypermethylated	1	1	0	cg10668980
PALM	hypermethylated	2	2	0	cg05913684,cg24027937
PAMR1	hypermethylated	3	3	0	cg14346208,cg20027133,cg27635267
PANCR	hypermethylated	4	4	0	cg07349208,cg09780241,cg10699857,cg23806894
PANTR1	hypermethylated	12	12	0	cg00001747,cg00393837,cg00619126,cg00778995,cg02013838,cg08189989,cg12573849,cg15594205,cg15910662,cg17529832,cg19267252,cg19513834
PANX2	hypermethylated	2	2	0	cg01917657,cg11077631
PAPLN	hypermethylated	1	1	0	cg09636214
PAPOLB	hypermethylated	3	3	0	cg02434121,cg04961235,cg12011136
PAQR4	hypermethylated	1	1	0	cg05169951
PAQR6	hypermethylated	2	2	0	cg01583940,cg26541780
PAQR9	hypermethylated	3	3	0	cg00970325,cg08784462,cg15593298
PAQR9-AS1	hypermethylated	3	3	0	cg00970325,cg08784462,cg15593298
PARD3B	hypermethylated	2	2	0	cg08138586,cg25149218
PARD6G-AS1	hypermethylated	1	1	0	cg13704680
PARP15	hypermethylated	4	4	0	cg04564920,cg18016254,cg19166302,cg22821981
PARVA	hypermethylated	2	2	0	cg03126561,cg10693390
PAX1	hypermethylated	6	6	0	cg01783070,cg04811512,cg08448701,cg19054524,cg19079845,cg22837767
PAX6	hypermethylated	36	36	0	cg01587682,cg01867395,cg03854796,cg05490712,cg06666008,cg07124117,cg08005992,cg08499046,cg09041678,cg09382096,cg09537620,cg09656389,cg11128216,cg11162118,cg11469061,cg11827910,cg12086936,cg13245152,cg13570972,cg14037837,cg14443953,cg15778437,cg16615954,cg16865446,cg18082638,cg18372607,cg18988498,cg20014398,cg21016855,cg22557091,cg22982368,cg23125492,cg26019112,cg26029734,cg26315277,cg26932432
PAX7	hypermethylated	21	21	0	cg00065215,cg00794881,cg01797257,cg04126266,cg05052324,cg06370771,cg07536847,cg08126203,cg08235970,cg08350288,cg09975867,cg12601945,cg13207345,cg13969001,cg15082028,cg15213210,cg16405019,cg21416600,cg22341256,cg24662698,cg25020286
PAX8	hypermethylated	2	2	0	cg01577475,cg25243455
PAX8-AS1	hypermethylated	2	2	0	cg01577475,cg25243455
PAX9	hypermethylated	23	23	0	cg00970313,cg01803925,cg01972418,cg02428056,cg04243401,cg04415798,cg05842348,cg05917460,cg06756919,cg07397956,cg07459252,cg10741025,cg11091113,cg12857945,cg17696160,cg18361098,cg19842809,cg21875330,cg23655970,cg23683588,cg24066316,cg25617340,cg26620157
PBRM1	hypermethylated	1	1	0	cg15690379
PBX2	hypermethylated	2	2	0	cg05525649,cg08293075
PBX4	hypermethylated	2	2	0	cg11804775,cg15645685
PBXIP1	hypermethylated	1	1	0	cg15705054
PCAT4	hypermethylated	1	1	0	cg21699506
PCDH10	hypermethylated	8	8	0	cg05401965,cg06667761,cg07665387,cg09221867,cg10196720,cg14146100,cg17504999,cg27600205
PCDH17	hypermethylated	7	7	0	cg04413320,cg07921625,cg11312408,cg12432236,cg14427009,cg22840780,cg26444528
PCDH20	hypermethylated	1	1	0	cg12581627
PCDH7	hypermethylated	2	2	0	cg10329173,cg26133769
PCDH8	hypermethylated	17	17	0	cg01382137,cg07847863,cg08136772,cg10323552,cg10484958,cg12545687,cg12568898,cg14171414,cg14950829,cg16027761,cg17535595,cg18002116,cg19456622,cg19712603,cg20366906,cg22763718,cg27360326
PCDH8P1	hypermethylated	1	1	0	cg17555373
PCDHB15	hypermethylated	9	9	0	cg03572772,cg10757144,cg11368643,cg13337064,cg17023770,cg18664869,cg22732749,cg24951286,cg26380443
PCDHB16	hypermethylated	3	3	0	cg01248745,cg20730770,cg26569309
PCDHB17P	hypermethylated	3	3	0	cg02520281,cg04056384,cg21777188
PCDHB18P	hypermethylated	6	6	0	cg01688688,cg04511041,cg11286063,cg18661205,cg25603636,cg27086874
PCDHB19P	hypermethylated	3	3	0	cg10553103,cg17514558,cg21105916
PCDHB3	hypermethylated	2	2	0	cg01925738,cg24586758
PCDHB4	hypermethylated	4	4	0	cg06048354,cg07129523,cg17288142,cg24818200
PCDHB5	hypermethylated	4	4	0	cg09782097,cg18021368,cg19568544,cg24583624
PCDHB6	hypermethylated	1	1	0	cg09178190
PCNT	hypermethylated	2	2	0	cg00174743,cg02959939
PCOLCE2	hypermethylated	1	1	0	cg22826874
PCSK1	hypermethylated	9	9	0	cg00637687,cg00959249,cg02115960,cg09786257,cg10607455,cg17803175,cg18840956,cg19456953,cg23187653
PCSK2	hypermethylated	5	5	0	cg04584301,cg09165842,cg19864758,cg20157281,cg24306585
PCSK6	hypermethylated	1	1	0	cg10453419
PCSK7	hypermethylated	1	1	0	cg01940657
PCYT2	hypermethylated	3	3	0	cg11099006,cg19583655,cg19863411
PDCD1	hypermethylated	1	1	0	cg20805133
PDCD11	hypermethylated	1	1	0	cg07240689
PDCD1LG2	hypermethylated	1	1	0	cg07211259
PDCD6-AHRR	hypermethylated	5	5	0	cg03604011,cg14453201,cg14454127,cg14714797,cg22698028
PDCD6IPP2	hypermethylated	1	1	0	cg17741501
PDE1B	hypermethylated	2	2	0	cg00660843,cg08816590
PDE4B	hypermethylated	4	4	0	cg12411964,cg16294013,cg22336004,cg22488256
PDE4C	hypermethylated	2	2	0	cg15215348,cg17861230
PDGFA	hypermethylated	1	1	0	cg14496282
PDGFRB	hypermethylated	4	4	0	cg12727795,cg16429070,cg25110734,cg25440811
PDGFRL	hypermethylated	1	1	0	cg15000813
PDIA3P1	hypermethylated	1	1	0	cg05774978
PDIA4	hypermethylated	1	1	0	cg25326952
PDK4	hypermethylated	2	2	0	cg06070414,cg09436502
PDLIM1	hypermethylated	1	1	0	cg13242090
PDLIM2	hypermethylated	4	4	0	cg00920139,cg01710189,cg02637537,cg11461670
PDLIM7	hypermethylated	2	2	0	cg15197657,cg15225325
PDP1	hypermethylated	1	1	0	cg10558233
PDPN	hypermethylated	9	9	0	cg05281894,cg09804380,cg11791751,cg15563963,cg18877506,cg21819468,cg22436123,cg24671344,cg25286482
PDX1	hypermethylated	10	10	0	cg00184376,cg01771019,cg04109923,cg04633225,cg09975620,cg12815918,cg21101465,cg24601716,cg25299895,cg26299169
