gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
COX4I2	hypermethylated	2	2	0	cg12033622,cg17116120
COX7A1	hypermethylated	4	4	0	cg08686960,cg09307985,cg15176213,cg24335895
CPA1	hypermethylated	1	1	0	cg16847637
CPAMD8	hypermethylated	2	2	0	cg08154437,cg09874289
CPT2	hypermethylated	1	1	0	cg13863396
CR1L	hypermethylated	1	1	0	cg21106486
CRIM1	hypermethylated	1	1	0	cg20719980
CRMP1	hypermethylated	3	3	0	cg03544320,cg07963234,cg22680204
CRTAC1	hypermethylated	1	1	0	cg06324373
CRYGD	hypermethylated	2	2	0	cg22399133,cg23405212
CRYM	hypermethylated	1	1	0	cg16596604
CSGALNACT1	hypermethylated	4	4	0	cg05800416,cg06386478,cg15232539,cg26286961
CSMD1	hypermethylated	1	1	0	cg09159022
CSMD3	hypermethylated	1	1	0	cg22052659
CTBP1-AS	hypermethylated	1	1	0	cg17227257
CTNNA1	hypermethylated	4	4	0	cg06606949,cg08771171,cg17315014,cg23184518
CTTNBP2	hypermethylated	1	1	0	cg27603796
CXXC5	hypermethylated	3	3	0	cg03992638,cg05227215,cg19628988
CYP26A1	hypermethylated	1	1	0	cg17538572
CYP2C23P	hypermethylated	2	2	0	cg03679755,cg18267049
DAW1	hypermethylated	5	5	0	cg00063174,cg01216370,cg08034379,cg20647610,cg23807890
DBX1	hypermethylated	5	5	0	cg02878244,cg03983645,cg04290346,cg09767822,cg13445796
DCAF12L1	hypermethylated	2	2	0	cg02261899,cg26351479
DCHS1	hypermethylated	1	1	0	cg09236382
DCHS2	hypermethylated	1	1	0	cg15834072
DCK	hypermethylated	1	1	0	cg08514408
DCTN1	hypermethylated	2	2	0	cg14601444,cg20303028
DDAH2	hypermethylated	2	2	0	cg09632273,cg25095032
DDX25	hypermethylated	2	2	0	cg11413039,cg23727983
DES	hypermethylated	1	1	0	cg15015639
DGCR5	hypermethylated	1	1	0	cg13114497
DGLUCY	hypermethylated	1	1	0	cg06607384
DIDO1	hypermethylated	1	1	0	cg24804517
DIP2A	hypermethylated	1	1	0	cg12149795
DIP2A-IT1	hypermethylated	1	1	0	cg12149795
DLEU1	hypermethylated	5	5	0	cg06679720,cg08274637,cg13846270,cg17241776,cg20170533
DLEU7	hypermethylated	5	5	0	cg06679720,cg08274637,cg13846270,cg17241776,cg20170533
DLGAP1	hypermethylated	1	1	0	cg15673034
DLGAP3	hypermethylated	2	2	0	cg12126857,cg18113535
DLK1	hypermethylated	2	2	0	cg02874376,cg10528576
DLX6-AS1	hypermethylated	12	12	0	cg02530022,cg06581175,cg07788369,cg09226786,cg09803262,cg12055395,cg15199678,cg17199800,cg22421859,cg22616881,cg25825506,cg26668276
DMGDH	hypermethylated	1	1	0	cg11770080
DMRT1	hypermethylated	3	3	0	cg01047025,cg13413955,cg13418235
DMRTA2	hypermethylated	5	5	0	cg12756396,cg16732616,cg17800654,cg23097402,cg25191628
DNAAF3	hypermethylated	1	1	0	cg18417954
DNAH1	hypermethylated	1	1	0	cg22084642
DNAJB1	hypermethylated	1	1	0	cg23690893
DNALI1	hypermethylated	4	4	0	cg14830003,cg20772512,cg21171625,cg21488617
DNMT3A	hypermethylated	1	1	0	cg08493294
DPYS	hypermethylated	5	5	0	cg05736768,cg10303487,cg14015441,cg16419441,cg16783744
DPYSL2	hypermethylated	1	1	0	cg07581623
DRD4	hypermethylated	1	1	0	cg12928379
DRD5	hypermethylated	1	1	0	cg04597433
DRGX	hypermethylated	2	2	0	cg04425920,cg10423771
DSE	hypermethylated	1	1	0	cg19869037
DTL	hypermethylated	1	1	0	cg01081168
DTNBP1	hypermethylated	1	1	0	cg11938455
DUSP1	hypermethylated	1	1	0	cg07018389
DZIP1	hypermethylated	2	2	0	cg11337289,cg22991101
E2F3P1	hypermethylated	1	1	0	cg11855615
EBF1	hypermethylated	5	5	0	cg04248271,cg11898646,cg13006681,cg22586996,cg24903893
EEF2K	hypermethylated	1	1	0	cg03794213
EGFL6	hypermethylated	1	1	0	cg00650640
EHD2	hypermethylated	1	1	0	cg09243824
EIF3I	hypermethylated	1	1	0	cg02830936
EIF4A1	hypermethylated	1	1	0	cg00004421
EIF4A2P1	hypermethylated	1	1	0	cg17170354
ELAVL4	hypermethylated	5	5	0	cg00963169,cg02623400,cg05697849,cg13678973,cg19098763
ELL	hypermethylated	1	1	0	cg10792987
EN2	hypermethylated	1	1	0	cg09134794
ENG	hypermethylated	1	1	0	cg13458609
ENPP2	hypermethylated	1	1	0	cg02534163
EOMES	hypermethylated	7	7	0	cg01714811,cg06014401,cg15540820,cg16971668,cg21188820,cg22383888,cg24961583
EPHA10	hypermethylated	4	4	0	cg07447922,cg18537001,cg21306240,cg24375409
EPHB1	hypermethylated	1	1	0	cg10791959
EPHX3	hypermethylated	1	1	0	cg26010734
ERAP1	hypermethylated	1	1	0	cg08618451
ERC1	hypermethylated	1	1	0	cg21648069
ERN2	hypermethylated	1	1	0	cg00584422
ESRRG	hypermethylated	2	2	0	cg06634716,cg07029873
ETS1	hypermethylated	2	2	0	cg01900413,cg23774988
EVX1	hypermethylated	2	2	0	cg06544111,cg15564098
EVX1-AS	hypermethylated	2	2	0	cg06544111,cg15564098
EVX2	hypermethylated	8	8	0	cg01749491,cg07411620,cg07536910,cg11359133,cg14118515,cg15133351,cg23880668,cg27116912
EXOC1L	hypermethylated	2	2	0	cg13547725,cg16606320
EXPH5	hypermethylated	1	1	0	cg22254463
EYA1	hypermethylated	3	3	0	cg20386316,cg26818625,cg26947626
FAIM2	hypermethylated	6	6	0	cg04669574,cg04920032,cg06947913,cg09049251,cg18486102,cg27188703
FAM131A	hypermethylated	1	1	0	cg08075452
FAM162B	hypermethylated	2	2	0	cg02026062,cg08071609
FAM166B	hypermethylated	1	1	0	cg04245250
FAM198B-AS1	hypermethylated	2	2	0	cg03450635,cg24170465
FAM237A	hypermethylated	1	1	0	cg17165841
FAM241A	hypermethylated	1	1	0	cg09451574
FAT4	hypermethylated	2	2	0	cg17265829,cg23901852
FBN1	hypermethylated	1	1	0	cg17835606
FBXO34	hypermethylated	1	1	0	cg12786198
FERD3L	hypermethylated	5	5	0	cg02503874,cg05328547,cg10477621,cg23536473,cg25691167
FEZF1	hypermethylated	2	2	0	cg02644510,cg20329153
FEZF1-AS1	hypermethylated	1	1	0	cg02644510
FEZF2	hypermethylated	7	7	0	cg08252579,cg08681924,cg12378187,cg12988424,cg18175809,cg18525486,cg20072171
FFAR4	hypermethylated	1	1	0	cg09488203
FGF5	hypermethylated	2	2	0	cg04401986,cg14349667
FGL2	hypermethylated	1	1	0	cg01310473
FGR	hypermethylated	1	1	0	cg03538499
FLRT2	hypermethylated	1	1	0	cg04862347
FMO5	hypermethylated	1	1	0	cg05774978
FMOD	hypermethylated	3	3	0	cg22705746,cg26987645,cg27387030
FNDC3B	hypermethylated	1	1	0	cg00589541
FOXA1	hypermethylated	2	2	0	cg00955911,cg04932551
FOXA2	hypermethylated	6	6	0	cg03774514,cg09861917,cg16963144,cg20504791,cg24324985,cg26686732
FOXB1	hypermethylated	1	1	0	cg26517663
FOXE3	hypermethylated	1	1	0	cg22796507
FOXG1	hypermethylated	1	1	0	cg16804284
FOXG1-AS1	hypermethylated	1	1	0	cg15508809
FOXP1	hypermethylated	2	2	0	cg04794662,cg20525486
FOXR1	hypermethylated	1	1	0	cg05940452
FRG2KP	hypermethylated	1	1	0	cg06301178
FRY	hypermethylated	1	1	0	cg23705155
FSD1	hypermethylated	2	2	0	cg25902889,cg26354493
FSIP2	hypermethylated	3	3	0	cg20896233,cg21353911,cg24766821
FSIP2-AS1	hypermethylated	3	3	0	cg20896233,cg21353911,cg24766821
FSIP2-AS2	hypermethylated	3	3	0	cg20896233,cg21353911,cg24766821
FUT9	hypermethylated	1	1	0	cg23997263
FYCO1	hypermethylated	1	1	0	cg18004856
GABRA1	hypermethylated	1	1	0	cg26597242
GABRA4	hypermethylated	1	1	0	cg24394172
GABRB1	hypermethylated	1	1	0	cg24394172
GABRG2	hypermethylated	1	1	0	cg03886192
GAD1	hypermethylated	1	1	0	cg00860808
GAL3ST3	hypermethylated	4	4	0	cg14780632,cg15916004,cg21238818,cg24960947
GALNTL6	hypermethylated	1	1	0	cg09772954
GALR1	hypermethylated	3	3	0	cg03502002,cg04534765,cg20872937
GALR3	hypermethylated	4	4	0	cg01961447,cg07416664,cg07879739,cg25887069
GASK1B	hypermethylated	2	2	0	cg03450635,cg24170465
GATA3	hypermethylated	2	2	0	cg00407546,cg24039697
GATA3-AS1	hypermethylated	2	2	0	cg00407546,cg24039697
GATA4	hypermethylated	2	2	0	cg13434842,cg21069005
GATA6-AS1	hypermethylated	1	1	0	cg17959327
GCK	hypermethylated	2	2	0	cg13476133,cg14871932
GCM2	hypermethylated	2	2	0	cg15244049,cg17991695
GDF6	hypermethylated	1	1	0	cg13211683
GDF7	hypermethylated	1	1	0	cg14780466
GFI1	hypermethylated	5	5	0	cg06338710,cg09935388,cg12876356,cg18146737,cg18316974
GHSR	hypermethylated	11	11	0	cg03587978,cg04851268,cg06737494,cg10109500,cg11812218,cg14768785,cg15987088,cg17152757,cg22070855,cg23500122,cg24599434
GJA3	hypermethylated	1	1	0	cg00963378
GJB2	hypermethylated	1	1	0	cg10939579
GLI2	hypermethylated	1	1	0	cg02640173
GLT1D1	hypermethylated	3	3	0	cg00901320,cg06419750,cg19863592
GLYATL1	hypermethylated	3	3	0	cg03131724,cg12635602,cg18789929
GLYATL2	hypermethylated	1	1	0	cg18762465
GNA11	hypermethylated	3	3	0	cg00168191,cg13527233,cg24366168
GNGT1	hypermethylated	1	1	0	cg25120444
GPR25	hypermethylated	2	2	0	cg13300273,cg15892784
GPR37L1	hypermethylated	6	6	0	cg02124912,cg02848961,cg08129759,cg13300939,cg15096829,cg17219660
GPR75	hypermethylated	1	1	0	cg19664945
GRIK2	hypermethylated	1	1	0	cg19155518
GRM1	hypermethylated	3	3	0	cg08958294,cg09558195,cg21714266
GSTM1	hypermethylated	1	1	0	cg24506221
GSTM2	hypermethylated	3	3	0	cg03942855,cg06970744,cg24506221
GSTM4	hypermethylated	2	2	0	cg03942855,cg06970744
GSX1	hypermethylated	1	1	0	cg21851351
GUCA1A	hypermethylated	1	1	0	cg19653212
GUSBP6	hypermethylated	1	1	0	cg21733531
H2AC5P	hypermethylated	1	1	0	cg02221866
H2BC10	hypermethylated	4	4	0	cg00036011,cg01563704,cg11731890,cg14273822
H2BC3	hypermethylated	1	1	0	cg02221866
H2BU2P	hypermethylated	5	5	0	cg07101354,cg07726139,cg20411935,cg23239574,cg26911220
H3C3	hypermethylated	2	2	0	cg02221866,cg25438963
H3C8	hypermethylated	4	4	0	cg00036011,cg01563704,cg11731890,cg14273822
H4C6	hypermethylated	2	2	0	cg12260798,cg22723502
H4C9	hypermethylated	2	2	0	cg07636194,cg12349884
HAPLN4	hypermethylated	2	2	0	cg01297721,cg22694191
HAS1	hypermethylated	2	2	0	cg01024444,cg08065657
HCG9	hypermethylated	3	3	0	cg00530492,cg04109898,cg13115683
HCK	hypermethylated	2	2	0	cg17326769,cg17508991
HDAC4	hypermethylated	1	1	0	cg05114739
HDAC9	hypermethylated	2	2	0	cg16475478,cg24350771
HIF3A	hypermethylated	1	1	0	cg20667364
HLA-DPA1	hypermethylated	12	12	0	cg01132696,cg02692313,cg03636880,cg06437840,cg09059466,cg09234582,cg13581859,cg15829535,cg19990651,cg25045942,cg25511667,cg26645432
HLA-DPB1	hypermethylated	12	12	0	cg01132696,cg02692313,cg03636880,cg06437840,cg09059466,cg09234582,cg13581859,cg15829535,cg19990651,cg25045942,cg25511667,cg26645432
HMSD	hypermethylated	1	1	0	cg23782616
HNF1B	hypermethylated	1	1	0	cg14487292
HNRNPA1P30	hypermethylated	1	1	0	cg15205636
HNRNPLP2	hypermethylated	1	1	0	cg12485185
HOATZ	hypermethylated	2	2	0	cg10606490,cg25782847
HOTAIR	hypermethylated	3	3	0	cg10641615,cg17573720,cg18040901
HOTAIRM1	hypermethylated	4	4	0	cg00106345,cg07278425,cg17485838,cg26264232
HOXA-AS2	hypermethylated	1	1	0	cg12305431
HOXA-AS3	hypermethylated	1	1	0	cg14974749
HOXA2	hypermethylated	4	4	0	cg02803819,cg03763508,cg06786372,cg13661519
HOXA3	hypermethylated	2	2	0	cg12305431,cg14974749
HOXA5	hypermethylated	1	1	0	cg14974749
HOXA9	hypermethylated	7	7	0	cg01381846,cg12600174,cg18447772,cg21001184,cg25999578,cg26476852,cg26521404
HOXB-AS1	hypermethylated	1	1	0	cg19047660
HOXB-AS3	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB-AS4	hypermethylated	4	4	0	cg01452847,cg22851691,cg23690166,cg26608174
HOXB13	hypermethylated	4	4	0	cg08594218,cg09000583,cg16557178,cg21865150
HOXB2	hypermethylated	1	1	0	cg19047660
HOXB3	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB6	hypermethylated	3	3	0	cg02574073,cg10906729,cg18684142
HOXB7	hypermethylated	5	5	0	cg01452847,cg04917446,cg22851691,cg23690166,cg26608174
HOXB9	hypermethylated	1	1	0	cg04917446
HOXC13	hypermethylated	1	1	0	cg20104341
HOXC4	hypermethylated	4	4	0	cg03146625,cg08712054,cg11585893,cg16370398
HOXD-AS2	hypermethylated	5	5	0	cg05167251,cg09238180,cg09578028,cg21235151,cg22674699
HOXD10	hypermethylated	4	4	0	cg10364040,cg18115040,cg21591742,cg25371634
HOXD12	hypermethylated	6	6	0	cg01405040,cg02694427,cg03874199,cg03964958,cg18022224,cg23130254
HOXD13	hypermethylated	3	3	0	cg07802350,cg10418524,cg17495130
HOXD3	hypermethylated	2	2	0	cg02773086,cg21235151
HOXD8	hypermethylated	1	1	0	cg09238180
HOXD9	hypermethylated	3	3	0	cg05167251,cg09578028,cg22674699
HPCAL4	hypermethylated	1	1	0	cg18438793
HSF1	hypermethylated	2	2	0	cg06546677,cg16752592
HSPB6	hypermethylated	1	1	0	cg14120049
HTR1A	hypermethylated	1	1	0	cg27615388
HTR1B	hypermethylated	3	3	0	cg12103152,cg15368905,cg25763788
HTR6	hypermethylated	1	1	0	cg27549720
IFFO1	hypermethylated	1	1	0	cg23737737
IFIT2	hypermethylated	1	1	0	cg26543150
IFNL4	hypermethylated	1	1	0	cg02672759
IFNL4P1	hypermethylated	4	4	0	cg01496199,cg04656042,cg10918735,cg21542881
IGF1	hypermethylated	1	1	0	cg01305421
IGFBP4	hypermethylated	1	1	0	cg27255115
IGLON5	hypermethylated	2	2	0	cg06667574,cg15985184
IHO1	hypermethylated	3	3	0	cg02938205,cg03540175,cg12468774
IL6ST	hypermethylated	2	2	0	cg16375820,cg24729879
IMMP2L	hypermethylated	1	1	0	cg09837977
INHCAP	hypermethylated	1	1	0	cg27014380
INSRR	hypermethylated	2	2	0	cg11793699,cg13574390
IQSEC1	hypermethylated	1	1	0	cg19130973
ITGA5	hypermethylated	1	1	0	cg03826594
ITGA9	hypermethylated	1	1	0	cg11390741
ITGA9-AS1	hypermethylated	1	1	0	cg11390741
ITM2B	hypermethylated	1	1	0	cg27300829
ITPRIPL1	hypermethylated	2	2	0	cg05497345,cg11270393
IZUMO2	hypermethylated	1	1	0	cg10374084
JAK1	hypermethylated	1	1	0	cg11743000
JPH4	hypermethylated	1	1	0	cg15384598
KALRN	hypermethylated	1	1	0	cg21425296
KANSL3	hypermethylated	1	1	0	cg08883078
KCNAB3	hypermethylated	2	2	0	cg13407335,cg23365801
KCNC2	hypermethylated	6	6	0	cg06563089,cg10148473,cg16370491,cg17203063,cg26074603,cg27154343
KCNC3	hypermethylated	1	1	0	cg13670833
KCNJ3	hypermethylated	1	1	0	cg01231108
KCNQ4	hypermethylated	3	3	0	cg11386025,cg19276343,cg19689322
KCNS1	hypermethylated	2	2	0	cg03816707,cg07160746
KCNS2	hypermethylated	1	1	0	cg14486338
KCP	hypermethylated	2	2	0	cg07293445,cg12582654
KCTD16	hypermethylated	1	1	0	cg15955522
KHDRBS2	hypermethylated	5	5	0	cg04398581,cg16587616,cg18239753,cg18884037,cg26715952
KIAA1217	hypermethylated	1	1	0	cg19505458
KIAA1522	hypermethylated	1	1	0	cg06746774
KIAA1614	hypermethylated	1	1	0	cg06692785
KIF13A	hypermethylated	3	3	0	cg02727079,cg15414930,cg18213495
KIF1B	hypermethylated	1	1	0	cg23716690
KIF28P	hypermethylated	2	2	0	cg03596016,cg08535928
KLC1	hypermethylated	1	1	0	cg18984103
KLF16	hypermethylated	1	1	0	cg15045802
KLHDC7B	hypermethylated	1	1	0	cg07600533
KLHDC8A	hypermethylated	1	1	0	cg08159989
KLHL1	hypermethylated	2	2	0	cg20523861,cg25514273
KLHL26	hypermethylated	1	1	0	cg18404706
KLHL29	hypermethylated	4	4	0	cg02338778,cg05587394,cg14067761,cg17419888
KLHL33	hypermethylated	4	4	0	cg02852670,cg10982443,cg14286208,cg19635505
KLHL35	hypermethylated	1	1	0	cg10909185
KRT222	hypermethylated	1	1	0	cg18435674
KRT3	hypermethylated	1	1	0	cg13885357
KRT77	hypermethylated	1	1	0	cg03806752
L1TD1	hypermethylated	1	1	0	cg23049458
LAMA5	hypermethylated	1	1	0	cg12382846
LBX1-AS1	hypermethylated	1	1	0	cg06520675
LEF1	hypermethylated	1	1	0	cg06037943
LEF1-AS1	hypermethylated	1	1	0	cg06037943
LETM1P2	hypermethylated	1	1	0	cg25648436
LEXM	hypermethylated	1	1	0	cg01398941
LGI4	hypermethylated	1	1	0	cg23866403
LHFPL4	hypermethylated	1	1	0	cg11084334
LHX1	hypermethylated	5	5	0	cg06490225,cg14754787,cg15291243,cg19760241,cg20950167
LHX2	hypermethylated	2	2	0	cg13492692,cg14425564
LHX4	hypermethylated	1	1	0	cg09671258
LHX5-AS1	hypermethylated	5	5	0	cg02801786,cg08658787,cg09338032,cg09887059,cg26469608
LHX8	hypermethylated	10	10	0	cg02861380,cg03326762,cg03445694,cg09222749,cg10029842,cg11196437,cg13478928,cg22694818,cg23845450,cg26688527
LHX9	hypermethylated	9	9	0	cg00795248,cg04868078,cg06661450,cg08128826,cg08610862,cg08883223,cg09076431,cg12444328,cg20329405
LIFR	hypermethylated	1	1	0	cg26690648
LIMA1	hypermethylated	1	1	0	cg17046586
LIN28B	hypermethylated	10	10	0	cg02391713,cg02829743,cg03738025,cg04744409,cg09723833,cg17119521,cg17885226,cg19702779,cg22620090,cg23746497
LIN28B-AS1	hypermethylated	4	4	0	cg03738025,cg04744409,cg17885226,cg23746497
LINC00237	hypermethylated	3	3	0	cg14262681,cg23695133,cg25881804
LINC00261	hypermethylated	6	6	0	cg00960305,cg06226567,cg07991288,cg08582485,cg13884903,cg15058464
LINC00354	hypermethylated	1	1	0	cg15074709
LINC00391	hypermethylated	1	1	0	cg02671880
LINC00461	hypermethylated	8	8	0	cg04142323,cg08480826,cg09884341,cg13982529,cg18318649,cg18894648,cg21230745,cg24804195
LINC00466	hypermethylated	1	1	0	cg18384460
LINC00554	hypermethylated	1	1	0	cg01528028
LINC00567	hypermethylated	1	1	0	cg14361252
LINC00634	hypermethylated	1	1	0	cg16775746
LINC00682	hypermethylated	10	10	0	cg01370541,cg01871214,cg04384626,cg05036656,cg16258337,cg17231999,cg20885782,cg24722073,cg24947764,cg27405791
LINC00882	hypermethylated	1	1	0	cg13023621
LINC00941	hypermethylated	2	2	0	cg12064372,cg24091995
LINC00943	hypermethylated	2	2	0	cg14885748,cg20055426
LINC01091	hypermethylated	1	1	0	cg01723706
LINC01097	hypermethylated	7	7	0	cg00339682,cg05710540,cg17922359,cg18030960,cg20171396,cg22881652,cg25781755
LINC01138	hypermethylated	4	4	0	cg03951833,cg13502125,cg18140268,cg25200152
LINC01233	hypermethylated	1	1	0	cg08837627
LINC01312	hypermethylated	1	1	0	cg26953727
LINC01341	hypermethylated	2	2	0	cg03596016,cg08535928
LINC01391	hypermethylated	1	1	0	cg24625136
LINC01414	hypermethylated	6	6	0	cg05210266,cg15316843,cg15715477,cg18249580,cg21699044,cg25260137
LINC01415	hypermethylated	2	2	0	cg07519816,cg22232327
LINC01475	hypermethylated	3	3	0	cg02798576,cg04190875,cg19103219
LINC01551	hypermethylated	4	4	0	cg02008651,cg02273846,cg17007640,cg21195256
LINC01726	hypermethylated	2	2	0	cg16937268,cg18130044
LINC01788	hypermethylated	1	1	0	cg20457732
LINC01798	hypermethylated	2	2	0	cg08217163,cg22827063
LINC01833	hypermethylated	7	7	0	cg02155398,cg03714619,cg18969232,cg19025113,cg22884656,cg23325963,cg24981593
LINC01896	hypermethylated	6	6	0	cg12298745,cg13634602,cg16019434,cg16580499,cg17299899,cg21779611
LINC01948	hypermethylated	1	1	0	cg23506143
LINC01990	hypermethylated	1	1	0	cg19401033
LINC02106	hypermethylated	1	1	0	cg18063733
LINC02135	hypermethylated	2	2	0	cg01076272,cg26650638
LINC02136	hypermethylated	1	1	0	cg02634272
LINC02151	hypermethylated	1	1	0	cg12564567
LINC02395	hypermethylated	5	5	0	cg04669574,cg06947913,cg09049251,cg18486102,cg27188703
LINC02406	hypermethylated	1	1	0	cg09788416
LINC02440	hypermethylated	2	2	0	cg07246273,cg22125805
LINC02674	hypermethylated	1	1	0	cg19912142
LINC02693	hypermethylated	2	2	0	cg22896354,cg24974737
LINC02729	hypermethylated	1	1	0	cg12516359
LINC02808	hypermethylated	1	1	0	cg12911732
LIPA	hypermethylated	1	1	0	cg26543150
LMF1-AS1	hypermethylated	1	1	0	cg09851343
LNCDAT	hypermethylated	3	3	0	cg06463958,cg13032463,cg14829606
LPAR5	hypermethylated	1	1	0	cg25136495
LPAR6	hypermethylated	2	2	0	cg03646329,cg16071219
LPP	hypermethylated	1	1	0	cg21779805
LRAT	hypermethylated	2	2	0	cg08227526,cg23676439
LRFN1	hypermethylated	2	2	0	cg00002033,cg26910511
LRIT1	hypermethylated	1	1	0	cg01049205
LRP1	hypermethylated	1	1	0	cg16766632
LRRC37A5P	hypermethylated	1	1	0	cg14591511
LRRC3B	hypermethylated	1	1	0	cg26263234
LRRN3	hypermethylated	1	1	0	cg09837977
LRRTM2	hypermethylated	4	4	0	cg06606949,cg08771171,cg17315014,cg23184518
LTBR	hypermethylated	1	1	0	cg20366549
LVRN	hypermethylated	2	2	0	cg07224726,cg16620526
LY6G5C	hypermethylated	1	1	0	cg08624648
LYRM4	hypermethylated	1	1	0	cg19080053
M1AP	hypermethylated	4	4	0	cg02109484,cg02611848,cg17019053,cg20945085
MACROH2A1	hypermethylated	1	1	0	cg15613420
MAD1L1	hypermethylated	1	1	0	cg05434287
MAEA	hypermethylated	2	2	0	cg00689492,cg06976589
MAF	hypermethylated	2	2	0	cg04317962,cg09422450
MAML2	hypermethylated	1	1	0	cg23866687
MAML3	hypermethylated	2	2	0	cg00875805,cg19007141
MAN1A2P1	hypermethylated	1	1	0	cg15000279
MAN2B1	hypermethylated	1	1	0	cg17737967
MAP3K11	hypermethylated	1	1	0	cg19811337
MAP3K14	hypermethylated	1	1	0	cg25105522
MAPK10	hypermethylated	1	1	0	cg19124509
MARCHF11	hypermethylated	9	9	0	cg01791874,cg03705912,cg12456714,cg16150752,cg17712694,cg18325622,cg21901718,cg23065934,cg23479922
MARK2P9	hypermethylated	1	1	0	cg22579265
MAST1	hypermethylated	1	1	0	cg06537894
MATN2	hypermethylated	1	1	0	cg14088921
MATN4	hypermethylated	1	1	0	cg21835643
MATR3	hypermethylated	1	1	0	cg17668981
MBP	hypermethylated	3	3	0	cg11598403,cg17199181,cg17266581
MCU	hypermethylated	1	1	0	cg09744840
ME3	hypermethylated	1	1	0	cg02493602
MECOM	hypermethylated	1	1	0	cg08004073
MEF2C-AS2	hypermethylated	12	12	0	cg01764252,cg04142323,cg04970570,cg08480826,cg08850461,cg09884341,cg13902110,cg13982529,cg14659193,cg18318649,cg18894648,cg21230745
MEF2D	hypermethylated	1	1	0	cg10128479
MEGF6	hypermethylated	1	1	0	cg09187007
MEI1	hypermethylated	5	5	0	cg10296410,cg10384919,cg11260046,cg22476848,cg22804236
MEIG1	hypermethylated	1	1	0	cg03928431
MEIS1	hypermethylated	1	1	0	cg17454831
MEIS1-AS2	hypermethylated	1	1	0	cg17454831
METTL21EP	hypermethylated	1	1	0	cg10628699
MGLL	hypermethylated	2	2	0	cg02116612,cg14750757
MGST2	hypermethylated	1	1	0	cg00875805
MIR100HG	hypermethylated	4	4	0	cg02101355,cg07281370,cg20150982,cg24150623
MIR124-2	hypermethylated	10	10	0	cg02226645,cg04104463,cg04559779,cg05455720,cg05474726,cg07792478,cg14590098,cg20653075,cg25900085,cg27313642
MIR124-2HG	hypermethylated	22	22	0	cg01517740,cg01716975,cg02226645,cg03480337,cg03610852,cg04104463,cg04559779,cg05455720,cg05474726,cg06829299,cg07792478,cg09383907,cg13186884,cg14590098,cg17099568,cg19749660,cg19848629,cg20047489,cg20653075,cg25633678,cg25900085,cg27313642
MIR125B1	hypermethylated	3	3	0	cg02101355,cg07281370,cg24150623
MIR181C	hypermethylated	1	1	0	cg06855983
MIR181D	hypermethylated	1	1	0	cg06855983
MIR184	hypermethylated	1	1	0	cg00722320
MIR195	hypermethylated	1	1	0	cg21040575
MIR196A1	hypermethylated	3	3	0	cg01452847,cg23690166,cg26608174
MIR29B2CHG	hypermethylated	1	1	0	cg24315421
MIR3185	hypermethylated	2	2	0	cg08594218,cg09000583
MIR497	hypermethylated	1	1	0	cg21040575
MIR497HG	hypermethylated	1	1	0	cg21040575
MIR663A	hypermethylated	4	4	0	cg04150495,cg08304190,cg10715092,cg20395967
MIR663AHG	hypermethylated	5	5	0	cg01408508,cg04150495,cg08304190,cg10715092,cg20395967
MIR9-1	hypermethylated	1	1	0	cg26371731
MIR9-1HG	hypermethylated	2	2	0	cg26073933,cg26371731
MIR9-3HG	hypermethylated	1	1	0	cg03951603
MKNK1-AS1	hypermethylated	4	4	0	cg00514268,cg06660332,cg14415160,cg24465685
MLLT1	hypermethylated	1	1	0	cg06633438
MMP23B	hypermethylated	1	1	0	cg08231710
MMP9	hypermethylated	1	1	0	cg26132320
MNX1	hypermethylated	2	2	0	cg16283362,cg17421991
MOS	hypermethylated	2	2	0	cg15836635,cg22130262
MPP4	hypermethylated	1	1	0	cg20169521
MPZ	hypermethylated	2	2	0	cg10896862,cg13210580
MRPL44	hypermethylated	1	1	0	cg11268834
MT1DP	hypermethylated	1	1	0	cg05799507
MTMR9LP	hypermethylated	1	1	0	cg02830936
MUC5B	hypermethylated	1	1	0	cg17589883
MXRA7	hypermethylated	2	2	0	cg13387113,cg15052447
MXRA8	hypermethylated	1	1	0	cg22109675
MYH10	hypermethylated	1	1	0	cg22588546
MYO16	hypermethylated	1	1	0	cg08404009
NAALADL1	hypermethylated	3	3	0	cg15000841,cg19885625,cg19917412
NANOS3	hypermethylated	1	1	0	cg06855983
NAV2	hypermethylated	1	1	0	cg24565274
NBEAL2	hypermethylated	1	1	0	cg02534363
NCOR2	hypermethylated	2	2	0	cg00765705,cg06242243
NDEL1	hypermethylated	1	1	0	cg22588546
NDUFA13	hypermethylated	1	1	0	cg25352836
NEFM	hypermethylated	2	2	0	cg02002551,cg23290344
NETO1	hypermethylated	8	8	0	cg03524083,cg06544405,cg18448581,cg18651870,cg21922574,cg23883696,cg24863335,cg26186727
NEUROD1	hypermethylated	4	4	0	cg02836529,cg06714480,cg20806345,cg22976218
NFE2L1	hypermethylated	1	1	0	cg01518723
NFIA	hypermethylated	5	5	0	cg09550810,cg13883696,cg17042098,cg18946602,cg24430419
NFIA-AS2	hypermethylated	4	4	0	cg09550810,cg13883696,cg17042098,cg24430419
NFIC	hypermethylated	3	3	0	cg19388016,cg20707679,cg26026416
