gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
GALNT12	hypermethylated	2	2	0	cg14002578,cg14571004
GALNT15	hypermethylated	1	1	0	cg23067317
GALNT18	hypermethylated	1	1	0	cg24036791
GALNT7	hypermethylated	1	1	0	cg21739530
GALR2	hypermethylated	4	4	0	cg07274618,cg07536102,cg16898239,cg27494087
GALR3	hypermethylated	4	4	0	cg01961447,cg07416664,cg07879739,cg25887069
GASK1B	hypermethylated	5	5	0	cg02140579,cg03304437,cg03450635,cg24170465,cg24811290
GATA2	hypermethylated	2	2	0	cg01518889,cg06796779
GATA2-AS1	hypermethylated	1	1	0	cg18746336
GATA3	hypermethylated	9	9	0	cg00407546,cg00779924,cg03672342,cg04729913,cg04765277,cg11100386,cg11679455,cg24039697,cg25988034
GATA3-AS1	hypermethylated	8	8	0	cg00407546,cg00779924,cg03672342,cg04729913,cg04765277,cg11100386,cg24039697,cg25988034
GBP5	hypermethylated	1	1	0	cg24400630
GBX2	hypermethylated	2	2	0	cg09297288,cg19714279
GCK	hypermethylated	2	2	0	cg13476133,cg14871932
GCM2	hypermethylated	10	10	0	cg05452406,cg08510658,cg09829319,cg10074727,cg14000361,cg14250833,cg15244049,cg17991695,cg19951298,cg24329557
GDAP1	hypermethylated	1	1	0	cg05501320
GDF6	hypermethylated	7	7	0	cg03224572,cg07589612,cg11073558,cg13211683,cg15277906,cg18533201,cg19691778
GDF7	hypermethylated	7	7	0	cg04082016,cg05481257,cg07021052,cg07755735,cg09074113,cg10553204,cg14780466
GFI1	hypermethylated	7	7	0	cg06338710,cg09662411,cg09935388,cg12876356,cg14179389,cg18146737,cg18316974
GFY	hypermethylated	2	2	0	cg12986327,cg27103130
GHSR	hypermethylated	15	15	0	cg03587978,cg04851268,cg06737494,cg07848409,cg07852825,cg10109500,cg11812218,cg14768785,cg15987088,cg17152757,cg18875012,cg22070855,cg22459146,cg23500122,cg24599434
GIGYF1	hypermethylated	1	1	0	cg21638357
GIPC2	hypermethylated	3	3	0	cg00347563,cg04912843,cg25288420
GJA3	hypermethylated	3	3	0	cg00963378,cg01767631,cg18391323
GJB2	hypermethylated	1	1	0	cg10939579
GJC2	hypermethylated	3	3	0	cg07103618,cg09257635,cg10950111
GJD2	hypermethylated	3	3	0	cg00792849,cg14576896,cg21053529
GLCE	hypermethylated	1	1	0	cg20661290
GLDC	hypermethylated	1	1	0	cg13588086
GLDCP1	hypermethylated	1	1	0	cg20535425
GLI3	hypermethylated	2	2	0	cg06310816,cg17390350
GLMP	hypermethylated	1	1	0	cg10096929
GLRA1	hypermethylated	1	1	0	cg02597299
GLYATL1	hypermethylated	4	4	0	cg03131724,cg12635602,cg18789929,cg27139424
GMIP	hypermethylated	1	1	0	cg08840441
GMPPB	hypermethylated	3	3	0	cg05493761,cg08166588,cg22993195
GNA11	hypermethylated	5	5	0	cg00168191,cg00524220,cg02261780,cg13527233,cg24366168
GNAL	hypermethylated	2	2	0	cg20059140,cg25958283
GNAO1	hypermethylated	1	1	0	cg27271486
GNAZ	hypermethylated	1	1	0	cg17176676
GNB1	hypermethylated	1	1	0	cg11836949
GNGT1	hypermethylated	1	1	0	cg25120444
GOLM2	hypermethylated	1	1	0	cg00093643
GPANK1	hypermethylated	1	1	0	cg06473363
GPATCH8	hypermethylated	1	1	0	cg05826596
GPBAR1	hypermethylated	2	2	0	cg18581950,cg20655350
GPC2	hypermethylated	6	6	0	cg00553149,cg01942863,cg04778012,cg10084644,cg14839323,cg15140703
GPM6B	hypermethylated	5	5	0	cg09521623,cg10479459,cg13867326,cg17671242,cg18627493
GPR153	hypermethylated	2	2	0	cg05473804,cg15892785
GPR25	hypermethylated	4	4	0	cg13300273,cg15892784,cg19940077,cg21870884
GPR37L1	hypermethylated	7	7	0	cg02124912,cg02848961,cg08129759,cg13300939,cg15096829,cg17219660,cg27313021
GPR75	hypermethylated	10	10	0	cg00701946,cg01876338,cg08611810,cg12451530,cg13356253,cg14832904,cg19592277,cg19664945,cg19878627,cg19961545
GPR85	hypermethylated	1	1	0	cg09506675
GPRIN1	hypermethylated	1	1	0	cg02098752
GPX3	hypermethylated	1	1	0	cg13081720
GRIA3	hypermethylated	2	2	0	cg19994834,cg20950932
GRIA4	hypermethylated	2	2	0	cg09980522,cg20073686
GRID2IP	hypermethylated	1	1	0	cg20653955
GRIN1	hypermethylated	3	3	0	cg13759674,cg21233003,cg21250721
GRIN2B	hypermethylated	3	3	0	cg01961156,cg18612627,cg24226973
GRIN2D	hypermethylated	1	1	0	cg04988514
GRM3	hypermethylated	1	1	0	cg15331781
GRM5	hypermethylated	1	1	0	cg20090108
GRM5-AS1	hypermethylated	1	1	0	cg20090108
GRM7	hypermethylated	4	4	0	cg17892178,cg18863595,cg19385628,cg21187352
GSC2	hypermethylated	1	1	0	cg24926361
GSN	hypermethylated	2	2	0	cg13828579,cg14417974
GSTM1	hypermethylated	1	1	0	cg24506221
GSTM2	hypermethylated	5	5	0	cg03942855,cg06970744,cg12647497,cg20676696,cg24506221
GSTM4	hypermethylated	4	4	0	cg03942855,cg06970744,cg12647497,cg20676696
GSTM5	hypermethylated	2	2	0	cg24467349,cg25210835
GSX1	hypermethylated	6	6	0	cg05967403,cg11444278,cg11571585,cg14367229,cg17352540,cg21851351
GTF2F2	hypermethylated	1	1	0	cg04439215
GUCA1A	hypermethylated	3	3	0	cg05730368,cg19489494,cg19653212
GUCY2D	hypermethylated	2	2	0	cg10020356,cg25465406
GUSBP12	hypermethylated	1	1	0	cg23316599
GUSBP6	hypermethylated	3	3	0	cg17662941,cg18313661,cg21733531
H2AC10P	hypermethylated	3	3	0	cg21281951,cg23233200,cg23282585
H2AC14	hypermethylated	1	1	0	cg10184431
H2AC16	hypermethylated	1	1	0	cg01171339
H2AC2P	hypermethylated	2	2	0	cg06532268,cg25753631
H2AC3P	hypermethylated	2	2	0	cg03264133,cg12310025
H2AC5P	hypermethylated	7	7	0	cg02221866,cg05646373,cg15387132,cg21250296,cg22478210,cg26426142,cg27635394
H2BC10	hypermethylated	7	7	0	cg00036011,cg01563704,cg11731890,cg14273822,cg21281951,cg23233200,cg23282585
H2BC14	hypermethylated	1	1	0	cg10184431
H2BC15	hypermethylated	1	1	0	cg01171339
H2BC16P	hypermethylated	1	1	0	cg01171339
H2BC2P	hypermethylated	2	2	0	cg06532268,cg25753631
H2BC3	hypermethylated	7	7	0	cg02221866,cg05646373,cg15387132,cg21250296,cg22478210,cg26426142,cg27635394
H2BC6	hypermethylated	5	5	0	cg07997936,cg22036966,cg22942804,cg26191923,cg27415552
H2BU2P	hypermethylated	7	7	0	cg03041738,cg07101354,cg07726139,cg13799227,cg20411935,cg23239574,cg26911220
H3-3B	hypermethylated	2	2	0	cg19604110,cg20654624
H3C1	hypermethylated	1	1	0	cg07109238
H3C3	hypermethylated	8	8	0	cg02221866,cg05646373,cg07636178,cg15387132,cg17432453,cg21250296,cg25438963,cg26426142
H3C6	hypermethylated	3	3	0	cg07922606,cg13836098,cg26092675
H3C8	hypermethylated	8	8	0	cg00036011,cg01563704,cg02909790,cg11731890,cg14273822,cg21281951,cg23233200,cg23282585
H3P28	hypermethylated	1	1	0	cg00269725
H4C1	hypermethylated	1	1	0	cg07109238
H4C6	hypermethylated	8	8	0	cg00436476,cg00620190,cg05159188,cg08260959,cg10723962,cg12260798,cg21425842,cg22723502
H4C9	hypermethylated	5	5	0	cg02599464,cg07636194,cg12349884,cg16991515,cg21269897
HAGH	hypermethylated	1	1	0	cg00935504
HAND2	hypermethylated	10	10	0	cg01967399,cg04699272,cg04771946,cg05155840,cg07681935,cg08297751,cg09339763,cg10852861,cg10933003,cg27218796
HAND2-AS1	hypermethylated	10	10	0	cg01967399,cg04699272,cg04771946,cg05155840,cg07681935,cg08297751,cg09339763,cg10933003,cg11236429,cg27218796
HAPLN1	hypermethylated	1	1	0	cg11215486
HAPLN4	hypermethylated	5	5	0	cg01297721,cg12163845,cg13364410,cg21131022,cg22694191
HAS3	hypermethylated	1	1	0	cg04320956
HBM	hypermethylated	1	1	0	cg12251336
HBQ1	hypermethylated	1	1	0	cg02401454
HCG20	hypermethylated	2	2	0	cg07220152,cg20873416
HCG4P8	hypermethylated	7	7	0	cg03521696,cg11363230,cg12287358,cg15174396,cg19141489,cg21529533,cg22257941
HCG9	hypermethylated	7	7	0	cg00530492,cg04109898,cg04623837,cg06710082,cg13115683,cg17639394,cg23244913
HCK	hypermethylated	3	3	0	cg02311725,cg17326769,cg17508991
HCN1	hypermethylated	3	3	0	cg06498267,cg18273840,cg18789958
HDAC7	hypermethylated	2	2	0	cg02617388,cg04381888
HDLBP	hypermethylated	2	2	0	cg00704780,cg21464220
HEATR5B	hypermethylated	1	1	0	cg18637383
HECTD4	hypermethylated	1	1	0	cg03720950
HEG1	hypermethylated	1	1	0	cg01378515
HEPACAM	hypermethylated	3	3	0	cg05768922,cg09657963,cg18987410
HES3	hypermethylated	2	2	0	cg19743103,cg20157525
HFE	hypermethylated	1	1	0	cg20485758
HHIP	hypermethylated	4	4	0	cg02524475,cg07318204,cg22511684,cg25703243
HHIP-AS1	hypermethylated	4	4	0	cg02524475,cg07318204,cg22511684,cg25703243
HHIPL1	hypermethylated	1	1	0	cg03490759
HJV	hypermethylated	2	2	0	cg15553912,cg19624849
HK1	hypermethylated	1	1	0	cg16536855
HK3	hypermethylated	1	1	0	cg22846391
HLA-DQB2	hypermethylated	1	1	0	cg09739413
HLA-DRB1	hypermethylated	2	2	0	cg08578320,cg09139047
HLA-G	hypermethylated	7	7	0	cg03521696,cg11363230,cg12287358,cg15174396,cg19141489,cg21529533,cg22257941
HLA-H	hypermethylated	1	1	0	cg00113675
HMCES	hypermethylated	2	2	0	cg00465970,cg17534540
HMGA1P7	hypermethylated	2	2	0	cg07710266,cg12383699
HMSD	hypermethylated	3	3	0	cg14575053,cg23782616,cg25794823
HMX2	hypermethylated	2	2	0	cg00006081,cg02430935
HNF1B	hypermethylated	7	7	0	cg02335804,cg04917276,cg09463047,cg12788467,cg13230606,cg14487292,cg19378036
HNRNPA1P30	hypermethylated	2	2	0	cg15205636,cg26315862
HNRNPA1P49	hypermethylated	2	2	0	cg06430632,cg10768316
HNRNPLP2	hypermethylated	1	1	0	cg12485185
HOATZ	hypermethylated	3	3	0	cg10606490,cg18342462,cg25782847
HORMAD2	hypermethylated	2	2	0	cg01141459,cg04046669
HOTAIRM1	hypermethylated	7	7	0	cg00106345,cg07278425,cg08657654,cg17485838,cg17881200,cg18751141,cg26264232
HOTTIP	hypermethylated	4	4	0	cg04521510,cg10979436,cg20672981,cg24979288
HOXA-AS2	hypermethylated	30	30	0	cg00562553,cg00921266,cg01964852,cg02627455,cg03536885,cg04321618,cg05109569,cg06837799,cg06888121,cg06942814,cg07094847,cg07153966,cg07317062,cg08657492,cg11015251,cg11267546,cg11532431,cg12305431,cg14042889,cg14216068,cg14359292,cg16651126,cg19048532,cg19142026,cg20688917,cg21134232,cg22997113,cg24469729,cg25952581,cg27539480
HOXA-AS3	hypermethylated	23	23	0	cg00562553,cg04321618,cg05287480,cg06888121,cg06942814,cg07317062,cg08657492,cg09343092,cg11015251,cg11532431,cg14042889,cg14359292,cg14974749,cg16651126,cg19142026,cg19701577,cg19816811,cg21097354,cg22997113,cg24040595,cg25952581,cg26402660,cg27313941
HOXA11	hypermethylated	1	1	0	cg10767141
HOXA11-AS	hypermethylated	1	1	0	cg10767141
HOXA13	hypermethylated	1	1	0	cg11706983
HOXA2	hypermethylated	7	7	0	cg00188704,cg02803819,cg03763508,cg06055873,cg06786372,cg13661519,cg21464565
HOXA3	hypermethylated	39	39	0	cg00562553,cg00921266,cg01964852,cg02627455,cg03536885,cg04321618,cg05109569,cg05287480,cg06837799,cg06888121,cg06942814,cg07094847,cg07153966,cg07317062,cg08657492,cg09343092,cg11015251,cg11267546,cg11532431,cg12305431,cg14042889,cg14216068,cg14359292,cg14974749,cg16651126,cg19048532,cg19142026,cg19701577,cg19816811,cg20688917,cg21097354,cg21134232,cg22997113,cg24040595,cg24469729,cg25952581,cg26402660,cg27313941,cg27539480
HOXA4	hypermethylated	14	14	0	cg00562553,cg04321618,cg06888121,cg06942814,cg07317062,cg08657492,cg11015251,cg11532431,cg14042889,cg14359292,cg16651126,cg19142026,cg22997113,cg25952581
HOXA5	hypermethylated	2	2	0	cg14974749,cg19701577
HOXA6	hypermethylated	4	4	0	cg09343092,cg19816811,cg24040595,cg27313941
HOXA7	hypermethylated	2	2	0	cg08934785,cg26511321
HOXB-AS1	hypermethylated	2	2	0	cg19047660,cg20401567
HOXB-AS3	hypermethylated	7	7	0	cg02574073,cg04435975,cg10906729,cg12131828,cg18684142,cg20245757,cg21082028
HOXB-AS4	hypermethylated	6	6	0	cg01452847,cg04735310,cg20710730,cg22851691,cg23690166,cg26608174
HOXB13	hypermethylated	9	9	0	cg08594218,cg09000583,cg12698628,cg14337027,cg16557178,cg19057986,cg21865150,cg22149137,cg26506288
HOXB2	hypermethylated	4	4	0	cg11955385,cg19047660,cg20401567,cg25732028
HOXB3	hypermethylated	7	7	0	cg02574073,cg04435975,cg10906729,cg12131828,cg18684142,cg20245757,cg21082028
HOXB6	hypermethylated	4	4	0	cg02574073,cg04435975,cg10906729,cg18684142
HOXB7	hypermethylated	11	11	0	cg01452847,cg04735310,cg04917446,cg12057127,cg15117739,cg20710730,cg22851691,cg23690166,cg24042517,cg26608174,cg27217474
HOXB9	hypermethylated	4	4	0	cg04917446,cg12057127,cg15117739,cg24042517
HOXC12	hypermethylated	1	1	0	cg16305379
HOXC13	hypermethylated	3	3	0	cg03239552,cg04819096,cg20104341
HOXC4	hypermethylated	16	16	0	cg00567703,cg03146625,cg03416628,cg07080050,cg08712054,cg11585893,cg11746813,cg13826247,cg15648389,cg15772924,cg16370398,cg19164987,cg22747076,cg23618344,cg23697546,cg25975485
HOXD10	hypermethylated	8	8	0	cg03918304,cg10364040,cg13217260,cg18115040,cg20649017,cg21591742,cg25371634,cg25953239
HOXD11	hypermethylated	5	5	0	cg06354392,cg17177455,cg18351329,cg21821214,cg23348270
HOXD12	hypermethylated	9	9	0	cg01405040,cg02694427,cg03874199,cg03964958,cg06571387,cg11754318,cg12268637,cg18022224,cg23130254
HOXD13	hypermethylated	4	4	0	cg07802350,cg10418524,cg17495130,cg21128569
HOXD8	hypermethylated	5	5	0	cg08079908,cg09238180,cg18448949,cg20732478,cg21815667
HOXD9	hypermethylated	11	11	0	cg01602690,cg02885007,cg04739647,cg05167251,cg09578028,cg09968620,cg14142007,cg14410016,cg14991487,cg22541735,cg22674699
HPCAL4	hypermethylated	2	2	0	cg18438793,cg22851420
HPD	hypermethylated	1	1	0	cg16310003
HPF1	hypermethylated	1	1	0	cg26927939
HPSE2	hypermethylated	3	3	0	cg03388193,cg14270857,cg25437411
HRH2	hypermethylated	1	1	0	cg01281175
HS3ST1	hypermethylated	4	4	0	cg01089498,cg14820199,cg24029517,cg24431872
HSD17B1	hypermethylated	1	1	0	cg01612247
HSD17B12	hypermethylated	1	1	0	cg23575732
HSF1	hypermethylated	2	2	0	cg06546677,cg16752592
HSPA2	hypermethylated	2	2	0	cg10856875,cg27120999
HSPA4	hypermethylated	1	1	0	cg12308054
HSPA7	hypermethylated	1	1	0	cg17508302
HSPB2	hypermethylated	1	1	0	cg11694519
HSPB2-C11orf52	hypermethylated	2	2	0	cg11694519,cg15318568
HSPB6	hypermethylated	7	7	0	cg01405445,cg01915791,cg02372889,cg13558754,cg14120049,cg16615829,cg18229178
HSPB9	hypermethylated	4	4	0	cg07168142,cg08880849,cg16208084,cg26934993
HSPD1P12	hypermethylated	1	1	0	cg17509039
HSPG2	hypermethylated	3	3	0	cg00359395,cg01794853,cg06161657
HTR1A	hypermethylated	5	5	0	cg04694812,cg07839533,cg23448729,cg24813736,cg27615388
HTR1B	hypermethylated	9	9	0	cg00181439,cg08614481,cg12103152,cg15368905,cg18019017,cg19503977,cg21232620,cg23424273,cg25763788
HTR2A	hypermethylated	3	3	0	cg00308665,cg06476131,cg20102280
HTR2C	hypermethylated	4	4	0	cg00202711,cg05772663,cg09687738,cg12950441
HTR6	hypermethylated	1	1	0	cg27549720
HTR7	hypermethylated	1	1	0	cg05756489
HTRA3	hypermethylated	1	1	0	cg21224972
HYAL1	hypermethylated	3	3	0	cg06360465,cg12930727,cg14943722
HYAL2	hypermethylated	2	2	0	cg05118960,cg09412061
ICAM2	hypermethylated	2	2	0	cg10275770,cg12793803
IDUA	hypermethylated	1	1	0	cg08160350
IER3-AS1	hypermethylated	1	1	0	cg27303735
IFIT2	hypermethylated	1	1	0	cg26543150
IFITM3	hypermethylated	1	1	0	cg20008734
IFNL4	hypermethylated	1	1	0	cg02672759
IFNL4P1	hypermethylated	4	4	0	cg01496199,cg04656042,cg10918735,cg21542881
IFT43	hypermethylated	1	1	0	cg06958766
IGFBP4	hypermethylated	4	4	0	cg02385230,cg03635766,cg17980404,cg27255115
IGFBP6	hypermethylated	2	2	0	cg06559575,cg27409154
IGLON5	hypermethylated	7	7	0	cg06667574,cg07382943,cg08874512,cg09928766,cg15985184,cg18363918,cg19725343
IHO1	hypermethylated	6	6	0	cg01454592,cg02938205,cg03352189,cg03540175,cg04129430,cg12468774
IKZF4	hypermethylated	1	1	0	cg23363971
IL11RA	hypermethylated	3	3	0	cg06226724,cg14609668,cg21504624
IL17RD	hypermethylated	1	1	0	cg25198340
IL17REL	hypermethylated	1	1	0	cg19796981
IL1R1	hypermethylated	1	1	0	cg27598107
IL1RAPL1	hypermethylated	1	1	0	cg06927864
IL6ST	hypermethylated	2	2	0	cg16375820,cg24729879
ILVBL	hypermethylated	1	1	0	cg23082657
INF2	hypermethylated	2	2	0	cg07155724,cg16147932
INHCAP	hypermethylated	3	3	0	cg04359584,cg24405999,cg27014380
INMT	hypermethylated	2	2	0	cg00194277,cg15270970
INO80	hypermethylated	1	1	0	cg03713668
INO80-AS1	hypermethylated	1	1	0	cg03713668
INSRR	hypermethylated	6	6	0	cg00242627,cg03888033,cg04104526,cg11793699,cg13574390,cg16438688
INSYN2B	hypermethylated	3	3	0	cg12688234,cg18932278,cg26972389
INTS3	hypermethylated	1	1	0	cg26904702
IPMKP1	hypermethylated	1	1	0	cg14089267
IQCA1L	hypermethylated	1	1	0	cg02961934
IQCE	hypermethylated	2	2	0	cg02203635,cg09159452
IRAK1BP1	hypermethylated	3	3	0	cg09184832,cg11833968,cg18132916
IRF2	hypermethylated	1	1	0	cg07394914
IRF4	hypermethylated	9	9	0	cg01108118,cg05766140,cg06392169,cg10379890,cg12612118,cg12684209,cg12741420,cg17228900,cg26433102
IRS1	hypermethylated	3	3	0	cg04751089,cg05263838,cg17848496
IRX2	hypermethylated	1	1	0	cg24630195
IRX4	hypermethylated	1	1	0	cg25442600
ISL1	hypermethylated	2	2	0	cg20800086,cg21410991
ISL2	hypermethylated	2	2	0	cg07573209,cg20643871
ISLR	hypermethylated	1	1	0	cg15480336
ISM2	hypermethylated	1	1	0	cg21822146
ITGA2	hypermethylated	1	1	0	cg08446038
ITGA2B	hypermethylated	1	1	0	cg00062245
ITGA5	hypermethylated	2	2	0	cg03826594,cg23795217
ITGA6	hypermethylated	1	1	0	cg02670123
ITGA6-AS1	hypermethylated	1	1	0	cg02670123
ITGA9	hypermethylated	2	2	0	cg11390741,cg17389928
ITGA9-AS1	hypermethylated	3	3	0	cg04245294,cg11390741,cg17389928
ITGAL	hypermethylated	1	1	0	cg09099830
ITGB5	hypermethylated	1	1	0	cg14112569
ITGB7	hypermethylated	2	2	0	cg04972065,cg23029655
ITM2B	hypermethylated	1	1	0	cg27300829
ITPKA	hypermethylated	1	1	0	cg12386646
ITPRIPL1	hypermethylated	6	6	0	cg05497345,cg08983217,cg11270393,cg13997864,cg18720905,cg24161793
IZUMO2	hypermethylated	3	3	0	cg10374084,cg14742716,cg24296452
JADE2	hypermethylated	1	1	0	cg27024654
JAG2	hypermethylated	1	1	0	cg19893664
JAK1	hypermethylated	3	3	0	cg00257455,cg11743000,cg13390284
JAKMIP1	hypermethylated	1	1	0	cg16724588
JAML	hypermethylated	1	1	0	cg18468235
JCAD	hypermethylated	1	1	0	cg27268352
JDP2	hypermethylated	1	1	0	cg00716257
JOSD2	hypermethylated	1	1	0	cg13521229
JPH4	hypermethylated	2	2	0	cg02916816,cg15384598
KAAG1	hypermethylated	2	2	0	cg04515001,cg07791578
KANSL3	hypermethylated	3	3	0	cg01876130,cg02582940,cg08883078
KAT2A	hypermethylated	4	4	0	cg07168142,cg08880849,cg16208084,cg26934993
KBTBD12	hypermethylated	1	1	0	cg14701491
KBTBD2	hypermethylated	1	1	0	cg06312848
KCNAB3	hypermethylated	7	7	0	cg01323777,cg13407335,cg14918082,cg15951188,cg16513459,cg23365801,cg27162435
KCNC1	hypermethylated	1	1	0	cg19947104
KCNC2	hypermethylated	9	9	0	cg06563089,cg10148473,cg11308277,cg16370491,cg17203063,cg18573383,cg21500166,cg26074603,cg27154343
KCNC3	hypermethylated	1	1	0	cg13670833
KCNIP2	hypermethylated	1	1	0	cg03557857
KCNJ12	hypermethylated	2	2	0	cg01637175,cg11413133
KCNJ3	hypermethylated	4	4	0	cg01231108,cg08022436,cg12276123,cg18481230
KCNJ8	hypermethylated	1	1	0	cg16739441
KCNK15	hypermethylated	1	1	0	cg13598409
KCNK15-AS1	hypermethylated	1	1	0	cg13598409
KCNK7	hypermethylated	1	1	0	cg01178624
KCNN2	hypermethylated	1	1	0	cg06009215
KCNQ1OT1	hypermethylated	1	1	0	cg25204743
KCNS1	hypermethylated	3	3	0	cg03816707,cg07160746,cg19702785
KCNS2	hypermethylated	3	3	0	cg02471153,cg05373457,cg14486338
KCTD12	hypermethylated	2	2	0	cg00931644,cg25968569
KCTD14	hypermethylated	2	2	0	cg15778054,cg16769152
KCTD15	hypermethylated	1	1	0	cg04321555
KCTD4	hypermethylated	1	1	0	cg04439215
KHDC1	hypermethylated	2	2	0	cg18080509,cg23238119
KHNYN	hypermethylated	1	1	0	cg23383149
KIAA0930	hypermethylated	3	3	0	cg07795766,cg20061654,cg21935981
KIAA1522	hypermethylated	3	3	0	cg06746774,cg06786238,cg23097296
KIAA1614	hypermethylated	3	3	0	cg02156380,cg06692785,cg19708901
KIAA1671	hypermethylated	2	2	0	cg02076598,cg14966613
KIAA2012	hypermethylated	1	1	0	cg26628476
KIF13A	hypermethylated	3	3	0	cg02727079,cg15414930,cg18213495
KIF13B	hypermethylated	2	2	0	cg05196487,cg19888654
KIF1A	hypermethylated	1	1	0	cg03554736
KIF1B	hypermethylated	2	2	0	cg11712187,cg23716690
KIF21B	hypermethylated	1	1	0	cg07561747
KIF28P	hypermethylated	4	4	0	cg03340119,cg03596016,cg08535928,cg15176829
KIF5C	hypermethylated	1	1	0	cg19053239
KIF5C-AS1	hypermethylated	1	1	0	cg19053239
KIFC1	hypermethylated	1	1	0	cg18796027
KL	hypermethylated	1	1	0	cg23282559
KLB	hypermethylated	1	1	0	cg21880903
KLC1	hypermethylated	2	2	0	cg18984103,cg25999604
KLC2	hypermethylated	2	2	0	cg22986178,cg25618573
KLC4	hypermethylated	2	2	0	cg18159180,cg25002649
KLF16	hypermethylated	4	4	0	cg02161471,cg04998634,cg08525314,cg15045802
KLF3	hypermethylated	1	1	0	cg24491704
KLF7	hypermethylated	1	1	0	cg12251895
KLHDC7B	hypermethylated	3	3	0	cg04177826,cg07600533,cg22249529
KLHDC8A	hypermethylated	1	1	0	cg08159989
KLHDC8B	hypermethylated	2	2	0	cg10255761,cg14526039
KLHL1	hypermethylated	7	7	0	cg03783663,cg12917718,cg14273027,cg20523861,cg23267558,cg24401870,cg25514273
KLHL26	hypermethylated	5	5	0	cg18404706,cg19839325,cg22001208,cg25102449,cg27652490
KLHL3	hypermethylated	1	1	0	cg13847070
KLHL31	hypermethylated	3	3	0	cg00536792,cg13840445,cg26980034
KLHL33	hypermethylated	4	4	0	cg02852670,cg10982443,cg14286208,cg19635505
KLHL34	hypermethylated	1	1	0	cg01640808
KLHL35	hypermethylated	3	3	0	cg05353869,cg06329735,cg10909185
KLK13	hypermethylated	3	3	0	cg16053580,cg20104456,cg22689630
KLKB1	hypermethylated	1	1	0	cg05740254
KPTN	hypermethylated	1	1	0	cg09487449
KRAS	hypermethylated	1	1	0	cg21247666
KRBOX1	hypermethylated	3	3	0	cg13871633,cg24384244,cg26523005
KREMEN2	hypermethylated	3	3	0	cg05169951,cg26229224,cg26494929
KRT222	hypermethylated	4	4	0	cg01289103,cg10050661,cg15056128,cg18435674
KRT3	hypermethylated	4	4	0	cg01492330,cg08594888,cg13885357,cg15608277
KRT32	hypermethylated	2	2	0	cg24318032,cg25598400
KRT77	hypermethylated	1	1	0	cg03806752
KRT8	hypermethylated	1	1	0	cg16729850
KRT87P	hypermethylated	1	1	0	cg07078225
KRTCAP2	hypermethylated	1	1	0	cg15497761
KTN1	hypermethylated	1	1	0	cg11820270
KYNU	hypermethylated	1	1	0	cg05058758
L1TD1	hypermethylated	2	2	0	cg19594218,cg23049458
LACTB	hypermethylated	1	1	0	cg00616135
LAMA4-AS1	hypermethylated	2	2	0	cg10910512,cg14289461
LAMA5	hypermethylated	1	1	0	cg12382846
LAMB1	hypermethylated	1	1	0	cg00866870
LAMC2	hypermethylated	1	1	0	cg01417625
LASP1	hypermethylated	1	1	0	cg00042837
LBX1	hypermethylated	2	2	0	cg03053579,cg19547319
LBX1-AS1	hypermethylated	13	13	0	cg02367696,cg03242698,cg06520675,cg07050616,cg07201017,cg11101117,cg13112154,cg18108840,cg19547319,cg23442209,cg23503176,cg25930229,cg26702958
LBX2	hypermethylated	2	2	0	cg04255230,cg06226156
LCAT	hypermethylated	5	5	0	cg01817009,cg06134860,cg06839111,cg09495207,cg09581611
LCE3A	hypermethylated	1	1	0	cg13071333
LCNL1	hypermethylated	1	1	0	cg14348741
LDB1	hypermethylated	1	1	0	cg17915961
LDHAL6A	hypermethylated	2	2	0	cg06588556,cg18888461
LDLR	hypermethylated	1	1	0	cg22971501
LDLRAD2	hypermethylated	1	1	0	cg15467646
LDLRAP1	hypermethylated	2	2	0	cg06359931,cg18792528
LEAP2	hypermethylated	1	1	0	cg12607188
LECT2	hypermethylated	1	1	0	cg01283246
LEF1	hypermethylated	6	6	0	cg06037943,cg06341779,cg16642281,cg19737633,cg21515898,cg26679958
LEP	hypermethylated	4	4	0	cg00840332,cg12782180,cg19594666,cg26814075
LETM1P2	hypermethylated	2	2	0	cg25648436,cg26282792
LEXM	hypermethylated	4	4	0	cg01398941,cg20903926,cg21872908,cg23924306
LFNG	hypermethylated	2	2	0	cg13298859,cg13568415
LGALS8	hypermethylated	1	1	0	cg18322510
LGALS8-AS1	hypermethylated	1	1	0	cg18322510
LGALSL-DT	hypermethylated	1	1	0	cg14209730
LGI1	hypermethylated	1	1	0	cg06833709
LHCGR	hypermethylated	1	1	0	cg00209038
LHX1	hypermethylated	8	8	0	cg00574563,cg02633371,cg06490225,cg10689404,cg14754787,cg15291243,cg19760241,cg20950167
LHX1-DT	hypermethylated	2	2	0	cg01826319,cg07323648
LHX2	hypermethylated	7	7	0	cg12002589,cg13492692,cg14071579,cg14093715,cg14425564,cg14608020,cg18094907
LHX4	hypermethylated	4	4	0	cg05719164,cg09671258,cg18063017,cg26225694
LHX5	hypermethylated	7	7	0	cg02328332,cg04624601,cg09432902,cg19790626,cg20670075,cg23497704,cg23922454
LHX5-AS1	hypermethylated	15	15	0	cg02328332,cg02801786,cg04624601,cg08658787,cg09338032,cg09432902,cg09887059,cg12493075,cg13879457,cg20670075,cg21718267,cg23497704,cg23922454,cg24611446,cg26469608
LHX6	hypermethylated	2	2	0	cg13571460,cg21469772
