gene	direction	n_significant_probes	n_hyper_probes	n_hypo_probes	probe_ids
KBTBD12	hypermethylated	1	1	0	cg05768427
KCNC2	hypermethylated	1	1	0	cg26074603
KCNC3	hypermethylated	1	1	0	cg13670833
KCNE3	hypermethylated	1	1	0	cg04574090
KCNK7	hypermethylated	1	1	0	cg01178624
KIAA0930	hypermethylated	1	1	0	cg07795766
KIF21B	hypermethylated	1	1	0	cg07561747
KIF5C	hypermethylated	1	1	0	cg19053239
KIF5C-AS1	hypermethylated	1	1	0	cg19053239
KLHDC7B	hypermethylated	1	1	0	cg07600533
KLHDC8A	hypermethylated	1	1	0	cg08159989
KLHL1	hypermethylated	2	2	0	cg20523861,cg25514273
KLHL29	hypermethylated	1	1	0	cg02338778
KRT18P55	hypermethylated	1	1	0	cg10494684
KRT3	hypermethylated	1	1	0	cg13885357
KRTCAP2	hypermethylated	1	1	0	cg15497761
L1TD1	hypermethylated	1	1	0	cg23049458
LDLRAD4	hypermethylated	1	1	0	cg26700919
LEF1-AS1	hypermethylated	1	1	0	cg03149565
LEP	hypermethylated	2	2	0	cg00840332,cg19594666
LHFPL4	hypermethylated	1	1	0	cg04061117
LHX1	hypermethylated	4	4	0	cg10356613,cg14754787,cg19760241,cg20950167
LHX1-DT	hypermethylated	2	2	0	cg10356613,cg16364121
LHX4	hypermethylated	1	1	0	cg09671258
LHX5-AS1	hypermethylated	3	3	0	cg08658787,cg09338032,cg09887059
LHX8	hypermethylated	2	2	0	cg08146483,cg22694818
LHX9	hypermethylated	5	5	0	cg04868078,cg08128826,cg08610862,cg08883223,cg15544654
LIFR	hypermethylated	1	1	0	cg26690648
LIMA1	hypermethylated	1	1	0	cg17046586
LIN28B	hypermethylated	5	5	0	cg02391713,cg03738025,cg17885226,cg22620090,cg23746497
LIN28B-AS1	hypermethylated	3	3	0	cg03738025,cg17885226,cg23746497
LINC00163	hypermethylated	1	1	0	cg16400350
LINC00165	hypermethylated	1	1	0	cg16400350
LINC00237	hypermethylated	2	2	0	cg23695133,cg25881804
LINC00303	hypermethylated	1	1	0	cg19366877
LINC00461	hypermethylated	3	3	0	cg06958563,cg12393318,cg24804195
LINC00567	hypermethylated	1	1	0	cg14361252
LINC00608	hypermethylated	1	1	0	cg00082219
LINC00682	hypermethylated	1	1	0	cg17231999
LINC00904	hypermethylated	1	1	0	cg00515457
LINC01117	hypermethylated	1	1	0	cg13661243
LINC01121	hypermethylated	1	1	0	cg12423623
LINC01138	hypermethylated	1	1	0	cg25200152
LINC01414	hypermethylated	1	1	0	cg15316843
LINC01475	hypermethylated	1	1	0	cg02798576
LINC01551	hypermethylated	1	1	0	cg21195256
LINC01726	hypermethylated	1	1	0	cg16937268
LINC01788	hypermethylated	1	1	0	cg20457732
LINC01833	hypermethylated	1	1	0	cg22884656
LINC01838	hypermethylated	1	1	0	cg00515457
LINC01896	hypermethylated	2	2	0	cg16580499,cg17299899
LINC02202	hypermethylated	1	1	0	cg16126280
LINC02384	hypermethylated	1	1	0	cg11799593
LINC02674	hypermethylated	1	1	0	cg19912142
LIX1L	hypermethylated	1	1	0	cg04846710
LIX1L-AS1	hypermethylated	1	1	0	cg04846710
LMCD1	hypermethylated	1	1	0	cg03557445
LMCD1-AS1	hypermethylated	1	1	0	cg03557445
LMF1	hypermethylated	1	1	0	cg09664373
LNCDAT	hypermethylated	1	1	0	cg06463958
LOX	hypermethylated	1	1	0	cg05256605
LOXL1	hypermethylated	1	1	0	cg10974980
LPAR6	hypermethylated	1	1	0	cg09750084
LRIG3	hypermethylated	1	1	0	cg18776460
LRP2BP	hypermethylated	1	1	0	cg15990090
LRRC28	hypermethylated	1	1	0	cg02467858
LTBP2	hypermethylated	1	1	0	cg27317046
LYPD5	hypermethylated	1	1	0	cg11898486
LYRM4	hypermethylated	1	1	0	cg19080053
LYRM4-AS1	hypermethylated	1	1	0	cg08815340
MACF1	hypermethylated	2	2	0	cg11676353,cg20286956
MACROH2A1	hypermethylated	1	1	0	cg15613420
MAF	hypermethylated	2	2	0	cg04317962,cg09422450
MAGI1	hypermethylated	1	1	0	cg02090033
MAGI2	hypermethylated	1	1	0	cg07448060
MAGI2-AS3	hypermethylated	1	1	0	cg07448060
MAML2	hypermethylated	1	1	0	cg25267808
MAML3	hypermethylated	1	1	0	cg00875805
MAP3K8	hypermethylated	1	1	0	cg25182066
MARCHF11	hypermethylated	1	1	0	cg12456714
MAST1	hypermethylated	3	3	0	cg06537894,cg08305551,cg26870725
MATN2	hypermethylated	1	1	0	cg14088921
MATR3	hypermethylated	1	1	0	cg17668981
MCF2L	hypermethylated	1	1	0	cg20248056
MCIDAS	hypermethylated	2	2	0	cg10932018,cg18456523
MDGA1	hypermethylated	1	1	0	cg00807871
ME3	hypermethylated	1	1	0	cg02493602
MEF2C-AS2	hypermethylated	3	3	0	cg01764252,cg06958563,cg12393318
MEIS1	hypermethylated	1	1	0	cg17454831
MEIS1-AS2	hypermethylated	1	1	0	cg17454831
MEIS2	hypermethylated	1	1	0	cg13800209
METTL21A	hypermethylated	1	1	0	cg19997502
METTL21EP	hypermethylated	1	1	0	cg10628699
MGLL	hypermethylated	1	1	0	cg05768427
MGST2	hypermethylated	1	1	0	cg00875805
MICU3	hypermethylated	1	1	0	cg12097222
MIDEAS	hypermethylated	1	1	0	cg13158272
MIR124-2	hypermethylated	1	1	0	cg07792478
MIR124-2HG	hypermethylated	1	1	0	cg07792478
MIR125B1	hypermethylated	1	1	0	cg24150623
MIR129-2	hypermethylated	4	4	0	cg01939477,cg05376374,cg14416371,cg15556502
MIR181C	hypermethylated	1	1	0	cg06855983
MIR181D	hypermethylated	1	1	0	cg06855983
MIR184	hypermethylated	1	1	0	cg00722320
MIR196A1	hypermethylated	1	1	0	cg01452847
MIR3150B	hypermethylated	1	1	0	cg17495087
MIR3150BHG	hypermethylated	1	1	0	cg17495087
MIR3649	hypermethylated	1	1	0	cg05227549
MIR4713HG	hypermethylated	2	2	0	cg00063471,cg05905176
MIR6068	hypermethylated	1	1	0	cg13906377
MIR6132	hypermethylated	1	1	0	cg00764217
MIR663A	hypermethylated	4	4	0	cg04150495,cg08304190,cg10715092,cg20395967
MIR663AHG	hypermethylated	5	5	0	cg01408508,cg04150495,cg08304190,cg10715092,cg20395967
MIR9-3HG	hypermethylated	1	1	0	cg03951603
MKNK1	hypermethylated	1	1	0	cg06760830
MMP9	hypermethylated	1	1	0	cg26132320
MOB3C	hypermethylated	1	1	0	cg06760830
MOG	hypermethylated	1	1	0	cg05813221
MPZ	hypermethylated	2	2	0	cg10896862,cg13210580
MROH6	hypermethylated	1	1	0	cg05191879
MRPL33	hypermethylated	1	1	0	cg11906781
MRPL44	hypermethylated	1	1	0	cg11268834
MSI2	hypermethylated	1	1	0	cg03233624
MTMR9LP	hypermethylated	2	2	0	cg02830936,cg16985778
MXRA7	hypermethylated	2	2	0	cg13387113,cg15052447
MYF6	hypermethylated	1	1	0	cg05860723
MYH10	hypermethylated	1	1	0	cg22588546
MYL6	hypermethylated	1	1	0	cg01526553
MYO15B	hypermethylated	1	1	0	cg08781140
N4BP1	hypermethylated	1	1	0	cg27319917
NAALADL2	hypermethylated	1	1	0	cg06160853
NANOS3	hypermethylated	2	2	0	cg06855983,cg17926950
NCALD	hypermethylated	1	1	0	cg00680551
NCOR2	hypermethylated	4	4	0	cg00765705,cg06242243,cg14898623,cg17387577
NDEL1	hypermethylated	1	1	0	cg22588546
NDUFAF6	hypermethylated	1	1	0	cg17495087
NECAB2	hypermethylated	1	1	0	cg21405799
NEFM	hypermethylated	3	3	0	cg02002551,cg23290344,cg26980244
NES	hypermethylated	1	1	0	cg06355129
NETO1	hypermethylated	1	1	0	cg18651870
NEUROD1	hypermethylated	1	1	0	cg22976218
NFIL3	hypermethylated	1	1	0	cg07084627
NID2	hypermethylated	2	2	0	cg04701034,cg22881914
NKAPL	hypermethylated	5	5	0	cg01031101,cg10253847,cg17384889,cg18675097,cg18694169
NKX2-1	hypermethylated	3	3	0	cg04347874,cg13980454,cg23906738
NKX2-1-AS1	hypermethylated	2	2	0	cg04347874,cg23906738
NKX2-4	hypermethylated	1	1	0	cg21200408
NKX2-6	hypermethylated	2	2	0	cg14428146,cg22747746
NKX3-2	hypermethylated	1	1	0	cg19852958
NKX6-2	hypermethylated	1	1	0	cg11174855
NOL4	hypermethylated	1	1	0	cg13721404
NPAS4	hypermethylated	1	1	0	cg14699728
NPHS2	hypermethylated	2	2	0	cg08229358,cg13931925
NPLOC4	hypermethylated	1	1	0	cg18268547
NPTX2	hypermethylated	2	2	0	cg08315202,cg18952796
NPY	hypermethylated	1	1	0	cg25884711
NR1H2	hypermethylated	1	1	0	cg13670833
NR1I2	hypermethylated	1	1	0	cg12702981
NRN1	hypermethylated	1	1	0	cg13021333
NRSN1	hypermethylated	1	1	0	cg08908855
NRXN1	hypermethylated	1	1	0	cg13594075
NRXN2	hypermethylated	2	2	0	cg10940462,cg27466845
NT5C2	hypermethylated	2	2	0	cg18932798,cg24680586
NT5E	hypermethylated	2	2	0	cg13315970,cg25262528
NXPH1	hypermethylated	5	5	0	cg06335867,cg08604097,cg10443049,cg15285250,cg23075337
OBI1-AS1	hypermethylated	4	4	0	cg19497031,cg21264189,cg24221648,cg26132774
OLIG3	hypermethylated	1	1	0	cg01972751
ONECUT2	hypermethylated	1	1	0	cg25547580
ONECUT3	hypermethylated	1	1	0	cg20711812
OR2I1P	hypermethylated	6	6	0	cg03409187,cg14278853,cg20034792,cg21153898,cg22617773,cg26131286
OTP	hypermethylated	1	1	0	cg26365545
OTX1	hypermethylated	4	4	0	cg07974511,cg10122865,cg19763461,cg21472506
OTX2	hypermethylated	5	5	0	cg09624466,cg13023623,cg21039708,cg25092838,cg27122213
OTX2-AS1	hypermethylated	3	3	0	cg09624466,cg21039708,cg25092838
OXR1	hypermethylated	1	1	0	cg12114888
OXT	hypermethylated	1	1	0	cg12099952
PABPC1P4	hypermethylated	1	1	0	cg27454064
PANTR1	hypermethylated	4	4	0	cg00619126,cg02013838,cg08189989,cg19513834
PARP15	hypermethylated	1	1	0	cg19166302
PAUPAR	hypermethylated	5	5	0	cg03405909,cg07441518,cg08364561,cg12500879,cg13502741
PAX3	hypermethylated	3	3	0	cg04688351,cg16529477,cg18077971
PAX5	hypermethylated	1	1	0	cg13482308
PAX6	hypermethylated	6	6	0	cg09537620,cg11827910,cg16865446,cg18372607,cg20014398,cg26029734
PAX9	hypermethylated	1	1	0	cg18361098
PCDH17	hypermethylated	1	1	0	cg26444528
PCDH8	hypermethylated	1	1	0	cg27360326
PCDHA1	hypermethylated	3	3	0	cg02051771,cg11095383,cg18117367
PCDHA10	hypermethylated	1	1	0	cg02051771
PCDHA11	hypermethylated	1	1	0	cg02051771
PCDHA12	hypermethylated	1	1	0	cg02051771
PCDHA13	hypermethylated	1	1	0	cg02051771
PCDHA2	hypermethylated	3	3	0	cg02051771,cg11095383,cg18117367
PCDHA3	hypermethylated	2	2	0	cg02051771,cg18117367
PCDHA4	hypermethylated	2	2	0	cg02051771,cg18117367
PCDHA5	hypermethylated	2	2	0	cg02051771,cg18117367
PCDHA6	hypermethylated	2	2	0	cg02051771,cg18117367
PCDHA7	hypermethylated	2	2	0	cg02051771,cg18117367
PCDHA8	hypermethylated	1	1	0	cg02051771
PCDHA9	hypermethylated	1	1	0	cg02051771
PCDHB18P	hypermethylated	2	2	0	cg11286063,cg18661205
PCDHB19P	hypermethylated	1	1	0	cg17514558
PCDHGA1	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGA10	hypermethylated	4	4	0	cg02707176,cg07489502,cg09639151,cg23244790
PCDHGA11	hypermethylated	3	3	0	cg07489502,cg09639151,cg23244790
PCDHGA12	hypermethylated	3	3	0	cg07489502,cg09639151,cg23244790
PCDHGA2	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGA3	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGA4	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGA5	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGA6	hypermethylated	6	6	0	cg02707176,cg06757585,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGA7	hypermethylated	5	5	0	cg02707176,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGA8	hypermethylated	5	5	0	cg02707176,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGA9	hypermethylated	5	5	0	cg02707176,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGB1	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGB2	hypermethylated	7	7	0	cg02707176,cg06757585,cg07489502,cg07520649,cg09639151,cg11014124,cg23244790
PCDHGB3	hypermethylated	6	6	0	cg02707176,cg06757585,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGB4	hypermethylated	5	5	0	cg02707176,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGB5	hypermethylated	5	5	0	cg02707176,cg07489502,cg09639151,cg11014124,cg23244790
PCDHGB6	hypermethylated	4	4	0	cg02707176,cg07489502,cg09639151,cg23244790
PCDHGB7	hypermethylated	4	4	0	cg02707176,cg07489502,cg09639151,cg23244790
PDCD6-AHRR	hypermethylated	2	2	0	cg03604011,cg14453201
PDE1C	hypermethylated	1	1	0	cg18961681
PDE4B	hypermethylated	1	1	0	cg22488256
PDE4C	hypermethylated	1	1	0	cg15215348
PDE4D	hypermethylated	1	1	0	cg03323696
PDLIM2	hypermethylated	2	2	0	cg00920139,cg01710189
PDLIM7	hypermethylated	1	1	0	cg15225325
PDP1	hypermethylated	1	1	0	cg10558233
PDX1	hypermethylated	1	1	0	cg26299169
PELI2	hypermethylated	2	2	0	cg04368094,cg11121623
PENK	hypermethylated	2	2	0	cg04612444,cg12877723
PEX5L	hypermethylated	1	1	0	cg05131623
PFN3	hypermethylated	1	1	0	cg06847624
PGLYRP2	hypermethylated	3	3	0	cg07931411,cg16206460,cg18652900
PHACTR1	hypermethylated	1	1	0	cg13246235
PHACTR2	hypermethylated	1	1	0	cg11157127
PHOX2A	hypermethylated	1	1	0	cg24530250
PHOX2B	hypermethylated	1	1	0	cg10192893
PIK3C2B	hypermethylated	1	1	0	cg17271974
PIK3CA	hypermethylated	1	1	0	cg14553895
PITX1	hypermethylated	1	1	0	cg00396667
PITX2	hypermethylated	3	3	0	cg03184290,cg05835105,cg26831119
PLCXD3	hypermethylated	1	1	0	cg25950625
PLTP	hypermethylated	1	1	0	cg09863247
PODN	hypermethylated	1	1	0	cg04765848
POLR1D	hypermethylated	1	1	0	cg13799919
POU3F3	hypermethylated	1	1	0	cg19513834
POU4F1	hypermethylated	2	2	0	cg19497031,cg21264189
POU4F2	hypermethylated	1	1	0	cg06083330
POU4F3	hypermethylated	1	1	0	cg20755170
PP12613	hypermethylated	1	1	0	cg07978472
PPP1R12C	hypermethylated	1	1	0	cg02474116
PPP1R14A	hypermethylated	1	1	0	cg02571816
PPP1R7	hypermethylated	1	1	0	cg16751493
PPP2R2C	hypermethylated	1	1	0	cg25542878
PPT2	hypermethylated	1	1	0	cg00403498
PRAC1	hypermethylated	2	2	0	cg12374721,cg20945566
PRAC2	hypermethylated	2	2	0	cg12374721,cg20945566
PRDM13	hypermethylated	3	3	0	cg04974062,cg17302155,cg18924324
PRDM14	hypermethylated	1	1	0	cg13267264
PRDM15	hypermethylated	1	1	0	cg26519184
PRKCE	hypermethylated	1	1	0	cg12598524
PRR5	hypermethylated	1	1	0	cg26995244
PRR5-ARHGAP8	hypermethylated	1	1	0	cg26995244
PRRT1	hypermethylated	3	3	0	cg00403498,cg12387154,cg14644001
PRRX1	hypermethylated	2	2	0	cg07149609,cg23089825
PRSS30P	hypermethylated	1	1	0	cg00491180
PSMG4	hypermethylated	1	1	0	cg15012484
PTCSC2	hypermethylated	1	1	0	cg13791254
PTPRG-AS1	hypermethylated	1	1	0	cg12378187
PTPRN	hypermethylated	2	2	0	cg01382864,cg03970036
PWRN1	hypermethylated	1	1	0	cg13749113
PXK	hypermethylated	1	1	0	cg09627520
RAB12	hypermethylated	1	1	0	cg12615761
RALYL	hypermethylated	1	1	0	cg04842146
RARRES2	hypermethylated	1	1	0	cg27494647
RASGEF1A	hypermethylated	1	1	0	cg12451631
RB1	hypermethylated	1	1	0	cg09750084
RBBP4	hypermethylated	1	1	0	cg22350438
RBMS1	hypermethylated	2	2	0	cg00314029,cg02772995
RCN3	hypermethylated	1	1	0	cg21941030
RDXP1	hypermethylated	1	1	0	cg26730416
RERE	hypermethylated	1	1	0	cg04995521
RESP18	hypermethylated	1	1	0	cg05864140
RFLNA	hypermethylated	1	1	0	cg27504292
RFX1	hypermethylated	1	1	0	cg06905453
RGS17	hypermethylated	1	1	0	cg17264670
RGS2	hypermethylated	1	1	0	cg05374271
RGS20	hypermethylated	2	2	0	cg12070159,cg24645214
RGS22	hypermethylated	2	2	0	cg20219381,cg24848035
RGS6	hypermethylated	1	1	0	cg05111779
RIMS3	hypermethylated	1	1	0	cg16328007
RN7SK	hypermethylated	2	2	0	cg15925365,cg22486834
RN7SL160P	hypermethylated	1	1	0	cg04751811
RNA5SP243	hypermethylated	1	1	0	cg13248778
RNA5SP77	hypermethylated	2	2	0	cg14789818,cg20699586
RNF11	hypermethylated	1	1	0	cg09941363
RNF123	hypermethylated	1	1	0	cg22993195
RNF212	hypermethylated	1	1	0	cg23462514
RNF220	hypermethylated	1	1	0	cg10224098
RNU5F-2P	hypermethylated	2	2	0	cg08229358,cg13931925
RPTOR	hypermethylated	1	1	0	cg04191427
RSPO2	hypermethylated	1	1	0	cg16845394
RTN4RL1	hypermethylated	2	2	0	cg04743758,cg14769786
RUSC1	hypermethylated	1	1	0	cg19516515
RUSC1-AS1	hypermethylated	1	1	0	cg19516515
RUSC2	hypermethylated	1	1	0	cg13692543
RXYLT1-AS1	hypermethylated	1	1	0	cg27454064
RYR2	hypermethylated	1	1	0	cg07790615
S1PR1	hypermethylated	1	1	0	cg10210739
SALL1	hypermethylated	4	4	0	cg00582524,cg01146232,cg06232807,cg09016242
SALL2	hypermethylated	2	2	0	cg00800229,cg01897797
SALL3	hypermethylated	1	1	0	cg16580499
SATB2	hypermethylated	1	1	0	cg10168149
SATB2-AS1	hypermethylated	1	1	0	cg10168149
SCAMP5	hypermethylated	1	1	0	cg21523564
SCDP1	hypermethylated	1	1	0	cg02058408
SCG5	hypermethylated	1	1	0	cg12134633
SCGB1B2P	hypermethylated	1	1	0	cg23200020
SCN4A	hypermethylated	1	1	0	cg17527484
SCRT2	hypermethylated	2	2	0	cg01235820,cg24595510
SELENOW	hypermethylated	1	1	0	cg07953015
SEMA4A	hypermethylated	1	1	0	cg21996227
SEMA6C	hypermethylated	1	1	0	cg26331172
SENCR	hypermethylated	2	2	0	cg02526522,cg13755070
SENP2	hypermethylated	1	1	0	cg25634041
SENP3	hypermethylated	1	1	0	cg00004421
SENP3-EIF4A1	hypermethylated	1	1	0	cg00004421
SEPTIN9	hypermethylated	1	1	0	cg12858577
SEZ6L2	hypermethylated	2	2	0	cg07160932,cg27267227
SFRP2	hypermethylated	4	4	0	cg05164933,cg22178613,cg23121156,cg23207990
SFT2D2	hypermethylated	1	1	0	cg12427162
SFTA3	hypermethylated	4	4	0	cg04347874,cg13012916,cg13980454,cg23906738
SH3D19	hypermethylated	1	1	0	cg10072319
SHANK2	hypermethylated	3	3	0	cg04262428,cg04505435,cg21202716
SHE	hypermethylated	2	2	0	cg02457680,cg18081940
SHF	hypermethylated	2	2	0	cg18582992,cg24033558
SIL1	hypermethylated	1	1	0	cg17668981
SIM1	hypermethylated	4	4	0	cg04927931,cg17380661,cg21063722,cg27252696
SIRPA	hypermethylated	1	1	0	cg19256731
SIX1	hypermethylated	1	1	0	cg15425541
SIX3	hypermethylated	2	2	0	cg00097146,cg08696165
SIX6	hypermethylated	2	2	0	cg13019491,cg19456540
SKI	hypermethylated	2	2	0	cg12483545,cg13488570
SKOR1	hypermethylated	1	1	0	cg27649239
SLC22A16	hypermethylated	1	1	0	cg19980771
SLC23A2	hypermethylated	1	1	0	cg15079315
SLC24A4	hypermethylated	1	1	0	cg18229521
SLC25A25	hypermethylated	1	1	0	cg14294859
SLC25A33	hypermethylated	1	1	0	cg26607031
SLC27A6	hypermethylated	1	1	0	cg27223047
SLC35D1	hypermethylated	1	1	0	cg23015917
SLC35F4	hypermethylated	1	1	0	cg23318063
SLC38A4	hypermethylated	2	2	0	cg11146691,cg22868282
SLC4A10	hypermethylated	3	3	0	cg01419831,cg06382344,cg23161999
SLC5A7	hypermethylated	1	1	0	cg26001902
SLC6A3	hypermethylated	2	2	0	cg14502484,cg16703956
SLC7A14	hypermethylated	2	2	0	cg05937737,cg21884231
SLC7A14-AS1	hypermethylated	2	2	0	cg05937737,cg21884231
SLITRK1	hypermethylated	2	2	0	cg16727923,cg18789918
SMG6	hypermethylated	1	1	0	cg17648080
SMPD5	hypermethylated	1	1	0	cg01760475
SNAP25	hypermethylated	1	1	0	cg11355215
SNAP25-AS1	hypermethylated	1	1	0	cg11355215
SNHG4	hypermethylated	1	1	0	cg17668981
SNX18	hypermethylated	1	1	0	cg26118943
SOSTDC1	hypermethylated	2	2	0	cg06126713,cg11417025
SOX1	hypermethylated	3	3	0	cg15653173,cg16705627,cg24604013
SOX1-OT	hypermethylated	6	6	0	cg13692446,cg15415452,cg15653173,cg16705627,cg23619365,cg24604013
SOX17	hypermethylated	1	1	0	cg08044097
SOX2-OT	hypermethylated	7	7	0	cg02650401,cg05513806,cg11324832,cg13294849,cg15057061,cg16239482,cg22920300
SOX9-AS1	hypermethylated	1	1	0	cg21000227
SP8	hypermethylated	1	1	0	cg24881205
SPAG6	hypermethylated	2	2	0	cg18247055,cg26492368
SPARCL1	hypermethylated	1	1	0	cg12630520
SPINT2	hypermethylated	1	1	0	cg02571816
SPRY2	hypermethylated	1	1	0	cg22369786
SPRY4-AS1	hypermethylated	1	1	0	cg19598567
SPTBN4	hypermethylated	2	2	0	cg07515422,cg22498143
SRGAP3	hypermethylated	1	1	0	cg00907288
SRRM4	hypermethylated	1	1	0	cg15341350
SSH1	hypermethylated	1	1	0	cg19256314
SSPOP	hypermethylated	1	1	0	cg07703462
SST	hypermethylated	2	2	0	cg02164046,cg15347189
SSTR1	hypermethylated	1	1	0	cg23248887
SSTR4	hypermethylated	1	1	0	cg07676859
ST18	hypermethylated	1	1	0	cg14689479
ST7	hypermethylated	1	1	0	cg00764217
ST7-OT4	hypermethylated	1	1	0	cg00764217
ST8SIA3	hypermethylated	2	2	0	cg03614193,cg13096208
STAG3	hypermethylated	2	2	0	cg04778012,cg15140703
STAP2	hypermethylated	1	1	0	cg24294041
STIM1	hypermethylated	1	1	0	cg13782615
STXBP5L	hypermethylated	2	2	0	cg00193200,cg18423935
SUSD1	hypermethylated	1	1	0	cg14308311
SYCP1	hypermethylated	2	2	0	cg10440578,cg18396987
SYNC	hypermethylated	1	1	0	cg22350438
SYNPO2L	hypermethylated	2	2	0	cg12317414,cg17723653
SYT6	hypermethylated	1	1	0	cg19901801
TAC1	hypermethylated	3	3	0	cg01287975,cg16288089,cg17437939
TACC1	hypermethylated	3	3	0	cg14284618,cg15659713,cg21708058
TAL1	hypermethylated	1	1	0	cg25764899
TAMALIN	hypermethylated	3	3	0	cg00817367,cg06611426,cg06970510
TBC1D23	hypermethylated	1	1	0	cg09439920
TBCD	hypermethylated	1	1	0	cg18121066
TBKBP1	hypermethylated	1	1	0	cg10024583
TBR1	hypermethylated	2	2	0	cg06382344,cg26210445
TBX15	hypermethylated	1	1	0	cg02177231
TBX18	hypermethylated	1	1	0	cg04515996
TBX20	hypermethylated	1	1	0	cg18011916
TBX4	hypermethylated	1	1	0	cg02081266
TBXT	hypermethylated	2	2	0	cg06463958,cg20114732
TCF20	hypermethylated	2	2	0	cg01324372,cg25219329
TCF23	hypermethylated	1	1	0	cg15326452
TCL1A	hypermethylated	1	1	0	cg07445246
TCTEX1D1	hypermethylated	1	1	0	cg25339566
TDRD10	hypermethylated	2	2	0	cg02457680,cg18081940
TECR	hypermethylated	1	1	0	cg23690893
TET3	hypermethylated	1	1	0	cg14702570
TG	hypermethylated	1	1	0	cg27628340
TGFB2	hypermethylated	1	1	0	cg07810039
TGFBR3	hypermethylated	2	2	0	cg17080882,cg21116284
THSD1	hypermethylated	1	1	0	cg26493224
TIMP2	hypermethylated	1	1	0	cg05306745
TLX1	hypermethylated	2	2	0	cg14861089,cg25266629
TLX2	hypermethylated	1	1	0	cg21185289
TLX3	hypermethylated	1	1	0	cg25720804
TMC4	hypermethylated	1	1	0	cg19488620
TMEM131L	hypermethylated	1	1	0	cg17226446
TMEM145	hypermethylated	1	1	0	cg11957331
TMEM155	hypermethylated	1	1	0	cg07978472
TMEM196	hypermethylated	1	1	0	cg04111071
TMEM243	hypermethylated	1	1	0	cg06824394
TMEM269	hypermethylated	1	1	0	cg19254906
TMEM97	hypermethylated	1	1	0	cg10494684
TMIGD3	hypermethylated	2	2	0	cg11574975,cg14669379
TNFAIP8L3	hypermethylated	2	2	0	cg00063471,cg05905176
TNFRSF12A	hypermethylated	1	1	0	cg02732252
TNFRSF19	hypermethylated	1	1	0	cg11082691
TNR	hypermethylated	1	1	0	cg24932457
TNXB	hypermethylated	1	1	0	cg24138857
TPM4P1	hypermethylated	2	2	0	cg03679755,cg18267049
TRABD	hypermethylated	1	1	0	cg11213574
TRAK1	hypermethylated	1	1	0	cg22222413
TRH	hypermethylated	6	6	0	cg01009664,cg02700891,cg05835982,cg08195943,cg14595003,cg22512438
TRIM46	hypermethylated	1	1	0	cg15497761
TRIM59	hypermethylated	1	1	0	cg15618978
TRIM66	hypermethylated	1	1	0	cg11245569
TRIM71	hypermethylated	2	2	0	cg12338417,cg18249634
TRIP10	hypermethylated	1	1	0	cg02085507
TRPM1	hypermethylated	1	1	0	cg20663376
TSPAN10	hypermethylated	1	1	0	cg18268547
TSPAN32	hypermethylated	1	1	0	cg00472277
TTBK1	hypermethylated	2	2	0	cg16620382,cg27363327
TTC23	hypermethylated	1	1	0	cg02467858
TTC28	hypermethylated	1	1	0	cg04294888
TTYH1	hypermethylated	1	1	0	cg21287054
TUBB2B	hypermethylated	1	1	0	cg15012484
TULP1	hypermethylated	2	2	0	cg15219228,cg24281267
TWIST1	hypermethylated	1	1	0	cg23244488
TXNRD1	hypermethylated	2	2	0	cg17395064,cg21858255
UGT3A1	hypermethylated	1	1	0	cg19897071
ULBP1	hypermethylated	1	1	0	cg11660826
USP32	hypermethylated	2	2	0	cg09695735,cg12788108
USP44	hypermethylated	2	2	0	cg13879483,cg22802813
USP6	hypermethylated	1	1	0	cg27362525
UTF1	hypermethylated	1	1	0	cg09053680
VANGL2	hypermethylated	1	1	0	cg10400707
VAX1	hypermethylated	4	4	0	cg08833577,cg17138769,cg26595643,cg26783057
VAX2	hypermethylated	1	1	0	cg04751811
VGLL4	hypermethylated	2	2	0	cg21527078,cg27083087
VSTM2A	hypermethylated	1	1	0	cg21179088
VWA5B1	hypermethylated	1	1	0	cg06444282
WNK4	hypermethylated	2	2	0	cg08409113,cg14457782
WNT3A	hypermethylated	1	1	0	cg26841013
WRAP73	hypermethylated	3	3	0	cg04021697,cg04865841,cg19135761
WT1	hypermethylated	2	2	0	cg09234616,cg10244666
WT1-AS	hypermethylated	1	1	0	cg25247290
WWP2	hypermethylated	2	2	0	cg26860604,cg27456203
