category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
14. FGF Family	FGF13	cg08671330	chrX:139205737-139205739	chrX	139205737.0	139205739.0	-	TSS1500	True	S_Shore	0.20791680359941692	HYPO_unmethylated	0.2116038332280424	97	0.19897575675000004	40	hypomethylated	-0.0039161273597783	0.6739495205152135
14. FGF Family	FGF13	cg04593531	chrX:138618586-138618588	chrX	138618586.0	138618588.0	+	gene_body	False	OpenSea	0.6417608186666002	intermediate	0.6697877706940641	97	0.57379546	40	hypomethylated	-0.1193279390801063	4.836247676675345e-33
14. FGF Family	FGF13	cg17221316	chrX:138618679-138618681	chrX	138618679.0	138618681.0	-	gene_body	False	OpenSea	0.8034079972157278	HYPER_methylated	0.830349165139739	97	0.738075665	40	hypomethylated	-0.0973013518495999	7.119445234153404e-38
14. FGF Family	FGF13	cg25831435	chrX:138632290-138632292	chrX	138632290.0	138632292.0	+	gene_body	False	OpenSea	0.9006806702248231	HYPER_methylated	0.928867694028874	97	0.8323271374999999	40	hypomethylated	-0.1060238616159219	1.6390589677003736e-80
14. FGF Family	FGF13	cg24489686	chrX:138707769-138707771	chrX	138707769.0	138707771.0	+	gene_body	False	N_Shelf	0.7323637590385492	HYPER_methylated	0.7689806751369201	97	0.6435677375	40	hypomethylated	-0.1289960420895507	1.0115696360249386e-46
14. FGF Family	FGF13	cg17658303	chrX:138715128-138715130	chrX	138715128.0	138715130.0	+	gene_body	False	S_Shelf	0.9332584865548016	HYPER_methylated	0.9492358964743074	97	0.8945132675	40	hypomethylated	-0.0637469547174331	1.1408006058420318e-61
14. FGF Family	FGF13	cg07146718	chrX:138738589-138738591	chrX	138738589.0	138738591.0	+	gene_body	False	OpenSea	0.7553079467217438	HYPER_methylated	0.7967099061946279	97	0.654908195	40	hypomethylated	-0.1158825921013544	2.792310418216982e-37
14. FGF Family	FGF13	cg01138740	chrX:138864509-138864511	chrX	138864509.0	138864511.0	+	gene_body	False	OpenSea	0.7268526480654084	HYPER_methylated	0.756619325618154	97	0.654668455	40	hypomethylated	-0.0955585052809622	2.287401705913855e-32
14. FGF Family	FGF13	cg03537374	chrX:138868402-138868404	chrX	138868402.0	138868404.0	-	gene_body	False	OpenSea	0.7467457772232835	HYPER_methylated	0.7867931090679365	97	0.6496309974999999	40	hypomethylated	-0.0338220627262804	8.985908873596264e-05
14. FGF Family	FGF13	cg02588867	chrX:138868926-138868928	chrX	138868926.0	138868928.0	-	gene_body	False	OpenSea	0.8533387888550696	HYPER_methylated	0.8920899224035519	97	0.7593672899999999	40	hypomethylated	-0.0526448835898576	5.878326266131275e-27
14. FGF Family	FGF13	cg25549901	chrX:138868955-138868957	chrX	138868955.0	138868957.0	-	gene_body	False	OpenSea	0.9198794159315125	HYPER_methylated	0.9343039915733732	97	0.88489982	40	hypomethylated	-0.0718830352796312	4.6300663054282224e-52
14. FGF Family	FGF13	cg16550399	chrX:139192469-139192471	chrX	139192469.0	139192471.0	+	gene_body	False	N_Shelf	0.6000692999519348	intermediate	0.6250309510664507	88	0.5451536674999999	40	hypomethylated	-0.2044049774297371	1.0469616829179482e-46
14. FGF Family	FGF13	cg06230327	chrX:139193587-139193589	chrX	139193587.0	139193589.0	-	gene_body	False	N_Shore	0.8730948146591299	HYPER_methylated	0.9077155516319668	97	0.7891395274999999	40	hypomethylated	-0.0791447866538931	2.090083856708439e-40
14. FGF Family	FGF13	cg10052922	chrX:139194741-139194743	chrX	139194741.0	139194743.0	-	gene_body	False	Island	0.1915999688202483	HYPO_unmethylated	0.194864862972928	97	0.1836826005	40	hypermethylated	0.0293906855934633	0.0004753557351362
14. FGF Family	FGF13	cg11875624	chrX:139194809-139194811	chrX	139194809.0	139194811.0	-	gene_body	False	Island	0.3612378166058394	intermediate	0.3705098260309278	97	0.33875319375	40	hypermethylated	0.0269727168341163	0.001471454115057
14. FGF Family	FGF13	cg01245531	chrX:139194904-139194906	chrX	139194904.0	139194906.0	-	gene_body	False	Island	0.30280874174113254	intermediate	0.3134329097787129	97	0.27704513425000005	40	hypomethylated	-0.0035700953589219	0.6002665150751427
14. FGF Family	FGF13	cg09656426	chrX:139194922-139194924	chrX	139194922.0	139194924.0	-	gene_body	False	Island	0.2826584084759922	HYPO_unmethylated	0.2728332834145457	97	0.30648433675	40	hypomethylated	-0.0376938200115649	3.5967251789999044e-05
14. FGF Family	FGF13	cg12620378	chrX:139195211-139195213	chrX	139195211.0	139195213.0	-	gene_body	False	S_Shore	0.4222983851620459	intermediate	0.4434193530714655	83	0.37847237675	40	hypomethylated	-0.1557409185777716	8.878570433654265e-29
14. FGF Family	FGF13	cg01349480	chrX:139200085-139200087	chrX	139200085.0	139200087.0	-	gene_body	False	N_Shelf	0.7421323236057253	HYPER_methylated	0.7773899982884988	97	0.6566324625	40	hypomethylated	-0.139987732788699	6.503048519631462e-52
14. FGF Family	FGF13	cg00819012	chrX:139209430-139209432	chrX	139209430.0	139209432.0	-	gene_body	False	S_Shelf	0.8523674137068031	HYPER_methylated	0.8857057709054849	97	0.7715218974999999	40	hypomethylated	-0.1576915446985474	2.0506510162735657e-93
14. FGF Family	FGF16	cg26492398	chrX:77453388-77453390	chrX	77453388.0	77453390.0	+	gene_body	False	OpenSea	0.8118472048653218	HYPER_methylated	0.8474669760846077	94	0.7281407424999999	40	hypomethylated	-0.0029525756835937	0.6384937263440987
14. FGF Family	FGF16	cg06916310	chrX:77453746-77453748	chrX	77453746.0	77453748.0	-	gene_body	False	OpenSea	0.690115495	intermediate		0	0.690115495	40	hypomethylated		
14. FGF Family	FGF16	cg20638572	chrX:77453942-77453944	chrX	77453942.0	77453944.0	-	gene_body	False	OpenSea	0.6762594114514426	intermediate	0.7090124543180171	97	0.5968332824999999	40	hypomethylated	-0.1178480763796874	3.4495679548747246e-27
14. FGF Family	FGF16	cg02096520	chrX:77454008-77454010	chrX	77454008.0	77454010.0	+	gene_body	False	OpenSea	0.8972042898458885	HYPER_methylated	0.9227740887514094	97	0.8351975275000001	40	hypomethylated	-0.1775598314327463	1.136202982360691e-118
14. FGF Family	FGF16	cg26143566	chrX:77454239-77454241	chrX	77454239.0	77454241.0	+	gene_body	False	OpenSea	0.8381324108359685	HYPER_methylated	0.8710299647131632	86	0.7674026699999998	40	hypomethylated	-0.028895818635569	1.7002806869443095e-10
14. FGF Family	FGF16	cg02110822	chrX:77456411-77456413	chrX	77456411.0	77456413.0	+	gene_body	False	OpenSea	0.7999347619582573	HYPER_methylated	0.8321250050338274	97	0.7218734225	40	hypomethylated	-0.1777623879944784	5.482416338852836e-74
14. FGF Family	FGF17	cg09433588	chr8:22042350-22042352	chr8	22042350.0	22042352.0	-	TSS200	True	OpenSea	0.37610776552057196	intermediate	0.392974814188849	97	0.3352051725	40	hypermethylated	0.1198045384274416	8.25141410077668e-17
14. FGF Family	FGF17	cg08095204	chr8:22042527-22042529	chr8	22042527.0	22042529.0	-	5UTR_1stExon	True	OpenSea	0.19059046344430736	HYPO_unmethylated	0.1886042762048465	97	0.1954069675	40	hypermethylated	0.057459322736614	4.85311981557702e-24
14. FGF Family	FGF17	cg10194829	chr8:22042665-22042667	chr8	22042665.0	22042667.0	-	TSS200	True	OpenSea	0.12928143780809834	HYPO_unmethylated	0.1243522978320564	97	0.14123460225	40	hypermethylated	0.0499138952347202	8.414396324802355e-19
14. FGF Family	FGF17	cg20321432	chr8:22042739-22042741	chr8	22042739.0	22042741.0	+	TSS200	True	OpenSea	0.24743123581917204	HYPO_unmethylated	0.2566787877033666	97	0.2250059225	40	hypermethylated	0.0933125007047994	2.1926480576860622e-32
14. FGF Family	FGF17	cg26069514	chr8:22042802-22042804	chr8	22042802.0	22042804.0	-	TSS200	True	OpenSea	0.08477522491806136	HYPO_unmethylated	0.0788984200389114	97	0.09902647675	40	hypermethylated	0.0201882399038315	1.1288817468218673e-08
14. FGF Family	FGF17	cg19433341	chr8:22042825-22042827	chr8	22042825.0	22042827.0	-	5UTR_1stExon	True	OpenSea	0.10189608644903694	HYPO_unmethylated	0.0929238329228666	97	0.12365380125	40	hypermethylated	0.0322596969369824	1.2758326862670131e-20
14. FGF Family	FGF17	cg16293656	chr8:22042926-22042928	chr8	22042926.0	22042928.0	-	5UTR_1stExon	True	OpenSea	0.18664802356384722	HYPO_unmethylated	0.1911632301881141	97	0.17569864750000003	40	hypermethylated	0.1941940731660262	3.3189529133327563e-80
14. FGF Family	FGF17	cg15246619	chr8:22047950-22047952	chr8	22047950.0	22047952.0	+	TSS1500	True	Island	0.6624621044529824	intermediate	0.6798563691758618	97	0.6202810124999999	40	hypermethylated	0.0654287228753391	1.348248802905354e-07
14. FGF Family	FGF17	cg03025830	chr8:22048087-22048089	chr8	22048087.0	22048089.0	-	TSS1500	True	Island	0.883266851558223	HYPER_methylated	0.8877848202420264	97	0.8723107774999999	40	hypermethylated	0.0571370856227807	0.0001370297104357
14. FGF Family	FGF17	cg11707219	chr8:22048244-22048246	chr8	22048244.0	22048246.0	-	TSS1500	True	Island	0.5735696462003165	intermediate	0.5798027982416841	97	0.5584542525	40	hypermethylated	0.1377852189290254	8.93766426624423e-15
14. FGF Family	FGF17	cg07170045	chr8:22048448-22048450	chr8	22048448.0	22048450.0	-	TSS1500	True	S_Shore	0.33626219459255247	intermediate	0.335989568651337	97	0.3369233125	40	hypermethylated	0.0428342723134227	4.5093958431674486e-08
14. FGF Family	FGF17	cg02302670	chr8:22046567-22046569	chr8	22046567.0	22046569.0	-	gene_body	False	N_Shore	0.7613261886319572	HYPER_methylated	0.7756325633255476	97	0.72663323	40	hypermethylated	0.0262886011665904	0.0104093480262066
14. FGF Family	FGF18	cg18342494	chr5:171418152-171418154	chr5	171418152.0	171418154.0	-	TSS1500	True	N_Shore	0.9205904829828637	HYPER_methylated	0.9345019625634262	97	0.886855145	40	hypomethylated	-0.006923188582018	0.0021710369889972
14. FGF Family	FGF18	cg15699524	chr5:171418605-171418607	chr5	171418605.0	171418607.0	+	TSS1500	True	N_Shore	0.6355613691035584	intermediate	0.6617960192493557	97	0.5719423425000001	40	hypomethylated	-0.0446873788317672	1.2899801477293158e-05
14. FGF Family	FGF18	cg11147586	chr5:171418824-171418826	chr5	171418824.0	171418826.0	+	TSS1500	True	Island	0.06031364360746284	HYPO_unmethylated	0.0513146931363135	97	0.0821360985	40	hypermethylated	0.013692402104148	8.958331158058146e-09
14. FGF Family	FGF18	cg24538029	chr5:171419078-171419080	chr5	171419078.0	171419080.0	+	TSS1500	True	Island	0.08949283965007694	HYPO_unmethylated	0.0908223181655726	97	0.08626885425	40	hypermethylated	0.0587662655286731	5.211492560583964e-26
14. FGF Family	FGF18	cg04751133	chr5:171419268-171419270	chr5	171419268.0	171419270.0	+	TSS1500	True	Island	0.07634914599612047	HYPO_unmethylated	0.073459993932665	97	0.08335533975000001	40	hypermethylated	0.0316151429681873	1.2168954817722548e-10
14. FGF Family	FGF18	cg26569144	chr5:171419499-171419501	chr5	171419499.0	171419501.0	+	TSS200	True	Island	0.02151840579281768	HYPO_unmethylated	0.0171519517898559	97	0.032107056749999995	40	hypermethylated	0.0075953782885776	0.0001818094459992
14. FGF Family	FGF18	cg20353070	chr5:171419508-171419510	chr5	171419508.0	171419510.0	+	TSS200	True	Island	0.055457082636344475	HYPO_unmethylated	0.047862288878136	97	0.0738744575	40	hypermethylated	0.009537431905339	0.0004290034314842
14. FGF Family	FGF18	cg16654732	chr5:171419512-171419514	chr5	171419512.0	171419514.0	+	TSS200	True	Island	0.01243005257991907	HYPO_unmethylated	0.0096195247984424	97	0.01924558245	40	hypermethylated	0.0059384355186622	0.0001400740914354
14. FGF Family	FGF18	cg15637095	chr5:171419930-171419932	chr5	171419930.0	171419932.0	-	TSS200	True	Island	0.024921465392046115	HYPO_unmethylated	0.0214853950382507	97	0.033253936	40	hypermethylated	0.0136353339090185	1.2054495729489862e-07
14. FGF Family	FGF18	cg16494477	chr5:171420246-171420248	chr5	171420246.0	171420248.0	-	5UTR_1stExon	True	Island	0.10354751270980049	HYPO_unmethylated	0.0979573063014708	97	0.11710376325	40	hypermethylated	0.0211102655579732	1.1363315719898488e-07
14. FGF Family	FGF18	cg00652942	chr5:171420308-171420310	chr5	171420308.0	171420310.0	+	5UTR_1stExon	True	Island	0.15010397208472928	HYPO_unmethylated	0.1469225637691537	97	0.15781888725	40	hypermethylated	0.0222025941043351	3.1082046908722815e-08
14. FGF Family	FGF18	cg12364324	chr5:171421034-171421036	chr5	171421034.0	171421036.0	-	gene_body	False	Island	0.03905965489388347	HYPO_unmethylated	0.0223146935099179	97	0.07966618624999999	40	hypermethylated	0.0580394014475133	8.938598020239962e-24
14. FGF Family	FGF18	cg01392179	chr5:171421118-171421120	chr5	171421118.0	171421120.0	-	gene_body	False	Island	0.11076607050000001	HYPO_unmethylated		0	0.11076607050000001	40	hypomethylated		
14. FGF Family	FGF18	cg11152884	chr5:171423015-171423017	chr5	171423015.0	171423017.0	+	gene_body	False	S_Shore	0.9316631053632528	HYPER_methylated	0.949288279739852	97	0.8889220575	40	hypomethylated	-0.002079291661075	0.2666185201215212
14. FGF Family	FGF18	cg26874542	chr5:171423138-171423140	chr5	171423138.0	171423140.0	-	gene_body	False	S_Shelf	0.7921430381800034	HYPER_methylated	0.8249587217966715	96	0.7133853975	40	hypermethylated	0.0068457927443691	0.4048184094746587
14. FGF Family	FGF18	cg07018087	chr5:171433503-171433505	chr5	171433503.0	171433505.0	-	gene_body	False	OpenSea	0.5076488791856751	intermediate	0.5247198675096649	97	0.46625173250000007	40	hypermethylated	0.0333554694723001	4.845227890251982e-06
14. FGF Family	FGF18	cg07590875	chr5:171436122-171436124	chr5	171436122.0	171436124.0	+	gene_body	False	OpenSea	0.9481531508332857	HYPER_methylated	0.9680544666408264	97	0.8998924599999999	40	hypomethylated	-0.0061265149775836	2.9374298258767723e-08
14. FGF Family	FGF18	cg13925890	chr5:171436157-171436159	chr5	171436157.0	171436159.0	-	gene_body	False	OpenSea	0.9827619072785984	HYPER_methylated	0.9881465164656492	97	0.96970423	40	hypomethylated	-0.0028004324689282	0.1495899028320905
14. FGF Family	FGF18	cg15046927	chr5:171436167-171436169	chr5	171436167.0	171436169.0	-	gene_body	False	OpenSea	0.8963941534614507	HYPER_methylated	0.9120458229300902	97	0.858438855	40	hypomethylated	-0.0140509242654252	1.1476064357844775e-09
14. FGF Family	FGF18	cg11661512	chr5:171437687-171437689	chr5	171437687.0	171437689.0	-	gene_body	False	OpenSea	0.706346579178547	HYPER_methylated	0.7211107077057829	97	0.6705435675	40	hypomethylated	-0.1683355139982528	6.183298804692524e-78
14. FGF Family	FGF18	cg03729857	chr5:171439772-171439774	chr5	171439772.0	171439774.0	-	gene_body	False	OpenSea	0.8671363866251629	HYPER_methylated	0.8950171879359654	70	0.8157770157894738	38	hypermethylated	0.0034279913238896	0.3582569018646926
14. FGF Family	FGF18	cg06643056	chr5:171448678-171448680	chr5	171448678.0	171448680.0	-	gene_body	False	N_Shore	0.7450064915395472	HYPER_methylated	0.7748884220713192	97	0.67254281	40	hypomethylated	-0.1040656805109921	1.5124150579681997e-76
14. FGF Family	FGF18	cg02622803	chr5:171449602-171449604	chr5	171449602.0	171449604.0	+	gene_body	False	N_Shore	0.9222913393832689	HYPER_methylated	0.9524474783042044	97	0.8491627025000001	40	hypomethylated	-0.072283641734593	5.008450095439986e-43
14. FGF Family	FGF18	cg24698211	chr5:171450535-171450537	chr5	171450535.0	171450537.0	-	gene_body	False	N_Shore	0.3011995569531962	intermediate	0.3162065093050298	97	0.26480769749999994	40	hypermethylated	0.2741222425592046	5.5395360757518065e-53
14. FGF Family	FGF18	cg07100000	chr5:171450835-171450837	chr5	171450835.0	171450837.0	-	gene_body	False	Island	0.14612912713877874	HYPO_unmethylated	0.1399883978145638	97	0.16102039575	40	hypermethylated	0.3160871234303002	5.756862565485092e-82
14. FGF Family	FGF18	cg21601919	chr5:171450927-171450929	chr5	171450927.0	171450929.0	+	gene_body	False	S_Shore	0.03880027126447018	HYPO_unmethylated	0.0317802429199218	97	0.05582384	40	hypermethylated	0.1744600578144136	5.050042088461348e-101
14. FGF Family	FGF18	cg02125316	chr5:171451204-171451206	chr5	171451204.0	171451206.0	+	gene_body	False	S_Shore	0.21499425356042567	HYPO_unmethylated	0.2186863102863744	97	0.206041016	40	hypermethylated	0.1838077513247191	1.4382279862333666e-21
14. FGF Family	FGF18	cg09856068	chr5:171451241-171451243	chr5	171451241.0	171451243.0	-	gene_body	False	S_Shore	0.05635245755	HYPO_unmethylated		0	0.05635245755	40	hypomethylated		
14. FGF Family	FGF18	cg14665812	chr5:171453230-171453232	chr5	171453230.0	171453232.0	+	gene_body	False	S_Shelf	0.8558187282283588	HYPER_methylated	0.898882128528713	97	0.7513899825	40	hypomethylated	-0.0415817065450688	7.147169037954854e-15
14. FGF Family	FGF18	cg00361609	chr5:171454788-171454790	chr5	171454788.0	171454790.0	-	gene_body	False	N_Shore	0.8061949880987682	HYPER_methylated	0.8421976935003221	97	0.7188884275	40	hypomethylated	-0.1179982803020367	1.1833455424765979e-40
14. FGF Family	FGF18	cg24678581	chr5:171455537-171455539	chr5	171455537.0	171455539.0	+	gene_body	False	N_Shore	0.8734802905943488	HYPER_methylated	0.9012042959940804	97	0.8062495775	40	hypomethylated	-0.0935216751028034	2.8607855238099786e-52
14. FGF Family	FGF18	cg26370372	chr5:171456656-171456658	chr5	171456656.0	171456658.0	+	gene_body	False	Island	0.9689527685632415	HYPER_methylated	0.9850773762181864	97	0.9298505950000001	40	hypomethylated	-0.0116070669281261	5.083852673579219e-11
14. FGF Family	FGF18	cg13396201	chr5:171456676-171456678	chr5	171456676.0	171456678.0	-	gene_body	False	Island	0.9705228108056285	HYPER_methylated	0.980195900828568	97	0.9470655674999999	40	hypomethylated	-0.0100670155666369	4.0204320077942936e-08
14. FGF Family	FGF18	cg02715777	chr5:171456693-171456695	chr5	171456693.0	171456695.0	-	gene_body	False	Island	0.930830246172873	HYPER_methylated	0.9513432610895216	97	0.881086185	40	hypomethylated	-0.0223256045679113	5.0609771337999684e-15
14. FGF Family	FGF18	cg25085969	chr5:171456812-171456814	chr5	171456812.0	171456814.0	-	gene_body	False	Island	0.9213374372874541	HYPER_methylated	0.9524246687741624	97	0.8440179128205129	39	hypomethylated	-0.0008882073465245	0.7160040860458315
14. FGF Family	FGF18	cg04581294	chr5:171456999-171457001	chr5	171456999.0	171457001.0	-	gene_body	False	S_Shore	0.8753222158661358	HYPER_methylated	0.8904328240288628	90	0.8413233475	40	hypomethylated	-0.0213053803302125	1.907709282381141e-09
14. FGF Family	FGF18	cg01809675	chr5:171457273-171457275	chr5	171457273.0	171457275.0	-	gene_body	False	S_Shore	0.807693033932617	HYPER_methylated	0.8758309682210287	60	0.7054861324999999	40	hypermethylated	0.0046113332112629	0.1475369658310234
14. FGF Family	FGF18	cg06634903	chr5:171457342-171457344	chr5	171457342.0	171457344.0	-	gene_body	False	S_Shore	0.9188052338125857	HYPER_methylated	0.9571387694054044	97	0.8258464100000001	40	hypomethylated	-0.0028336535018802	0.3241962704765435
14. FGF Family	FGF19	cg18210732	chr11:69703776-69703778	chr11	69703776.0	69703778.0	+	5UTR_1stExon	True	Island	0.03634970285158473	HYPO_unmethylated	0.028644298769764	97	0.055035307750000005	40	hypermethylated	0.2050604719417561	3.5621171378330975e-82
14. FGF Family	FGF19	cg09574088	chr11:69703935-69703937	chr11	69703935.0	69703937.0	+	5UTR_1stExon	True	Island	0.0438291802	HYPO_unmethylated		0	0.0438291802	40	hypomethylated		
14. FGF Family	FGF19	cg15774153	chr11:69704004-69704006	chr11	69704004.0	69704006.0	+	5UTR_1stExon	True	Island	0.12805315576041781	HYPO_unmethylated	0.1236070357647138	97	0.13883499675	40	hypermethylated	0.126115393165981	2.2699026471816017e-47
14. FGF Family	FGF19	cg00606989	chr11:69704319-69704321	chr11	69704319.0	69704321.0	-	TSS1500	True	Island	0.06526246442360534	HYPO_unmethylated	0.0619955898560199	97	0.07318463525	40	hypermethylated	0.0058208104910856	0.0772604997686191
14. FGF Family	FGF19	cg08639748	chr11:69704359-69704361	chr11	69704359.0	69704361.0	+	TSS1500	True	Island	0.07293300007771508	HYPO_unmethylated	0.0684201840272883	97	0.083876579	40	hypermethylated	0.0192730605306288	2.4305630458681553e-08
14. FGF Family	FGF19	cg01147192	chr11:69704430-69704432	chr11	69704430.0	69704432.0	+	TSS1500	True	Island	0.03363367118296449	HYPO_unmethylated	0.0268381821740533	97	0.05053527205128205	39	hypermethylated	0.0431068819414106	1.7950311667777038e-17
14. FGF Family	FGF19	cg27139491	chr11:69704445-69704447	chr11	69704445.0	69704447.0	+	TSS1500	True	Island	0.2783098575	HYPO_unmethylated		0	0.2783098575	40	hypomethylated		
14. FGF Family	FGF19	cg20780721	chr11:69704468-69704470	chr11	69704468.0	69704470.0	+	TSS1500	True	Island	0.055524398814429915	HYPO_unmethylated	0.0417834360574938	97	0.0888462335	40	hypermethylated	0.0207608935218558	1.2106841507840161e-13
14. FGF Family	FGF19	cg11240634	chr11:69704494-69704496	chr11	69704494.0	69704496.0	+	TSS1500	True	Island	0.09199781395666413	HYPO_unmethylated	0.0917438330109586	97	0.09261371775	40	hypermethylated	0.014427920844673	0.0005074378565871
14. FGF Family	FGF19	cg26928125	chr11:69704593-69704595	chr11	69704593.0	69704595.0	-	TSS1500	True	Island	0.08818309158784071	HYPO_unmethylated	0.0900093747168472	97	0.08375435499999999	40	hypermethylated	0.0690152942889603	4.370342671949383e-07
14. FGF Family	FGF19	cg27330757	chr11:69704668-69704670	chr11	69704668.0	69704670.0	+	TSS1500	True	Island	0.17475523788160785	HYPO_unmethylated	0.1846619242245389	97	0.1507315235	40	hypomethylated	-0.0196046707787918	0.0070842236672232
14. FGF Family	FGF19	cg12004787	chr11:69705076-69705078	chr11	69705076.0	69705078.0	+	TSS1500	True	Island	0.5316811734606666	intermediate	0.5719663089083642	97	0.43398972	40	hypermethylated	0.1010007651326044	2.348212610855868e-05
14. FGF Family	FGF19	cg26096837	chr11:69705205-69705207	chr11	69705205.0	69705207.0	-	TSS1500	True	S_Shore	0.6379977093886432	intermediate	0.6792245705922445	96	0.5390532425	40	hypermethylated	0.0259581185126489	0.1935918327817452
14. FGF Family	FGF19	cg06578825	chr11:69705417-69705419	chr11	69705417.0	69705419.0	-	TSS1500	True	S_Shore	0.5257055933978674	intermediate	0.5566678391289466	97	0.4506221475	40	hypermethylated	0.0565486719379386	0.0007814611885091
14. FGF Family	FGF19	cg24454109	chr11:69705502-69705504	chr11	69705502.0	69705504.0	+	TSS1500	True	S_Shore	0.6131288559702184	intermediate	0.6391203182259786	97	0.5500995599999999	40	hypermethylated	0.0681729739872009	6.98683679602847e-06
14. FGF Family	FGF19	cg22354363	chr11:69699246-69699248	chr11	69699246.0	69699248.0	-	gene_body	False	N_Shelf	0.7052537201314438	HYPER_methylated	0.731613473793895	97	0.6413313174999999	40	hypomethylated	-0.0179597164357249	0.0375902907815664
14. FGF Family	FGF19	cg05159438	chr11:69700912-69700914	chr11	69700912.0	69700914.0	+	gene_body	False	N_Shore	0.4257685794479927	intermediate	0.4433165874677835	97	0.38321466	40	hypomethylated	-0.0277013561792642	0.0317595124005304
14. FGF Family	FGF19	cg04972566	chr11:69702170-69702172	chr11	69702170.0	69702172.0	+	gene_body	False	Island	0.29328821114314835	HYPO_unmethylated	0.3045794693465085	97	0.26590691	40	hypermethylated	0.1804380973585128	3.939165303361036e-35
14. FGF Family	FGF19	cg20014822	chr11:69702334-69702336	chr11	69702334.0	69702336.0	+	gene_body	False	Island	0.319435862787979	intermediate	0.328545639195393	97	0.297344655	40	hypermethylated	0.2123163948077477	3.5527008434417055e-37
14. FGF Family	FGF19	cg23167906	chr11:69702530-69702532	chr11	69702530.0	69702532.0	-	gene_body	False	Island	0.27271881582369845	HYPO_unmethylated	0.269980027503574	97	0.27936037750000003	40	hypermethylated	0.1974750780911043	4.3949122442950057e-42
14. FGF Family	FGF19	cg11207763	chr11:69702702-69702704	chr11	69702702.0	69702704.0	-	gene_body	False	Island	0.19337862102603603	HYPO_unmethylated	0.1736002564430236	48	0.21772122358974363	39	hypermethylated	0.4076030848215078	1.4735409463589495e-114
14. FGF Family	FGF19	cg03733760	chr11:69703072-69703074	chr11	69703072.0	69703074.0	+	gene_body	False	Island	0.27741056945070147	HYPO_unmethylated	0.297505722832434	97	0.22867982250000002	40	hypermethylated	0.2080429978830369	2.8359375904182018e-33
14. FGF Family	FGF19	cg24370475	chr11:69703234-69703236	chr11	69703234.0	69703236.0	-	gene_body	False	Island	0.3154688563950587	intermediate	0.332261036351784	97	0.27474782	40	hypermethylated	0.1449367771235439	1.3966315750009908e-16
14. FGF Family	FGF19	cg21052682	chr11:69703428-69703430	chr11	69703428.0	69703430.0	-	gene_body	False	Island	0.1594469420821809	HYPO_unmethylated	0.169986469229472	97	0.13388858875	40	hypermethylated	0.1915888057142305	3.6059728580954854e-25
14. FGF Family	FGF2	cg24683623	chr4:122826291-122826293	chr4	122826291.0	122826293.0	-	TSS1500	True	N_Shore	0.4294077893319457	intermediate	0.4599296333863563	97	0.3553923175	40	hypermethylated	0.1961736816173968	1.6519368567492184e-58
14. FGF Family	FGF2	cg21550024	chr4:122826377-122826379	chr4	122826377.0	122826379.0	+	TSS1500	True	N_Shore	0.3616769064762494	intermediate	0.3873704763559195	91	0.30322403500000006	40	hypermethylated	0.3057426206011574	9.159383833267348e-89
14. FGF Family	FGF2	cg17214107	chr4:122826386-122826388	chr4	122826386.0	122826388.0	+	TSS1500	True	N_Shore	0.2523052826613823	HYPO_unmethylated	0.2589888425217461	97	0.23609765	40	hypermethylated	0.3554109430590962	2.197029967120891e-109
14. FGF Family	FGF2	cg11327857	chr4:122826402-122826404	chr4	122826402.0	122826404.0	-	TSS1500	True	N_Shore	0.42153135294608235	intermediate	0.4337920356042606	97	0.3917991975	40	hypermethylated	0.1937043871645841	2.0295232318223854e-76
14. FGF Family	FGF2	cg03941587	chr4:122826478-122826480	chr4	122826478.0	122826480.0	+	TSS1500	True	N_Shore	0.3984616201064166	intermediate	0.4221500555674235	96	0.341609375	40	hypermethylated	0.2489483087212537	7.718151603872175e-52
14. FGF Family	FGF2	cg15128226	chr4:122826516-122826518	chr4	122826516.0	122826518.0	+	TSS200	True	N_Shore	0.3295428085499116	intermediate	0.3506328543436895	97	0.2783994475	40	hypermethylated	0.2860567669945097	2.1471828830299703e-79
14. FGF Family	FGF2	cg04332818	chr4:122826594-122826596	chr4	122826594.0	122826596.0	+	TSS200	True	Island	0.14675161749588345	HYPO_unmethylated	0.1393268329581034	97	0.16475672000000002	40	hypermethylated	0.2262271857015244	1.0455818335828808e-96
14. FGF Family	FGF2	cg25583174	chr4:122827230-122827232	chr4	122827230.0	122827232.0	-	5UTR_1stExon	True	Island	0.06746957610909338	HYPO_unmethylated	0.0628340907932556	97	0.07871062800000002	40	hypermethylated	0.1529456923567818	1.8755861913945934e-55
14. FGF Family	FGF2	cg14887335	chr4:122840527-122840529	chr4	122840527.0	122840529.0	+	5UTR_1stExon	True	OpenSea	0.9132763035648095	HYPER_methylated	0.9352710369935968	97	0.8599390750000001	40	hypomethylated	-0.0037150587273595	0.3824665736754171
14. FGF Family	FGF2	cg03737475	chr4:122893629-122893631	chr4	122893629.0	122893631.0	-	TSS1500	True	OpenSea	0.9148620791493214	HYPER_methylated	0.9213276499325468	97	0.89918307	40	hypomethylated	-0.0053264200165679	0.0666532310218396
